Player,Nation,Pos,Squad,Comp,Age,Born,90s,PassCompleted,PassAtt,PassCompleted%,TotDist,PrgDist,ShortCmp,ShortAtt,ShortCmp%,MediumCmp,MediumAtt,MediumCmp%,LongCmp,LongAtt,LongCmp%,Ast,xAG,xA,A-xAG,KeyPasses,FinalThird,PassesPenArea,CrossPenArea,ProgPasses
Juanmi Latasa,ESP,FW,Getafe,La Liga,22,2001,17.3,192,368,52.2,2382,380,121,209,57.9,46,97,47.4,7,18,38.9,0,1.5,1.4,-1.5,19,13,8,0,16
Toni Lato,ESP,DF,Mallorca,La Liga,25,1997,17.2,595,788,75.5,9743,3108,309,352,87.8,233,306,76.1,42,87,48.3,1,1.3,1.3,-0.3,10,26,14,9,39
Armand Lauriente,FRA,FW,Sassuolo,Serie A,24,1998,32.3,628,908,69.2,9577,3171,363,434,83.6,198,292,67.8,41,112,36.6,4,4.0,3.9,0.0,47,49,36,6,99
Roméo Lavia,BEL,MF,Chelsea,Premier League,19,2004,0.4,22,27,81.5,350,51,9,10,90.0,13,14,92.9,0,1,0.0,0,0.0,0.0,0.0,0,4,0,0,1
Lázaro,BRA,"FW,MF",Almería,La Liga,21,2002,3.2,69,100,69.0,1137,308,35,47,74.5,24,29,82.8,6,13,46.2,0,0.5,0.3,-0.5,6,4,1,0,6
Valentino Lazaro,AUT,"DF,MF",Torino,Serie A,27,1996,22.2,839,1106,75.9,13621,4761,425,467,91.0,323,426,75.8,63,143,44.1,4,2.9,2.9,+1.1,34,64,32,16,94
Darko Lazović,SRB,"FW,MF",Hellas Verona,Serie A,32,1990,21.4,431,671,64.2,7287,2845,218,265,82.3,155,233,66.5,49,116,42.2,2,4.4,3.5,-2.4,31,51,21,7,66
Manuel Lazzari,ITA,DF,Lazio,Serie A,29,1993,18.6,826,975,84.7,12173,3791,456,490,93.1,316,370,85.4,30,60,50.0,2,1.3,1.3,+0.7,9,57,12,8,62
Théo Le Bris,FRA,"DF,MF",Lorient,Ligue 1,20,2002,16.8,531,680,78.1,7815,2186,305,360,84.7,195,243,80.2,16,34,47.1,2,1.6,1.1,+0.4,13,21,18,2,58
Julien Le Cardinal,FRA,DF,Brest,Ligue 1,25,1997,5.3,212,258,82.2,4339,1880,68,80,85.0,92,107,86.0,44,58,75.9,0,0.1,0.1,-0.1,2,18,0,0,24
Julien Le Cardinal,FRA,DF,Lens,Ligue 1,25,1997,0.6,23,32,71.9,435,201,6,8,75.0,12,15,80.0,4,7,57.1,0,0.0,0.0,0.0,0,2,0,0,4
Jérémy Le Douaron,FRA,FW,Brest,Ligue 1,25,1998,18.0,252,387,65.1,3702,739,145,196,74.0,73,105,69.5,18,37,48.6,0,1.0,1.5,-1.0,10,11,8,5,21
Enzo Le Fée,FRA,MF,Rennes,Ligue 1,23,2000,17.0,897,1043,86.0,14631,4647,440,494,89.1,344,389,88.4,72,101,71.3,1,1.8,2.5,-0.8,28,112,26,2,124
Vincent Le Goff,FRA,"DF,MF",Lorient,Ligue 1,33,1989,6.0,252,322,78.3,3932,1509,135,152,88.8,92,118,78.0,18,37,48.6,1,0.9,0.9,+0.1,9,17,4,0,22
Robin Le Normand,ESP,DF,Real Sociedad,La Liga,26,1996,27.4,1562,1765,88.5,31232,8514,479,524,91.4,886,955,92.8,186,249,74.7,0,0.1,0.8,-0.1,3,94,0,0,106
Nicola Leali,ITA,GK,Genoa,Serie A,30,1993,2.0,40,72,55.6,1453,1302,3,3,100.0,15,15,100.0,21,53,39.6,0,0.0,0.0,0.0,0,4,0,0,0
Rafael Leão,POR,FW,Milan,Serie A,24,1999,27.9,760,1032,73.6,12177,3205,399,487,81.9,286,370,77.3,57,101,56.4,9,9.1,8.1,-0.1,59,65,62,17,117
Adrien Lebeau,FRA,"MF,FW",Brest,Ligue 1,24,1999,0.6,19,29,65.5,284,93,10,13,76.9,7,8,87.5,1,4,25.0,1,0.5,0.3,+0.5,4,2,0,0,0
Jean-Louis Leca,FRA,GK,Lens,Ligue 1,37,1985,1.0,16,26,61.5,315,199,4,5,80.0,10,10,100.0,2,11,18.2,0,0.0,0.0,0.0,0,0,0,0,0
Benjamin Lecomte,FRA,GK,Montpellier,Ligue 1,32,1991,30.0,670,1006,66.6,19197,14917,102,104,98.1,303,312,97.1,260,580,44.8,1,0.5,0.1,+0.5,2,10,0,0,0
Jeremías Ledesma,ARG,GK,Cádiz,La Liga,30,1993,33.9,689,1186,58.1,26714,23314,77,79,97.5,245,248,98.8,367,850,43.2,0,0.1,0.2,-0.1,1,58,0,0,0
Pierre Lees-Melou,FRA,MF,Brest,Ligue 1,30,1993,28.0,1425,1673,85.2,28610,9103,519,584,88.9,619,692,89.5,246,327,75.2,0,2.4,3.0,-2.4,27,152,22,3,193
Diogo Leite,POR,DF,Union Berlin,Bundesliga,24,1999,30.0,1263,1581,79.9,23047,9175,511,569,89.8,596,687,86.8,126,249,50.6,0,0.2,0.7,-0.2,6,113,3,1,121
Maxim Leitsch,GER,DF,Mainz 05,Bundesliga,25,1998,4.2,133,171,77.8,2803,1006,35,51,68.6,79,92,85.9,17,24,70.8,0,0.0,0.1,0.0,0,7,1,0,7
Florian Lejeune,FRA,DF,Rayo Vallecano,La Liga,32,1991,37.0,1636,2031,80.6,35738,16035,430,489,87.9,927,997,93.0,262,494,53.0,1,0.7,0.8,+0.3,9,137,5,1,114
Stefan Lekovic,SRB,DF,Villarreal,La Liga,19,2004,0.3,12,14,85.7,210,29,7,8,87.5,3,4,75.0,2,2,100.0,0,0.0,0.0,0.0,0,0,0,0,0
Iñigo Lekue,ESP,DF,Athletic Club,La Liga,30,1993,22.2,1012,1273,79.5,17290,6247,440,499,88.2,489,577,84.7,69,143,48.3,2,1.1,0.9,+0.9,17,86,16,7,119
Thomas Lemar,FRA,MF,Atlético Madrid,La Liga,27,1995,1.8,71,84,84.5,1019,285,41,46,89.1,25,29,86.2,2,6,33.3,0,0.0,0.1,0.0,1,10,1,0,13
Mario Lemina,GAB,MF,Wolves,Premier League,29,1993,33.0,1261,1470,85.8,20364,5341,654,718,91.1,485,550,88.2,92,146,63.0,1,1.5,1.3,-0.5,20,65,8,3,76
Álvaro Lemos,ESP,DF,Las Palmas,La Liga,30,1993,2.8,145,185,78.4,2198,488,89,95,93.7,46,60,76.7,9,23,39.1,0,0.0,0.1,0.0,0,12,2,0,17
Ruben Lendinez,ESP,DF,Valencia,La Liga,20,2003,0.1,6,6,100.0,90,11,3,3,100.0,3,3,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Clément Lenglet,FRA,DF,Aston Villa,Premier League,28,1995,12.8,822,918,89.5,15524,5173,302,319,94.7,431,457,94.3,82,127,64.6,1,0.8,0.5,+0.2,2,34,3,0,51
Bernd Leno,GER,GK,Fulham,Premier League,31,1992,38.0,1250,1577,79.3,29886,18166,266,268,99.3,746,750,99.5,235,551,42.6,0,0.0,0.0,0.0,0,23,0,0,0
Christopher Lenz,GER,"DF,MF",RB Leipzig,Bundesliga,28,1994,0.5,38,49,77.6,600,211,15,16,93.8,21,23,91.3,0,6,0.0,0,0.1,0.1,-0.1,1,3,0,0,2
Christopher Lenz,GER,DF,Eint Frankfurt,Bundesliga,28,1994,0.1,5,9,55.6,117,53,0,0,,4,4,100.0,1,4,25.0,0,0.0,0.0,0.0,0,1,0,0,1
Johann Lepenant,FRA,MF,Lyon,Ligue 1,20,2002,2.8,165,186,88.7,2972,734,69,75,92.0,75,84,89.3,15,18,83.3,0,0.1,0.1,-0.1,3,22,0,0,24
Jefferson Lerma,COL,"MF,DF",Crystal Palace,Premier League,28,1994,26.7,1018,1250,81.4,15825,5095,554,625,88.6,371,448,82.8,65,114,57.0,1,2.2,2.0,-1.2,24,109,20,3,106
Léo Leroy,FRA,MF,Montpellier,Ligue 1,23,2000,5.5,132,184,71.7,2315,933,60,79,75.9,52,66,78.8,16,25,64.0,1,0.7,0.1,+0.3,4,12,2,0,21
Robert Lewandowski,POL,FW,Barcelona,La Liga,34,1988,30.6,416,592,70.3,5780,1192,248,311,79.7,120,168,71.4,21,35,60.0,8,4.9,3.6,+3.1,27,27,25,4,64
Jamie Leweling,GER,"FW,MF",Stuttgart,Bundesliga,22,2001,16.9,470,599,78.5,6491,1524,291,337,86.4,136,175,77.7,21,41,51.2,4,3.2,3.1,+0.8,23,19,18,10,35
Rico Lewis,ENG,"DF,MF",Manchester City,Premier League,18,2004,9.0,518,568,91.2,7100,1127,339,351,96.6,159,170,93.5,12,20,60.0,0,1.1,1.2,-1.1,13,29,9,0,33
Keane Lewis-Potter,ENG,"FW,DF",Brentford,Premier League,22,2001,16.0,289,415,69.6,4218,969,169,206,82.0,89,119,74.8,19,56,33.9,1,1.7,2.0,-0.7,13,11,14,4,32
Philipp Lienhart,AUT,DF,Freiburg,Bundesliga,27,1996,14.1,814,982,82.9,16894,6421,236,268,88.1,465,501,92.8,111,199,55.8,0,1.1,0.6,-1.1,3,51,5,0,53
Matthijs de Ligt,NED,DF,Bayern Munich,Bundesliga,23,1999,15.4,1120,1193,93.9,21822,7091,313,330,94.8,709,730,97.1,93,121,76.9,0,0.1,0.6,-0.1,3,109,1,1,98
Victor Lindelöf,SWE,DF,Manchester Utd,Premier League,29,1994,14.8,826,927,89.1,13195,3696,398,435,91.5,355,385,92.2,48,70,68.6,1,0.3,0.4,+0.7,8,62,3,0,40
Jesper Lindstrøm,DEN,"FW,MF",Napoli,Serie A,23,2000,4.8,188,229,82.1,2592,472,119,128,93.0,42,53,79.2,13,18,72.2,0,1.0,0.9,-1.0,13,9,6,1,16
Jesper Lindstrøm,DEN,FW,Eint Frankfurt,Bundesliga,23,2000,0.9,24,32,75.0,384,27,10,13,76.9,13,15,86.7,0,0,,0,0.0,0.0,0.0,0,0,1,0,1
Karol Linetty,POL,MF,Torino,Serie A,28,1995,20.6,755,884,85.4,12771,3517,367,412,89.1,308,343,89.8,62,84,73.8,0,0.8,0.7,-0.8,15,79,6,1,87
Samuel Lino,BRA,"DF,MF",Atlético Madrid,La Liga,23,1999,23.1,816,1015,80.4,11390,2608,516,582,88.7,230,279,82.4,39,66,59.1,5,4.7,3.5,+0.3,34,36,38,3,84
Luca Lipani,ITA,MF,Sassuolo,Serie A,18,2005,4.3,123,160,76.9,2084,785,56,63,88.9,49,67,73.1,11,20,55.0,0,0.2,0.1,-0.2,3,22,2,1,20
Pol Lirola,ESP,DF,Frosinone,Serie A,25,1997,17.1,556,722,77.0,9018,3289,302,341,88.6,194,248,78.2,47,89,52.8,1,1.1,1.0,-0.1,13,37,14,3,65
Marcin Listkowski,POL,FW,Lecce,Serie A,25,1998,0.1,3,3,100.0,36,4,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1
Valentino Livramento,ENG,DF,Newcastle Utd,Premier League,20,2002,14.6,689,802,85.9,10004,2947,421,457,92.1,223,257,86.8,27,53,50.9,0,0.8,0.8,-0.8,12,58,16,3,61
Dejan Ljubicic,AUT,"MF,FW",Köln,Bundesliga,25,1997,22.8,670,843,79.5,10615,2716,348,400,87.0,250,307,81.4,51,79,64.6,2,3.0,2.0,-1.0,28,54,20,5,84
Javier Llabrés,ESP,"MF,FW",Mallorca,La Liga,20,2002,2.7,64,97,66.0,1083,216,29,35,82.9,25,37,67.6,7,15,46.7,0,0.3,0.3,-0.3,5,2,2,1,5
Diego Llorente,ESP,DF,Roma,Serie A,29,1993,24.1,1501,1648,91.1,28395,9300,503,520,96.7,865,914,94.6,120,180,66.7,1,0.6,0.2,+0.4,4,71,1,0,75
Marcos Llorente,ESP,"MF,DF",Atlético Madrid,La Liga,28,1995,28.5,974,1219,79.9,13597,3643,592,654,90.5,299,371,80.6,37,73,50.7,4,5.6,4.5,-1.6,26,60,36,11,106
Gautier Lloris,FRA,DF,Le Havre,Ligue 1,28,1995,30.9,1194,1398,85.4,21169,7934,461,517,89.2,623,676,92.2,80,161,49.7,0,0.2,0.4,-0.2,3,80,3,0,105
Abou Lô,SEN,"MF,DF",Metz,Ligue 1,23,2000,2.2,65,74,87.8,1319,446,20,21,95.2,39,42,92.9,6,9,66.7,0,0.3,0.0,-0.3,2,6,1,0,4
Giovani Lo Celso,ARG,MF,Tottenham,Premier League,27,1996,5.6,449,503,89.3,6799,2073,244,260,93.8,153,165,92.7,33,45,73.3,2,1.9,1.9,+0.1,18,44,14,3,68
Stanislav Lobotka,SVK,MF,Napoli,Serie A,28,1994,36.5,2081,2278,91.4,34504,8906,999,1071,93.3,885,945,93.7,152,192,79.2,1,1.3,1.6,-0.3,23,212,22,1,188
Manuel Locatelli,ITA,MF,Juventus,Serie A,25,1998,33.4,1703,1988,85.7,34595,11134,578,638,90.6,848,926,91.6,259,363,71.3,4,1.4,2.4,+2.6,26,229,30,5,232
Bradley Locko,FRA,DF,Brest,Ligue 1,21,2002,32.9,1544,1852,83.4,25861,8098,760,863,88.1,607,701,86.6,127,205,62.0,3,1.6,1.9,+1.4,24,109,37,26,129
Tom Lockyer,WAL,DF,Luton Town,Premier League,28,1994,13.0,301,422,71.3,6628,3120,81,104,77.9,158,189,83.6,57,113,50.4,1,0.6,0.3,+0.4,3,37,4,0,37
Renan Lodi,BRA,DF,Marseille,Ligue 1,25,1998,13.7,579,748,77.4,9900,2568,252,283,89.0,264,325,81.2,47,95,49.5,0,1.3,1.3,-1.3,14,37,11,7,51
Ruben Loftus-Cheek,ENG,MF,Milan,Serie A,27,1996,23.0,619,733,84.4,8563,1765,380,420,90.5,185,221,83.7,25,36,69.4,1,2.4,2.0,-1.4,25,50,12,1,74
Andy Logbo,FRA,FW,Le Havre,Ligue 1,19,2004,2.8,31,40,77.5,349,37,18,23,78.3,7,10,70.0,1,2,50.0,0,0.1,0.2,-0.1,3,2,0,0,2
Enzo Loiodice,FRA,MF,Las Palmas,La Liga,22,2000,19.9,935,1129,82.8,13041,2865,569,635,89.6,277,323,85.8,40,74,54.1,1,1.3,1.8,-0.3,19,81,7,0,97
Sean Longstaff,ENG,MF,Newcastle Utd,Premier League,25,1997,30.5,991,1241,79.9,15314,4980,551,636,86.6,351,430,81.6,62,99,62.6,2,2.3,3.0,-0.3,20,82,26,4,145
Ademola Lookman,NGA,"FW,MF",Atalanta,Serie A,25,1997,21.0,635,838,75.8,9115,2499,376,441,85.3,201,247,81.4,29,74,39.2,7,5.2,4.8,+1.8,50,46,32,2,97
Noah Loosli,SUI,DF,Bochum,Bundesliga,26,1997,3.8,81,127,63.8,1325,512,39,48,81.3,34,49,69.4,7,23,30.4,0,0.0,0.0,0.0,0,4,1,0,6
Anthony Lopes,POR,GK,Lyon,Ligue 1,32,1990,31.0,773,1035,74.7,20175,14006,146,146,100.0,392,398,98.5,231,487,47.4,0,0.3,0.2,-0.3,1,9,1,0,1
David López,ESP,DF,Girona,La Liga,33,1989,21.8,1468,1582,92.8,26089,8718,520,551,94.4,849,882,96.3,76,115,66.1,0,0.2,0.4,-0.2,4,48,1,0,54
Diego López,ESP,"MF,FW",Valencia,La Liga,21,2002,29.5,512,791,64.7,7299,1914,304,412,73.8,148,223,66.4,29,59,49.2,6,5.4,2.4,+0.6,39,35,21,7,73
Fermin López,ESP,"MF,FW",Barcelona,La Liga,20,2003,16.1,522,631,82.7,7613,1710,321,349,92.0,138,172,80.2,38,54,70.4,0,1.1,1.3,-1.1,18,53,16,2,76
Javi López,ESP,DF,Alavés,La Liga,21,2002,26.5,775,1129,68.6,13424,5698,391,458,85.4,282,395,71.4,84,204,41.2,3,3.0,2.5,0.0,14,63,21,16,92
Maxime Lopez,FRA,MF,Fiorentina,Serie A,25,1997,8.9,595,673,88.4,10449,3090,239,255,93.7,299,331,90.3,43,66,65.2,0,0.6,0.6,-0.6,7,67,5,1,48
Maxime Lopez,FRA,MF,Sassuolo,Serie A,25,1997,1.6,124,136,91.2,2097,777,46,48,95.8,61,64,95.3,9,15,60.0,0,0.2,0.2,-0.2,3,23,2,0,18
Pau López,ESP,GK,Marseille,Ligue 1,28,1994,32.7,924,1195,77.3,21981,14438,212,213,99.5,499,506,98.6,202,462,43.7,0,0.5,0.1,-0.5,2,19,2,0,0
Unai López,ESP,MF,Rayo Vallecano,La Liga,27,1995,23.4,1184,1462,81.0,21271,6407,547,585,93.5,473,552,85.7,133,254,52.4,2,2.5,2.7,-0.5,31,113,26,7,116
Dion Lopy,SEN,MF,Almería,La Liga,21,2002,21.3,745,882,84.5,14551,3507,276,316,87.3,340,384,88.5,110,137,80.3,0,1.2,0.7,-1.2,13,81,8,1,90
Anthony Losilla,FRA,MF,Bochum,Bundesliga,37,1986,28.6,649,896,72.4,9788,3147,330,434,76.0,257,342,75.1,30,50,60.0,2,1.5,1.0,+0.5,19,69,10,3,100
Jordan Lotomba,SUI,DF,Nice,Ligue 1,24,1998,20.0,834,994,83.9,11866,3883,473,541,87.4,297,345,86.1,21,43,48.8,0,1.1,1.3,-1.1,12,36,14,5,52
Tom Louchet,FRA,"MF,DF",Nice,Ligue 1,20,2003,4.5,195,257,75.9,2973,772,102,119,85.7,72,87,82.8,13,33,39.4,1,0.7,0.7,+0.3,7,9,5,2,18
Imran Louza,MAR,MF,Lorient,Ligue 1,24,1999,9.6,465,583,79.8,8875,3020,177,202,87.6,217,252,86.1,62,107,57.9,3,2.5,2.4,+0.5,25,65,15,1,83
Matteo Lovato,ITA,DF,Torino,Serie A,23,2000,6.0,243,272,89.3,4102,968,95,106,89.6,135,147,91.8,7,11,63.6,0,0.0,0.0,0.0,0,6,0,0,4
Matteo Lovato,ITA,DF,Salernitana,Serie A,23,2000,10.5,323,400,80.8,5859,2412,120,136,88.2,172,200,86.0,25,46,54.3,0,0.2,0.2,-0.2,3,25,2,1,29
Dejan Lovren,CRO,DF,Lyon,Ligue 1,34,1989,8.0,371,440,84.3,7463,2174,104,127,81.9,215,232,92.7,42,66,63.6,0,0.0,0.1,0.0,1,24,0,0,20
Sandi Lovrić,SVN,MF,Udinese,Serie A,25,1998,22.1,543,718,75.6,9199,2859,265,309,85.8,189,232,81.5,61,120,50.8,3,3.3,3.0,-0.3,43,65,12,7,80
Max Lowe,ENG,"DF,MF",Sheffield Utd,Premier League,26,1997,5.6,84,130,64.6,1242,436,53,71,74.6,25,42,59.5,6,12,50.0,0,0.7,0.1,-0.7,2,6,3,0,12
Anthony Lozano,HON,"MF,FW",Getafe,La Liga,30,1993,1.0,10,16,62.5,128,43,6,8,75.0,2,4,50.0,1,1,100.0,0,0.3,0.2,-0.3,1,1,1,1,1
Anthony Lozano,HON,FW,Almería,La Liga,30,1993,8.6,98,136,72.1,1362,383,48,61,78.7,36,43,83.7,4,7,57.1,0,0.7,0.2,-0.7,7,12,1,0,16
Lucas,BRA,DF,Cádiz,La Liga,22,2001,17.1,595,807,73.7,9653,3843,311,351,88.6,221,298,74.2,49,115,42.6,0,1.9,2.0,-1.9,22,33,21,14,47
Lorenzo Lucca,ITA,FW,Udinese,Serie A,22,2000,28.8,271,454,59.7,3830,448,139,220,63.2,93,149,62.4,15,21,71.4,4,1.6,0.6,+2.4,20,14,5,0,18
Jhon Lucumí,COL,DF,Bologna,Serie A,25,1998,24.6,1734,1857,93.4,31124,9471,711,748,95.1,845,865,97.7,152,196,77.6,0,0.3,0.4,-0.3,4,105,5,0,93
José Luis Gayà,ESP,DF,Valencia,La Liga,28,1995,19.9,801,1062,75.4,14090,4670,376,425,88.5,343,434,79.0,71,153,46.4,2,2.6,2.5,-0.6,25,50,22,12,72
José Luis Morales,ESP,"FW,MF",Villarreal,La Liga,36,1987,11.6,154,214,72.0,2424,530,93,111,83.8,47,69,68.1,12,17,70.6,0,0.6,0.8,-0.6,4,10,3,1,17
José Luis Palomino,ARG,DF,Atalanta,Serie A,33,1990,0.3,25,32,78.1,513,194,8,10,80.0,12,14,85.7,4,7,57.1,0,0.0,0.0,0.0,0,2,0,0,2
Douglas Luiz,BRA,MF,Aston Villa,Premier League,25,1998,33.3,1800,2101,85.7,31199,7807,812,871,93.2,775,870,89.1,167,276,60.5,5,5.4,5.3,-0.4,53,137,39,8,168
Romelu Lukaku,BEL,FW,Roma,Serie A,30,1993,29.3,438,621,70.5,5515,781,271,351,77.2,114,155,73.5,11,25,44.0,3,2.4,1.5,+0.6,29,23,13,3,37
Castello Lukeba,FRA,DF,RB Leipzig,Bundesliga,20,2002,24.3,1726,1885,91.6,30847,11113,636,673,94.5,982,1022,96.1,98,162,60.5,0,0.1,0.8,-0.1,4,107,8,2,107
Dodi Lukebakio,BEL,"FW,MF",Sevilla,La Liga,25,1997,12.5,269,351,76.6,4081,574,153,173,88.4,80,100,80.0,23,40,57.5,1,0.7,1.1,+0.3,13,8,10,4,26
Saša Lukić,SRB,MF,Fulham,Premier League,26,1996,12.5,428,496,86.3,6753,1796,204,229,89.1,193,210,91.9,20,29,69.0,0,0.8,0.5,-0.8,11,31,5,0,43
Karlo Lulić,CRO,MF,Frosinone,Serie A,27,1996,0.2,8,12,66.7,106,28,5,6,83.3,3,6,50.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,0
Andriy Lunin,UKR,GK,Real Madrid,La Liga,24,1999,21.0,580,666,87.1,12727,7874,147,148,99.3,330,335,98.5,100,176,56.8,0,0.3,0.0,-0.3,1,6,0,0,0
Sebastiano Luperto,ITA,DF,Empoli,Serie A,26,1996,37.8,1455,1785,81.5,28218,10204,480,537,89.4,821,916,89.6,142,295,48.1,1,1.0,0.9,0.0,11,89,4,1,100
Mateus Lusuardi,BRA,DF,Frosinone,Serie A,19,2004,2.4,134,154,87.0,2107,820,71,74,95.9,58,65,89.2,4,12,33.3,0,0.0,0.0,0.0,0,11,0,0,12
Andreas Luthe,GER,GK,Bochum,Bundesliga,36,1987,1.0,25,49,51.0,1237,1147,0,0,,2,3,66.7,23,46,50.0,0,0.0,0.0,0.0,0,8,0,0,0
Zito Luvumbo,ANG,"FW,MF",Cagliari,Serie A,21,2002,21.6,246,388,63.4,3858,869,122,151,80.8,98,147,66.7,14,41,34.1,5,3.1,2.7,+1.9,26,11,21,19,21
Charalambos Lykogiannis,GRE,DF,Bologna,Serie A,29,1993,10.0,451,594,75.9,7235,2374,240,272,88.2,182,225,80.9,25,71,35.2,1,1.6,0.9,-0.6,9,29,10,9,35
Senne Lynen,BEL,MF,Werder Bremen,Bundesliga,24,1999,20.0,746,903,82.6,13189,3571,321,370,86.8,334,394,84.8,76,109,69.7,3,1.8,1.2,+1.2,15,67,7,1,66
Joshua M'Bahia,CIV,MF,Clermont Foot,Ligue 1,18,2005,0.2,12,15,80.0,165,39,5,6,83.3,6,8,75.0,0,0,,0,0.0,0.0,0.0,1,0,0,0,1
Othmane Maamma,FRA,FW,Montpellier,Ligue 1,17,2005,1.0,25,32,78.1,394,47,16,18,88.9,8,11,72.7,1,2,50.0,0,0.5,0.1,-0.5,3,1,1,0,2
Ian Maatsen,NED,"FW,MF",Chelsea,Premier League,21,2002,2.3,97,138,70.3,1316,400,60,73,82.2,26,46,56.5,4,8,50.0,0,0.1,0.2,-0.1,2,6,2,1,8
Ian Maatsen,NED,DF,Dortmund,Bundesliga,21,2002,14.0,928,1060,87.5,14738,4217,508,544,93.4,320,360,88.9,65,93,69.9,2,1.4,1.7,+0.6,8,70,18,5,80
Alexis Mac Allister,ARG,MF,Liverpool,Premier League,24,1998,28.9,1704,1967,86.6,26565,7659,884,970,91.1,656,722,90.9,100,161,62.1,5,3.6,4.9,+1.4,47,162,41,2,209
Deiver Machado,COL,DF,Lens,Ligue 1,29,1993,12.5,383,488,78.5,5645,1674,218,247,88.3,138,170,81.2,13,37,35.1,0,1.3,1.1,-1.3,13,27,11,5,26
Darwin Machís,VEN,MF,Cádiz,La Liga,30,1993,8.7,177,290,61.0,3220,1011,85,101,84.2,66,103,64.1,22,60,36.7,0,0.7,1.1,-0.7,11,12,7,6,15
James Maddison,ENG,MF,Tottenham,Premier League,26,1996,23.7,1210,1500,80.7,19513,6251,631,684,92.3,457,557,82.0,94,180,52.2,9,5.9,6.3,+3.1,67,130,59,3,224
Noni Madueke,ENG,FW,Chelsea,Premier League,21,2002,11.7,412,486,84.8,5511,1281,268,294,91.2,115,136,84.6,13,20,65.0,2,2.6,2.0,-0.6,20,23,13,2,52
Pablo Maffeo,ESP,DF,Mallorca,La Liga,26,1997,16.2,374,603,62.0,6550,2806,172,207,83.1,155,233,66.5,38,116,32.8,2,0.9,0.9,+1.1,11,32,9,8,41
Gabriel Magalhães,BRA,DF,Arsenal,Premier League,25,1997,33.8,1914,2157,88.7,32123,10388,841,885,95.0,942,1013,93.0,108,199,54.3,0,0.7,0.7,-0.7,3,143,9,1,117
Soungoutou Magassa,FRA,"DF,MF",Monaco,Ligue 1,19,2003,15.0,871,998,87.3,16582,5928,300,331,90.6,470,511,92.0,87,129,67.4,0,0.1,0.5,-0.1,2,86,2,1,92
Giulio Maggiore,ITA,MF,Salernitana,Serie A,25,1998,20.0,619,797,77.7,10161,3055,298,353,84.4,250,298,83.9,50,86,58.1,2,1.1,0.8,+0.9,11,58,4,1,64
Matej Maglica,CRO,DF,Darmstadt 98,Bundesliga,24,1998,18.9,759,999,76.0,15428,5811,237,265,89.4,409,475,86.1,105,224,46.9,0,0.7,1.0,-0.7,9,60,5,0,62
Giangiacomo Magnani,ITA,DF,Hellas Verona,Serie A,27,1995,27.2,785,994,79.0,17901,6086,187,223,83.9,454,513,88.5,138,233,59.2,0,0.2,0.5,-0.2,6,76,2,1,79
Hugo Magnetti,FRA,MF,Brest,Ligue 1,25,1998,26.0,1008,1143,88.2,16762,3382,435,491,88.6,464,499,93.0,64,87,73.6,0,1.8,2.5,-1.8,24,92,13,7,101
Yohann Magnin,FRA,MF,Clermont Foot,Ligue 1,26,1997,18.7,698,836,83.5,12081,2932,313,368,85.1,290,333,87.1,72,95,75.8,0,0.7,1.1,-0.7,9,59,7,4,71
Frank Magri,CMR,"FW,MF",Toulouse,Ligue 1,23,1999,16.0,231,333,69.4,3287,906,126,164,76.8,86,124,69.4,4,12,33.3,2,1.6,1.1,+0.4,14,21,13,4,34
Harry Maguire,ENG,DF,Manchester Utd,Premier League,30,1993,18.4,917,1103,83.1,16999,6419,382,423,90.3,412,472,87.3,102,176,58.0,2,1.2,0.9,+0.8,6,78,6,0,73
Jon Magunacelaya,ESP,"FW,MF",Real Sociedad,La Liga,23,2000,1.3,30,45,66.7,391,61,17,24,70.8,10,15,66.7,0,0,,0,0.5,0.3,-0.5,1,1,0,0,2
Adel Mahamoud,COM,FW,Nantes,Ligue 1,20,2003,0.1,2,4,50.0,32,18,0,2,0.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,2
Arne Maier,GER,MF,Augsburg,Bundesliga,24,1999,11.1,449,593,75.7,8314,2523,183,212,86.3,182,227,80.2,68,115,59.1,4,2.3,2.8,+1.7,28,49,27,8,64
Habib Maïga,CIV,"MF,FW",Metz,Ligue 1,27,1996,1.6,47,63,74.6,726,215,18,22,81.8,22,29,75.9,3,6,50.0,0,0.0,0.0,0.0,0,3,0,0,3
Mike Maignan,FRA,GK,Milan,Serie A,28,1995,29.0,1033,1228,84.1,25589,17105,217,218,99.5,562,567,99.1,249,425,58.6,1,0.3,0.1,+0.7,3,18,1,0,0
Linton Maina,GER,"FW,MF",Köln,Bundesliga,24,1999,21.1,484,661,73.2,6983,1773,295,343,86.0,161,209,77.0,21,46,45.7,3,3.1,3.3,-0.1,20,28,16,5,61
Patrick Mainka,GER,DF,Heidenheim,Bundesliga,28,1994,34.0,1289,1555,82.9,25821,10674,384,448,85.7,742,831,89.3,151,231,65.4,0,0.1,0.6,-0.1,3,77,2,0,122
