Joueur,Nation,Pos,Équipe,Âge,Naissance,MJ,Titulaire,Min,90,Buts,PD,B+PD,B-PénM,PénM,PénT,CJ,CR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Buts/90,PD/90,B+PD/90,B-PénM/90,B+PD-PénM/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Player href
Álex Suárez,ESP,DF,Las Palmas,31-210,1993,7,7,543,6.0,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,1,17,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,https://fbref.com/fr/joueurs/9c137b36/Alex-Suarez
Denis Suárez,ESP,MT,Villarreal,30-282,1994,3,1,83,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,4,3,3,0.00,0.00,0.00,0.00,0.00,0.08,0.15,0.24,0.08,0.24,https://fbref.com/fr/joueurs/12c50af5/Denis-Suarez
Luka Sučić,CRO,MT,Real Sociedad,22-036,2002,6,5,396,4.4,1,0,1,1,0,0,0,0,0.7,0.7,0.5,1.2,4,18,15,0.23,0.00,0.23,0.23,0.23,0.16,0.11,0.27,0.16,0.27,https://fbref.com/fr/joueurs/1e1378e1/Luka-Sucic
Suso,ESP,"AT,MT",Sevilla,30-330,1993,3,0,73,0.8,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,3,9,3,0.00,0.00,0.00,0.00,0.00,0.23,0.10,0.33,0.23,0.33,https://fbref.com/fr/joueurs/4e219ad2/Suso
Williot Swedberg,SWE,"AT,MT",Celta Vigo,20-256,2004,9,4,377,4.2,1,2,3,1,0,0,1,0,1.9,1.9,0.7,2.6,7,9,33,0.24,0.48,0.72,0.24,0.72,0.45,0.17,0.62,0.45,0.62,https://fbref.com/fr/joueurs/184fe4b2/Williot-Swedberg
Mamadou Sylla,SEN,AT,Valladolid,30-208,1994,6,2,215,2.4,0,0,0,0,0,0,0,0,0.7,0.7,0.2,0.9,1,2,10,0.00,0.00,0.00,0.00,0.00,0.29,0.07,0.36,0.29,0.36,https://fbref.com/fr/joueurs/e5ec95f8/Mamadou-Sylla
Alexander Sørloth,NOR,AT,Atlético Madrid,28-314,1995,9,6,428,4.8,1,2,3,1,0,0,0,0,2.0,2.0,1.2,3.2,5,7,21,0.21,0.42,0.63,0.21,0.63,0.42,0.26,0.68,0.42,0.68,https://fbref.com/fr/joueurs/e92cd3f7/Alexander-Sorloth
Renato Tapia,PER,"MT,AT",Leganés,29-078,1995,8,3,283,3.1,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.1,4,12,6,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.00,0.02,https://fbref.com/fr/joueurs/34269bdf/Renato-Tapia
César Tárrega,ESP,DF,Valencia,22-231,2002,7,7,630,7.0,0,0,0,0,0,0,2,0,0.7,0.7,0.0,0.7,5,17,0,0.00,0.00,0.00,0.00,0.00,0.10,0.01,0.10,0.10,0.10,https://fbref.com/fr/joueurs/59c29820/Cesar-Tarrega
Aurélien Tchouaméni,FRA,"MT,DF",Real Madrid,24-261,2000,8,8,692,7.7,0,0,0,0,0,0,0,0,0.5,0.5,0.1,0.6,9,72,3,0.00,0.00,0.00,0.00,0.00,0.07,0.01,0.07,0.07,0.07,https://fbref.com/fr/joueurs/4f255115/Aurelien-Tchouameni
Álvaro Tejero,ESP,"MT,DF",Espanyol,28-086,1996,8,5,407,4.5,0,2,2,0,0,0,0,0,0.2,0.2,1.3,1.5,7,7,19,0.00,0.44,0.44,0.00,0.44,0.03,0.29,0.33,0.03,0.33,https://fbref.com/fr/joueurs/868ce848/Alvaro-Tejero
Martín Tejón,ESP,"MT,DF",Valencia,20-185,2004,4,0,49,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,4,6,0.00,0.00,0.00,0.00,0.00,0.16,0.05,0.21,0.16,0.21,https://fbref.com/fr/joueurs/f99cc198/Martin-Tejon
Nahuel Tenaglia,ARG,DF,Alavés,28-236,1996,7,7,585,6.5,1,1,2,1,0,0,1,0,0.1,0.1,0.2,0.3,8,21,25,0.15,0.15,0.31,0.15,0.31,0.02,0.03,0.05,0.02,0.05,https://fbref.com/fr/joueurs/66654daa/Nahuel-Tenaglia
Marc-André ter Stegen,GER,GB,Barcelona,32-167,1992,6,6,494,5.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/6f51e382/Marc-Andre-ter-Stegen
Ramón Terrats,ESP,MT,Villarreal,23-362,2000,7,0,68,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,4,2,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,https://fbref.com/fr/joueurs/f36016a5/Ramon-Terrats
Pablo Torre,ESP,MT,Barcelona,21-194,2003,4,3,186,2.1,1,1,2,1,0,0,0,0,0.1,0.1,0.4,0.5,3,11,8,0.48,0.48,0.97,0.48,0.97,0.04,0.19,0.23,0.04,0.23,https://fbref.com/fr/joueurs/04e531b6/Pablo-Torre
David Torres,ESP,DF,Valladolid,21-223,2003,5,3,337,3.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,2,11,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/381dbcfc/David-Torres
Ferrán Torres,ESP,AT,Barcelona,24-228,2000,8,5,328,3.6,1,2,3,1,0,0,0,1,0.8,0.8,0.2,1.0,4,9,18,0.27,0.55,0.82,0.27,0.82,0.22,0.07,0.28,0.22,0.28,https://fbref.com/fr/joueurs/9e1035f8/Ferran-Torres
Lucas Torró,ESP,MT,Osasuna,30-087,1994,9,9,772,8.6,0,0,0,0,0,0,3,0,0.1,0.1,0.3,0.4,1,29,9,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05,https://fbref.com/fr/joueurs/0e4fef6e/Lucas-Torro
Hamari Traoré,MLI,DF,Real Sociedad,32-261,1992,4,4,311,3.5,0,1,1,0,0,0,0,0,0.0,0.0,0.2,0.2,4,11,7,0.00,0.29,0.29,0.00,0.29,0.00,0.05,0.05,0.00,0.05,https://fbref.com/fr/joueurs/a4b1028a/Hamari-Traore
Óscar Trejo,ARG,"MT,AT",Rayo Vallecano,36-171,1988,3,2,130,1.4,0,0,0,0,0,0,0,0,0.3,0.3,0.8,1.1,1,10,6,0.00,0.00,0.00,0.00,0.00,0.18,0.57,0.76,0.18,0.76,https://fbref.com/fr/joueurs/fc647b34/Oscar-Trejo
Viktor Tsyhankov,UKR,"MT,AT",Girona,26-334,1997,6,6,440,4.9,1,1,2,1,0,0,1,0,0.8,0.8,0.8,1.6,11,21,58,0.20,0.20,0.41,0.20,0.41,0.16,0.17,0.33,0.16,0.33,https://fbref.com/fr/joueurs/f7e87032/Viktor-Tsyhankov
Beñat Turrientes,ESP,MT,Real Sociedad,22-257,2002,8,5,430,4.8,0,0,0,0,0,0,2,0,0.4,0.4,0.0,0.4,10,24,21,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09,https://fbref.com/fr/joueurs/068f4dec/Benat-Turrientes
Chrisantus Uche,NGA,"AT,MT",Getafe,21-148,2003,9,9,748,8.3,1,0,1,1,0,0,2,0,1.5,1.5,0.2,1.7,14,10,44,0.12,0.00,0.12,0.12,0.12,0.18,0.02,0.20,0.18,0.20,https://fbref.com/fr/joueurs/87941696/Chrisantus-Uche
Naci Ünüvar,NED,"MT,DF",Espanyol,21-123,2003,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,1,1,4,0.00,0.00,0.00,0.00,0.00,0.24,0.14,0.38,0.24,0.38,https://fbref.com/fr/joueurs/bf25cb29/Naci-Unuvar
Óscar Valentín,ESP,MT,Rayo Vallecano,30-055,1994,9,7,633,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,5,33,2,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,https://fbref.com/fr/joueurs/592f3158/Oscar-Valentin
Germán Valera,ESP,"MT,AT",Valencia,22-212,2002,3,0,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0,1,4,0.00,0.00,0.00,0.00,0.00,0.09,0.07,0.16,0.09,0.16,https://fbref.com/fr/joueurs/84f55b4a/German-Valera
Martin Valjent,SVK,DF,Mallorca,28-308,1995,6,6,520,5.8,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,2,15,2,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,https://fbref.com/fr/joueurs/f2c6ac01/Martin-Valjent
Jesús Vallejo,ESP,DF,Real Madrid,27-283,1997,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/c2111b45/Jesus-Vallejo
Federico Valverde,URU,MT,Real Madrid,26-084,1998,9,9,788,8.8,2,2,4,2,0,0,2,0,0.4,0.4,1.2,1.6,18,67,19,0.23,0.23,0.46,0.23,0.46,0.04,0.14,0.18,0.04,0.18,https://fbref.com/fr/joueurs/0959c2a2/Federico-Valverde
José Luis García Vayá,ESP,MT,Valencia,26-064,1998,9,9,787,8.7,0,2,2,0,0,0,4,0,0.1,0.1,1.3,1.4,4,57,4,0.00,0.23,0.23,0.00,0.23,0.01,0.15,0.16,0.01,0.16,https://fbref.com/fr/joueurs/27dc1378/Jose-Luis-Garcia-Vaya
Jesus Vazquez,ESP,DF,Valencia,21-286,2003,8,7,559,6.2,0,0,0,0,0,0,2,0,0.1,0.1,0.2,0.3,21,12,27,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06,https://fbref.com/fr/joueurs/106c142c/Jesus-Vazquez
Lucas Vázquez,ESP,DF,Real Madrid,33-105,1991,7,2,221,2.5,1,1,2,1,0,0,0,0,0.2,0.2,0.7,0.9,3,15,24,0.41,0.41,0.81,0.41,0.81,0.09,0.28,0.37,0.09,0.37,https://fbref.com/fr/joueurs/fd51b456/Lucas-Vazquez
Alejo Véliz,ARG,AT,Espanyol,21-025,2003,9,7,570,6.3,1,0,1,1,0,0,2,0,1.5,1.5,0.5,2.0,1,5,14,0.16,0.00,0.16,0.16,0.16,0.23,0.08,0.31,0.23,0.31,https://fbref.com/fr/joueurs/3f7bafbe/Alejo-Veliz
Mikel Vesga,ESP,MT,Athletic Club,31-146,1993,7,4,312,3.5,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.5,2,20,5,0.00,0.00,0.00,0.00,0.00,0.01,0.12,0.14,0.01,0.14,https://fbref.com/fr/joueurs/b0fce72c/Mikel-Vesga
Carlos Vicente,ESP,"AT,MT",Alavés,25-174,1999,8,8,707,7.9,2,0,2,2,0,0,1,0,1.1,1.1,1.2,2.3,21,12,43,0.25,0.00,0.25,0.25,0.25,0.14,0.15,0.29,0.14,0.29,https://fbref.com/fr/joueurs/90df343e/Carlos-Vicente
Pau Victor Delgado,ESP,AT,Barcelona,22-323,2001,6,1,119,1.3,1,1,2,1,0,0,2,0,0.5,0.5,0.1,0.6,1,3,12,0.76,0.76,1.51,0.76,1.51,0.37,0.09,0.46,0.37,0.46,https://fbref.com/fr/joueurs/e6e7c819/Pau-Victor-Delgado
Nacho Vidal,ESP,DF,Osasuna,29-264,1995,3,1,108,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/3a9c4b7b/Nacho-Vidal
Asier Villalibre,ESP,AT,Alavés,27-014,1997,5,2,178,2.0,1,0,1,0,1,1,0,0,1.3,0.5,0.0,0.5,2,2,9,0.51,0.00,0.51,0.00,0.00,0.64,0.00,0.64,0.25,0.25,https://fbref.com/fr/joueurs/57be54ec/Asier-Villalibre
Iván Villar,ESP,GB,Celta Vigo,27-097,1997,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/cde52ef5/Ivan-Villar
Viti,ESP,DF,Las Palmas,27-028,1997,8,3,350,3.9,0,1,1,0,0,0,1,0,0.0,0.0,0.6,0.6,10,11,16,0.00,0.26,0.26,0.00,0.26,0.00,0.16,0.16,0.00,0.16,https://fbref.com/fr/joueurs/c56a2d27/Viti
Daniel Vivian,ESP,DF,Athletic Club,25-091,1999,8,7,640,7.1,1,0,1,1,0,0,1,0,0.4,0.4,0.0,0.4,1,37,3,0.14,0.00,0.14,0.14,0.14,0.05,0.00,0.05,0.05,0.05,https://fbref.com/fr/joueurs/ab7bf91d/Daniel-Vivian
Iñaki Williams,GHA,AT,Athletic Club,30-121,1994,9,8,722,8.0,1,4,5,1,0,0,0,0,2.4,2.4,2.1,4.5,23,16,67,0.12,0.50,0.62,0.12,0.62,0.30,0.26,0.56,0.30,0.56,https://fbref.com/fr/joueurs/6a99e0b1/Inaki-Williams
Nico Williams,ESP,AT,Athletic Club,22-094,2002,7,5,431,4.8,1,0,1,1,0,0,1,0,0.8,0.8,1.2,2.0,22,13,45,0.21,0.00,0.21,0.21,0.21,0.17,0.24,0.41,0.17,0.41,https://fbref.com/fr/joueurs/afdc14d7/Nico-Williams
Axel Witsel,BEL,DF,Atlético Madrid,35-276,1989,4,4,315,3.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,https://fbref.com/fr/joueurs/5dfc6ad5/Axel-Witsel
Lamine Yamal,ESP,AT,Barcelona,17-093,2007,9,8,720,8.0,4,5,9,4,0,0,1,0,1.8,1.8,3.9,5.8,43,44,113,0.50,0.62,1.13,0.50,1.13,0.23,0.49,0.72,0.23,0.72,https://fbref.com/fr/joueurs/82ec26c1/Lamine-Yamal
Bertuğ Yıldırım,TUR,AT,Getafe,22-094,2002,7,6,447,5.0,1,0,1,1,0,0,3,0,0.7,0.7,0.6,1.4,3,8,17,0.20,0.00,0.20,0.20,0.20,0.15,0.13,0.28,0.15,0.28,https://fbref.com/fr/joueurs/7410d325/Bertug-Yildirim
Bryan Zaragoza,ESP,"AT,MT",Osasuna,23-172,2001,9,7,564,6.3,1,3,4,1,0,0,2,0,1.4,1.4,0.5,1.8,24,12,45,0.16,0.48,0.64,0.16,0.64,0.22,0.07,0.30,0.22,0.30,https://fbref.com/fr/joueurs/a96103b2/Bryan-Zaragoza
Igor Zubeldia,ESP,DF,Real Sociedad,27-198,1997,7,7,575,6.4,0,0,0,0,0,0,2,0,0.0,0.0,0.3,0.3,7,34,0,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,https://fbref.com/fr/joueurs/5c7845f6/Igor-Zubeldia
Martín Zubimendi,ESP,MT,Real Sociedad,25-255,1999,9,8,765,8.5,1,0,1,1,0,0,1,0,0.9,0.9,0.4,1.2,18,64,15,0.12,0.00,0.12,0.12,0.12,0.10,0.04,0.15,0.10,0.15,https://fbref.com/fr/joueurs/3ee0dd59/Martin-Zubimendi
