Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fouls,FoulsDrawn,Offsides,Crosses,Interceptions,TklWon,PKwon,PKconceded,OG,Recoveries,AerialDuelsWon,AerialDuelsLost,AerialDuelsWon%
Billy Gilmour,SCO,MF,Napoli,Serie A,23-149,2001,3.7,0,0,0,5,3,0,4,2,2,0,0,0,18,7,4,63.6
Benedikt Gimber,GER,DF,Heidenheim,Bundesliga,27-262,1997,8.7,4,0,0,21,9,0,1,9,16,0,0,0,37,21,11,65.6
Gvidas Gineitis,LTU,MF,Torino,Serie A,20-206,2004,2.1,0,0,0,3,2,0,13,3,1,0,0,0,10,0,3,0.0
Matthias Ginter,GER,DF,Freiburg,Bundesliga,30-293,1994,5.7,1,0,0,5,5,1,3,2,4,1,0,0,19,20,11,64.5
Jamie Gittens,ENG,"FW,MF",Dortmund,Bundesliga,20-091,2004,5.6,2,0,0,13,10,3,11,3,4,0,0,0,12,1,1,50.0
Serge Gnabry,GER,"FW,MF",Bayern Munich,Bundesliga,29-116,1995,5.1,0,0,0,4,0,2,18,4,5,0,0,0,21,1,2,33.3
Ben Godfrey,ENG,DF,Atalanta,Serie A,26-297,1998,0.3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,
Saba Goglichidze,GEO,DF,Empoli,Serie A,20-135,2004,7.2,0,1,0,8,4,0,1,7,11,0,0,0,22,7,17,29.2
Edoardo Goldaniga,ITA,DF,Como,Serie A,31-005,1993,4.5,2,0,0,4,3,0,3,5,5,0,0,0,10,5,4,55.6
Pierluigi Gollini,ITA,GK,Genoa,Serie A,29-234,1995,7.0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
Aleksandr Golovin,RUS,MF,Monaco,Ligue 1,28-161,1996,6.0,0,0,0,11,13,0,13,4,11,0,0,0,48,6,6,50.0
André Gomes,POR,MF,Lille,Ligue 1,31-100,1993,4.0,1,0,0,10,4,0,1,3,3,0,0,0,34,2,4,33.3
Angel Gomes,ENG,MF,Lille,Ligue 1,24-068,2000,6.5,0,0,0,2,7,0,7,0,4,1,0,0,14,3,5,37.5
João Gomes,BRA,MF,Wolves,Premier League,23-269,2001,9.3,4,0,0,21,9,1,8,8,20,0,0,0,57,4,10,28.6
Rodrigo Gomes,POR,"FW,MF",Wolves,Premier League,21-123,2003,1.3,0,0,0,0,2,0,5,0,1,0,0,0,2,2,2,50.0
Toti Gomes,POR,DF,Wolves,Premier League,25-296,1999,7.2,4,0,0,8,4,2,1,4,11,0,0,0,19,15,6,71.4
Carlos Gómez,COL,"MF,FW",Rennes,Ligue 1,22-056,2002,2.5,0,0,0,5,2,0,11,1,3,0,0,0,11,0,2,0.0
Dani Gómez,ESP,FW,Valencia,La Liga,26-100,1998,4.5,0,0,0,4,5,8,0,2,2,0,0,0,7,4,9,30.8
Joe Gomez,ENG,DF,Liverpool,Premier League,27-168,1997,0.6,0,0,0,0,1,0,0,1,4,0,0,0,4,3,0,100.0
Moi Gómez,ESP,"MF,FW",Osasuna,La Liga,30-137,1994,3.9,1,0,0,7,4,0,10,5,4,0,0,1,27,4,6,40.0
Sergi Gómez,ESP,DF,Espanyol,La Liga,32-224,1992,5.5,0,0,0,3,1,0,0,5,3,0,0,0,9,7,14,33.3
Sergio Gómez,ESP,"MF,DF",Real Sociedad,La Liga,24-064,2000,10.6,1,0,0,9,6,1,96,6,18,0,1,0,66,7,11,38.9
Unai Gómez,ESP,"MF,FW",Athletic Club,La Liga,21-166,2003,3.5,1,0,0,4,10,0,8,1,1,0,0,0,9,9,11,45.0
Fabio González,ESP,MF,Las Palmas,La Liga,27-269,1997,0.5,0,0,0,1,0,0,1,0,0,0,0,0,3,1,0,100.0
Nicolás González,ARG,FW,Juventus,Serie A,26-215,1998,2.5,0,0,0,2,6,0,4,0,1,0,0,0,5,2,4,33.3
Urko González,ESP,MF,Real Sociedad,La Liga,23-232,2001,0.5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0.0
Anthony Gordon,ENG,FW,Newcastle Utd,Premier League,23-257,2001,8.5,0,0,0,8,25,1,44,3,7,1,0,0,28,1,3,25.0
Leon Goretzka,GER,"MF,DF",Bayern Munich,Bundesliga,29-275,1995,0.7,0,0,0,1,1,0,1,0,0,0,0,0,3,1,2,33.3
Andoni Gorosabel,ESP,DF,Athletic Club,La Liga,28-095,1996,3.1,1,0,0,4,0,0,9,0,1,0,0,0,13,2,6,25.0
Robin Gosens,GER,DF,Fiorentina,Serie A,30-125,1994,8.7,2,0,0,7,7,1,14,6,10,0,0,0,20,24,10,70.6
Robin Gosens,GER,DF,Union Berlin,Bundesliga,30-125,1994,1.0,1,0,0,5,0,0,1,1,0,0,0,0,1,7,4,63.6
Mario Götze,GER,"MF,FW",Eint Frankfurt,Bundesliga,32-157,1992,4.1,0,0,0,3,2,0,3,3,8,0,0,0,18,2,0,100.0
Amine Gouiri,ALG,"FW,MF",Rennes,Ligue 1,24-265,2000,6.4,0,0,0,9,8,2,10,1,2,0,0,0,18,4,7,36.4
Jeffrey Gouweleeuw,NED,DF,Augsburg,Bundesliga,33-120,1991,9.0,4,0,0,9,2,0,9,11,7,0,0,0,32,21,6,77.8
Kamil Grabara,POL,GK,Wolfsburg,Bundesliga,25-304,1999,9.0,1,0,0,0,0,0,0,0,0,0,0,0,10,5,0,100.0
Jonathan Gradit,FRA,DF,Lens,Ligue 1,31-349,1992,7.5,3,0,0,13,5,0,4,12,8,0,0,0,27,28,15,65.1
José Gragera,ESP,MF,Espanyol,La Liga,23-343,2000,6.3,0,0,0,18,8,0,0,5,16,0,0,0,18,11,5,68.8
Samuel Grandsir,FRA,"MF,FW",Le Havre,Ligue 1,28-085,1996,0.6,0,0,0,1,0,0,1,0,3,0,0,0,2,0,1,0.0
Alberto Grassi,ITA,MF,Empoli,Serie A,29-245,1995,6.0,3,0,0,7,7,0,2,8,7,0,0,0,28,4,6,40.0
Ryan Gravenberch,NED,MF,Liverpool,Premier League,22-175,2002,10.0,2,0,0,17,20,0,1,17,13,0,0,0,59,11,2,84.6
Archie Gray,ENG,"MF,DF",Tottenham,Premier League,18-240,2006,0.5,0,0,0,2,1,0,0,0,1,0,0,0,3,0,0,
Jack Grealish,ENG,"FW,MF",Manchester City,Premier League,29-058,1995,3.8,2,0,0,2,9,0,13,0,2,0,0,0,14,1,5,16.7
Jacob Greaves,ENG,DF,Ipswich Town,Premier League,24-056,2000,7.0,1,0,0,3,6,0,0,8,6,0,0,0,11,21,14,60.0
Mason Greenwood,ENG,FW,Marseille,Ligue 1,23-037,2001,9.4,0,0,0,4,17,1,35,3,4,1,0,0,30,3,1,75.0
Michael Gregoritsch,AUT,FW,Freiburg,Bundesliga,30-203,1994,0.9,0,0,0,0,1,1,0,0,1,0,0,0,5,4,7,36.4
Dominik Greif,SVK,GK,Mallorca,La Liga,27-215,1997,8.0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,100.0
Antoine Griezmann,FRA,"FW,MF",Atlético Madrid,La Liga,33-231,1991,9.9,1,0,0,3,9,3,55,4,8,0,0,0,26,6,9,40.0
Vincenzo Grifo,ITA,FW,Freiburg,Bundesliga,31-214,1993,7.6,0,0,0,1,7,0,45,0,4,0,0,0,42,4,2,66.7
Florian Grillitsch,AUT,MF,Hoffenheim,Bundesliga,29-092,1995,5.7,1,0,0,4,7,0,3,7,9,0,0,0,28,6,11,35.3
Álex Grimaldo,ESP,DF,Leverkusen,Bundesliga,29-048,1995,9.0,3,0,0,7,10,4,73,9,4,1,0,0,45,3,3,50.0
Pascal Groß,GER,"MF,DF",Dortmund,Bundesliga,33-145,1991,7.2,2,0,0,6,4,0,67,3,9,0,0,0,34,6,10,37.5
Brajan Gruda,GER,"MF,DF",Brighton,Premier League,20-160,2004,0.4,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,
Marco Grüll,AUT,"MF,FW",Werder Bremen,Bundesliga,26-124,1998,3.5,1,0,0,7,11,0,8,1,2,0,0,0,10,1,4,20.0
Albert Grønbaek,DEN,"MF,FW",Rennes,Ligue 1,23-168,2001,6.1,1,0,0,4,5,0,23,3,5,0,0,0,18,1,7,12.5
Vicente Guaita,ESP,GK,Celta Vigo,La Liga,37-302,1987,8.0,0,0,0,0,3,0,0,0,0,0,0,0,12,3,0,100.0
Sergi Guardiola,ESP,FW,Rayo Vallecano,La Liga,33-162,1991,0.7,0,0,0,1,4,0,0,0,2,0,0,0,2,0,2,0.0
Nemanja Gudelj,SRB,"MF,DF",Sevilla,La Liga,32-357,1991,9.0,2,0,0,7,4,0,7,12,7,0,0,0,17,15,16,48.4
Gabriel Gudmundsson,SWE,DF,Lille,Ligue 1,25-192,1999,7.6,1,0,0,13,15,3,22,5,9,0,0,0,27,5,1,83.3
Gonçalo Guedes,POR,"FW,MF",Wolves,Premier League,27-344,1996,1.2,1,0,0,2,3,0,2,2,2,0,0,0,5,1,2,33.3
Axel Gueguin,FRA,FW,Montpellier,Ligue 1,19-228,2005,0.3,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,
Marc Guéhi,ENG,DF,Crystal Palace,Premier League,24-117,2000,10.0,1,0,0,2,9,0,1,7,5,0,0,0,41,30,18,62.5
Mattéo Guendouzi,FRA,MF,Lazio,Serie A,25-207,1999,10.5,2,0,0,8,8,0,5,13,6,0,1,0,41,2,7,22.2
Javier Guerra,ESP,"MF,FW",Valencia,La Liga,21-311,2003,5.8,1,0,0,6,7,0,6,1,7,0,0,0,24,3,6,33.3
Raphaël Guerreiro,POR,DF,Bayern Munich,Bundesliga,30-321,1993,5.7,0,0,0,2,3,0,9,3,6,0,0,0,37,1,2,33.3
Evann Guessand,CIV,"FW,MF",Nice,Ligue 1,23-129,2001,9.4,0,0,0,11,20,5,8,5,5,0,0,0,23,7,20,25.9
Ander Guevara,ESP,MF,Alavés,La Liga,27-123,1997,7.7,0,0,0,12,10,0,1,5,7,0,0,0,39,7,10,41.2
Pape Gueye,SEN,MF,Villarreal,La Liga,25-288,1999,6.3,3,1,1,11,15,0,4,7,7,0,0,0,31,4,5,44.4
Morgan Guilavogui,GUI,"FW,MF",St. Pauli,Bundesliga,26-242,1998,5.2,3,0,0,12,10,4,2,2,6,0,0,0,14,26,23,53.1
Frederic Guilbert,FRA,DF,Lecce,Serie A,29-319,1994,5.5,1,1,0,7,5,0,8,9,6,0,0,0,14,6,5,54.5
Luis Guilherme,BRA,MF,West Ham,Premier League,18-272,2006,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.0
Hugo Guillamón,ESP,MF,Valencia,La Liga,24-281,2000,3.5,2,0,0,5,4,1,1,5,5,0,0,0,16,5,2,71.4
Bruno Guimarães,BRA,MF,Newcastle Utd,Premier League,26-357,1997,9.9,2,0,0,15,41,0,4,12,15,0,0,0,52,3,2,60.0
Bahereba Guirassy,FRA,"FW,MF",Nantes,Ligue 1,18-070,2006,0.5,0,0,0,1,0,0,1,0,0,0,0,0,5,0,1,0.0
Serhou Guirassy,GUI,FW,Dortmund,Bundesliga,28-240,1996,6.8,0,0,0,4,13,1,0,1,1,1,0,0,6,19,23,45.2
Marc Guiu,ESP,FW,Chelsea,Premier League,18-308,2006,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Péter Gulácsi,HUN,GK,RB Leipzig,Bundesliga,34-185,1990,8.5,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,100.0
Arda Güler,TUR,"MF,FW",Real Madrid,La Liga,19-256,2005,2.8,1,0,0,4,7,2,7,1,3,0,0,0,11,1,4,20.0
Gerard Gumbau,ESP,MF,Rayo Vallecano,La Liga,29-325,1994,3.3,0,0,0,8,2,1,11,1,8,0,0,0,8,10,11,47.6
İlkay Gündoğan,GER,MF,Manchester City,Premier League,34-014,1990,6.2,0,0,0,6,7,0,29,2,3,0,0,0,26,7,4,63.6
Christian Günter,GER,DF,Freiburg,Bundesliga,31-253,1993,8.6,0,0,0,3,2,1,53,2,6,0,0,0,21,2,2,50.0
Jon Guridi,ESP,MF,Alavés,La Liga,29-253,1995,6.9,3,0,0,8,5,1,3,5,4,0,1,0,27,8,12,40.0
Gorka Guruzeta,ESP,FW,Athletic Club,La Liga,28-056,1996,7.2,0,0,0,14,10,1,2,3,2,0,0,0,23,11,32,25.6
Malo Gusto,FRA,DF,Chelsea,Premier League,21-172,2003,7.2,2,0,0,9,5,0,21,9,12,0,0,0,32,1,4,20.0
Miguel Gutiérrez,ESP,DF,Girona,La Liga,23-103,2001,11.0,0,0,0,5,13,3,56,9,13,0,0,0,62,2,5,28.6
Albert Guðmundsson,ISL,MF,Fiorentina,Serie A,27-145,1997,2.2,0,0,0,1,6,0,3,2,0,1,0,0,12,1,3,25.0
Joško Gvardiol,CRO,DF,Manchester City,Premier League,22-289,2002,9.5,0,0,0,4,10,0,6,14,13,0,0,0,35,11,13,45.8
Emmanuel Gyasi,GHA,"DF,FW",Empoli,Serie A,30-301,1994,10.8,2,0,0,14,5,3,6,2,9,0,0,0,49,11,26,29.7
Christian Gytkjær,DEN,FW,Venezia,Serie A,34-185,1990,2.4,0,0,0,5,1,3,0,0,1,0,0,0,7,4,11,26.7
Erling Haaland,NOR,FW,Manchester City,Premier League,24-109,2000,10.0,1,0,0,8,5,1,1,1,2,0,0,0,4,12,17,41.4
Nicolas Haas,SUI,MF,Empoli,Serie A,28-289,1996,2.2,1,0,0,7,3,0,0,3,3,0,0,0,12,1,4,20.0
Janik Haberer,GER,"DF,MF",Union Berlin,Bundesliga,30-219,1994,4.3,0,0,0,5,3,1,8,1,6,0,0,0,21,3,7,30.0
Robin Hack,GER,FW,Gladbach,Bundesliga,26-072,1998,4.3,2,0,0,9,6,2,13,0,7,0,0,0,23,8,5,61.5
Saad El Haddad,MAR,MF,Venezia,Serie A,19-106,2005,0.3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.0
Munir El Haddadi,MAR,"MF,FW",Leganés,La Liga,29-067,1995,2.4,1,0,0,3,6,2,4,0,4,0,0,0,13,4,8,33.3
Amadou Haidara,MLI,MF,RB Leipzig,Bundesliga,26-281,1998,6.1,3,0,0,8,4,0,4,5,7,0,0,0,36,13,6,68.4
Massadio Haïdara,MLI,DF,Brest,Ligue 1,31-341,1992,3.2,2,1,1,4,6,0,6,3,2,0,0,0,15,4,2,66.7
Antoine Hainaut,FRA,"DF,MF",Parma,Serie A,22-263,2002,3.9,0,0,0,3,7,1,9,4,6,0,0,0,19,10,3,76.9
Mohamed Haj,TUN,MF,Parma,Serie A,19-226,2005,0.7,2,0,0,1,2,0,2,1,0,0,0,0,4,0,2,0.0
Achraf Hakimi,MAR,DF,Paris S-G,Ligue 1,26-003,1998,7.9,1,0,0,2,8,5,26,11,12,0,0,0,43,4,6,40.0
Lewis Hall,ENG,DF,Newcastle Utd,Premier League,20-060,2004,7.7,3,0,0,5,5,0,32,7,11,0,0,0,40,10,6,62.5
Sébastien Haller,CIV,FW,Leganés,La Liga,30-138,1994,4.3,0,0,0,3,3,7,0,0,0,0,0,0,10,26,17,60.5
Ali Al Hamadi,IRQ,FW,Ipswich Town,Premier League,22-251,2002,0.4,2,0,0,3,0,1,0,0,0,0,0,0,0,2,1,66.7
Andreas Hanche-Olsen,NOR,DF,Mainz 05,Bundesliga,27-295,1997,3.3,3,1,1,8,2,0,0,3,1,0,0,0,4,9,7,56.3
Florent Hanin,ALG,DF,Angers,Ligue 1,34-277,1990,7.4,1,0,0,3,15,0,29,13,17,0,0,0,40,7,15,31.8
Ridgeciano Haps,SUR,DF,Venezia,Serie A,31-148,1993,6.0,2,0,0,2,6,0,8,1,7,0,0,0,26,4,9,30.8
Amine Harit,MAR,MF,Marseille,Ligue 1,27-142,1997,5.2,0,1,0,5,12,0,6,3,6,1,0,0,20,1,4,20.0
Marcus Harness,ENG,MF,Ipswich Town,Premier League,28-257,1996,0.5,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,
Phil Harres,GER,"FW,DF",Holstein Kiel,Bundesliga,22-227,2002,1.1,0,0,0,2,3,0,1,0,0,0,0,0,5,3,5,37.5
Jack Harrison,ENG,FW,Everton,Premier League,27-353,1996,6.9,0,0,0,2,13,2,19,4,5,0,0,0,26,2,3,40.0
Abdou Harroui,NED,"FW,MF",Hellas Verona,Serie A,26-299,1998,2.2,1,0,0,4,1,0,4,0,2,0,0,0,7,4,4,50.0
Taylor Harwood-Bellis,ENG,DF,Southampton,Premier League,22-282,2002,8.6,3,0,0,10,4,0,2,7,3,0,0,0,33,11,9,55.0
Hans Hateboer,NED,"DF,MF",Rennes,Ligue 1,30-303,1994,6.2,1,0,0,10,7,1,23,5,6,0,0,0,24,12,7,63.2
Kai Havertz,GER,FW,Arsenal,Premier League,25-149,1999,10.0,1,0,0,19,10,3,5,5,6,0,0,0,22,36,47,43.4
Jan Paul van Hecke,NED,DF,Brighton,Premier League,24-152,2000,7.1,1,0,0,3,1,0,2,6,7,0,0,0,35,14,16,46.7
Hwang Hee-chan,KOR,"FW,MF",Wolves,Premier League,28-286,1996,2.8,0,0,0,1,6,0,4,1,0,0,0,0,10,2,3,40.0
Dean Henderson,ENG,GK,Crystal Palace,Premier League,27-240,1997,10.0,1,0,0,0,0,0,0,0,0,0,0,0,9,2,0,100.0
Liam Henderson,SCO,MF,Empoli,Serie A,28-196,1996,7.8,1,0,0,19,5,0,23,6,4,0,0,0,18,2,6,25.0
Ramon Hendriks,NED,DF,Stuttgart,Bundesliga,23-112,2001,1.2,0,0,0,0,1,0,1,4,2,0,0,0,0,1,0,100.0
Benjamin Henrichs,GER,DF,RB Leipzig,Bundesliga,27-258,1997,4.7,1,0,0,6,4,0,13,13,9,0,0,0,37,4,2,66.7
Luis Henrique,BRA,"FW,MF",Marseille,Ligue 1,22-329,2001,7.6,0,0,0,3,2,4,9,4,2,0,0,0,22,0,0,
Mads Hermansen,DEN,GK,Leicester City,Premier League,24-119,2000,10.0,0,0,0,0,0,0,0,0,1,0,0,0,6,2,0,100.0
Mario Hermoso,ESP,DF,Roma,Serie A,29-142,1995,1.7,2,1,1,5,1,0,3,3,0,0,0,0,9,2,5,28.6
Javi Hernández,ESP,DF,Leganés,La Liga,26-189,1998,7.7,0,0,0,16,4,0,23,10,6,0,0,0,30,6,3,66.7
Aridane Hernández,ESP,DF,Rayo Vallecano,La Liga,35-229,1989,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100.0
Theo Hernández,FRA,DF,Milan,Serie A,27-032,1997,6.4,0,1,0,2,12,0,25,10,5,0,1,0,34,4,2,66.7
Hernani,BRA,MF,Parma,Serie A,30-225,1994,4.5,1,0,0,7,9,1,11,3,6,0,0,0,18,5,5,50.0
Jorge Herrando,ESP,DF,Osasuna,La Liga,23-253,2001,4.1,2,0,0,2,0,0,0,1,1,0,0,0,7,8,5,61.5
Ander Herrera,ESP,MF,Athletic Club,La Liga,35-085,1989,2.9,2,0,0,5,3,0,1,2,4,0,0,0,14,3,2,60.0
Sergio Herrera,ESP,GK,Osasuna,La Liga,31-155,1993,12.0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0.0
Yangel Herrera,VEN,MF,Girona,La Liga,26-298,1998,8.1,3,0,0,26,21,0,17,11,15,0,0,0,42,13,6,68.4
Juan Herzog,ESP,DF,Las Palmas,La Liga,21-178,2003,4.2,0,0,0,1,4,0,0,4,2,0,0,0,18,9,4,69.2
Son Heung-min,KOR,FW,Tottenham,Premier League,32-122,1992,6.4,0,0,0,1,7,2,15,2,2,0,0,0,26,1,6,14.3
Isak Hien,SWE,DF,Atalanta,Serie A,25-299,1999,6.8,2,0,0,8,6,0,0,14,7,0,0,0,29,15,14,51.7
Omar El Hilali,MAR,DF,Espanyol,La Liga,21-056,2003,11.6,4,0,0,15,7,1,15,12,24,0,1,0,39,14,12,53.8
Piero Hincapié,ECU,DF,Leverkusen,Bundesliga,22-303,2002,7.7,2,0,0,10,9,0,8,8,12,0,0,0,18,11,10,52.4
Jack Hinshelwood,ENG,"MF,DF",Brighton,Premier League,19-210,2005,8.7,2,0,0,7,2,0,21,4,8,0,0,0,29,5,6,45.5
George Hirst,ENG,FW,Ipswich Town,Premier League,25-266,1999,1.8,1,0,0,3,2,0,1,0,1,0,0,0,2,8,7,53.3
Adam Hložek,CZE,"FW,MF",Hoffenheim,Bundesliga,22-105,2002,5.7,1,0,0,4,9,1,5,0,3,0,0,0,9,13,19,40.6
Ki-Jana Hoever,NED,DF,Auxerre,Ligue 1,22-294,2002,6.8,2,1,1,10,2,0,26,5,7,0,0,0,22,10,8,55.6
Nicolas Höfler,GER,MF,Freiburg,Bundesliga,34-243,1990,2.2,1,0,0,2,2,0,0,4,4,0,0,0,9,11,8,57.9
Jonas Hofmann,GER,"MF,DF",Leverkusen,Bundesliga,32-116,1992,1.8,0,0,0,1,4,0,1,0,0,0,0,0,7,0,2,0.0
Philipp Hofmann,GER,FW,Bochum,Bundesliga,31-222,1993,6.6,2,0,0,7,8,0,2,0,3,0,0,0,9,53,39,57.6
Lucas Höler,GER,MF,Freiburg,Bundesliga,30-120,1994,1.4,0,0,0,1,3,2,0,1,4,0,0,0,6,4,4,50.0
Mason Holgate,ENG,"FW,DF",Everton,Premier League,28-016,1996,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
Benedict Hollerbach,GER,"MF,FW",Union Berlin,Bundesliga,23-174,2001,7.1,1,0,0,8,13,5,20,1,7,1,1,0,23,6,20,23.1
Emil Holm,SWE,"DF,MF",Bologna,Serie A,24-178,2000,1.1,0,0,0,1,1,0,7,0,4,0,0,0,10,3,0,100.0
Lewis Holtby,GER,MF,Holstein Kiel,Bundesliga,34-050,1990,5.3,0,0,0,4,9,0,18,10,6,1,0,0,29,4,2,66.7
Gerrit Holtmann,PHI,"DF,FW",Bochum,Bundesliga,29-227,1995,0.8,0,0,0,2,0,0,5,2,2,0,0,0,6,1,1,50.0
Franck Honorat,FRA,FW,Gladbach,Bundesliga,28-088,1996,5.3,0,0,0,3,1,1,30,0,1,0,0,0,24,0,5,0.0
Mathias Honsak,AUT,"MF,FW",Heidenheim,Bundesliga,27-323,1996,1.7,1,0,0,1,1,0,9,1,2,0,0,0,7,3,0,100.0
Dinko Horkaš,CRO,GK,Las Palmas,La Liga,25-242,1999,2.3,1,0,0,1,0,0,0,0,0,0,1,0,7,0,0,
Cédric Hountondji,BEN,DF,Angers,Ligue 1,30-293,1994,3.0,0,0,0,2,1,0,0,4,4,0,0,0,9,5,3,62.5
Ilyes Housni,FRA,FW,Le Havre,Ligue 1,19-177,2005,1.6,0,0,0,3,3,0,1,1,4,0,0,0,3,0,2,0.0
Lukáš Hrádecký,FIN,GK,Leverkusen,Bundesliga,34-349,1989,8.0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,
Robin Hranáč,CZE,DF,Hoffenheim,Bundesliga,24-283,2000,1.0,0,0,0,5,0,0,0,2,0,0,0,0,1,3,5,37.5
Callum Hudson-Odoi,ENG,FW,Nott'ham Forest,Premier League,24-000,2000,8.1,1,0,0,1,8,4,25,5,6,1,0,0,23,0,6,0.0
Will Hughes,ENG,MF,Crystal Palace,Premier League,29-204,1995,5.1,5,0,0,14,6,0,19,5,9,0,0,0,26,3,4,42.9
Dean Huijsen,ESP,DF,Bournemouth,Premier League,19-207,2005,2.2,1,0,0,3,0,1,0,3,1,0,0,0,11,11,4,73.3
Mats Hummels,GER,DF,Roma,Serie A,35-327,1988,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
Omari Hutchinson,ENG,"MF,FW",Ipswich Town,Premier League,21-008,2003,8.7,3,0,0,9,12,2,20,3,3,0,0,0,27,4,9,30.8
Elseid Hysaj,ALB,DF,Lazio,Serie A,30-261,1994,0.1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,
Hong Hyunseok,KOR,MF,Mainz 05,Bundesliga,25-144,1999,2.8,0,0,0,2,2,1,1,3,1,0,0,0,11,0,3,0.0
Pierre Højbjerg,DEN,"MF,DF",Marseille,Ligue 1,29-094,1995,9.9,2,0,0,5,11,0,2,18,19,0,0,0,75,8,7,53.3
Oscar Højlund,DEN,MF,Eint Frankfurt,Bundesliga,19-308,2005,0.2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,
Rasmus Højlund,DEN,FW,Manchester Utd,Premier League,21-277,2003,3.8,0,0,0,3,7,4,2,0,0,1,0,0,10,5,14,26.3
Pablo Ibáñez,ESP,MF,Osasuna,La Liga,26-048,1998,4.5,1,0,0,7,6,0,4,8,3,0,0,0,24,12,12,50.0
Stanis Idumbo,BEL,FW,Sevilla,La Liga,19-131,2005,1.3,0,0,0,0,2,0,0,3,3,0,0,0,5,0,0,
Jay Idzes,IDN,DF,Venezia,Serie A,24-158,2000,8.7,1,0,0,16,3,0,3,5,8,0,0,0,27,17,18,48.6
Iglesias,ESP,DF,Getafe,La Liga,26-127,1998,9.5,1,0,0,12,10,0,31,19,17,0,0,0,36,14,9,60.9
Borja Iglesias,ESP,FW,Celta Vigo,La Liga,31-295,1993,6.9,0,0,0,11,11,7,1,3,4,0,0,0,21,2,9,18.2
Igor,BRA,DF,Brighton,Premier League,26-274,1998,4.3,2,0,0,3,2,0,0,1,1,0,0,0,19,3,4,42.9
Kelechi Iheanacho,NGA,FW,Sevilla,La Liga,28-035,1996,3.1,0,0,0,3,0,6,0,0,0,0,0,0,5,1,5,16.7
Jonathan Ikone,FRA,"FW,MF",Fiorentina,Serie A,26-189,1998,1.9,0,0,0,2,2,0,1,0,2,0,0,0,9,0,3,0.0
George Ilenikhena,FRA,"FW,MF",Monaco,Ligue 1,18-083,2006,3.9,0,0,0,6,4,4,0,1,1,0,0,0,5,9,3,75.0
Ivan Ilić,SRB,MF,Torino,Serie A,23-235,2001,5.9,3,0,0,5,14,1,18,4,1,0,0,0,18,4,8,33.3
Samuel Iling-Junior,ENG,"FW,MF",Bologna,Serie A,21-034,2003,1.0,0,0,0,1,0,0,8,2,1,0,0,0,7,0,1,0.0
Danny Ings,ENG,"FW,MF",West Ham,Premier League,32-107,1992,0.6,0,0,0,0,1,0,2,0,0,1,0,0,1,3,1,75.0
Alessio Iovine,ITA,DF,Como,Serie A,33-280,1991,2.5,1,0,0,2,2,0,11,2,0,0,0,0,7,1,2,33.3
Tim Iroegbunam,ENG,MF,Everton,Premier League,21-130,2003,4.3,2,0,0,10,6,0,0,8,9,0,0,0,33,5,1,83.3
Jackson Irvine,AUS,MF,St. Pauli,Bundesliga,31-245,1993,9.0,1,0,0,14,6,0,4,13,7,0,0,0,49,32,22,59.3
Andy Irving,SCO,MF,West Ham,Premier League,24-178,2000,0.3,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0.0
Alexander Isak,SWE,FW,Newcastle Utd,Premier League,25-047,1999,7.5,0,0,0,8,3,5,3,1,2,0,0,0,13,8,16,33.3
Gustav Isaksen,DEN,FW,Lazio,Serie A,23-202,2001,6.8,3,0,0,7,12,1,37,2,3,0,0,0,14,5,12,29.4
Ismaily,BRA,DF,Lille,Ligue 1,34-301,1990,0.9,1,0,0,1,0,0,3,0,0,0,0,0,5,2,0,100.0
Ardian Ismajli,ALB,DF,Empoli,Serie A,28-038,1996,11.0,1,0,0,9,13,0,0,19,7,0,0,0,25,35,22,61.4
Yanis Issoufou,FRA,"FW,MF",Montpellier,Ligue 1,18-010,2006,0.8,0,0,0,1,0,0,2,0,3,0,0,0,2,0,1,0.0
Ko Itakura,JPN,DF,Gladbach,Bundesliga,27-285,1997,9.0,2,0,0,15,2,0,2,8,12,0,1,0,36,18,14,56.3
Junya Ito,JPN,FW,Reims,Ligue 1,31-243,1993,9.7,0,0,0,4,10,3,91,3,12,0,0,0,44,5,5,50.0
