Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,TouchesDefPen,TouchesDef3rd,TouchesMid3rd,TouchesAtt3rd,TouchesAttPen,LiveTouches,TakeOnsAtt,TakeOnsSucc,TakeOnsSucc%,TakeOnsTkld,TakeOnsTkld%,Carries,CarryTotDist,CarryPrgDist,PrgCarries,CarriesFinal3rd,CarriesPenArea,Miscontrols,Dispossessed,PassesReceived,PrgPassesReceived
Dominic Sadi,ENG,FW,Bournemouth,Premier League,19,2003,0.0,2,0,0,2,0,0,2,0,0,,0,,1,6,0,0,0,0,0,0,1,0
Umar Sadiq,NGA,FW,Real Sociedad,La Liga,26,1997,12.0,363,8,17,147,206,60,363,49,31,63.3,17,34.7,226,1327,427,18,11,10,49,39,272,74
Alexis Saelemaekers,BEL,"FW,MF",Bologna,Serie A,24,1999,21.0,1271,7,177,555,558,47,1271,106,40,37.7,58,54.7,818,4996,2370,65,49,17,49,25,945,180
Pablo Saenz,ESP,MF,Granada,La Liga,22,2001,0.2,8,1,3,2,3,1,8,0,0,,0,,3,12,11,0,0,0,0,0,2,0
Modibo Sagnan,MLI,DF,Montpellier,Ligue 1,24,1999,11.7,676,107,342,306,31,13,676,2,2,100.0,0,0.0,447,2290,1211,7,3,0,6,3,408,5
Wesley Saïd,FRA,"FW,MF",Lens,Ligue 1,28,1995,11.3,386,2,27,158,209,77,386,21,13,61.9,7,33.3,298,1747,741,18,15,7,27,11,285,95
Théo Sainte-Luce,FRA,DF,Montpellier,Ligue 1,24,1998,3.8,229,20,80,109,43,4,229,9,3,33.3,5,55.6,120,639,326,8,6,1,5,1,110,6
Bukayo Saka,ENG,FW,Arsenal,Premier League,21,2001,32.4,1952,37,182,474,1310,271,1946,122,49,40.2,54,44.3,1223,7180,3728,155,68,72,56,53,1393,508
Mamadou Sakho,FRA,DF,Montpellier,Ligue 1,33,1990,0.1,18,1,11,7,0,0,18,0,0,,0,,15,50,36,0,0,0,0,0,15,0
Ibrahim Salah,MAR,"FW,MF",Rennes,Ligue 1,21,2001,5.8,341,14,59,128,159,18,341,29,11,37.9,18,62.1,268,1775,700,15,17,2,18,15,237,61
Mohamed Salah,EGY,FW,Liverpool,Premier League,31,1992,28.2,1359,4,47,460,866,241,1352,77,27,35.1,49,63.6,977,5309,2614,98,54,66,77,59,1116,341
Amine Salama,FRA,FW,Reims,Ligue 1,23,2000,3.5,110,0,10,48,56,10,110,14,10,71.4,3,21.4,85,723,311,10,4,3,15,5,79,33
Kike Salas,ESP,DF,Sevilla,La Liga,21,2002,17.8,1237,106,554,570,122,33,1237,8,0,0.0,7,87.5,584,2361,1105,11,3,1,10,8,751,16
William Saliba,FRA,DF,Arsenal,Premier League,22,2001,38.0,3093,223,1239,1720,142,15,3093,15,10,66.7,4,26.7,1992,9002,5201,16,22,1,22,13,2297,6
Mohammed Salisu,GHA,DF,Monaco,Ligue 1,24,1999,11.5,905,90,337,540,38,7,905,6,4,66.7,2,33.3,639,3462,1671,7,13,0,5,1,588,6
Roland Sallai,HUN,"MF,FW",Freiburg,Bundesliga,26,1997,20.4,826,28,110,352,372,74,825,57,21,36.8,28,49.1,511,2882,1311,47,38,15,43,15,615,139
Yoann Salmier,GUF,DF,Le Havre,Ligue 1,30,1992,17.4,926,101,413,432,88,19,926,8,5,62.5,3,37.5,575,3006,1489,8,16,0,10,4,511,8
Salvi,ESP,MF,Rayo Vallecano,La Liga,32,1991,0.3,14,0,1,9,4,0,14,1,1,100.0,0,0.0,14,102,47,2,2,0,0,2,13,2
Lazar Samardzic,SRB,MF,Udinese,Serie A,21,2002,26.4,1284,39,216,616,487,32,1283,101,47,46.5,49,48.5,656,4109,2253,65,39,8,53,20,735,91
Diadie Samassékou,MLI,MF,Cádiz,La Liga,27,1996,1.0,60,1,16,37,9,0,60,2,2,100.0,0,0.0,33,215,110,2,4,0,2,0,32,1
Diadie Samassékou,MLI,MF,Hoffenheim,Bundesliga,27,1996,0.0,4,1,2,2,0,0,4,0,0,,0,,3,10,3,0,0,0,0,0,2,0
Mama Samba Baldé,GNB,"FW,MF",Lyon,Ligue 1,27,1995,6.1,234,2,21,87,133,43,234,28,12,42.9,16,57.1,176,1287,586,23,9,15,28,11,174,73
Brice Samba,FRA,GK,Lens,Ligue 1,29,1994,33.0,1194,917,1173,22,0,0,1194,0,0,,0,,861,4654,2662,0,0,0,2,0,600,0
Albert Sambi Lokonga,BEL,MF,Luton Town,Premier League,23,1999,14.5,899,54,223,513,170,11,899,22,11,50.0,7,31.8,529,3027,1707,29,19,2,12,11,597,13
Junior Sambia,FRA,"DF,MF",Salernitana,Serie A,26,1996,11.5,634,40,183,287,170,18,634,24,5,20.8,12,50.0,308,1573,868,23,20,9,16,12,393,37
Fede San Emeterio,ESP,MF,Cádiz,La Liga,26,1997,1.7,67,5,20,41,6,1,67,1,0,0.0,0,0.0,28,108,68,0,0,0,1,0,37,0
Antonio Sanabria,PAR,"FW,MF",Torino,Serie A,27,1996,23.7,856,14,78,467,322,82,854,32,14,43.8,17,53.1,504,2382,721,19,16,4,55,23,665,109
Oihan Sancet,ESP,MF,Athletic Club,La Liga,23,2000,21.9,1058,6,67,497,516,83,1057,56,26,46.4,23,41.1,694,4286,2121,76,68,14,78,43,839,157
Renato Sanches,POR,MF,Roma,Serie A,25,1997,1.6,94,1,23,46,26,3,94,5,4,80.0,1,20.0,64,342,184,5,5,1,3,5,73,5
Ricard Sánchez,ESP,DF,Granada,La Liga,23,2000,25.5,1338,78,395,534,417,39,1338,34,19,55.9,13,38.2,641,3601,1929,49,35,4,37,15,703,103
Alexis Sánchez,CHI,"FW,MF",Inter,Serie A,34,1988,8.5,453,0,28,189,240,37,452,22,12,54.5,8,36.4,294,1426,584,16,16,4,22,15,356,58
Antonio Sánchez,ESP,MF,Mallorca,La Liga,26,1997,16.1,730,18,159,356,231,31,730,26,14,53.8,12,46.2,416,2521,1014,35,26,5,41,27,448,61
Davinson Sánchez,COL,DF,Tottenham,Premier League,27,1996,0.9,83,8,24,45,14,1,83,0,0,,0,,68,238,80,0,2,0,1,0,66,0
Juanlu Sánchez,ESP,DF,Sevilla,La Liga,19,2003,13.1,943,63,281,357,317,20,943,51,25,49.0,24,47.1,446,2381,1373,42,21,7,21,4,529,112
Manu Sánchez,ESP,"DF,MF",Celta Vigo,La Liga,22,2000,19.7,1104,63,332,473,310,23,1104,28,11,39.3,16,57.1,508,2954,1490,41,25,5,32,11,527,67
Robert Sánchez,ESP,GK,Chelsea,Premier League,25,1997,15.9,649,561,644,5,0,0,649,0,0,,0,,392,1890,1130,0,0,0,1,0,360,0
Jadon Sancho,ENG,"FW,MF",Manchester Utd,Premier League,23,2000,0.9,51,4,12,18,26,6,51,7,3,42.9,3,42.9,38,298,192,10,5,5,0,2,34,5
Jadon Sancho,ENG,"FW,MF",Dortmund,Bundesliga,23,2000,10.5,622,11,72,215,344,56,622,70,36,51.4,30,42.9,445,3182,1821,61,37,29,21,9,484,114
Alex Sandro,BRA,DF,Juventus,Serie A,32,1991,8.0,638,59,217,338,85,8,638,10,3,30.0,3,30.0,343,1804,1068,16,9,0,7,4,408,9
Ibou Sané,SEN,"MF,FW",Metz,Ligue 1,18,2005,1.4,77,2,13,28,38,3,77,7,3,42.9,4,57.1,48,330,167,6,2,3,8,4,38,8
Leroy Sané,GER,FW,Bayern Munich,Bundesliga,27,1996,23.7,1398,6,99,448,880,143,1398,167,93,55.7,65,38.9,936,7599,4060,121,85,44,63,42,1085,274
Sadibou Sané,SEN,DF,Metz,Ligue 1,19,2004,9.4,441,79,239,171,34,9,441,3,3,100.0,0,0.0,248,1652,829,8,3,1,4,0,224,8
Arouna Sangante,SEN,DF,Le Havre,Ligue 1,21,2002,29.9,1827,193,760,863,224,35,1827,17,11,64.7,4,23.5,1163,6282,2969,20,23,2,19,15,1045,27
Ibrahim Sangaré,CIV,MF,Nott'ham Forest,Premier League,25,1997,11.5,554,36,176,289,92,12,554,12,6,50.0,6,50.0,279,1219,532,5,4,0,10,8,327,7
Morgan Sanson,FRA,MF,Nice,Ligue 1,28,1994,21.8,1093,33,170,505,436,46,1093,50,25,50.0,22,44.0,799,5075,2036,57,51,12,61,41,726,98
Nicola Sansone,ITA,"FW,MF",Lecce,Serie A,31,1991,8.5,372,4,48,170,159,26,372,24,11,45.8,11,45.8,220,1519,683,15,10,6,7,18,261,75
Baptiste Santamaria,FRA,MF,Rennes,Ligue 1,28,1995,21.4,1444,67,333,906,212,18,1444,25,14,56.0,9,36.0,1076,5551,2275,13,28,0,27,19,1005,36
Jesús Santiago,ESP,MF,Getafe,La Liga,19,2004,7.3,244,10,47,148,51,8,244,8,3,37.5,5,62.5,131,727,311,5,4,1,9,4,141,12
Andrey Santos,BRA,MF,Nott'ham Forest,Premier League,19,2004,0.1,10,1,3,3,4,0,10,1,0,0.0,1,100.0,2,15,13,0,0,0,0,0,4,0
Andrey Santos,BRA,MF,Strasbourg,Ligue 1,19,2004,9.2,614,15,135,398,86,7,614,19,8,42.1,9,47.4,476,2609,1018,5,19,0,12,10,437,15
Tiago Santos,POR,DF,Lille,Ligue 1,21,2002,26.3,1715,50,371,876,494,53,1715,105,54,51.4,36,34.3,1167,7938,3810,89,55,22,44,26,1080,137
Paco Sanz,ESP,DF,Almería,La Liga,18,2004,0.3,15,3,11,4,0,0,15,0,0,,0,,5,12,11,0,0,0,1,0,8,0
Riccardo Saponara,ITA,"FW,MF",Hellas Verona,Serie A,31,1991,3.8,164,4,21,80,65,11,164,9,4,44.4,4,44.4,115,753,346,12,9,3,15,3,120,32
Pablo Sarabia,ESP,"MF,FW",Wolves,Premier League,31,1992,19.4,1172,13,137,552,495,55,1170,43,17,39.5,22,51.2,687,3304,1501,41,52,9,41,23,822,137
Amin Sarr,SWE,"FW,MF",Lyon,Ligue 1,22,2001,1.1,35,2,3,14,18,7,35,3,2,66.7,1,33.3,21,116,50,3,1,2,4,0,21,8
Amin Sarr,SWE,"FW,MF",Wolfsburg,Bundesliga,22,2001,4.3,181,3,13,89,80,10,181,11,2,18.2,8,72.7,112,466,175,3,5,0,13,9,134,26
Bouna Sarr,SEN,DF,Bayern Munich,Bundesliga,31,1992,1.2,116,2,19,80,17,2,116,4,1,25.0,2,50.0,58,256,136,3,2,1,2,0,80,4
Ismaila Sarr,SEN,"FW,MF",Marseille,Ligue 1,25,1998,16.1,675,24,72,252,357,89,675,45,14,31.1,25,55.6,508,3343,1556,49,33,21,32,25,486,152
Mamadou Sarr,FRA,DF,Lyon,Ligue 1,17,2005,0.1,5,0,1,4,0,0,5,0,0,,0,,4,13,5,0,0,0,0,0,4,0
Martin Satriano,URU,FW,Brest,Ligue 1,22,2001,20.7,714,32,79,297,347,99,714,45,21,46.7,24,53.3,490,2665,889,28,22,12,67,16,507,121
Téji Savanier,FRA,MF,Montpellier,Ligue 1,31,1991,30.7,2283,58,434,1212,682,52,2276,108,55,50.9,42,38.9,1525,8329,3398,39,59,8,59,38,1409,108
Stefan Savić,MNE,DF,Atlético Madrid,La Liga,32,1991,18.1,1162,140,595,533,38,10,1162,8,8,100.0,0,0.0,675,3586,2334,14,6,0,5,0,760,2
Sávio,BRA,"FW,MF",Girona,La Liga,19,2004,33.1,1490,17,169,486,878,158,1490,236,104,44.1,90,38.1,1096,9821,5124,181,93,80,98,49,1136,372
Zanos Savva,CYP,"DF,MF",Torino,Serie A,17,2005,0.3,15,0,7,4,4,1,15,0,0,,0,,9,30,5,0,0,0,0,1,10,1
Saba Sazonov,GEO,DF,Torino,Serie A,21,2002,4.0,242,27,147,91,5,1,242,0,0,,0,,136,710,290,0,0,0,3,0,143,0
Joe Scally,USA,DF,Gladbach,Bundesliga,20,2002,24.8,1581,111,612,707,273,20,1581,33,11,33.3,20,60.6,911,4302,1921,39,33,6,22,21,997,75
Giorgio Scalvini,ITA,DF,Atalanta,Serie A,19,2003,28.3,1864,129,790,879,209,41,1864,19,15,78.9,4,21.1,951,4341,2433,30,22,6,22,12,1174,33
Gianluca Scamacca,ITA,FW,Atalanta,Serie A,24,1999,16.1,655,15,35,283,340,93,655,31,15,48.4,11,35.5,448,2109,629,22,21,5,72,48,565,167
Dane Scarlett,ENG,FW,Tottenham,Premier League,19,2004,0.2,11,0,0,5,6,2,11,3,0,0.0,2,66.7,10,32,2,0,0,1,5,0,11,4
Kevin Schade,GER,"FW,MF",Brentford,Premier League,21,2001,3.7,148,3,17,59,73,19,148,14,2,14.3,10,71.4,84,631,283,8,3,5,14,6,98,23
András Schäfer,HUN,MF,Union Berlin,Bundesliga,24,1999,13.5,776,24,187,333,269,36,776,50,21,42.0,26,52.0,378,2213,994,37,25,12,34,20,451,71
Fabian Schär,SUI,DF,Newcastle Utd,Premier League,31,1991,33.9,2483,359,1304,1060,140,40,2483,22,13,59.1,8,36.4,1490,7974,4981,28,42,1,17,12,1677,20
Patrik Schick,CZE,FW,Leverkusen,Bundesliga,27,1996,11.8,350,7,15,132,208,90,349,25,8,32.0,14,56.0,191,814,265,7,4,5,23,17,281,88
Stefan Schimmer,GER,"MF,FW",Heidenheim,Bundesliga,29,1994,1.7,79,3,11,27,41,9,79,1,0,0.0,1,100.0,35,96,32,1,0,0,6,4,49,12
Xaver Schlager,AUT,MF,RB Leipzig,Bundesliga,25,1997,27.5,2060,52,377,1390,313,17,2060,32,19,59.4,8,25.0,1302,7183,4443,73,48,2,32,27,1471,45
Keven Schlotterbeck,GER,DF,Bochum,Bundesliga,26,1997,24.3,1329,200,655,573,108,66,1329,8,6,75.0,2,25.0,580,2496,1414,9,4,2,12,0,635,15
Nico Schlotterbeck,GER,DF,Dortmund,Bundesliga,23,1999,31.8,3024,330,1351,1543,155,39,3024,17,8,47.1,7,41.2,1883,9985,6376,55,42,2,19,3,2160,11
Jeffrey Schlupp,GHA,"FW,MF",Crystal Palace,Premier League,30,1992,15.0,536,22,110,249,185,27,536,41,17,41.5,20,48.8,288,1372,626,20,10,6,41,23,338,52
Romano Schmid,AUT,"MF,FW",Werder Bremen,Bundesliga,23,2000,28.9,1580,31,237,816,561,68,1580,111,41,36.9,60,54.1,1002,5514,2923,75,72,22,80,58,1118,165
Kenneth Schmidt,GER,DF,Freiburg,Bundesliga,21,2002,0.8,55,4,20,30,6,0,55,0,0,,0,,29,143,37,2,0,0,0,1,28,3
Niklas Schmidt,GER,MF,Toulouse,Ligue 1,25,1998,14.1,959,35,172,565,234,14,959,20,11,55.0,9,45.0,742,3774,1630,20,26,1,18,9,688,43
Benno Schmitz,GER,DF,Köln,Bundesliga,28,1994,12.8,821,37,216,378,237,11,821,14,5,35.7,7,50.0,349,1573,847,27,22,2,6,0,433,47
Fabian Schnellhardt,GER,MF,Darmstadt 98,Bundesliga,29,1994,2.6,196,6,41,110,47,2,196,2,1,50.0,1,50.0,101,569,302,6,4,0,2,2,133,9
Jan Schöppner,GER,MF,Heidenheim,Bundesliga,24,1999,22.2,944,79,302,468,180,36,944,23,11,47.8,11,47.8,351,1746,750,16,11,4,31,14,420,32
Marcel Schuhen,GER,GK,Darmstadt 98,Bundesliga,30,1993,31.0,1570,1186,1530,40,0,0,1570,1,1,100.0,0,0.0,890,4586,2833,0,0,0,0,0,756,0
Perr Schuurs,NED,DF,Torino,Serie A,23,1999,8.6,500,42,239,233,34,7,500,2,2,100.0,0,0.0,285,1289,562,9,6,0,9,5,296,4
Marvin Schwäbe,GER,GK,Köln,Bundesliga,28,1995,34.0,1393,1004,1359,35,0,0,1393,0,0,,0,,833,4192,2745,0,0,0,0,0,821,0
Alexander Schwolow,GER,GK,Union Berlin,Bundesliga,31,1992,1.0,41,36,41,0,0,0,41,0,0,,0,,10,56,39,0,0,0,0,0,18,0
Alex Scott,ENG,MF,Bournemouth,Premier League,19,2003,11.3,612,33,120,295,217,29,612,37,13,35.1,20,54.1,330,2166,1129,24,21,10,17,11,361,35
Simone Scuffet,ITA,GK,Cagliari,Serie A,27,1996,31.0,995,830,991,4,0,0,995,0,0,,0,,426,2401,1456,0,0,0,0,0,349,0
Jérémy Sebas,MTQ,"FW,MF",Strasbourg,Ligue 1,20,2003,4.4,123,4,14,44,69,14,123,18,10,55.6,8,44.4,97,797,329,13,9,7,9,8,97,39
Demba Seck,SEN,MF,Torino,Serie A,22,2001,4.7,160,1,11,65,88,16,160,20,7,35.0,8,40.0,119,1109,542,23,20,10,14,10,126,25
Demba Seck,SEN,"FW,MF",Frosinone,Serie A,22,2001,3.3,141,1,11,60,72,13,141,13,4,30.8,7,53.8,89,661,318,11,9,6,7,3,98,23
Aleksandar Sedlar,SRB,DF,Alavés,La Liga,31,1991,10.5,497,76,277,204,18,6,497,3,2,66.7,0,0.0,247,1442,794,6,4,0,3,2,264,1
Alidu Seidu,GHA,DF,Rennes,Ligue 1,23,2000,6.6,439,23,121,215,109,2,439,11,6,54.5,3,27.3,287,1858,812,14,16,1,11,3,267,24
Alidu Seidu,GHA,DF,Clermont Foot,Ligue 1,23,2000,12.6,905,68,372,488,55,1,905,25,11,44.0,12,48.0,651,4153,1861,16,17,0,13,6,560,3
Nicolas Seiwald,AUT,MF,RB Leipzig,Bundesliga,22,2001,8.0,477,25,162,280,40,2,477,6,4,66.7,2,33.3,240,950,435,3,6,0,2,8,280,4
Nikola Sekulov,ITA,FW,Juventus,Serie A,21,2002,0.1,2,0,0,2,0,0,2,0,0,,0,,1,3,0,0,0,0,0,0,1,1
Davie Selke,GER,FW,Köln,Bundesliga,28,1995,14.1,341,24,35,166,140,63,341,12,6,50.0,6,50.0,171,653,232,9,3,5,20,12,257,46
Matz Sels,BEL,GK,Nott'ham Forest,Premier League,31,1992,16.0,409,334,404,5,0,0,409,0,0,,0,,213,1145,657,0,0,0,0,0,178,0
Matz Sels,BEL,GK,Strasbourg,Ligue 1,31,1992,19.0,664,582,657,7,0,0,664,0,0,,0,,452,2379,1252,0,0,0,0,0,345,0
Nélson Semedo,POR,"DF,MF",Wolves,Premier League,29,1993,34.3,2232,136,742,993,528,37,2232,90,51,56.7,29,32.2,1237,7650,4324,103,63,14,57,36,1376,150
Vivaldo Semedo,POR,FW,Udinese,Serie A,18,2005,0.1,3,0,0,2,1,1,3,0,0,,0,,3,6,2,1,0,1,1,2,3,0
Antoine Semenyo,GHA,FW,Bournemouth,Premier League,23,2000,23.4,1015,31,137,375,526,124,1015,116,50,43.1,55,47.4,611,5156,2477,89,51,42,58,53,691,188
Marvin Senaya,TOG,"DF,MF",Strasbourg,Ligue 1,22,2001,23.8,1465,81,458,693,329,27,1465,72,27,37.5,35,48.6,875,5438,2495,48,43,6,37,12,802,81
Marcos Senesi,ARG,DF,Bournemouth,Premier League,26,1997,24.9,1614,184,743,762,129,20,1614,20,11,55.0,8,40.0,910,4789,3098,31,34,3,19,11,950,4
Stefano Sensi,ITA,MF,Inter,Serie A,27,1995,0.5,58,1,8,39,11,0,58,1,1,100.0,0,0.0,33,203,101,3,2,0,1,1,45,4
Suat Serdar,GER,MF,Hellas Verona,Serie A,26,1997,18.4,813,42,179,486,158,22,813,34,18,52.9,14,41.2,390,1972,786,20,15,3,21,13,412,36
Benjamin Šeško,SVN,FW,RB Leipzig,Bundesliga,20,2003,17.0,528,31,67,215,253,87,528,35,17,48.6,16,45.7,273,1321,581,21,13,15,32,38,381,98
Kevin Sessa,GER,"MF,FW",Heidenheim,Bundesliga,23,2000,11.2,600,23,124,288,197,29,600,26,12,46.2,12,46.2,307,1981,1048,29,21,6,24,6,360,48
Aaron Seydel,GER,FW,Darmstadt 98,Bundesliga,27,1996,6.9,283,13,20,136,128,31,283,11,3,27.3,7,63.6,123,451,117,7,3,3,26,12,214,35
Andres Sfait,ROU,"DF,MF",Salernitana,Serie A,18,2004,0.3,9,0,3,2,4,0,9,1,0,0.0,1,100.0,4,27,19,1,0,0,0,0,4,2
Stephan El Shaarawy,ITA,"FW,DF",Roma,Serie A,30,1992,19.3,843,28,159,368,328,60,843,54,22,40.7,27,50.0,545,3423,1574,46,29,22,27,17,604,131
Luke Shaw,ENG,DF,Manchester Utd,Premier League,28,1995,10.7,754,81,283,326,148,12,754,11,7,63.6,4,36.4,398,1854,832,10,11,1,14,6,435,30
James Shea,ENG,GK,Luton Town,Premier League,32,1991,0.2,11,8,11,0,0,0,11,0,0,,0,,3,29,26,0,0,0,0,0,3,0
Eldor Shomurodov,UZB,"FW,MF",Cagliari,Serie A,28,1995,10.4,364,4,33,164,174,46,364,28,10,35.7,16,57.1,191,1087,348,12,13,7,47,19,246,52
Steven Shpendi,ALB,"FW,MF",Empoli,Serie A,20,2003,4.6,125,0,8,61,58,20,125,8,2,25.0,5,62.5,81,346,103,3,1,2,20,9,95,32
Sofiane Sidi Ali,FRA,MF,Marseille,Ligue 1,28,1995,0.2,17,0,2,8,7,2,17,3,0,0.0,3,100.0,11,61,17,0,0,0,1,2,11,3
Vincent Sierro,SUI,MF,Toulouse,Ligue 1,27,1995,25.1,1578,59,314,891,396,23,1573,30,17,56.7,11,36.7,1103,5457,2250,17,26,4,32,24,1034,73
Tim Siersleben,GER,DF,Heidenheim,Bundesliga,23,2000,10.1,668,59,349,309,14,6,668,2,0,0.0,2,100.0,362,2266,1424,12,4,0,7,2,452,1
Kiliann Sildillia,FRA,DF,Freiburg,Bundesliga,21,2002,20.1,1412,113,470,709,250,22,1412,34,16,47.1,17,50.0,716,4057,1865,22,20,1,24,10,778,58
André Silva,POR,FW,Real Sociedad,La Liga,27,1995,8.1,239,3,13,99,128,25,238,23,6,26.1,16,69.6,137,727,242,5,5,4,17,18,172,44
Bernardo Silva,POR,"MF,FW",Manchester City,Premier League,28,1994,28.6,2194,39,245,905,1055,146,2194,61,38,62.3,21,34.4,1500,8450,4544,140,74,37,43,34,1757,260
Caio Henrique Oliveira Silva,BRA,DF,Monaco,Ligue 1,26,1997,6.9,528,13,105,231,200,19,528,9,5,55.6,4,44.4,354,1956,828,16,15,7,11,3,329,54
Fábio Silva,POR,FW,Wolves,Premier League,21,2002,2.9,118,4,24,55,44,12,118,8,2,25.0,5,62.5,66,437,186,5,5,1,12,4,69,13
Rui Silva,POR,GK,Betis,La Liga,29,1994,27.5,1017,841,1012,5,0,0,1017,1,1,100.0,0,0.0,558,3004,1563,0,0,0,0,0,435,1
Thiago Silva,BRA,DF,Chelsea,Premier League,38,1984,28.1,2549,398,1280,1198,79,24,2549,4,2,50.0,0,0.0,1623,6862,3867,2,11,0,7,1,1891,5
Marco Silvestri,ITA,GK,Udinese,Serie A,32,1991,17.0,488,442,488,0,0,0,488,0,0,,0,,250,1212,801,0,0,0,0,0,183,0
Mohamed Simakan,FRA,DF,RB Leipzig,Bundesliga,23,2000,23.8,1852,168,647,987,232,61,1852,22,12,54.5,8,36.4,1132,5202,2747,34,22,8,27,9,1253,76
Giovanni Simeone,ARG,FW,Napoli,Serie A,28,1995,8.9,301,7,19,128,159,56,301,10,5,50.0,5,50.0,168,875,281,11,9,4,25,13,233,76
Giuliano Simeone,ARG,FW,Alavés,La Liga,20,2002,7.0,254,5,43,80,137,27,253,22,9,40.9,12,54.5,137,907,513,25,8,5,15,9,159,47
Jan-Carlo Simic,SRB,DF,Milan,Serie A,18,2005,1.6,76,9,32,40,4,2,76,2,1,50.0,0,0.0,43,245,125,0,0,0,0,0,54,0
Moses Simon,NGA,"FW,MF",Nantes,Ligue 1,28,1995,19.9,706,6,50,233,441,117,705,89,47,52.8,38,42.7,571,5417,2905,146,53,55,60,37,561,214
Unai Simón,ESP,GK,Athletic Club,La Liga,26,1997,35.4,1301,968,1293,8,0,0,1301,0,0,,0,,697,3823,2165,0,0,0,0,0,549,0
Xavi Simons,NED,MF,RB Leipzig,Bundesliga,20,2003,29.5,1817,10,186,844,836,106,1815,160,84,52.5,55,34.4,1213,8332,4654,151,133,37,78,49,1375,216
Wilfried Singo,CIV,DF,Monaco,Ligue 1,22,2000,24.3,1754,144,616,961,196,27,1754,41,29,70.7,9,22.0,1289,7409,3456,38,48,3,18,7,1122,31
Luis Sinisterra,COL,"FW,MF",Bournemouth,Premier League,24,1999,7.8,430,11,63,134,242,83,430,49,29,59.2,18,36.7,267,2098,1195,51,20,35,24,10,309,85
Daley Sinkgraven,NED,DF,Las Palmas,La Liga,28,1995,4.2,319,17,90,181,49,1,319,3,0,0.0,3,100.0,168,660,285,3,4,0,3,2,198,8
Jailson Siqueira,BRA,"DF,MF",Celta Vigo,La Liga,27,1995,10.0,607,49,238,330,49,6,607,10,6,60.0,4,40.0,377,2080,1358,16,12,1,9,9,383,8
Ayanda Sishuba,BEL,"MF,FW",Lens,Ligue 1,18,2005,0.7,47,0,5,9,33,11,47,13,8,61.5,4,30.8,37,358,182,7,3,6,8,2,36,10
Ibrahima Sissoko,MLI,MF,Strasbourg,Ligue 1,25,1997,18.2,952,58,234,550,185,29,952,21,11,52.4,7,33.3,625,3371,1422,15,30,1,27,23,563,18
Moussa Sissoko,FRA,MF,Nantes,Ligue 1,33,1989,20.2,823,47,175,452,211,19,823,22,10,45.5,11,50.0,580,3296,1644,30,25,1,23,8,512,59
Antonio Sivera,ESP,GK,Alavés,La Liga,26,1996,34.0,1185,922,1157,28,0,0,1185,0,0,,0,,520,3386,2069,0,0,0,3,0,383,0
Tim Skarke,GER,"FW,DF",Darmstadt 98,Bundesliga,26,1996,26.7,1134,32,199,470,482,71,1134,63,28,44.4,32,50.8,640,3890,1888,61,35,20,55,23,761,190
Ellyes Skhiri,TUN,MF,Eint Frankfurt,Bundesliga,28,1995,24.1,1556,87,452,906,206,30,1556,17,12,70.6,5,29.4,773,3297,1338,10,18,1,28,25,1002,28
Oliver Skipp,ENG,"MF,DF",Tottenham,Premier League,22,2000,7.9,448,14,90,257,102,13,448,3,2,66.7,1,33.3,226,831,399,8,4,1,9,6,319,25
Leo Skiri Østigård,NOR,DF,Napoli,Serie A,23,1999,18.1,1487,171,668,769,57,18,1487,3,2,66.7,1,33.3,872,4462,2440,13,7,0,4,2,1050,3
Łukasz Skorupski,POL,GK,Bologna,Serie A,32,1991,32.0,1087,994,1080,7,0,0,1087,0,0,,0,,619,3123,1915,0,0,0,0,0,552,0
Robert Skov,DEN,"DF,FW",Hoffenheim,Bundesliga,27,1996,14.0,918,42,185,412,325,44,918,28,9,32.1,13,46.4,480,2439,1197,28,19,13,27,6,551,92
Milan Škriniar,SVK,DF,Paris S-G,Ligue 1,28,1995,18.1,1959,197,751,1176,38,5,1959,3,2,66.7,0,0.0,1630,7441,3525,5,11,0,6,1,1541,1
Naatan Skyttä,FIN,"MF,FW",Toulouse,Ligue 1,21,2002,1.3,77,0,4,39,34,5,77,1,1,100.0,0,0.0,60,280,104,1,0,1,4,1,60,12
Chris Smalling,ENG,DF,Roma,Serie A,33,1989,4.3,262,25,114,133,15,6,262,2,0,0.0,1,50.0,161,896,466,1,3,0,2,1,174,2
Adam Smith,ENG,DF,Bournemouth,Premier League,32,1991,23.9,1229,92,404,537,295,11,1229,15,4,26.7,8,53.3,521,2455,1022,24,22,3,14,7,580,28
Emile Smith Rowe,ENG,MF,Arsenal,Premier League,23,2000,3.9,253,1,21,106,127,19,253,7,3,42.9,3,42.9,154,827,472,11,8,1,6,4,189,18
Hrvoje Smolčić,CRO,DF,Eint Frankfurt,Bundesliga,22,2000,3.9,369,56,212,152,6,2,369,2,2,100.0,0,0.0,213,1062,557,0,1,0,1,2,259,0
Cédric Soares,POR,DF,Arsenal,Premier League,31,1991,0.7,69,0,10,47,12,0,69,0,0,,0,,37,139,69,0,0,0,0,0,56,6
Danilo Soares,BRA,DF,Bochum,Bundesliga,31,1991,3.9,227,18,70,116,48,1,227,7,6,85.7,0,0.0,93,447,173,3,1,0,6,2,95,8
