Player,Nation,Pos,Squad,Age,Born,90s,Touches,TouchesDefPen,TouchesDef3rd,TouchesMid3rd,TouchesAtt3rd,TouchesAttPen,LiveTouches,TakeOnsAtt,TakeOnsSucc,TakeOnsSucc%,TakeOnsTkld,TakeOnsTkld%,Carries,CarryTotDist,CarryPrgDist,PrgCarries,CarriesFinal3rd,CarriesPenArea,Miscontrols,Dispossessed,PassesReceived,PrgPassesReceived
Mikel Villanueva,VEN,DF,Vitória,30,1993,5.1,302,26,122,168,13,3,302,2,2,100.0,0,0.0,147,806,509,6,0,0,2,0,175,0
Marcos Vinicios Sorriso,BRA,"FW,MF",Famalicão,22,2001,9.5,412,6,71,172,175,22,412,24,6,25.0,15,62.5,225,1264,567,23,17,5,21,23,258,51
Bernardo Vital,POR,DF,Estoril,22,2000,28.3,1845,266,1018,784,54,20,1845,4,2,50.0,0,0.0,1086,5739,3556,13,7,0,15,6,1266,4
Vitinho,BRA,"FW,MF",Arouca,23,2000,1.1,79,0,12,41,28,5,79,3,1,33.3,1,33.3,50,283,156,3,1,0,4,2,54,13
Steven Vitória,CAN,DF,Chaves,36,1987,15.0,613,83,340,249,25,19,613,2,1,50.0,1,50.0,280,1111,443,0,0,0,6,1,356,1
Odisseas Vlachodimos,GRE,GK,Benfica,29,1994,1.0,22,18,21,1,0,0,22,0,0,,0,,8,78,24,0,0,0,0,0,9,0
Marious Vrousai,GRE,"MF,DF",Rio Ave,25,1998,7.4,408,34,134,166,113,9,408,20,7,35.0,12,60.0,198,935,437,9,6,1,13,5,203,33
Ilija Vukotić,MNE,MF,Boavista,24,1999,11.1,533,36,115,339,84,11,533,16,12,75.0,4,25.0,240,1196,571,8,8,2,7,8,332,12
Masaki Watai,JPN,"FW,MF",Boavista,24,1999,4.8,246,3,36,113,99,6,246,10,6,60.0,4,40.0,137,615,240,5,6,2,12,3,176,33
Wendell,BRA,DF,Porto,30,1993,23.3,1768,52,417,792,573,41,1768,44,22,50.0,18,40.9,898,5244,3121,72,65,6,28,10,1075,166
Weverson,BRA,DF,Arouca,23,2000,22.2,1391,62,460,607,331,16,1391,27,11,40.7,16,59.3,628,2760,1456,27,25,3,23,17,815,105
Bruno Wilson,POR,DF,Vizela,26,1996,15.6,947,155,494,412,45,22,947,0,0,,0,,556,2549,1498,5,6,1,6,0,657,8
Roan Wilson,CRC,"MF,DF",Gil Vicente FC,21,2002,1.4,82,6,28,47,9,3,82,3,2,66.7,1,33.3,38,152,47,0,1,0,2,2,42,0
Frederik Winther,DEN,DF,Estoril,22,2001,1.3,88,4,38,48,2,1,88,0,0,,0,,54,271,183,1,0,0,2,0,60,0
Abdul-Aziz Yakubu,GHA,FW,Rio Ave,24,1998,12.4,329,18,37,153,144,49,325,12,2,16.7,10,83.3,160,634,221,9,6,5,40,4,223,58
Moses Yaw,GHA,"DF,MF",Arouca,24,1999,0.8,58,3,18,36,4,0,58,3,0,0.0,2,66.7,25,197,95,3,1,0,2,2,34,0
Zaydou Youssouf,FRA,MF,Famalicão,24,1999,30.7,1666,43,537,958,201,12,1665,82,60,73.2,13,15.9,994,5857,2563,36,22,2,39,29,1065,15
Rodrigo Zalazar,URU,MF,Braga,23,1999,20.2,1476,25,188,844,463,46,1476,66,35,53.0,24,36.4,841,5110,2473,63,45,12,38,24,991,81
Vinícius Zanocelo,BRA,MF,Estoril,22,2001,12.4,710,39,180,461,80,10,710,8,5,62.5,3,37.5,368,1772,574,5,13,0,9,6,481,8
Zinho,BRA,"FW,MF",Portimonense,20,2003,1.6,80,1,12,25,44,4,80,15,6,40.0,9,60.0,47,419,178,8,4,3,12,6,44,13
Ivan Zlobin,RUS,GK,Famalicão,26,1997,1.0,17,16,17,0,0,0,17,0,0,,0,,12,88,56,0,0,0,0,0,9,0
Nermin Zolotić,BIH,DF,Casa Pia,30,1993,29.7,1736,266,1007,702,35,14,1736,13,9,69.2,0,0.0,957,5278,2980,19,3,0,19,4,1132,5
