Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fouls,FoulsDrawn,Offsides,Crosses,Interceptions,TklWon,PKwon,PKconceded,OG,Recoveries,AerialDuelsWon,AerialDuelsLost,AerialDuelsWon%
Ridle Baku,GER,"DF,MF",Wolfsburg,Bundesliga,25,1998,22.4,4,0,0,24,35,3,54,21,20,0,0,0,124,21,27,43.8
Dilane Bakwa,FRA,"FW,MF",Strasbourg,Ligue 1,20,2002,24.2,4,1,0,32,75,3,155,20,22,0,0,0,114,12,22,35.3
Tommaso Baldanzi,ITA,"MF,FW",Empoli,Serie A,20,2003,8.3,1,0,0,4,16,2,16,2,2,0,0,0,27,1,6,14.3
Tommaso Baldanzi,ITA,"FW,MF",Roma,Serie A,20,2003,5.8,2,0,0,7,14,1,7,0,5,0,0,0,20,0,2,0.0
Alejandro Balde,ESP,DF,Barcelona,La Liga,19,2003,15.3,1,0,0,9,18,4,37,5,11,0,0,0,67,12,13,48.0
George Baldock,GRE,DF,Sheffield Utd,Premier League,30,1993,10.8,4,0,0,19,14,1,18,10,10,1,0,0,44,13,13,50.0
Carlos Baleba,CMR,MF,Brighton,Premier League,19,2004,14.7,7,0,0,40,27,0,0,18,20,0,0,0,95,24,9,72.7
Carlos Baleba,CMR,MF,Lille,Ligue 1,19,2004,0.7,0,0,0,2,2,0,0,2,2,0,0,0,2,0,0,
Leonardo Balerdi,ARG,DF,Marseille,Ligue 1,24,1999,25.2,6,1,1,25,23,1,2,51,50,1,0,0,167,57,36,61.3
Iván Balliu,ALB,DF,Rayo Vallecano,La Liga,31,1992,31.9,4,0,0,41,30,8,68,29,31,0,0,0,127,30,27,52.6
Fodé Ballo-Touré,SEN,"DF,MF",Fulham,Premier League,26,1997,0.8,1,0,0,4,2,0,4,3,2,0,0,0,6,0,2,0.0
Folarin Balogun,USA,FW,Monaco,Ligue 1,22,2001,18.8,1,0,0,31,35,14,7,3,4,1,0,0,48,8,33,19.5
Jonathan Bamba,CIV,"MF,FW",Celta Vigo,La Liga,27,1996,22.0,0,0,0,15,65,7,50,18,9,0,0,0,101,7,22,24.1
Mohamed Bamba,CIV,FW,Lorient,Ligue 1,21,2001,12.6,3,0,0,22,14,11,2,2,9,0,0,0,35,23,29,44.2
Samuel Bamba,GER,FW,Dortmund,Bundesliga,19,2004,0.5,0,0,0,1,1,0,4,0,1,0,0,0,1,0,0,
Lameck Banda,ZAM,FW,Lecce,Serie A,22,2001,15.0,5,1,0,32,30,9,51,3,23,0,0,0,82,9,16,36.0
Daniel Bandeira,POR,MF,Hellas Verona,Serie A,23,2000,5.0,2,0,0,5,3,0,7,3,5,0,0,0,34,4,12,25.0
Mamady Bangré,BFA,"FW,MF",Toulouse,Ligue 1,22,2001,1.1,2,0,0,3,0,1,4,4,2,0,0,0,12,1,3,25.0
Mattia Bani,ITA,DF,Genoa,Serie A,29,1993,25.6,9,0,0,21,28,2,1,22,10,0,0,0,98,49,42,53.8
Léo Baptistão,BRA,FW,Almería,La Liga,30,1992,20.4,6,1,0,21,29,13,27,11,16,0,0,0,85,48,70,40.7
Shandon Baptiste,GRN,MF,Brentford,Premier League,25,1998,2.5,1,0,0,3,0,0,3,3,4,0,0,0,17,3,6,33.3
Antonín Barák,CZE,"MF,FW",Fiorentina,Serie A,28,1994,9.0,2,0,0,8,7,1,4,2,2,0,0,0,35,13,22,37.1
Valentín Barco,ARG,"DF,FW",Brighton,Premier League,19,2004,3.4,1,0,0,7,7,0,30,4,5,0,0,0,16,1,7,12.5
Bradley Barcola,FRA,FW,Lyon,Ligue 1,20,2002,3.0,1,0,0,4,2,2,0,2,2,0,0,0,11,9,2,81.8
Bradley Barcola,FRA,"FW,MF",Paris S-G,Ligue 1,20,2002,15.2,3,1,1,22,12,4,18,10,16,0,0,0,52,10,11,47.6
Melvin Bard,FRA,DF,Nice,Ligue 1,22,2000,29.5,7,1,0,40,24,1,70,42,38,0,1,0,204,23,29,44.2
Nicolò Barella,ITA,MF,Inter,Serie A,26,1997,31.6,7,0,0,28,27,3,51,10,30,1,0,0,167,20,15,57.1
Kike Barja,ESP,"FW,MF",Osasuna,La Liga,26,1997,3.4,3,0,0,8,4,1,23,2,2,0,0,0,16,3,5,37.5
Ross Barkley,ENG,MF,Luton Town,Premier League,29,1993,29.1,6,0,0,25,40,0,45,25,19,0,0,0,201,42,34,55.3
Aymen Barkok,MAR,"MF,FW",Mainz 05,Bundesliga,25,1998,3.6,2,0,0,15,3,0,13,2,5,0,0,0,18,11,14,44.0
Harvey Barnes,ENG,"FW,MF",Newcastle Utd,Premier League,25,1997,8.9,2,0,0,5,21,2,12,5,1,0,0,0,43,4,8,33.3
Leandro Barreiro Martins,LUX,MF,Mainz 05,Bundesliga,23,2000,29.0,8,0,0,58,52,3,5,36,40,0,0,0,144,39,63,38.2
Enzo Barrenechea,ARG,MF,Frosinone,Serie A,22,2001,31.2,10,0,0,32,52,0,1,27,42,0,0,0,231,51,43,54.3
Ander Barrenetxea,ESP,"FW,MF",Real Sociedad,La Liga,21,2001,15.9,1,0,0,27,22,3,47,6,21,0,0,0,83,14,24,36.8
Pablo Barrios,ESP,MF,Atlético Madrid,La Liga,20,2003,17.3,5,0,0,23,24,0,16,28,25,0,0,0,94,14,21,40.0
Davide Bartesaghi,ITA,"DF,MF",Milan,Serie A,17,2005,0.9,0,0,0,1,1,0,0,0,0,0,0,0,2,3,0,100.0
Marc Bartra,ESP,DF,Betis,La Liga,32,1991,2.5,1,0,0,4,1,0,0,3,3,0,0,0,15,4,4,50.0
Federico Baschirotto,ITA,DF,Lecce,Serie A,26,1996,36.6,3,1,0,30,4,0,3,23,12,0,2,0,153,93,70,57.1
Steven Baseya,FRA,DF,Strasbourg,Ligue 1,18,2005,0.1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0.0
Chris Basham,ENG,"DF,MF",Sheffield Utd,Premier League,35,1988,3.6,1,0,0,3,3,2,4,5,2,0,0,0,16,7,8,46.7
Toma Bašić,CRO,MF,Salernitana,Serie A,26,1996,12.9,5,0,0,14,16,0,25,14,13,0,0,0,60,8,12,40.0
Calvin Bassey,NGA,DF,Fulham,Premier League,23,1999,25.6,6,1,1,15,11,2,3,28,29,0,1,0,171,30,25,54.5
Alessandro Bastoni,ITA,DF,Inter,Serie A,24,1999,25.2,5,0,0,31,31,0,76,23,33,0,0,0,119,37,29,56.1
Simone Bastoni,ITA,"MF,DF",Empoli,Serie A,26,1996,8.3,3,0,0,17,13,0,36,11,13,0,0,0,37,8,11,42.1
Augusto Batalla,ARG,GK,Granada,La Liga,27,1996,17.0,3,0,0,0,2,0,0,0,0,0,0,0,28,3,0,100.0
Daniel Batz,GER,GK,Mainz 05,Bundesliga,32,1991,4.0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,100.0
Maximilian Bauer,GER,DF,Augsburg,Bundesliga,23,2000,9.0,3,0,0,13,11,0,1,11,12,0,0,0,27,17,17,50.0
Elias Baum,GER,"DF,MF",Eint Frankfurt,Bundesliga,17,2005,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Oliver Baumann,GER,GK,Hoffenheim,Bundesliga,33,1990,34.0,1,0,0,1,6,0,0,0,1,0,1,0,102,4,1,80.0
Christoph Baumgartner,AUT,"MF,FW",RB Leipzig,Bundesliga,23,1999,12.9,3,0,0,27,27,1,8,5,13,1,0,0,40,20,29,40.8
Bebé,CPV,"MF,FW",Rayo Vallecano,La Liga,33,1990,2.4,1,0,0,0,2,3,28,0,2,0,0,0,12,1,4,20.0
Ihlas Bebou,TOG,"FW,DF",Hoffenheim,Bundesliga,29,1994,18.2,3,0,0,24,21,7,35,14,12,1,0,0,60,32,45,41.6
Mohamed Bechikh,FRA,"FW,MF",Strasbourg,Ligue 1,18,2005,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Adrian Beck,GER,"MF,FW",Heidenheim,Bundesliga,26,1997,10.8,1,0,0,14,10,2,6,4,13,0,0,0,76,18,26,40.9
Owen Beck,WAL,DF,Liverpool,Premier League,20,2002,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
Sheraldo Becker,SUR,"FW,MF",Real Sociedad,La Liga,28,1995,8.6,1,0,0,11,5,6,46,1,2,0,0,0,27,5,12,29.4
Sheraldo Becker,SUR,"FW,MF",Union Berlin,Bundesliga,28,1995,7.2,0,0,0,6,5,4,57,0,3,1,0,0,48,0,8,0.0
Chris Bedia,CIV,"FW,MF",Union Berlin,Bundesliga,27,1996,1.6,0,0,0,7,2,0,0,0,1,0,0,0,2,3,7,30.0
Donny van de Beek,NED,DF,Manchester Utd,Premier League,26,1997,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Donny van de Beek,NED,"MF,FW",Eint Frankfurt,Bundesliga,26,1997,4.0,1,0,0,7,1,5,7,3,3,0,0,0,15,4,5,44.4
Yanis Begraoui,MAR,"FW,MF",Toulouse,Ligue 1,22,2001,3.3,0,0,0,5,7,1,5,5,3,0,0,0,13,4,8,33.3
Kevin Behrens,GER,FW,Wolfsburg,Bundesliga,32,1991,6.8,1,0,0,8,5,4,4,3,1,0,0,0,15,32,26,55.2
Kevin Behrens,GER,FW,Union Berlin,Bundesliga,32,1991,14.0,3,0,0,22,20,8,6,6,10,0,0,0,36,92,81,53.2
Maximilian Beier,GER,"FW,MF",Hoffenheim,Bundesliga,20,2002,26.9,0,0,0,21,32,13,38,9,12,2,0,0,62,20,40,33.3
Jérémie Bela,ANG,"MF,FW",Clermont Foot,Ligue 1,30,1993,2.3,0,0,0,0,4,0,14,0,1,0,0,0,8,1,3,25.0
Reda Belahyane,MAR,MF,Hellas Verona,Serie A,19,2004,1.0,0,0,0,1,1,0,0,1,1,0,0,0,5,0,0,
Reda Belahyane,MAR,MF,Nice,Ligue 1,19,2004,0.3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
Amari'i Bell,JAM,DF,Luton Town,Premier League,29,1994,19.1,0,0,0,22,16,0,13,25,33,0,0,0,98,20,22,47.6
Stefan Bell,GER,DF,Mainz 05,Bundesliga,31,1991,7.4,3,0,0,10,8,1,1,6,8,0,0,0,38,24,23,51.1
Alaa Bellaarouch,MAR,GK,Strasbourg,Ligue 1,21,2002,15.0,1,0,0,0,3,0,0,1,0,0,0,0,18,4,0,100.0
Raoul Bellanova,ITA,DF,Torino,Serie A,23,2000,33.8,5,0,0,14,53,2,178,15,26,0,0,0,127,30,32,48.4
Jean-Ricner Bellegarde,FRA,"MF,FW",Wolves,Premier League,25,1998,10.6,0,1,0,10,24,2,30,8,10,0,0,0,41,8,26,23.5
Jean-Ricner Bellegarde,FRA,"MF,FW",Strasbourg,Ligue 1,25,1998,3.0,2,0,0,3,8,0,8,4,3,0,0,0,19,0,5,0.0
Héctor Bellerín,ESP,DF,Betis,La Liga,28,1995,19.0,0,1,0,21,10,1,40,22,22,0,0,1,86,16,33,32.7
Jude Bellingham,ENG,MF,Real Madrid,La Liga,20,2003,25.7,5,1,0,32,72,4,21,21,34,0,0,0,118,24,25,49.0
Jeanuël Belocian,FRA,DF,Rennes,Ligue 1,18,2005,16.1,0,0,0,12,15,0,13,13,22,0,0,0,69,10,10,50.0
Andrea Belotti,ITA,FW,Fiorentina,Serie A,29,1993,10.5,0,0,0,15,22,7,4,2,3,2,0,0,16,39,43,47.6
Andrea Belotti,ITA,FW,Roma,Serie A,29,1993,7.5,1,0,0,14,25,8,4,2,4,0,0,0,15,14,22,38.9
Fran Beltrán,ESP,MF,Celta Vigo,La Liga,24,1999,27.0,2,0,0,28,16,2,19,18,32,0,2,0,160,13,33,28.3
Lucas Beltrán,ARG,"FW,MF",Fiorentina,Serie A,22,2001,18.8,6,0,0,24,28,4,7,2,14,1,0,0,50,22,58,27.5
Eliesse Ben Seghir,MAR,"MF,FW",Monaco,Ligue 1,18,2005,4.8,0,1,0,6,19,1,13,2,6,1,0,0,19,5,8,38.5
Anis Ben Slimane,TUN,MF,Sheffield Utd,Premier League,22,2001,4.7,2,0,0,7,6,2,0,5,6,0,0,1,35,7,18,28.0
Wissam Ben Yedder,FRA,FW,Monaco,Ligue 1,32,1990,25.7,2,0,0,11,20,32,9,8,3,0,0,0,72,15,28,34.9
Carlos Benavídez,URU,MF,Alavés,La Liga,25,1998,12.6,5,0,0,38,9,1,4,19,35,0,2,0,72,35,30,53.8
Ismaël Bennacer,ALG,MF,Milan,Serie A,25,1997,12.8,2,0,0,18,26,1,32,12,19,0,0,0,78,13,19,40.6
Saïd Benrahma,ALG,"FW,MF",West Ham,Premier League,27,1995,6.9,1,0,0,5,6,1,17,5,4,0,0,0,43,1,5,16.7
Saïd Benrahma,ALG,"FW,MF",Lyon,Ligue 1,27,1995,8.6,2,0,0,1,10,7,67,1,7,0,0,0,41,1,15,6.3
Ramy Bensebaini,ALG,DF,Dortmund,Bundesliga,28,1995,11.5,4,1,1,15,29,0,21,16,21,0,0,1,84,18,13,58.1
Nabil Bentaleb,ALG,MF,Lille,Ligue 1,28,1994,21.9,7,0,0,23,18,0,6,37,32,0,1,0,142,24,13,64.9
Rodrigo Bentancur,URU,MF,Tottenham,Premier League,26,1997,11.2,7,0,0,20,17,0,9,17,15,0,0,0,54,14,22,38.9
Daniel Bentley,ENG,GK,Wolves,Premier League,30,1993,4.3,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,100.0
Lucas Beraldo,BRA,DF,Paris S-G,Ligue 1,19,2003,11.2,4,1,0,12,13,0,2,20,14,0,0,0,63,15,15,50.0
Domenico Berardi,ITA,FW,Sassuolo,Serie A,28,1994,15.9,6,0,0,28,28,4,72,13,8,1,0,0,57,9,18,33.3
Yuri Berchiche,ESP,DF,Athletic Club,La Liga,33,1990,21.4,5,0,0,29,33,0,44,20,25,0,1,1,119,33,20,62.3
Álex Berenguer,ESP,FW,Athletic Club,La Liga,28,1995,17.7,4,0,0,30,22,12,138,5,14,0,0,0,63,20,42,32.3
Bartosz Bereszyński,POL,DF,Empoli,Serie A,31,1992,19.6,3,0,0,23,15,0,16,21,25,0,0,0,81,23,16,59.0
Jóhann Berg Guðmundsson,ISL,"MF,FW",Burnley,Premier League,32,1990,13.2,2,0,0,9,20,2,70,16,4,0,0,0,56,14,21,40.0
Sander Berge,NOR,MF,Burnley,Premier League,25,1998,33.4,10,1,1,40,19,2,12,23,46,0,0,0,202,64,48,57.1
Etrit Berisha,ALB,GK,Empoli,Serie A,34,1989,14.0,0,0,0,0,2,0,0,0,0,0,0,0,26,7,0,100.0
Medon Berisha,ALB,"FW,MF",Lecce,Serie A,19,2003,2.3,0,0,0,7,5,0,3,1,1,0,0,0,10,1,0,100.0
Mergim Berisha,GER,FW,Hoffenheim,Bundesliga,25,1998,1.6,0,0,0,5,2,1,2,0,0,0,0,0,8,2,9,18.2
Mergim Berisha,GER,FW,Augsburg,Bundesliga,25,1998,1.4,0,0,0,0,3,1,1,0,0,0,0,0,1,2,1,66.7
Bernardo,BRA,DF,Bochum,Bundesliga,28,1995,32.5,9,0,0,54,28,2,30,55,58,0,2,0,197,145,81,64.2
Victor Bernth Kristiansen,DEN,DF,Bologna,Serie A,20,2002,25.6,4,0,0,29,7,1,35,12,34,1,1,0,88,24,19,55.8
Matúš Bero,SVK,"MF,FW",Bochum,Bundesliga,27,1995,18.5,6,0,0,38,20,5,16,12,22,1,0,0,97,12,37,24.5
Luke Berry,ENG,"MF,DF",Luton Town,Premier League,31,1992,3.6,1,0,0,6,7,0,8,0,2,0,0,0,8,7,7,50.0
Dimitry Bertaud,COD,GK,Montpellier,Ligue 1,25,1998,4.0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,100.0
Jan-Niklas Beste,GER,"FW,MF",Heidenheim,Bundesliga,24,1999,28.9,4,0,0,28,51,4,279,18,49,1,0,0,133,8,20,28.6
Beto,GNB,FW,Everton,Premier League,25,1998,10.6,2,0,0,21,19,10,5,1,6,0,0,0,36,47,56,45.6
Beto,GNB,FW,Udinese,Serie A,25,1998,0.8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0.0
Davide Bettella,ITA,MF,Monza,Serie A,23,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sam Beukema,NED,DF,Bologna,Serie A,24,1998,28.3,6,1,1,27,11,1,2,15,11,0,2,0,144,46,36,56.1
Jordan Beyer,GER,DF,Burnley,Premier League,23,2000,13.7,6,0,0,11,6,0,0,16,20,0,0,0,57,28,26,51.9
Pep Biel,ESP,"MF,FW",Augsburg,Bundesliga,26,1996,3.2,1,0,0,8,0,0,14,2,3,0,0,0,19,3,3,50.0
Jaka Bijol,SVN,DF,Udinese,Serie A,24,1999,23.2,4,0,0,28,7,0,1,23,27,0,0,0,85,84,26,76.4
El Bilal Touré,MLI,FW,Atalanta,Serie A,21,2001,4.4,2,0,0,13,8,3,2,1,1,1,0,0,8,14,14,50.0
Philip Billing,DEN,MF,Bournemouth,Premier League,27,1996,15.5,3,1,0,19,12,0,29,20,16,0,0,0,76,36,24,60.0
Cristiano Biraghi,ITA,DF,Fiorentina,Serie A,30,1992,26.2,8,0,0,44,14,1,226,14,28,0,0,0,98,8,12,40.0
Davide Biraschi,ITA,DF,Genoa,Serie A,29,1994,1.0,0,0,0,0,2,0,0,2,3,0,0,0,4,1,0,100.0
Samuele Birindelli,ITA,DF,Monza,Serie A,24,1999,22.4,7,0,0,30,32,1,54,18,19,0,0,0,77,8,6,57.1
Tom Bischof,GER,"MF,FW",Hoffenheim,Bundesliga,18,2005,2.0,0,0,0,1,1,2,11,1,4,0,0,0,11,1,1,50.0
Yves Bissouma,MLI,MF,Tottenham,Premier League,26,1996,23.0,10,2,1,35,31,0,1,37,52,0,0,0,128,14,15,48.3
Leonardo Bittencourt,GER,MF,Werder Bremen,Bundesliga,29,1993,17.5,9,0,0,34,31,2,40,13,18,0,0,0,110,6,16,27.3
Marco Bizot,NED,GK,Brest,Ligue 1,32,1991,32.0,3,1,0,1,0,0,0,0,0,0,1,0,35,3,1,75.0
Antonio Blanco,ESP,MF,Alavés,La Liga,23,2000,27.0,5,1,0,36,40,0,15,35,36,0,0,0,160,21,18,53.8
Rubén Blanco,ESP,GK,Marseille,Ligue 1,28,1995,1.3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
Hendry Blank,GER,DF,Dortmund,Bundesliga,18,2004,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,50.0
Ludovic Blas,FRA,"FW,MF",Rennes,Ligue 1,25,1997,17.4,3,0,0,44,34,3,53,6,14,0,0,0,85,5,17,22.7
Janis Blaswich,GER,GK,RB Leipzig,Bundesliga,32,1991,21.0,0,0,0,0,2,0,0,0,1,0,0,0,42,7,2,77.8
Alexis Blin,FRA,MF,Lecce,Serie A,26,1996,18.2,4,0,0,25,22,0,11,22,19,0,1,0,111,28,48,36.8
Daley Blind,NED,DF,Girona,La Liga,33,1990,33.0,6,0,0,19,12,0,17,21,21,0,1,0,147,39,32,54.9
Myron Boadu,NED,FW,Monaco,Ligue 1,22,2001,0.9,0,0,0,3,2,1,0,0,2,0,0,0,3,1,6,14.3
Benicio Boaitey,ENG,"FW,DF",Brighton,Premier League,19,2004,0.4,1,0,0,2,0,1,0,0,0,0,0,0,2,0,0,
Jérôme Boateng,GER,DF,Salernitana,Serie A,34,1988,2.6,0,0,0,2,0,1,1,4,0,0,0,0,10,8,7,53.3
Oscar Bobb,NOR,"FW,MF",Manchester City,Premier League,20,2003,3.4,0,0,0,2,3,0,5,5,3,0,0,0,17,1,2,33.3
Sacha Boey,FRA,DF,Bayern Munich,Bundesliga,22,2000,1.2,1,0,0,6,3,0,0,1,0,0,0,0,6,1,2,33.3
Jeremie Boga,CIV,FW,Nice,Ligue 1,26,1997,22.2,1,0,0,7,24,9,88,8,7,0,0,0,73,3,4,42.9
Jayden Bogle,ENG,DF,Sheffield Utd,Premier League,23,2000,31.0,9,0,0,38,22,4,40,32,36,0,0,1,139,50,28,64.1
Emil Bohinen,NOR,MF,Genoa,Serie A,24,1999,0.6,0,0,0,0,0,0,2,0,1,0,0,0,11,2,1,66.7
Emil Bohinen,NOR,MF,Salernitana,Serie A,24,1999,5.9,1,0,0,5,6,0,2,14,6,0,0,0,42,11,10,52.4
Adama Bojang,GAM,FW,Reims,Ligue 1,19,2004,0.9,1,0,0,4,1,1,1,1,1,0,0,0,3,1,3,25.0
Daniel Boloca,ROU,MF,Sassuolo,Serie A,24,1998,22.5,6,1,0,25,7,0,8,14,33,0,1,0,155,24,20,54.5
Willy Boly,CIV,DF,Nott'ham Forest,Premier League,32,1991,16.0,3,1,1,20,2,1,1,25,29,0,0,0,86,57,26,68.7
Giacomo Bonaventura,ITA,MF,Fiorentina,Serie A,33,1989,25.3,6,0,0,20,35,1,54,14,13,0,0,0,120,14,17,45.2
Federico Bonazzoli,ITA,"FW,MF",Hellas Verona,Serie A,26,1997,11.3,2,0,0,10,20,9,7,3,1,0,0,0,31,6,11,35.3
Warren Bondo,FRA,MF,Monza,Serie A,19,2003,16.4,9,0,0,31,19,0,2,6,22,0,1,0,70,10,7,58.8
Giovanni Bonfanti,ITA,DF,Atalanta,Serie A,20,2003,1.0,0,0,0,2,1,0,2,1,2,0,0,0,7,1,2,33.3
Victor Boniface,NGA,FW,Leverkusen,Bundesliga,22,2000,17.2,2,0,0,16,17,18,3,0,4,0,0,0,31,27,18,60.0
Kevin Bonifazi,ITA,DF,Bologna,Serie A,27,1996,1.0,0,0,0,1,1,0,0,0,0,0,0,0,8,0,0,
Kevin Bonifazi,ITA,DF,Frosinone,Serie A,27,1996,3.4,0,0,0,4,1,0,0,3,3,0,0,0,15,6,7,46.2
Leonardo Bonucci,ITA,DF,Union Berlin,Bundesliga,36,1987,5.1,0,0,0,2,1,0,6,7,5,0,1,0,32,5,7,41.7
Neto Borges,BRA,DF,Clermont Foot,Ligue 1,26,1996,28.0,3,1,0,21,24,8,79,57,24,2,0,0,156,37,45,45.1
Yvandro Borges Sanches,LUX,"MF,FW",Gladbach,Bundesliga,19,2004,0.2,0,0,0,2,2,0,3,0,0,1,0,0,2,0,1,0.0
Sebastiaan Bornauw,BEL,DF,Wolfsburg,Bundesliga,24,1999,15.9,5,0,0,27,5,1,1,18,12,0,0,2,66,29,24,54.7
Rafael Borré,COL,FW,Werder Bremen,Bundesliga,27,1995,11.0,0,0,0,17,8,14,12,2,7,0,0,0,34,26,31,45.6
Gennaro Borrelli,ITA,FW,Frosinone,Serie A,23,2000,0.3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0.0
Adri Bosch,ESP,DF,Granada,La Liga,22,2001,0.3,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0.0
Erik Botheim,NOR,"FW,MF",Salernitana,Serie A,23,2000,3.5,1,0,0,2,11,0,1,0,0,0,0,0,7,2,17,10.5
Sven Botman,NED,DF,Newcastle Utd,Premier League,23,2000,15.3,2,0,0,9,2,1,0,9,13,0,1,1,70,34,17,66.7
Saïmon Bouabré,FRA,MF,Monaco,Ligue 1,17,2006,0.5,0,0,0,1,2,1,0,0,2,0,0,0,0,0,0,
Ayyoub Bouaddi,FRA,MF,Lille,Ligue 1,15,2007,1.5,3,1,1,8,0,0,2,1,2,0,0,0,17,1,2,33.3
Badredine Bouanani,ALG,FW,Nice,Ligue 1,18,2004,1.8,0,0,0,4,5,1,8,3,2,0,0,0,8,0,1,0.0
Badredine Bouanani,ALG,MF,Lorient,Ligue 1,18,2004,4.9,0,0,0,1,10,0,10,2,2,0,0,0,18,0,3,0.0
Mohamed Bouchenna,FRA,"MF,FW",Clermont Foot,Ligue 1,17,2006,0.3,1,0,0,1,0,0,0,0,0,0,0,0,6,0,0,
Hicham Boudaoui,ALG,MF,Nice,Ligue 1,23,1999,17.9,5,0,0,25,29,1,23,11,19,1,0,0,88,22,27,44.9
Yassine Bounou,MAR,GK,Sevilla,La Liga,32,1991,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Mehdi Bourabia,MAR,MF,Frosinone,Serie A,31,1991,2.2,1,0,0,5,1,1,2,0,4,0,2,0,19,2,3,40.0
Benjamin Bourigeaud,FRA,"MF,FW",Rennes,Ligue 1,29,1994,26.9,1,0,0,16,13,2,165,22,18,0,0,0,102,11,20,35.5
Bilal Boutobba,FRA,"FW,MF",Clermont Foot,Ligue 1,24,1998,10.3,1,0,0,7,26,2,57,8,12,0,0,0,54,11,11,50.0
Hugo Boutsingkham,FRA,"MF,FW",Nantes,Ligue 1,20,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Edoardo Bove,ITA,MF,Roma,Serie A,21,2002,19.8,2,0,0,31,37,1,8,11,31,0,0,0,95,29,35,45.3
Jarrod Bowen,ENG,FW,West Ham,Premier League,26,1996,33.5,2,0,0,28,42,20,75,19,28,0,0,0,118,33,70,32.0
Lucas Boyé,ARG,FW,Granada,La Liga,27,1996,28.2,8,1,0,72,43,8,14,10,25,0,0,0,113,58,77,43.0
Domagoj Bradarić,CRO,DF,Salernitana,Serie A,23,1999,30.5,5,0,0,14,34,0,81,32,20,0,0,0,150,23,28,45.1
Conor Bradley,NIR,DF,Liverpool,Premier League,20,2003,8.4,2,0,0,8,12,2,18,10,25,0,0,1,50,11,5,68.8
Bilal Brahimi,ALG,FW,Nice,Ligue 1,23,2000,0.1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,
Bilal Brahimi,ALG,"FW,MF",Brest,Ligue 1,23,2000,2.5,1,1,0,3,4,2,32,0,0,0,0,0,14,1,1,50.0
Julian Brandt,GER,"MF,FW",Dortmund,Bundesliga,27,1996,24.7,2,0,0,8,15,5,165,8,14,0,0,0,117,9,28,24.3
Jarrad Branthwaite,ENG,DF,Everton,Premier League,21,2002,34.6,8,0,0,25,19,5,1,50,32,1,1,0,181,94,43,68.6
Darko Brašanac,SRB,MF,Osasuna,La Liga,31,1992,0.5,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,50.0
Lilian Brassier,FRA,DF,Brest,Ligue 1,23,1999,29.7,11,1,1,34,23,1,5,41,18,0,1,0,180,55,35,61.1
Brau,ESP,DF,Granada,La Liga,21,2001,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
Claudio Bravo,CHI,GK,Betis,La Liga,40,1983,7.0,0,0,0,0,1,0,0,0,0,0,0,0,14,2,0,100.0
Fabian Bredlow,GER,GK,Stuttgart,Bundesliga,28,1995,4.0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,
Tim Breithaupt,GER,MF,Augsburg,Bundesliga,21,2002,7.0,3,0,0,12,4,0,2,8,11,0,0,0,48,11,7,61.1
Josip Brekalo,CRO,FW,Fiorentina,Serie A,25,1998,7.2,0,0,0,13,6,1,24,1,6,0,0,0,26,1,4,20.0
Gleison Bremer,BRA,DF,Juventus,Serie A,26,1997,35.9,9,0,0,60,17,2,1,40,42,0,1,0,196,102,56,64.6
Brenner,BRA,"MF,FW",Udinese,Serie A,23,2000,2.1,0,0,0,0,3,1,1,0,7,0,0,0,15,0,2,0.0
Ben Brereton,CHI,"FW,MF",Sheffield Utd,Premier League,24,1999,12.3,3,0,0,11,19,11,9,3,4,1,0,0,39,7,23,23.3
Ben Brereton,CHI,"FW,MF",Villarreal,La Liga,24,1999,3.0,2,0,0,5,4,2,4,0,2,0,0,0,13,1,2,33.3
Marco Brescianini,ITA,MF,Frosinone,Serie A,23,2000,25.8,1,0,0,35,24,5,20,10,13,0,0,0,107,20,30,40.0
Maximilian Breunig,GER,FW,Freiburg,Bundesliga,22,2000,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,25.0
