Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles,TacklesWon,TacklesDef3rd,TacklesMid3rd,TacklesAtt3rd,DribTkl,DribTklAtt,DribTkl%,ChallengesLost,Blocks,ShotsBlocked,PassesBlocked,Int,Tkl+Int,Clr,ErrorsLeadingToShot
Mateus Lusuardi,BRA,DF,Frosinone,Serie A,19,2004,2.4,2,1,1,1,0,1,3,33.3,2,4,2,2,4,6,8,0
Andreas Luthe,GER,GK,Bochum,Bundesliga,36,1987,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Zito Luvumbo,ANG,"FW,MF",Cagliari,Serie A,21,2002,21.6,9,6,5,2,2,4,15,26.7,11,19,0,19,1,10,2,0
Charalambos Lykogiannis,GRE,DF,Bologna,Serie A,29,1993,10.0,10,6,5,4,1,5,10,50.0,5,15,5,10,5,15,30,0
Senne Lynen,BEL,MF,Werder Bremen,Bundesliga,24,1999,20.0,64,38,33,27,4,30,70,42.9,40,41,8,33,41,105,56,0
Joshua M'Bahia,CIV,MF,Clermont Foot,Ligue 1,18,2005,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Othmane Maamma,FRA,FW,Montpellier,Ligue 1,17,2005,1.0,3,3,2,0,1,1,1,100.0,0,3,0,3,0,3,0,0
Ian Maatsen,NED,"FW,MF",Chelsea,Premier League,21,2002,2.3,3,2,1,1,1,0,4,0.0,4,4,0,4,3,6,10,0
Ian Maatsen,NED,DF,Dortmund,Bundesliga,21,2002,14.0,30,22,15,9,6,16,30,53.3,14,22,4,18,13,43,26,0
Alexis Mac Allister,ARG,MF,Liverpool,Premier League,24,1998,28.9,99,55,35,50,14,59,125,47.2,66,65,8,57,35,134,25,1
Deiver Machado,COL,DF,Lens,Ligue 1,29,1993,12.5,24,18,10,10,4,15,20,75.0,5,13,2,11,7,31,8,0
Darwin Machís,VEN,MF,Cádiz,La Liga,30,1993,8.7,23,14,7,9,7,13,24,54.2,11,8,1,7,4,27,2,0
James Maddison,ENG,MF,Tottenham,Premier League,26,1996,23.7,33,19,5,18,10,15,29,51.7,14,15,3,12,13,46,10,1
Noni Madueke,ENG,FW,Chelsea,Premier League,21,2002,11.7,16,10,8,4,4,11,34,32.4,23,11,0,11,4,20,14,0
Pablo Maffeo,ESP,DF,Mallorca,La Liga,26,1997,16.2,35,22,18,13,4,23,40,57.5,17,12,2,10,10,45,23,0
Gabriel Magalhães,BRA,DF,Arsenal,Premier League,25,1997,33.8,48,28,24,22,2,17,22,77.3,5,44,33,11,31,79,100,1
Soungoutou Magassa,FRA,"DF,MF",Monaco,Ligue 1,19,2003,15.0,56,26,22,32,2,26,48,54.2,22,21,4,17,21,77,36,2
Giulio Maggiore,ITA,MF,Salernitana,Serie A,25,1998,20.0,49,29,26,22,1,20,42,47.6,22,27,5,22,24,73,38,0
Matej Maglica,CRO,DF,Darmstadt 98,Bundesliga,24,1998,18.9,35,21,25,10,0,22,36,61.1,14,29,11,18,22,57,92,5
Giangiacomo Magnani,ITA,DF,Hellas Verona,Serie A,27,1995,27.2,33,18,23,10,0,15,25,60.0,10,50,28,22,45,78,118,0
Hugo Magnetti,FRA,MF,Brest,Ligue 1,25,1998,26.0,49,27,18,26,5,24,58,41.4,34,19,1,18,18,67,18,0
Yohann Magnin,FRA,MF,Clermont Foot,Ligue 1,26,1997,18.7,49,31,12,32,5,22,47,46.8,25,38,13,25,19,68,26,1
Frank Magri,CMR,"FW,MF",Toulouse,Ligue 1,23,1999,16.0,22,14,5,12,5,15,21,71.4,6,16,4,12,4,26,17,0
Harry Maguire,ENG,DF,Manchester Utd,Premier League,30,1993,18.4,24,17,14,10,0,12,22,54.5,10,33,24,9,25,49,83,1
Jon Magunacelaya,ESP,"FW,MF",Real Sociedad,La Liga,23,2000,1.3,5,3,2,3,0,4,8,50.0,4,3,0,3,0,5,2,0
Adel Mahamoud,COM,FW,Nantes,Ligue 1,20,2003,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Arne Maier,GER,MF,Augsburg,Bundesliga,24,1999,11.1,14,9,5,8,1,5,14,35.7,9,19,2,17,6,20,11,0
Habib Maïga,CIV,"MF,FW",Metz,Ligue 1,27,1996,1.6,2,2,1,0,1,1,3,33.3,2,2,0,2,4,6,2,0
Mike Maignan,FRA,GK,Milan,Serie A,28,1995,29.0,1,0,1,0,0,1,1,100.0,0,1,0,1,1,2,4,3
Linton Maina,GER,"FW,MF",Köln,Bundesliga,24,1999,21.1,18,15,11,5,2,9,28,32.1,19,12,1,11,6,24,12,0
Patrick Mainka,GER,DF,Heidenheim,Bundesliga,28,1994,34.0,85,49,58,24,3,38,74,51.4,36,66,32,34,49,134,158,1
Kobbie Mainoo,ENG,MF,Manchester Utd,Premier League,18,2005,21.4,47,27,20,16,11,21,45,46.7,24,20,12,8,22,69,30,1
Ainsley Maitland-Niles,ENG,"DF,MF",Lyon,Ligue 1,25,1997,15.9,34,18,12,14,8,19,37,51.4,18,16,6,10,17,51,29,1
Radosław Majecki,POL,GK,Monaco,Ligue 1,23,1999,12.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,5,1
Lovro Majer,CRO,MF,Rennes,Ligue 1,25,1998,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Lovro Majer,CRO,"MF,FW",Wolfsburg,Bundesliga,25,1998,23.4,39,18,17,22,0,12,31,38.7,19,20,1,19,12,51,13,0
Jean-Victor Makengo,FRA,"MF,FW",Lorient,Ligue 1,25,1998,5.3,5,4,3,2,0,2,6,33.3,4,12,1,11,8,13,5,0
Jordy Makengo,FRA,DF,Freiburg,Bundesliga,21,2001,11.4,17,11,11,5,1,6,10,60.0,4,16,4,12,11,28,37,0
Antoine Makoumbou,CGO,MF,Cagliari,Serie A,25,1998,30.0,41,24,21,15,5,15,30,50.0,15,23,4,19,16,57,27,2
Nemanja Maksimović,SRB,MF,Getafe,La Liga,28,1995,36.3,65,43,26,31,8,23,41,56.1,18,56,23,33,46,111,61,0
Julián Malatini,ARG,DF,Werder Bremen,Bundesliga,22,2001,6.7,18,13,12,3,3,16,24,66.7,8,8,1,7,13,31,26,0
Daniel Maldini,ITA,"MF,FW",Monza,Serie A,21,2001,3.7,3,2,0,2,1,3,6,50.0,3,2,0,2,2,5,1,0
Daniel Maldini,ITA,"FW,MF",Empoli,Serie A,21,2001,2.9,4,2,0,2,2,2,2,100.0,0,5,0,5,2,6,2,0
Youssef Maleh,MAR,MF,Empoli,Serie A,24,1998,28.9,74,48,30,36,8,23,52,44.2,29,62,7,55,25,99,29,0
Donyell Malen,NED,"FW,MF",Dortmund,Bundesliga,24,1999,19.8,11,7,5,3,3,2,6,33.3,4,11,4,7,2,13,8,0
Ruslan Malinovskyi,UKR,MF,Genoa,Serie A,30,1993,17.2,35,20,18,11,6,17,41,41.5,24,22,8,14,5,40,16,0
Lennard Maloney,USA,MF,Heidenheim,Bundesliga,23,1999,25.4,43,26,14,24,5,25,59,42.4,34,33,9,24,25,68,88,0
Aaron Malouda,FRA,FW,Lille,Ligue 1,17,2005,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Giorgi Mamardashvili,GEO,GK,Valencia,La Liga,22,2000,36.5,4,3,4,0,0,4,4,100.0,0,1,0,1,2,6,22,2
David Mamutovic,GER,"FW,DF",Mainz 05,Bundesliga,22,2000,0.1,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
Wilson Manafá,POR,"DF,MF",Granada,La Liga,29,1994,2.7,6,4,3,2,1,4,7,57.1,3,1,0,1,1,7,4,1
Hianga Mananga Mbock,FRA,"MF,FW",Brest,Ligue 1,23,1999,0.1,1,0,0,0,1,1,2,50.0,1,0,0,0,1,2,0,0
Gianluca Mancini,ITA,DF,Roma,Serie A,27,1996,31.9,34,20,21,11,2,11,27,40.7,16,38,26,12,36,70,77,1
Marco Mancosu,ITA,"MF,FW",Cagliari,Serie A,34,1988,1.7,3,0,0,2,1,1,2,50.0,1,0,0,0,0,3,0,0
Steve Mandanda,FRA,GK,Rennes,Ligue 1,38,1985,34.0,2,0,2,0,0,2,4,50.0,2,0,0,0,0,2,6,1
Christos Mandas,GRE,GK,Lazio,Serie A,21,2001,8.0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,3,1
Reinildo Mandava,MOZ,DF,Atlético Madrid,La Liga,29,1994,8.1,30,22,16,11,3,19,22,86.4,3,10,2,8,15,45,21,0
Aïssa Mandi,ALG,DF,Villarreal,La Liga,31,1991,12.4,13,8,8,5,0,7,14,50.0,7,10,7,3,8,21,41,0
Rolando Mandragora,ITA,MF,Fiorentina,Serie A,26,1997,17.6,26,11,8,13,5,10,22,45.5,12,14,3,11,9,35,18,1
Orel Mangala,BEL,MF,Nott'ham Forest,Premier League,25,1998,17.4,27,13,16,10,1,14,29,48.3,15,12,6,6,26,53,32,0
Orel Mangala,BEL,MF,Lyon,Ligue 1,25,1998,4.4,5,3,0,2,3,1,3,33.3,2,3,2,1,5,10,6,0
Vito Mannone,ITA,GK,Lille,Ligue 1,35,1988,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Kostas Manolas,GRE,DF,Salernitana,Serie A,32,1991,5.4,9,5,6,3,0,6,8,75.0,2,10,7,3,2,11,20,0
Javier Manquillo,ESP,"DF,MF",Celta Vigo,La Liga,29,1994,8.3,15,11,6,5,4,8,15,53.3,7,14,3,11,3,18,17,0
Braydon Manu,GHA,MF,Darmstadt 98,Bundesliga,26,1997,1.9,2,0,0,1,1,0,0,,0,1,0,1,0,2,0,0
Benson Manuel,ANG,"MF,FW",Burnley,Premier League,26,1997,1.3,3,2,2,1,0,0,0,,0,1,0,1,0,3,0,0
Faitout Maouassa,FRA,"DF,MF",Granada,La Liga,25,1998,2.5,8,5,6,1,1,4,5,80.0,1,6,0,6,1,9,3,0
Faitout Maouassa,FRA,"MF,DF",Lens,Ligue 1,25,1998,0.8,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,3,0
Marcão,BRA,DF,Sevilla,La Liga,27,1996,3.9,9,6,5,4,0,6,10,60.0,4,8,6,2,4,13,11,1
Solly March,ENG,"FW,DF",Brighton,Premier League,29,1994,6.2,19,14,9,7,3,8,14,57.1,6,5,0,5,11,30,8,0
Riccardo Marchizza,ITA,DF,Frosinone,Serie A,25,1998,12.8,7,6,4,3,0,3,13,23.1,10,10,2,8,7,14,33,0
Gian Marco Ferrari,ITA,DF,Sassuolo,Serie A,31,1992,25.2,22,10,11,11,0,12,18,66.7,6,28,17,11,25,47,76,0
Óscar de Marcos,ESP,DF,Athletic Club,La Liga,34,1989,25.1,56,39,26,24,6,42,71,59.2,29,28,6,22,15,71,44,0
Alberto Marí,ESP,FW,Valencia,La Liga,22,2001,3.1,4,2,0,1,3,1,1,100.0,0,3,0,3,0,4,5,0
José Mari,ESP,"MF,FW",Cádiz,La Liga,35,1987,0.2,2,1,0,2,0,1,2,50.0,1,0,0,0,0,2,0,0
Pablo Marí,ESP,DF,Monza,Serie A,29,1993,29.1,41,25,34,7,0,22,34,64.7,12,40,25,15,37,78,115,1
José María Giménez,URU,DF,Atlético Madrid,La Liga,28,1995,14.7,18,10,10,7,1,5,16,31.3,11,16,12,4,10,28,95,0
Mariano,DOM,"FW,MF",Sevilla,La Liga,29,1993,2.7,1,1,0,1,0,0,1,0.0,1,1,0,1,0,1,2,0
Mirko Marić,CRO,FW,Monza,Serie A,28,1995,3.2,4,0,2,1,1,0,2,0.0,2,4,0,4,2,6,3,0
Rafa Marín,ESP,DF,Alavés,La Liga,21,2002,27.1,32,20,23,9,0,14,27,51.9,13,34,21,13,33,65,129,2
Răzvan Marin,ROU,MF,Empoli,Serie A,27,1996,20.2,40,22,13,23,4,19,29,65.5,10,16,4,12,6,46,30,2
Diego Mariño,ESP,GK,Almería,La Liga,33,1990,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Guillermo Maripán,CHI,DF,Monaco,Ligue 1,29,1994,19.6,22,8,15,6,1,10,27,37.0,17,26,13,13,30,52,106,4
Mika Màrmol,ESP,DF,Las Palmas,La Liga,21,2002,35.3,70,42,44,24,2,35,53,66.0,18,39,19,20,44,114,147,2
Omar Marmoush,EGY,"FW,MF",Eint Frankfurt,Bundesliga,24,1999,25.6,21,11,7,8,6,6,16,37.5,10,13,0,13,11,32,7,0
Marquinhos,BRA,"FW,MF",Nantes,Ligue 1,20,2003,1.7,3,2,2,0,1,1,4,25.0,3,7,2,5,6,9,1,0
Marquinhos,BRA,DF,Paris S-G,Ligue 1,29,1994,17.1,19,11,10,7,2,11,17,64.7,6,29,19,10,17,36,58,1
Unai Marrero,ESP,GK,Real Sociedad,La Liga,21,2001,1.6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Agustín Martegani,ARG,MF,Salernitana,Serie A,23,2000,8.1,13,7,7,3,3,6,18,33.3,12,4,1,3,4,17,7,1
Eric Martel,GER,MF,Köln,Bundesliga,21,2002,27.3,70,43,32,34,4,37,67,55.2,30,65,19,46,43,113,80,0
Roger Martí,ESP,FW,Cádiz,La Liga,32,1991,15.1,12,6,1,9,2,2,7,28.6,5,16,1,15,7,19,4,0
Anthony Martial,FRA,FW,Manchester Utd,Premier League,27,1995,5.0,4,1,1,1,2,1,1,100.0,0,4,0,4,0,4,3,0
Aarón Martín,ESP,DF,Genoa,Serie A,26,1997,15.3,21,10,7,10,4,9,22,40.9,13,12,4,8,9,30,15,0
Iván Martín,ESP,MF,Girona,La Liga,24,1999,30.3,44,25,22,15,7,22,57,38.6,35,25,3,22,21,65,14,0
Jon Martin,ESP,DF,Real Sociedad,La Liga,17,2006,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0
Jonas Martin,FRA,MF,Brest,Ligue 1,33,1990,13.4,43,27,17,24,2,21,36,58.3,15,16,2,14,9,52,28,2
Mario Martín,ESP,MF,Real Madrid,La Liga,19,2004,0.2,5,1,0,2,3,3,4,75.0,1,2,1,1,0,5,0,0
Gabriel Martinelli,BRA,FW,Arsenal,Premier League,22,2001,22.4,30,24,9,12,9,13,32,40.6,19,23,1,22,5,35,9,1
Tommaso Martinelli,ITA,GK,Fiorentina,Serie A,17,2006,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Arnau Martinez,ESP,DF,Girona,La Liga,20,2003,13.8,25,16,17,6,2,15,32,46.9,17,15,5,10,10,35,41,3
Emiliano Martínez,ARG,GK,Aston Villa,Premier League,30,1992,33.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,12,3
Iñigo Martínez,ESP,DF,Barcelona,La Liga,32,1991,14.4,10,7,9,1,0,6,8,75.0,2,13,10,3,11,21,50,0
Josep Martinez,ESP,GK,Genoa,Serie A,25,1998,36.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,21,3
Lautaro Martínez,ARG,FW,Inter,Serie A,25,1997,29.5,22,16,4,13,5,4,19,21.1,15,30,1,29,20,42,10,0
Lisandro Martínez,ARG,DF,Manchester Utd,Premier League,25,1998,7.2,12,8,8,4,0,5,12,41.7,7,10,8,2,5,17,26,0
Marc Martínez,ESP,GK,Granada,La Liga,33,1990,3.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
Lucas Martínez Quarta,ARG,DF,Fiorentina,Serie A,27,1996,25.5,75,47,43,28,4,36,54,66.7,18,38,14,24,30,105,69,4
Adam Marušić,MNE,DF,Lazio,Serie A,30,1992,34.4,45,31,24,19,2,27,49,55.1,22,27,7,20,29,74,63,2
Marvin,ESP,"FW,DF",Las Palmas,La Liga,23,2000,20.6,39,25,18,17,4,18,36,50.0,18,28,2,26,14,53,18,1
Omar Mascarell,EQG,MF,Mallorca,La Liga,30,1993,17.5,33,16,16,17,0,18,35,51.4,17,24,8,16,31,64,30,1
Adam Masina,MAR,DF,Udinese,Serie A,29,1994,0.7,4,0,2,2,0,2,4,50.0,2,2,1,1,2,6,5,0
Adam Masina,MAR,DF,Torino,Serie A,29,1994,11.4,17,12,8,8,1,5,20,25.0,15,12,6,6,11,28,30,0
Erhan Mašović,SRB,"DF,MF",Bochum,Bundesliga,24,1998,24.7,64,40,37,22,5,37,70,52.9,33,32,10,22,25,89,75,2
Han-Noah Massengo,FRA,"MF,DF",Burnley,Premier League,22,2001,0.2,1,1,1,0,0,0,0,,0,1,0,1,0,1,0,0
Roberto Massimo,GER,"FW,DF",Stuttgart,Bundesliga,22,2000,0.9,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,1,0
Clinton Mata,ANG,DF,Lyon,Ligue 1,30,1992,24.7,43,24,29,8,6,23,40,57.5,17,35,16,19,40,83,61,0
Jaime Mata,ESP,"FW,MF",Getafe,La Liga,34,1988,19.9,24,15,12,8,4,11,26,42.3,15,18,1,17,17,41,31,0
Pape Matar Sarr,SEN,MF,Tottenham,Premier League,20,2002,23.0,34,24,11,17,6,15,36,41.7,21,21,5,16,31,65,28,1
Eliot Matazo,BEL,MF,Monaco,Ligue 1,21,2002,1.1,3,1,0,3,0,2,4,50.0,2,1,1,0,3,6,0,0
Jean-Philippe Mateta,FRA,FW,Crystal Palace,Premier League,26,1997,25.4,22,15,4,11,7,6,10,60.0,4,13,4,9,4,26,14,0
Nemanja Matić,SRB,MF,Rennes,Ligue 1,34,1988,11.4,19,10,7,9,3,9,12,75.0,3,15,7,8,27,46,19,0
Nemanja Matić,SRB,MF,Lyon,Ligue 1,34,1988,13.9,17,11,8,7,2,9,19,47.4,10,17,6,11,16,33,17,1
Joël Matip,CMR,DF,Liverpool,Premier League,31,1991,8.7,12,6,7,4,1,8,12,66.7,4,16,12,4,9,21,43,0
Alex Matos,ENG,MF,Chelsea,Premier League,18,2004,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Chrislain Matsima,FRA,DF,Clermont Foot,Ligue 1,21,2002,13.1,18,11,11,7,0,10,18,55.6,8,14,10,4,13,31,74,1
Chrislain Matsima,FRA,DF,Monaco,Ligue 1,21,2002,3.3,9,7,5,3,1,2,7,28.6,5,4,1,3,4,13,4,0
Jean Mattéo Bahoya,FRA,"MF,FW",Eint Frankfurt,Bundesliga,18,2005,2.0,3,1,0,3,0,1,4,25.0,3,2,0,2,1,4,1,0
Remi Matthews,ENG,GK,Crystal Palace,Premier League,29,1994,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Alan Matturro,URU,DF,Genoa,Serie A,18,2004,1.2,1,1,1,0,0,1,1,100.0,0,6,3,3,2,3,4,0
Azor Matusiwa,NED,MF,Reims,Ligue 1,25,1998,15.4,39,27,17,19,3,22,32,68.8,10,21,3,18,33,72,32,1
Azor Matusiwa,NED,MF,Rennes,Ligue 1,25,1998,8.8,7,3,3,4,0,4,7,57.1,3,9,2,7,11,18,17,0
Neal Maupay,FRA,FW,Brentford,Premier League,26,1996,14.7,10,7,4,5,1,3,13,23.1,10,11,0,11,2,12,3,0
Neal Maupay,FRA,FW,Everton,Premier League,26,1996,1.2,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,1,0
Aïman Maurer,MAR,"MF,FW",Clermont Foot,Ligue 1,18,2004,0.6,1,1,1,0,0,1,3,33.3,2,0,0,0,0,1,0,0
Konstantinos Mavropanos,GRE,DF,West Ham,Premier League,25,1997,16.7,28,16,17,9,2,17,21,81.0,4,21,13,8,23,51,79,3
Christian Mawissa,FRA,DF,Toulouse,Ligue 1,18,2005,12.4,22,15,14,4,4,9,23,39.1,14,22,11,11,22,44,41,1
Philipp Max,GER,DF,Eint Frankfurt,Bundesliga,29,1993,15.0,26,17,6,18,2,19,26,73.1,7,18,1,17,7,33,18,2
Eric Maxim Choupo-Moting,CMR,"MF,FW",Bayern Munich,Bundesliga,34,1989,8.0,17,12,8,5,4,6,14,42.9,8,5,0,5,7,24,7,0
Luís Maximiano,POR,GK,Almería,La Liga,24,1999,33.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,19,2
Noam Mayoka-Tika,BEL,MF,Marseille,Ligue 1,19,2003,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Borja Mayoral,ESP,FW,Getafe,La Liga,26,1997,23.9,9,5,2,2,5,5,22,22.7,17,7,0,7,4,13,16,0
Senny Mayulu,FRA,"FW,MF",Paris S-G,Ligue 1,17,2006,3.6,13,8,6,6,1,6,7,85.7,1,1,0,1,3,16,0,0
Youssef Maziz,FRA,"FW,MF",Metz,Ligue 1,25,1998,1.4,0,0,0,0,0,0,2,0.0,2,1,0,1,1,1,2,0
Noussair Mazraoui,MAR,DF,Bayern Munich,Bundesliga,25,1997,13.3,32,21,14,11,7,13,21,61.9,8,14,1,13,20,52,27,1
Luca Mazzitelli,ITA,MF,Frosinone,Serie A,27,1995,24.6,45,23,15,24,6,26,49,53.1,23,23,7,16,19,64,62,0
Pasquale Mazzocchi,ITA,DF,Salernitana,Serie A,28,1995,14.1,25,19,14,10,1,16,29,55.2,13,14,6,8,5,30,31,0
Pasquale Mazzocchi,ITA,DF,Napoli,Serie A,28,1995,4.8,5,2,1,2,2,2,3,66.7,1,5,1,4,1,6,13,0
Kevin Mbabu,SUI,DF,Augsburg,Bundesliga,28,1995,22.7,51,39,25,18,8,23,40,57.5,17,29,9,20,24,75,48,0
Noah Mbamba,BEL,MF,Leverkusen,Bundesliga,18,2005,0.2,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
Ethan Mbappé,FRA,"MF,DF",Paris S-G,Ligue 1,16,2006,0.5,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,0,0
Kylian Mbappé,FRA,FW,Paris S-G,Ligue 1,24,1998,24.0,4,1,1,1,2,4,9,44.4,5,4,0,4,2,6,2,0
Malick Mbaye,SEN,"MF,FW",Metz,Ligue 1,19,2004,1.7,5,1,0,1,4,1,2,50.0,1,1,0,1,1,6,2,0
Mamadou Mbaye,SEN,DF,Cádiz,La Liga,25,1998,3.2,6,3,3,3,0,2,5,40.0,3,10,7,3,5,11,26,0
Chancel Mbemba,COD,DF,Marseille,Ligue 1,28,1994,24.5,33,21,25,7,1,17,30,56.7,13,21,13,8,13,46,95,1
Nolan Mbemba,CGO,MF,Le Havre,Ligue 1,28,1995,0.2,2,1,0,1,1,1,2,50.0,1,0,0,0,0,2,0,0
Bryan Mbeumo,CMR,FW,Brentford,Premier League,23,1999,21.8,15,10,6,6,3,5,19,26.3,14,26,2,24,7,22,13,0
Christ Mbondi,FRA,FW,Reims,Ligue 1,18,2004,0.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
Jordi Mboula,ESP,"FW,MF",Hellas Verona,Serie A,24,1999,3.4,4,4,1,2,1,4,7,57.1,3,4,1,3,1,5,0,0
Nathanael Mbuku,COD,FW,Augsburg,Bundesliga,21,2002,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
James Mcatee,ENG,"MF,FW",Sheffield Utd,Premier League,20,2002,20.2,32,21,9,13,10,13,33,39.4,20,20,0,20,11,43,18,0
James Mcatee,ENG,MF,Manchester City,Premier League,20,2002,0.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Oliver McBurnie,SCO,FW,Sheffield Utd,Premier League,27,1996,14.2,17,7,4,7,6,5,12,41.7,7,18,2,16,5,22,28,0
James McConnell,ENG,MF,Liverpool,Premier League,18,2004,0.0,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0
John McGinn,SCO,"MF,FW",Aston Villa,Premier League,28,1994,33.3,59,35,18,34,7,32,77,41.6,45,33,4,29,21,80,21,0
Scott McKenna,SCO,DF,Nott'ham Forest,Premier League,26,1996,4.6,4,0,3,1,0,2,3,66.7,1,6,4,2,5,9,27,0
Weston McKennie,USA,"MF,DF",Juventus,Serie A,24,1998,28.8,48,29,31,11,6,17,27,63.0,10,28,7,21,18,66,69,0
Dwight McNeil,ENG,"MF,FW",Everton,Premier League,23,1999,32.1,44,27,16,14,14,24,55,43.6,31,44,7,37,22,66,37,0
Scott McTominay,SCO,"MF,FW",Manchester Utd,Premier League,26,1996,21.1,49,25,23,24,2,22,33,66.7,11,34,12,22,14,63,54,0
Facundo Medina,ARG,DF,Lens,Ligue 1,24,1999,30.2,64,38,25,31,8,44,69,63.8,25,38,13,25,24,88,59,2
Ben Mee,ENG,DF,Brentford,Premier League,33,1989,14.1,26,15,12,12,2,17,22,77.3,5,21,13,8,13,39,63,1
Marvin Mehlem,GER,MF,Darmstadt 98,Bundesliga,25,1997,16.5,28,21,10,14,4,11,27,40.7,16,21,2,19,33,61,15,0
Bamo Meïté,CIV,DF,Marseille,Ligue 1,21,2001,7.1,16,10,13,3,0,8,12,66.7,4,11,5,6,11,27,35,0
Bamo Meïté,CIV,DF,Lorient,Ligue 1,21,2001,1.6,2,1,2,0,0,0,1,0.0,1,3,2,1,3,5,9,0
Hannibal Mejbri,TUN,"MF,FW",Manchester Utd,Premier League,20,2003,1.5,3,3,1,2,0,1,3,33.3,2,1,1,0,0,3,0,0
Hannibal Mejbri,TUN,MF,Sevilla,La Liga,20,2003,1.2,3,3,1,2,0,0,1,0.0,1,1,0,1,0,3,0,0
Óscar Melendo,ESP,"MF,FW",Granada,La Liga,25,1997,12.5,14,6,4,10,0,4,12,33.3,8,13,0,13,5,19,4,1
Gonzalo Melero,ESP,"MF,FW",Almería,La Liga,29,1994,12.3,14,8,7,5,2,7,19,36.8,12,12,4,8,4,18,11,0
Birger Meling,NOR,DF,Rennes,Ligue 1,28,1994,0.2,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,0,0
Arthur Melo,BRA,MF,Fiorentina,Serie A,26,1996,22.1,45,30,17,24,4,26,42,61.9,16,27,3,24,18,63,8,0
Memphis,NED,FW,Atlético Madrid,La Liga,29,1994,9.9,5,2,0,3,2,3,6,50.0,3,2,0,2,1,6,0,0
Houboulang Mendes,GNB,DF,Almería,La Liga,25,1998,4.4,16,13,11,5,0,8,16,50.0,8,4,2,2,1,17,17,1
Nuno Mendes,POR,DF,Paris S-G,Ligue 1,21,2002,3.0,5,5,4,1,0,4,7,57.1,3,4,0,4,4,9,2,0
Tomás Mendes,ESP,MF,Alavés,La Liga,18,2004,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Brais Méndez,ESP,"MF,FW",Real Sociedad,La Liga,26,1997,26.8,42,28,13,20,9,15,43,34.9,28,23,4,19,12,54,21,0
Bruno Méndez,URU,DF,Granada,La Liga,23,1999,14.8,36,17,19,12,5,21,37,56.8,16,24,6,18,26,62,45,0
Diego Méndez,ESP,MF,Rayo Vallecano,La Liga,19,2003,0.1,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,0,0
Leonardo Mendicino,ITA,MF,Atalanta,Serie A,17,2006,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Antoine Mendy,FRA,DF,Nice,Ligue 1,19,2004,4.6,7,5,4,3,0,3,7,42.9,4,4,1,3,8,15,16,0
Benjamin Mendy,FRA,DF,Lorient,Ligue 1,29,1994,7.9,3,1,2,1,0,1,5,20.0,4,8,2,6,7,10,20,0
Ferland Mendy,FRA,DF,Real Madrid,La Liga,28,1995,19.1,15,10,12,2,1,11,14,78.6,3,12,2,10,13,28,26,1
Formose Mendy,SEN,DF,Lorient,Ligue 1,22,2001,14.0,33,19,24,8,1,20,33,60.6,13,23,12,11,20,53,59,1
Nampalys Mendy,SEN,MF,Lens,Ligue 1,31,1992,11.7,29,18,10,13,6,16,20,80.0,4,11,4,7,14,43,14,1
Teden Mengi,ENG,DF,Luton Town,Premier League,21,2002,27.4,54,22,33,20,1,19,30,63.3,11,39,27,12,57,111,140,1
Chris Mepham,WAL,DF,Bournemouth,Premier League,25,1997,6.9,12,11,9,3,0,9,14,64.3,5,13,6,7,7,19,30,1
