Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles,TacklesWon,TacklesDef3rd,TacklesMid3rd,TacklesAtt3rd,DribTkl,DribTklAtt,DribTkl%,ChallengesLost,Blocks,ShotsBlocked,PassesBlocked,Int,Tkl+Int,Clr,ErrorsLeadingToShot
Yunus Emre Konak,TUR,"MF,FW",Brentford,Premier League,18-300,2006,0.2,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0
Julio Enciso,PAR,"MF,FW",Brighton,Premier League,20-287,2004,1.0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0
Wataru Endo,JPN,MF,Liverpool,Premier League,31-270,1993,0.2,3,2,0,3,0,2,2,100.0,0,1,0,1,0,3,1,0
Endrick,BRA,FW,Real Madrid,La Liga,18-107,2006,0.5,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0
Yannik Engelhardt,GER,MF,Como,Serie A,23-272,2001,2.1,4,2,1,2,1,4,6,66.7,2,0,0,0,2,6,1,0
Arne Engels,BEL,"MF,FW",Augsburg,Bundesliga,21-058,2003,0.9,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0
Christian Eriksen,DEN,MF,Manchester Utd,Premier League,32-265,1992,4.8,7,2,0,5,2,4,9,44.4,5,3,1,2,2,9,4,0
Martin Erlic,CRO,DF,Bologna,Serie A,26-286,1998,2.5,2,0,0,2,0,1,2,50.0,1,5,4,1,1,3,5,0
Patrick Erras,GER,DF,Holstein Kiel,Bundesliga,29-289,1995,6.2,5,4,4,1,0,1,7,14.3,6,8,6,2,5,10,48,0
Alfonso Espino,URU,DF,Rayo Vallecano,La Liga,32-305,1992,3.4,16,9,10,5,1,9,20,45.0,11,6,2,4,7,23,7,0
Sebastiano Esposito,ITA,"FW,MF",Empoli,Serie A,22-126,2002,6.0,16,9,5,9,2,8,15,53.3,7,4,1,3,5,21,2,0
Samuel Essende,COD,FW,Augsburg,Bundesliga,26-287,1998,4.7,0,0,0,0,0,0,0,,0,4,1,3,0,0,1,0
Dario Essugo,POR,MF,Las Palmas,La Liga,19-236,2005,6.6,17,13,10,4,3,8,12,66.7,4,6,4,2,16,33,16,3
Nahuel Estévez,ARG,MF,Parma,Serie A,28-357,1995,2.3,3,1,3,0,0,1,6,16.7,5,3,2,1,2,5,8,0
Pervis Estupiñán,ECU,DF,Brighton,Premier League,26-289,1998,4.8,13,9,8,4,1,4,7,57.1,3,2,1,1,9,22,17,0
Evanilson,BRA,FW,Bournemouth,Premier League,25-030,1999,6.9,4,2,0,1,3,2,3,66.7,1,4,1,3,0,4,6,0
Jonny Evans,NIR,DF,Manchester Utd,Premier League,36-307,1988,2.2,7,5,4,3,0,2,2,100.0,0,2,1,1,1,8,8,0
Eberechi Eze,ENG,"MF,FW",Crystal Palace,Premier League,26-129,1998,9.0,15,8,6,7,2,6,14,42.9,8,6,0,6,3,18,3,1
Abde Ezzalzouli,MAR,"FW,MF",Betis,La Liga,22-324,2001,9.4,16,11,10,6,0,5,9,55.6,4,11,1,10,4,20,5,0
Giovanni Fabbian,ITA,MF,Bologna,Serie A,21-296,2003,3.9,6,5,1,2,3,3,6,50.0,3,0,0,0,1,7,4,0
Łukasz Fabiański,POL,GK,West Ham,Premier League,39-201,1985,2.5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0
Alieu Fadera,GAM,FW,Como,Serie A,23-002,2001,6.6,25,21,11,8,6,8,23,34.8,15,6,1,5,2,27,2,0
Wout Faes,BEL,DF,Leicester City,Premier League,26-216,1998,10.0,14,10,11,2,1,7,17,41.2,10,24,17,7,5,19,57,2
Nicolò Fagioli,ITA,MF,Juventus,Serie A,23-267,2001,4.9,10,7,6,3,1,5,7,71.4,2,1,0,1,2,12,3,0
Romain Faivre,FRA,"FW,MF",Brest,Ligue 1,26-114,1998,3.8,6,6,2,3,1,2,6,33.3,4,1,0,1,3,9,2,0
Wladimiro Falcone,ITA,GK,Lecce,Serie A,29-207,1995,11.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,8,1
Davide Faraoni,ITA,"DF,MF",Hellas Verona,Serie A,33-011,1991,0.5,1,1,0,1,0,0,2,0.0,2,1,1,0,0,1,2,1
Abdul Fatawu Issahaku,GHA,"FW,DF",Leicester City,Premier League,20-242,2004,5.4,20,15,13,1,6,11,19,57.9,8,5,0,5,4,24,11,0
Ansu Fati,ESP,FW,Barcelona,La Liga,22-005,2002,1.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1
Khalil Fayad,FRA,"MF,FW",Montpellier,Ligue 1,20-149,2004,2.8,14,7,5,9,0,5,8,62.5,3,4,0,4,1,15,4,0
Jacopo Fazzini,ITA,MF,Empoli,Serie A,21-234,2003,6.1,16,9,8,7,1,9,13,69.2,4,7,1,6,2,18,10,0
Peter Federico,DOM,"MF,FW",Getafe,La Liga,22-103,2002,2.6,5,2,1,2,2,3,3,100.0,0,3,0,3,0,5,3,0
Nabil Fekir,FRA,MF,Betis,La Liga,31-110,1993,2.0,3,2,1,1,1,1,2,50.0,1,2,0,2,0,3,0,0
Mattia Felici,ITA,"MF,DF",Cagliari,Serie A,23-202,2001,0.8,0,0,0,0,0,0,2,0.0,2,0,0,0,4,4,0,0
João Félix,POR,"MF,FW",Chelsea,Premier League,24-361,1999,1.4,2,0,1,0,1,1,2,50.0,1,1,0,1,1,3,2,0
Kiko Femenía,ESP,DF,Villarreal,La Liga,33-277,1991,11.0,22,13,16,5,1,15,28,53.6,13,14,7,7,17,39,21,0
Evan Ferguson,IRL,FW,Brighton,Premier League,20-017,2004,1.2,1,1,0,1,0,0,1,0.0,1,2,1,1,0,1,1,0
Lewis Ferguson,SCO,MF,Bologna,Serie A,25-073,1999,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Zinedine Ferhat,ALG,"FW,MF",Angers,Ligue 1,31-249,1993,2.3,1,0,0,1,0,0,2,0.0,2,1,0,1,2,3,2,0
Bruno Fernandes,POR,"MF,FW",Manchester Utd,Premier League,30-058,1994,9.3,24,15,6,14,4,8,22,36.4,14,9,1,8,7,31,12,0
Edimilson Fernandes,SUI,MF,Brest,Ligue 1,28-204,1996,2.2,2,2,1,1,0,2,3,66.7,1,5,2,3,5,7,6,0
Mateus Fernandes,POR,MF,Southampton,Premier League,20-118,2004,6.9,23,13,10,10,3,5,14,35.7,9,9,1,8,5,28,12,1
Álvaro Fernández,ESP,GK,Sevilla,La Liga,26-206,1998,1.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Enzo Fernández,ARG,MF,Chelsea,Premier League,23-293,2001,6.5,18,7,4,7,7,9,23,39.1,14,7,1,6,2,20,6,2
Valery Fernández,ESP,"MF,FW",Mallorca,La Liga,24-348,1999,1.4,3,3,1,0,2,2,4,50.0,2,2,1,1,0,3,1,0
Matias Fernandez-Pardo,BEL,FW,Lille,Ligue 1,19-276,2005,1.2,5,3,3,2,0,4,5,80.0,1,2,0,2,1,6,2,0
Jordan Ferri,FRA,MF,Montpellier,Ligue 1,32-238,1992,5.5,10,7,3,7,0,7,11,63.6,4,4,0,4,2,12,3,0
Karol Fila,POL,MF,Strasbourg,Ligue 1,26-145,1998,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Kilian Fischer,GER,DF,Wolfsburg,Bundesliga,24-024,2000,6.8,17,13,12,3,2,13,33,39.4,20,13,0,13,7,24,26,2
Mark Flekken,NED,GK,Brentford,Premier League,31-145,1993,10.0,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,11,0
Mateo Flores,ESP,MF,Betis,La Liga,20-212,2004,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Phil Foden,ENG,"MF,FW",Manchester City,Premier League,24-161,2000,4.1,0,0,0,0,0,0,3,0.0,3,3,1,2,3,3,2,0
Malick Fofana,BEL,FW,Lyon,Ligue 1,19-219,2005,5.7,7,4,4,3,0,4,4,100.0,0,5,0,5,2,9,3,0
Wesley Fofana,FRA,DF,Chelsea,Premier League,23-324,2000,8.6,10,9,4,6,0,4,9,44.4,5,13,8,5,12,22,39,1
Yahia Fofana,CIV,GK,Angers,Ligue 1,24-076,2000,10.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,11,0
Youssouf Fofana,FRA,MF,Milan,Serie A,25-300,1999,7.8,12,7,3,8,1,6,12,50.0,6,4,1,3,8,20,11,1
Jonas Föhrenbach,GER,"DF,FW",Heidenheim,Bundesliga,28-284,1996,9.0,14,10,7,6,1,7,10,70.0,3,8,2,6,8,22,22,0
Michael Folorunsho,ITA,"FW,MF",Napoli,Serie A,26-272,1998,0.3,2,1,0,2,0,2,4,50.0,2,0,0,0,0,2,0,1
Lamine Fomba,FRA,MF,Saint-Étienne,Ligue 1,26-284,1998,0.8,2,1,1,1,0,1,2,50.0,1,4,1,3,2,4,3,1
Carlos Forbs,POR,"MF,FW",Wolves,Premier League,20-231,2004,2.0,6,5,3,2,1,4,5,80.0,1,3,0,3,0,6,2,1
Pablo Fornals,ESP,"MF,FW",Betis,La Liga,28-257,1996,9.8,11,7,5,5,1,4,14,28.6,10,16,0,16,12,23,8,1
Omari Forson,ENG,"MF,DF",Monza,Serie A,20-108,2004,0.3,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0
Héctor Fort,ESP,DF,Barcelona,La Liga,18-095,2006,2.1,3,2,1,2,0,3,5,60.0,2,2,0,2,1,4,5,0
Dimitri Foulquier,FRA,DF,Valencia,La Liga,31-227,1993,5.4,17,12,8,6,3,9,13,69.2,4,5,0,5,1,18,9,1
Alejandro Francés,ESP,DF,Girona,La Liga,22-096,2002,6.2,19,13,11,7,1,16,22,72.7,6,6,2,4,9,28,19,0
Przemysław Frankowski,POL,DF,Lens,Ligue 1,29-207,1995,5.5,10,7,6,3,1,7,12,58.3,5,5,0,5,0,10,10,0
Enric Franquesa,ESP,"DF,FW",Leganés,La Liga,27-253,1997,6.1,16,9,8,6,2,8,10,80.0,2,7,1,6,4,20,12,0
Ryan Fraser,SCO,FW,Southampton,Premier League,30-255,1994,1.6,5,2,1,4,0,4,5,80.0,1,0,0,0,0,5,4,0
Davide Frattesi,ITA,MF,Inter,Serie A,25-014,1999,6.1,7,3,3,4,0,5,10,50.0,5,4,2,2,2,9,2,1
Morten Frendrup,DEN,MF,Genoa,Serie A,23-212,2001,9.7,31,20,7,13,11,11,21,52.4,10,15,6,9,12,43,15,0
Martin Frese,DEN,DF,Hellas Verona,Serie A,26-306,1998,3.7,13,7,6,7,0,5,8,62.5,3,2,1,1,6,19,14,1
Remo Freuler,SUI,MF,Bologna,Serie A,32-204,1992,9.9,27,15,15,8,4,14,22,63.6,8,12,2,10,6,33,17,1
Marco Friedl,AUT,DF,Werder Bremen,Bundesliga,26-234,1998,6.7,16,11,10,6,0,9,13,69.2,4,13,6,7,12,28,36,0
Marvin Friedrich,GER,DF,Gladbach,Bundesliga,28-328,1995,3.5,3,0,3,0,0,2,3,66.7,1,5,5,0,2,5,16,0
Jeremie Frimpong,NED,"DF,MF",Leverkusen,Bundesliga,23-331,2000,7.4,9,8,5,2,2,5,12,41.7,7,8,0,8,5,14,4,0
Jorge de Frutos,ESP,"MF,FW",Rayo Vallecano,La Liga,27-259,1997,8.7,15,10,6,4,5,7,21,33.3,14,4,0,4,5,20,10,0
Chris Führich,GER,"MF,FW",Stuttgart,Bundesliga,26-301,1998,3.1,3,2,1,1,1,3,7,42.9,4,0,0,0,0,3,6,0
Angelo Fulgini,FRA,"MF,FW",Lens,Ligue 1,28-077,1996,3.7,3,3,1,0,2,2,3,66.7,1,6,1,5,0,3,2,0
Niclas Füllkrug,GER,FW,West Ham,Premier League,31-270,1993,0.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Manuel Fuster,ESP,"FW,MF",Las Palmas,La Liga,27-014,1997,2.3,3,0,0,3,0,3,7,42.9,4,2,0,2,1,4,3,0
Matteo Gabbia,ITA,DF,Milan,Serie A,25-015,1999,4.0,2,0,0,1,1,0,1,0.0,1,4,2,2,2,4,11,1
Alessandro Gabrielloni,ITA,"FW,MF",Como,Serie A,30-118,1994,0.9,0,0,0,0,0,0,3,0.0,3,0,0,0,0,0,0,0
Gianluca Gaetano,ITA,"MF,FW",Cagliari,Serie A,24-184,2000,3.8,5,3,2,3,0,3,8,37.5,5,3,0,3,2,7,4,0
Roberto Gagliardini,ITA,"MF,DF",Monza,Serie A,30-212,1994,1.1,1,0,0,1,0,0,2,0.0,2,0,0,0,1,2,4,0
Cody Gakpo,NED,FW,Liverpool,Premier League,25-182,1999,4.4,9,5,4,3,2,6,8,75.0,2,6,0,6,4,13,5,0
Javi Galán,ESP,DF,Atlético Madrid,La Liga,29-352,1994,3.5,8,5,5,2,1,6,13,46.2,7,4,1,3,3,11,2,0
Iñigo Ruiz de Galarreta,ESP,MF,Athletic Club,La Liga,31-091,1993,4.8,9,7,5,4,0,5,8,62.5,3,3,1,2,3,12,2,0
Conor Gallagher,ENG,MF,Atlético Madrid,La Liga,24-273,2000,6.6,19,13,6,10,3,8,16,50.0,8,8,1,7,7,26,10,0
Antonino Gallo,ITA,DF,Lecce,Serie A,24-305,2000,9.4,23,14,15,5,3,7,15,46.7,8,9,1,8,8,31,36,0
Cristian Gamboa,CRC,DF,Bochum,Bundesliga,35-012,1989,1.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,2,0
Idrissa Gana Gueye,SEN,MF,Everton,Premier League,35-040,1989,7.2,28,16,17,6,5,11,16,68.8,5,11,2,9,11,39,7,0
Ignatius Ganago,CMR,"FW,MF",Nantes,Ligue 1,25-263,1999,1.1,1,1,0,1,0,1,1,100.0,0,1,0,1,2,3,0,0
Aleix García,ESP,MF,Leverkusen,Bundesliga,27-130,1997,2.7,3,0,1,1,1,2,4,50.0,2,2,0,2,2,5,3,0
Álvaro García,ESP,"MF,FW",Rayo Vallecano,La Liga,32-009,1992,6.0,13,9,9,3,1,5,10,50.0,5,4,0,4,10,23,10,0
Eric García,ESP,MF,Barcelona,La Liga,23-301,2001,4.9,10,4,2,6,2,4,6,66.7,2,8,3,5,4,14,9,0
Fran Garcia,ESP,DF,Real Madrid,La Liga,25-083,1999,3.6,6,5,3,1,2,2,4,50.0,2,3,2,1,3,9,5,0
Joan García,ESP,GK,Espanyol,La Liga,23-185,2001,12.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,3
Rubén García,ESP,"FW,MF",Osasuna,La Liga,31-114,1993,6.8,13,10,6,5,2,9,15,60.0,6,12,1,11,7,20,10,0
Ulisses Garcia,SUI,DF,Marseille,Ligue 1,28-299,1996,2.2,5,4,3,1,1,3,10,30.0,7,3,0,3,0,5,6,0
Alejandro Garnacho,ARG,FW,Manchester Utd,Premier League,20-127,2004,7.6,11,9,4,3,4,3,11,27.3,8,4,0,4,5,16,5,1
James Garner,ENG,"DF,MF",Everton,Premier League,23-237,2001,2.8,10,8,6,4,0,7,10,70.0,3,2,2,0,4,14,9,0
Yarek Gasiorowski,ESP,DF,Valencia,La Liga,19-298,2005,3.2,7,5,6,1,0,4,7,57.1,3,6,3,3,3,10,17,0
Federico Gatti,ITA,DF,Juventus,Serie A,26-134,1998,7.9,9,6,7,2,0,7,9,77.8,2,11,8,3,8,17,21,0
Gavi,ESP,MF,Barcelona,La Liga,20-092,2004,0.2,2,1,1,1,0,2,2,100.0,0,2,0,2,0,2,1,0
Paulo Gazzaniga,ARG,GK,Girona,La Liga,32-308,1992,12.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,3,0
Jean-Philippe Gbamin,CIV,MF,Nantes,Ligue 1,29-041,1995,2.0,2,1,0,2,0,1,3,33.3,2,4,1,3,3,5,2,0
Yann Gboho,FRA,"FW,MF",Toulouse,Ligue 1,23-296,2001,9.5,9,4,1,6,2,3,9,33.3,6,7,0,7,1,10,1,0
David de Gea,ESP,GK,Fiorentina,Serie A,33-364,1990,8.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Lutsharel Geertruida,NED,DF,RB Leipzig,Bundesliga,24-110,2000,6.1,14,8,8,6,0,7,16,43.8,9,6,1,5,5,19,18,1
Dennis Geiger,GER,MF,Hoffenheim,Bundesliga,26-148,1998,1.9,6,5,2,3,1,3,5,60.0,2,1,0,1,1,7,0,0
Valentin Gendrey,FRA,DF,Lecce,Serie A,24-137,2000,2.0,2,2,1,0,1,1,1,100.0,0,3,1,2,2,4,1,0
Valentin Gendrey,FRA,DF,Hoffenheim,Bundesliga,24-137,2000,4.9,11,5,7,3,1,4,7,57.1,3,5,2,3,5,16,18,0
Denis Genreau,AUS,"MF,FW",Toulouse,Ligue 1,25-168,1999,0.4,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Yannick Gerhardt,GER,"MF,DF",Wolfsburg,Bundesliga,30-237,1994,2.4,5,4,3,2,0,2,4,50.0,2,5,0,5,4,9,4,0
Max Geschwill,GER,DF,Holstein Kiel,Bundesliga,23-121,2001,5.7,9,8,4,5,0,6,8,75.0,2,6,4,2,10,19,16,0
Daniele Ghilardi,ITA,DF,Hellas Verona,Serie A,21-304,2003,4.0,5,3,2,3,0,4,7,57.1,3,5,3,2,4,9,20,0
Lautaro Gianetti,ARG,DF,Udinese,Serie A,30-358,1993,5.1,9,5,8,0,1,3,8,37.5,5,10,3,7,10,19,19,0
Dimitris Giannoulis,GRE,DF,Augsburg,Bundesliga,29-019,1995,8.8,16,11,8,7,1,14,21,66.7,7,16,5,11,14,30,21,0
Morgan Gibbs-White,ENG,MF,Nott'ham Forest,Premier League,24-283,2000,6.3,11,3,2,7,2,1,3,33.3,2,2,1,1,4,15,5,0
Samuel Gigot,FRA,DF,Lazio,Serie A,31-024,1993,0.2,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,1,0
Armin Gigovic,BIH,MF,Holstein Kiel,Bundesliga,22-213,2002,5.2,9,5,5,3,1,2,10,20.0,8,4,0,4,6,15,11,0
Bryan Gil,ESP,"FW,MF",Girona,La Liga,23-268,2001,6.8,15,10,6,5,4,8,15,53.3,7,8,0,8,3,18,4,1
Mario Gila,ESP,DF,Lazio,Serie A,24-068,2000,7.9,15,11,10,5,0,10,17,58.8,7,6,4,2,6,21,34,0
Billy Gilmour,SCO,MF,Brighton,Premier League,23-147,2001,1.1,3,3,2,1,0,3,4,75.0,1,1,0,1,0,3,1,0
Billy Gilmour,SCO,MF,Napoli,Serie A,23-147,2001,3.7,6,2,2,0,4,2,5,40.0,3,4,0,4,2,8,4,0
Benedikt Gimber,GER,DF,Heidenheim,Bundesliga,27-260,1997,8.7,25,16,18,7,0,12,19,63.2,7,19,5,14,9,34,46,0
Gvidas Gineitis,LTU,MF,Torino,Serie A,20-204,2004,2.1,4,1,2,1,1,1,2,50.0,1,1,1,0,3,7,9,0
Matthias Ginter,GER,DF,Freiburg,Bundesliga,30-291,1994,5.7,6,4,3,2,1,3,4,75.0,1,4,3,1,2,8,20,0
Jamie Gittens,ENG,"FW,MF",Dortmund,Bundesliga,20-089,2004,5.6,11,4,2,5,4,4,6,66.7,2,4,0,4,3,14,2,0
Serge Gnabry,GER,"FW,MF",Bayern Munich,Bundesliga,29-114,1995,5.1,6,5,3,1,2,3,7,42.9,4,3,0,3,4,10,3,0
Ben Godfrey,ENG,DF,Atalanta,Serie A,26-295,1998,0.3,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,0,0
Saba Goglichidze,GEO,DF,Empoli,Serie A,20-133,2004,7.2,18,11,12,6,0,9,14,64.3,5,7,3,4,7,25,23,0
Edoardo Goldaniga,ITA,DF,Como,Serie A,31-003,1993,4.5,7,5,6,0,1,3,3,100.0,0,2,1,1,5,12,17,0
Pierluigi Gollini,ITA,GK,Genoa,Serie A,29-232,1995,7.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,1
Aleksandr Golovin,RUS,MF,Monaco,Ligue 1,28-159,1996,6.0,16,11,3,10,3,8,17,47.1,9,6,3,3,4,20,5,0
André Gomes,POR,MF,Lille,Ligue 1,31-098,1993,4.0,4,3,2,1,1,1,5,20.0,4,2,1,1,3,7,2,1
Angel Gomes,ENG,MF,Lille,Ligue 1,24-066,2000,6.5,7,4,3,2,2,1,6,16.7,5,0,0,0,0,7,1,0
João Gomes,BRA,MF,Wolves,Premier League,23-267,2001,9.3,35,20,21,13,1,7,27,25.9,20,10,1,9,8,43,6,0
Rodrigo Gomes,POR,"FW,MF",Wolves,Premier League,21-121,2003,1.3,4,1,2,2,0,1,3,33.3,2,2,0,2,0,4,1,0
Toti Gomes,POR,DF,Wolves,Premier League,25-294,1999,7.2,15,11,11,3,1,6,8,75.0,2,4,2,2,4,19,29,0
Carlos Gómez,COL,"MF,FW",Rennes,Ligue 1,22-054,2002,2.5,3,3,0,3,0,1,4,25.0,3,3,0,3,1,4,0,0
Dani Gómez,ESP,FW,Valencia,La Liga,26-098,1998,4.5,3,2,0,0,3,0,0,,0,1,0,1,2,5,3,0
Joe Gomez,ENG,DF,Liverpool,Premier League,27-166,1997,0.6,5,4,2,3,0,5,6,83.3,1,3,2,1,1,6,3,0
Moi Gómez,ESP,"MF,FW",Osasuna,La Liga,30-135,1994,3.9,8,4,3,4,1,1,3,33.3,2,2,1,1,5,13,3,1
Sergi Gómez,ESP,DF,Espanyol,La Liga,32-222,1992,5.5,5,3,5,0,0,2,2,100.0,0,11,7,4,5,10,28,0
Sergio Gómez,ESP,"MF,DF",Real Sociedad,La Liga,24-062,2000,10.6,27,18,12,12,3,10,21,47.6,11,15,1,14,6,33,9,1
Unai Gómez,ESP,"MF,FW",Athletic Club,La Liga,21-164,2003,3.5,1,1,0,1,0,1,1,100.0,0,1,0,1,1,2,5,0
Fabio González,ESP,MF,Las Palmas,La Liga,27-267,1997,0.5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Nicolás González,ARG,FW,Juventus,Serie A,26-213,1998,2.5,3,1,1,0,2,1,2,50.0,1,4,1,3,0,3,0,0
Urko González,ESP,MF,Real Sociedad,La Liga,23-230,2001,0.5,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0
Anthony Gordon,ENG,FW,Newcastle Utd,Premier League,23-255,2001,8.5,11,7,7,3,1,6,10,60.0,4,10,0,10,3,14,1,1
Leon Goretzka,GER,"MF,DF",Bayern Munich,Bundesliga,29-273,1995,0.7,1,0,1,0,0,1,1,100.0,0,3,0,3,0,1,2,0
Andoni Gorosabel,ESP,DF,Athletic Club,La Liga,28-093,1996,3.1,5,1,3,1,1,2,6,33.3,4,3,1,2,0,5,13,0
Robin Gosens,GER,DF,Fiorentina,Serie A,30-123,1994,8.7,17,10,10,3,4,7,8,87.5,1,6,1,5,6,23,28,0
Robin Gosens,GER,DF,Union Berlin,Bundesliga,30-123,1994,1.0,0,0,0,0,0,0,3,0.0,3,1,0,1,1,1,2,0
Mario Götze,GER,"MF,FW",Eint Frankfurt,Bundesliga,32-155,1992,4.1,9,8,4,4,1,3,10,30.0,7,3,0,3,3,12,5,0
Amine Gouiri,ALG,"FW,MF",Rennes,Ligue 1,24-263,2000,6.4,5,2,2,2,1,1,5,20.0,4,5,0,5,1,6,1,0
Jeffrey Gouweleeuw,NED,DF,Augsburg,Bundesliga,33-118,1991,9.0,13,7,5,5,3,9,14,64.3,5,11,5,6,11,24,34,0
Kamil Grabara,POL,GK,Wolfsburg,Bundesliga,25-302,1999,9.0,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,4,1
Jonathan Gradit,FRA,DF,Lens,Ligue 1,31-347,1992,7.5,16,8,8,7,1,10,17,58.8,7,9,4,5,12,28,24,0
José Gragera,ESP,MF,Espanyol,La Liga,23-341,2000,6.3,25,16,11,14,0,9,17,52.9,8,9,1,8,5,30,13,0
Samuel Grandsir,FRA,"MF,FW",Le Havre,Ligue 1,28-083,1996,0.6,3,3,0,2,1,2,2,100.0,0,2,0,2,0,3,0,0
Alberto Grassi,ITA,MF,Empoli,Serie A,29-243,1995,6.0,13,7,3,8,2,5,6,83.3,1,5,3,2,8,21,8,0
Ryan Gravenberch,NED,MF,Liverpool,Premier League,22-173,2002,10.0,19,13,8,6,5,10,16,62.5,6,14,1,13,17,36,11,0
Archie Gray,ENG,"MF,DF",Tottenham,Premier League,18-238,2006,0.5,2,1,0,0,2,1,3,33.3,2,2,0,2,0,2,2,0
Jack Grealish,ENG,"FW,MF",Manchester City,Premier League,29-056,1995,3.8,5,2,3,0,2,1,3,33.3,2,5,1,4,0,5,3,0
Jacob Greaves,ENG,DF,Ipswich Town,Premier League,24-054,2000,7.0,14,6,6,8,0,7,11,63.6,4,8,6,2,8,22,41,1
Mason Greenwood,ENG,FW,Marseille,Ligue 1,23-035,2001,9.4,8,4,3,3,2,6,14,42.9,8,2,0,2,3,11,5,1
Michael Gregoritsch,AUT,FW,Freiburg,Bundesliga,30-201,1994,0.9,2,1,1,0,1,0,0,,0,0,0,0,0,2,1,0
Dominik Greif,SVK,GK,Mallorca,La Liga,27-213,1997,8.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,1
Antoine Griezmann,FRA,"FW,MF",Atlético Madrid,La Liga,33-229,1991,9.9,11,8,7,2,2,4,13,30.8,9,11,0,11,4,15,8,0
Vincenzo Grifo,ITA,FW,Freiburg,Bundesliga,31-212,1993,7.6,4,4,1,2,1,1,9,11.1,8,6,1,5,0,4,4,0
Florian Grillitsch,AUT,MF,Hoffenheim,Bundesliga,29-090,1995,5.7,13,9,5,7,1,7,9,77.8,2,6,2,4,7,20,17,0
Álex Grimaldo,ESP,DF,Leverkusen,Bundesliga,29-046,1995,9.0,8,4,4,2,2,5,16,31.3,11,4,1,3,9,17,9,2
Pascal Groß,GER,"MF,DF",Dortmund,Bundesliga,33-143,1991,7.2,14,9,3,9,2,4,12,33.3,8,8,1,7,3,17,8,1
Brajan Gruda,GER,"MF,DF",Brighton,Premier League,20-158,2004,0.4,3,1,0,3,0,3,4,75.0,1,1,0,1,0,3,1,0
Marco Grüll,AUT,"MF,FW",Werder Bremen,Bundesliga,26-122,1998,3.5,3,2,0,1,2,0,4,0.0,4,5,1,4,1,4,2,0
Albert Grønbaek,DEN,"MF,FW",Rennes,Ligue 1,23-166,2001,6.1,11,5,4,6,1,6,15,40.0,9,6,0,6,3,14,4,0
Vicente Guaita,ESP,GK,Celta Vigo,La Liga,37-300,1987,8.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Sergi Guardiola,ESP,FW,Rayo Vallecano,La Liga,33-160,1991,0.7,3,2,0,3,0,0,0,,0,0,0,0,0,3,2,0
Nemanja Gudelj,SRB,"MF,DF",Sevilla,La Liga,32-355,1991,9.0,15,7,5,8,2,4,5,80.0,1,10,3,7,12,27,23,0
Gabriel Gudmundsson,SWE,DF,Lille,Ligue 1,25-190,1999,7.6,14,9,3,8,3,10,17,58.8,7,13,4,9,5,19,14,1
Gonçalo Guedes,POR,"FW,MF",Wolves,Premier League,27-342,1996,1.2,7,2,0,0,7,2,5,40.0,3,4,0,4,2,9,1,0
Axel Gueguin,FRA,FW,Montpellier,Ligue 1,19-226,2005,0.3,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
Marc Guéhi,ENG,DF,Crystal Palace,Premier League,24-115,2000,10.0,10,5,8,2,0,6,8,75.0,2,21,11,10,7,17,62,1
Mattéo Guendouzi,FRA,MF,Lazio,Serie A,25-205,1999,10.5,13,6,3,7,3,7,18,38.9,11,7,2,5,13,26,13,0
Javier Guerra,ESP,"MF,FW",Valencia,La Liga,21-309,2003,5.8,13,7,5,6,2,7,12,58.3,5,2,0,2,1,14,12,1
Raphaël Guerreiro,POR,DF,Bayern Munich,Bundesliga,30-319,1993,5.7,9,6,5,2,2,6,7,85.7,1,4,0,4,3,12,7,1
