Player,Nation,Pos,Squad,Age,Born,90s,Touches,TouchesDefPen,TouchesDef3rd,TouchesMid3rd,TouchesAtt3rd,TouchesAttPen,LiveTouches,TakeOnsAtt,TakeOnsSucc,TakeOnsSucc%,TakeOnsTkld,TakeOnsTkld%,Carries,CarryTotDist,CarryPrgDist,PrgCarries,CarriesFinal3rd,CarriesPenArea,Miscontrols,Dispossessed,PassesReceived,PrgPassesReceived
Tammy Abraham,ENG,FW,Milan,27-036,1997,1.2,29,3,6,13,11,4,29,3,1,33.3,0,0.0,18,131,93,5,3,1,2,1,20,4
Francesco Acerbi,ITA,DF,Inter,36-271,1988,1.3,66,20,46,18,2,1,66,0,0,,0,,35,145,73,0,0,0,0,0,42,1
Arijan Ademi,MKD,MF,Dinamo Zagreb,33-162,1991,1.8,79,3,14,41,24,11,79,3,2,66.7,1,33.3,42,206,90,2,1,1,7,1,52,5
Karim Adeyemi,GER,FW,Dortmund,22-294,2002,1.5,78,1,6,29,44,10,78,7,3,42.9,3,42.9,56,390,276,10,7,3,0,1,64,11
Amine Adli,MAR,MF,Leverkusen,24-181,2000,1.3,65,2,11,24,30,5,65,3,2,66.7,1,33.3,33,158,87,3,1,1,3,3,50,10
Vasilije Adžić,MNE,FW,Juventus,18-179,2006,0.3,11,0,0,8,3,1,11,0,0,,0,,7,39,11,0,0,0,1,0,8,1
Michel Aebischer,SUI,MF,Bologna,27-306,1997,0.3,14,0,1,10,3,1,14,0,0,,0,,10,27,0,0,0,0,2,0,11,1
Emanuel Aiwum,AUT,DF,Sturm Graz,23-318,2000,4.0,195,28,128,62,5,1,195,0,0,,0,,111,412,182,0,0,0,1,0,119,1
Ludovic Ajorque,FRA,FW,Brest,30-256,1994,3.7,109,0,2,44,63,21,109,2,2,100.0,0,0.0,42,178,50,2,1,0,5,0,75,20
Manuel Akanji,SUI,DF,Manchester City,29-111,1995,3.7,359,7,70,207,83,5,359,2,1,50.0,1,50.0,248,1237,762,6,13,0,2,0,275,1
Nathan Aké,NED,DF,Manchester City,29-263,1995,0.8,96,5,15,32,49,1,96,0,0,,0,,77,290,134,0,5,0,0,0,82,1
Maghnes Akliouche,FRA,"FW,MF",Monaco,22-256,2002,4.0,241,2,14,102,128,14,241,16,4,25.0,9,56.3,128,888,584,17,15,4,8,5,182,29
Kerem Aktürkoğlu,TUR,FW,Benfica,26-017,1998,3.4,126,3,23,65,40,9,126,4,0,0.0,4,100.0,86,327,155,5,4,2,10,2,81,11
Trent Alexander-Arnold,ENG,DF,Liverpool,26-031,1998,3.5,239,5,61,122,58,1,239,1,1,100.0,0,0.0,148,622,380,3,6,0,5,3,160,15
Alisson,BRA,GK,Liverpool,32-036,1992,2.0,91,67,90,1,0,0,91,0,0,,0,,57,207,144,0,0,0,0,0,59,0
Julián Álvarez,ARG,"FW,MF",Atlético Madrid,24-281,2000,3.1,105,0,10,41,57,12,105,4,1,25.0,3,75.0,64,361,181,4,7,0,5,3,74,16
Mohamed Aly Camara,GUI,DF,Young Boys,27-071,1997,2.0,100,31,67,30,4,1,100,0,0,,0,,52,285,198,2,2,0,2,0,57,0
Jordan Amavi,FRA,DF,Brest,30-243,1994,0.9,64,2,15,29,20,1,64,0,0,,0,,33,149,76,1,0,1,1,1,33,5
Zeki Amdouni,SUI,FW,Benfica,23-339,2000,1.2,36,0,7,16,13,8,36,4,1,25.0,2,50.0,22,128,53,3,1,3,3,2,27,5
Benjamin André,FRA,MF,Lille,34-096,1990,4.0,248,14,58,157,35,1,248,3,2,66.7,1,33.3,152,690,237,2,3,0,9,6,171,6
Robert Andrich,GER,MF,Leverkusen,30-046,1994,1.4,79,11,36,31,12,0,79,0,0,,0,,22,82,26,0,1,0,0,0,40,0
Waldemar Anton,GER,DF,Dortmund,28-110,1996,1.8,149,21,78,69,4,1,149,3,3,100.0,0,0.0,105,503,225,1,2,0,0,0,117,0
Maximiliano Araújo,URU,"DF,MF",Sporting CP,24-266,2000,1.9,85,4,28,31,29,4,85,6,4,66.7,2,33.3,43,258,152,3,1,0,4,3,51,15
Tomás Araújo,POR,DF,Benfica,22-175,2002,3.0,222,29,118,98,8,0,222,1,1,100.0,0,0.0,144,620,342,1,1,0,3,4,157,2
Marko Arnautović,AUT,FW,Inter,35-202,1989,1.4,50,1,6,16,29,5,49,2,2,100.0,0,0.0,31,111,46,1,1,0,1,3,38,10
Marco Asensio,ESP,FW,Paris S-G,28-291,1996,1.4,48,0,3,20,25,5,48,1,1,100.0,0,0.0,19,99,40,2,1,0,1,1,32,6
Kristjan Asllani,ALB,MF,Inter,22-243,2002,0.5,33,2,15,17,1,0,33,0,0,,0,,21,102,53,0,0,0,0,1,19,0
Yaser Asprilla,COL,"FW,MF",Girona,20-354,2003,0.5,29,0,1,19,9,0,29,4,2,50.0,1,25.0,19,99,56,1,0,0,1,5,20,6
Zachary Athekame,SUI,DF,Young Boys,19-330,2004,2.4,122,11,50,45,28,4,122,2,1,50.0,1,50.0,53,295,110,2,3,2,3,3,61,9
Carlos Augusto,BRA,DF,Inter,25-305,1999,2.6,116,9,49,34,34,4,116,2,1,50.0,1,50.0,77,329,150,3,4,0,5,2,85,16
Yann Aurel Bisseck,GER,DF,Inter,23-344,2000,3.0,193,39,116,59,19,5,193,2,1,50.0,1,50.0,122,612,278,4,3,1,2,0,130,6
Fredrik Aursnes,NOR,MF,Benfica,28-333,1995,3.4,195,11,59,101,39,3,195,6,5,83.3,1,16.7,121,746,351,11,3,0,1,2,136,7
Ayman Azhil,MAR,MF,Dortmund,23-211,2001,0.0,1,0,1,0,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Isaac Babadi,NED,"FW,MF",PSV Eindhoven,19-215,2005,0.2,14,1,2,10,2,0,14,0,0,,0,,9,40,10,0,0,0,0,1,9,0
Alexander Bah,DEN,DF,Benfica,26-334,1997,2.3,174,7,44,82,48,7,174,5,3,60.0,0,0.0,88,375,187,4,2,1,3,0,107,14
Samson Baidoo,AUT,DF,RB Salzburg,20-221,2004,2.8,207,21,100,103,5,3,207,2,2,100.0,0,0.0,124,594,300,3,1,0,0,0,134,1
Leon Bailey,JAM,FW,Aston Villa,27-090,1997,2.1,75,0,9,31,36,6,75,3,1,33.3,2,66.7,41,318,167,5,3,1,3,6,52,10
Stefan Bajcetic,ESP,MF,RB Salzburg,20-016,2004,1.4,121,4,21,79,22,1,121,5,3,60.0,1,20.0,96,527,232,1,2,0,1,1,92,4
Kenan Bajrić,SVN,DF,Slovan Bratislava,29-323,1994,4.0,181,40,107,69,6,3,181,2,2,100.0,0,0.0,106,548,258,4,1,0,1,2,114,1
Johan Bakayoko,BEL,FW,PSV Eindhoven,21-201,2003,3.9,194,1,21,71,106,15,194,15,8,53.3,6,40.0,134,1057,614,23,12,6,6,3,149,49
Mitchel Bakker,NED,"DF,FW",Lille,24-140,2000,2.0,92,2,19,48,26,0,92,1,0,0.0,1,100.0,50,262,146,4,4,0,1,1,57,10
Alejandro Balde,ESP,DF,Barcelona,21-020,2003,3.0,143,5,39,57,48,5,143,9,5,55.6,3,33.3,75,468,241,6,6,1,2,4,93,19
David von Ballmoos,SUI,GK,Young Boys,29-313,1994,2.0,73,55,73,0,0,0,73,1,1,100.0,0,0.0,40,211,114,0,0,0,0,0,33,0
Folarin Balogun,USA,FW,Monaco,23-127,2001,0.7,25,1,2,5,18,6,25,3,2,66.7,1,33.3,10,62,22,1,0,2,0,0,18,6
Bradley Barcola,FRA,FW,Paris S-G,22-066,2002,3.6,185,4,21,40,127,31,185,23,5,21.7,17,73.9,121,887,510,16,8,12,6,1,140,59
Nicolò Barella,ITA,MF,Inter,27-274,1997,2.3,172,12,68,78,27,1,172,8,4,50.0,4,50.0,112,513,277,1,1,0,4,4,123,3
Ross Barkley,ENG,MF,Aston Villa,30-338,1993,0.9,48,2,24,15,10,1,48,0,0,,0,,18,125,37,0,2,0,2,3,30,0
Leandro Barreiro Martins,LUX,MF,Benfica,24-309,2000,0.1,17,0,1,15,1,0,17,0,0,,0,,8,34,16,0,0,0,0,0,12,0
Pablo Barrios,ESP,MF,Atlético Madrid,21-145,2003,1.0,52,5,27,18,7,0,52,0,0,,0,,20,82,48,1,1,0,2,0,31,0
Tigran Barseghyan,ARM,"FW,MF",Slovan Bratislava,31-046,1993,3.7,147,0,17,77,59,4,147,10,2,20.0,8,80.0,100,668,332,9,9,1,10,4,115,20
Alessandro Bastoni,ITA,DF,Inter,25-208,1999,2.0,186,33,96,63,27,0,186,2,2,100.0,0,0.0,142,708,443,5,9,0,3,1,141,3
Martin Baturina,CRO,"MF,FW",Dinamo Zagreb,21-265,2003,3.3,176,2,26,86,68,9,176,21,11,52.4,7,33.3,111,761,387,18,8,3,14,8,114,13
Christoph Baumgartner,AUT,"MF,FW",RB Leipzig,25-098,1999,2.0,81,3,14,46,22,4,81,5,1,20.0,4,80.0,44,237,143,5,0,0,4,0,53,11
Donny van de Beek,NED,"MF,FW",Girona,27-203,1997,3.1,136,2,22,69,45,8,136,0,0,,0,,63,295,187,4,5,0,2,3,89,13
Thomas Beelen,NED,DF,Feyenoord,23-149,2001,2.6,178,20,79,93,7,1,178,0,0,,0,,111,620,351,1,2,0,2,0,127,0
Maximilian Beier,GER,"FW,MF",Dortmund,22-021,2002,1.5,44,0,3,14,27,6,44,4,2,50.0,2,50.0,27,119,81,3,0,2,2,1,29,8
Raoul Bellanova,ITA,DF,Atalanta,24-174,2000,2.6,162,1,23,57,85,7,162,10,4,40.0,5,50.0,110,622,313,11,5,2,2,2,107,16
Jude Bellingham,ENG,MF,Real Madrid,21-131,2003,3.7,202,1,32,106,65,15,202,9,5,55.6,3,33.3,139,630,277,8,4,2,5,4,161,13
Jeanuël Belocian,FRA,DF,Leverkusen,19-264,2005,0.1,11,0,0,6,5,1,11,0,0,,0,,8,74,49,2,1,1,0,0,10,1
Eliesse Ben Seghir,MAR,"FW,MF",Monaco,19-265,2005,2.3,128,2,12,58,61,10,128,11,6,54.5,5,45.5,65,385,211,7,4,6,6,7,98,18
Walter Benítez,ARG,GK,PSV Eindhoven,31-293,1993,3.0,122,107,122,0,0,0,122,0,0,,0,,64,293,164,0,0,0,0,0,61,0
Loris Benito,SUI,DF,Young Boys,32-305,1992,1.4,103,20,50,51,3,1,103,1,0,0.0,1,100.0,54,278,117,1,0,0,1,1,65,0
Ramy Bensebaini,ALG,DF,Dortmund,29-205,1995,3.0,209,14,60,100,50,7,209,3,3,100.0,0,0.0,134,423,203,2,0,0,2,0,147,10
Lucas Beraldo,BRA,DF,Paris S-G,20-349,2003,0.0,10,0,5,5,0,0,10,0,0,,0,,7,6,3,0,0,0,1,0,7,0
Paulo Bernardo,POR,MF,Celtic,22-288,2002,1.2,56,3,12,28,17,0,56,4,2,50.0,2,50.0,26,131,79,2,0,0,0,0,39,4
Maxime Bernauer,FRA,DF,Dinamo Zagreb,26-129,1998,2.2,123,20,73,50,0,0,123,0,0,,0,,69,287,120,0,0,0,1,0,71,0
Jan-Niklas Beste,GER,"FW,DF",Benfica,25-308,1999,1.0,56,1,11,20,25,5,56,2,0,0.0,2,100.0,32,165,75,2,0,1,0,0,38,13
Sam Beukema,NED,DF,Bologna,25-356,1998,3.7,246,24,126,114,8,4,246,0,0,,0,,183,870,507,4,2,0,1,0,180,0
Mads Bidstrup,DEN,MF,RB Salzburg,23-256,2001,1.3,52,4,10,22,24,6,52,2,1,50.0,1,50.0,35,203,113,2,4,0,1,2,29,10
Mika Biereth,DEN,FW,Sturm Graz,21-273,2003,3.4,69,5,9,37,25,7,69,4,2,50.0,2,50.0,37,183,88,2,2,0,4,2,40,12
El Bilal Touré,MLI,"FW,MF",Stuttgart,23-035,2001,1.5,58,2,4,23,31,7,58,5,2,40.0,2,40.0,37,213,97,3,2,0,2,1,46,8
Veljko Birmančević,SRB,FW,Sparta Prague,26-247,1998,2.8,93,5,32,27,36,12,93,7,2,28.6,5,71.4,53,285,162,8,3,4,2,6,52,9
Marco Bizot,NED,GK,Brest,33-242,1991,4.0,144,123,143,1,0,0,144,0,0,,0,,75,485,207,0,1,1,0,0,63,0
César Blackman,PAN,DF,Slovan Bratislava,26-219,1998,4.0,205,17,65,83,59,2,205,10,4,40.0,6,60.0,113,436,206,3,5,1,2,2,116,19
Hendry Blank,GER,DF,RB Salzburg,20-078,2004,1.2,100,14,47,51,2,0,100,0,0,,0,,76,412,214,0,2,0,0,0,72,0
Janis Blaswich,GER,GK,RB Salzburg,33-189,1991,3.2,122,98,118,4,0,0,122,0,0,,0,,84,289,149,0,0,0,0,0,68,0
Daley Blind,NED,DF,Girona,34-243,1990,1.0,42,4,12,28,2,1,42,0,0,,0,,20,111,30,1,0,0,2,0,27,3
Lewin Blum,SUI,DF,Young Boys,23-118,2001,2.6,125,13,39,58,28,1,125,3,3,100.0,0,0.0,72,378,191,3,0,0,2,0,82,6
Lamare Bogarde,NED,DF,Aston Villa,20-307,2004,0.5,18,4,9,5,4,0,18,0,0,,0,,7,24,0,0,0,0,1,0,6,0
Valerii Bondar,UKR,DF,Shakhtar,25-254,1999,4.0,248,40,155,91,2,2,248,0,0,,0,,127,545,243,1,0,0,1,2,174,0
Artem Bondarenko,UKR,MF,Shakhtar,24-078,2000,3.1,177,6,44,81,53,8,177,6,3,50.0,3,50.0,99,482,265,5,7,1,5,1,135,10
Victor Boniface,NGA,FW,Leverkusen,23-320,2000,2.4,75,2,4,29,42,11,75,12,6,50.0,6,50.0,51,428,218,10,5,5,5,3,63,15
Olivier Boscagli,FRA,DF,PSV Eindhoven,26-355,1997,4.0,378,32,134,211,33,2,378,2,1,50.0,0,0.0,226,1071,720,5,5,0,2,0,287,0
Ayyoub Bouaddi,FRA,MF,Lille,17-036,2007,2.3,97,8,42,48,10,0,97,1,1,100.0,0,0.0,64,324,86,1,1,0,2,2,64,4
Conor Bradley,NIR,DF,Liverpool,21-121,2003,0.2,10,1,3,7,0,0,10,1,0,0.0,1,100.0,5,18,13,0,0,0,0,0,4,0
Daniel Bragança,POR,MF,Sporting CP,25-164,1999,1.9,126,1,22,79,26,5,126,4,0,0.0,3,75.0,70,369,182,3,3,1,3,2,93,4
Julian Brandt,GER,MF,Dortmund,28-189,1996,3.7,246,3,24,95,130,15,246,6,4,66.7,2,33.3,167,754,382,13,10,3,5,4,197,29
Gleison Bremer,BRA,DF,Juventus,27-234,1997,1.1,85,27,61,25,0,0,85,0,0,,0,,48,150,39,0,0,0,1,1,50,0
Marco Brescianini,ITA,MF,Atalanta,24-292,2000,0.1,3,0,2,1,0,0,3,0,0,,0,,2,2,1,0,0,0,0,0,2,0
Emi Buendía,ARG,MF,Aston Villa,27-318,1996,0.2,14,0,0,5,9,1,14,1,1,100.0,0,0.0,8,52,18,1,1,1,1,2,13,3
Hugo Bueno,ESP,"DF,MF",Feyenoord,22-050,2002,2.7,154,9,42,69,47,3,154,15,8,53.3,4,26.7,81,579,257,12,6,3,1,2,90,14
Rémy Cabella,FRA,MF,Lille,34-244,1990,1.2,67,0,3,36,28,1,67,1,0,0.0,0,0.0,47,306,122,2,5,0,1,1,52,4
Arthur Cabral,BRA,"FW,MF",Benfica,26-196,1998,0.3,8,0,1,4,3,0,8,0,0,,0,,5,25,11,0,0,0,0,0,5,2
Davide Calabria,ITA,DF,Milan,27-337,1996,0.8,52,3,25,13,14,0,52,1,0,0.0,1,100.0,24,97,29,0,0,0,0,0,31,4
Riccardo Calafiori,ITA,DF,Arsenal,22-172,2002,2.0,112,9,33,62,18,1,112,4,2,50.0,2,50.0,54,273,119,1,2,0,3,2,72,2
Hakan Çalhanoğlu,TUR,MF,Inter,30-273,1994,2.4,182,13,62,90,33,1,181,1,1,100.0,0,0.0,118,587,276,2,2,0,2,3,121,1
Amady Camara,MLI,FW,Sturm Graz,19-163,2005,0.8,29,1,1,19,10,2,29,3,2,66.7,1,33.3,19,93,45,1,2,0,1,2,19,2
Lamine Camara,SEN,MF,Monaco,20-311,2004,3.0,206,5,32,121,54,3,206,4,1,25.0,2,50.0,69,365,98,2,1,1,7,1,122,6
Mahdi Camara,FRA,MF,Brest,26-130,1998,3.4,136,0,12,82,44,6,136,7,5,71.4,2,28.6,75,356,139,4,1,1,4,6,83,9
Francesco Camarda,ITA,FW,Milan,16-242,2008,0.2,4,0,1,2,1,0,4,0,0,,0,,3,7,0,0,0,0,0,1,3,0
Eduardo Camavinga,FRA,MF,Real Madrid,21-363,2002,1.5,105,4,22,69,14,0,105,1,1,100.0,0,0.0,79,367,198,2,1,0,2,1,76,1
Andrea Cambiaso,ITA,DF,Juventus,24-261,2000,3.4,260,5,77,121,67,4,260,8,3,37.5,5,62.5,175,1220,614,15,9,0,4,2,187,11
Cole Campbell,ISL,FW,Dortmund,18-261,2006,0.2,1,0,0,0,1,1,1,0,0,,0,,0,0,0,0,0,0,0,1,1,1
Emre Can,GER,"MF,DF",Dortmund,30-300,1994,3.2,239,11,84,129,28,2,238,2,2,100.0,0,0.0,157,691,310,2,4,1,2,1,174,6
Nicolás Capaldo,ARG,"MF,DF",RB Salzburg,27-054,1997,2.7,134,3,25,69,42,5,134,2,0,0.0,1,50.0,84,416,230,5,7,1,4,2,86,7
Diego Carlos,BRA,DF,Aston Villa,31-237,1993,3.4,225,33,100,123,2,1,225,0,0,,0,,129,809,570,1,0,0,0,0,165,0
Marco Carnesecchi,ITA,GK,Atalanta,24-129,2000,4.0,140,120,139,1,0,0,140,0,0,,0,,85,411,214,0,0,0,0,0,80,0
Julián Carranza,ARG,FW,Feyenoord,24-169,2000,0.4,18,2,4,7,7,1,18,1,0,0.0,1,100.0,6,21,6,0,0,0,1,1,10,1
Álvaro Carreras,ESP,DF,Benfica,21-229,2003,4.0,299,8,122,138,43,4,299,13,7,53.8,5,38.5,187,858,439,7,7,1,4,2,198,12
Cameron Carter-Vickers,USA,DF,Celtic,26-312,1997,1.7,200,15,90,110,2,0,200,0,0,,0,,131,481,273,1,1,0,1,1,164,0
Dani Carvajal,ESP,DF,Real Madrid,32-301,1992,2.0,160,9,46,68,46,4,160,1,0,0.0,1,100.0,108,508,279,3,4,0,1,1,108,14
Marc Casado,ESP,MF,Barcelona,21-054,2003,4.0,300,11,45,210,47,1,300,3,1,33.3,2,66.7,151,708,341,5,1,0,3,0,227,8
Nicolò Casale,ITA,DF,Bologna,26-267,1998,0.3,21,4,10,10,1,0,21,0,0,,0,,13,40,11,0,0,0,0,0,15,0
Santiago Castro,ARG,FW,Bologna,20-039,2004,1.9,37,1,2,19,16,5,37,2,0,0.0,2,100.0,22,77,25,1,1,0,4,6,31,12
Geny Catamo,MOZ,"DF,MF",Sporting CP,23-286,2001,2.7,140,0,19,63,59,9,140,14,7,50.0,6,42.9,74,423,223,9,5,5,5,4,90,21
Dani Ceballos,ESP,MF,Real Madrid,28-092,1996,0.3,37,0,4,26,7,0,37,0,0,,0,,31,181,91,2,2,0,0,0,33,0
Julian Chabot,GER,DF,Stuttgart,26-269,1998,3.2,264,44,135,113,16,4,264,0,0,,0,,173,709,347,1,5,0,1,1,181,1
El Chadaille Bitshiabu,FRA,DF,RB Leipzig,19-175,2005,1.2,110,28,77,33,0,0,110,1,0,0.0,1,100.0,85,332,149,0,0,0,0,0,86,0
Brendan Chardonnet,FRA,DF,Brest,29-321,1994,3.0,195,27,106,83,6,1,195,0,0,,0,,84,288,107,0,0,0,0,0,115,0
Anrie Chase,JPN,DF,Stuttgart,20-228,2004,1.5,85,14,44,31,10,2,85,0,0,,0,,54,130,31,0,0,0,1,0,56,1
Lucas Chevalier,FRA,GK,Lille,23-001,2001,4.0,159,143,159,0,0,0,159,0,0,,0,,96,429,198,0,0,0,0,0,79,0
Federico Chiesa,ITA,FW,Liverpool,27-013,1997,0.0,1,0,0,1,0,0,1,0,0,,0,,1,3,2,0,0,0,0,0,0,0
Tochi Chukwuani,DEN,MF,Sturm Graz,21-228,2003,2.9,156,16,46,96,17,3,156,0,0,,0,,83,288,109,0,1,0,1,2,89,2
Samuel Chukwueze,NGA,FW,Milan,25-169,1999,0.5,35,0,2,11,25,3,35,4,4,100.0,0,0.0,28,258,193,7,5,3,1,0,29,7
Bobby Clark,ENG,MF,RB Salzburg,19-274,2005,2.4,146,3,20,73,53,5,146,4,0,0.0,3,75.0,99,550,255,5,5,2,7,1,93,9
Silvi Clúa,ESP,MF,Girona,19-283,2005,0.9,34,3,12,21,1,0,34,1,1,100.0,0,0.0,20,94,27,0,0,0,2,0,21,0
Elias Cobbaut,BEL,DF,Sparta Prague,26-349,1997,1.0,50,4,32,14,5,1,50,0,0,,0,,24,109,41,1,1,0,0,0,23,1
Ebrima Colley,GAM,"MF,FW",Young Boys,24-280,2000,2.5,78,4,14,34,31,7,78,3,2,66.7,0,0.0,47,330,179,5,2,1,1,3,59,12
Kingsley Coman,FRA,FW,Bayern Munich,28-147,1996,1.1,80,0,10,31,39,12,80,9,3,33.3,6,66.7,47,321,185,8,0,6,4,3,62,20
Francisco Conceição,POR,FW,Juventus,21-329,2002,2.5,126,1,8,45,75,11,126,15,9,60.0,2,13.3,93,756,449,21,9,9,7,4,92,32
Abdu Conté,POR,DF,Young Boys,26-228,1998,0.3,9,1,2,5,2,0,9,0,0,,0,,5,29,18,1,1,0,0,0,4,0
Ángel Correa,ARG,"MF,FW",Atlético Madrid,29-243,1995,2.3,86,3,13,32,42,14,86,3,2,66.7,1,33.3,54,244,160,7,4,3,2,4,57,11
Soumaïla Coulibaly,FRA,DF,Brest,21-024,2003,4.0,224,30,128,95,2,0,224,1,1,100.0,0,0.0,128,535,250,2,1,0,2,1,145,0
Thibaut Courtois,BEL,GK,Real Madrid,32-180,1992,2.0,78,70,78,0,0,0,78,0,0,,0,,51,208,140,0,0,0,0,0,45,0
Yan Couto,BRA,"DF,MF",Dortmund,22-157,2002,0.7,57,0,18,21,18,2,57,0,0,,0,,40,145,62,2,1,1,2,0,44,7
Juan Cuadrado,COL,"DF,MF",Atalanta,36-165,1988,0.8,57,0,7,23,27,2,57,1,1,100.0,0,0.0,35,127,78,1,1,1,0,0,37,5
Pau Cubarsí,ESP,DF,Barcelona,17-290,2007,3.3,282,14,88,187,9,2,282,2,2,100.0,0,0.0,182,873,514,3,0,0,1,0,228,1
Andres Cuenca,ESP,DF,Barcelona,17-149,2007,0.1,10,0,2,7,1,0,10,0,0,,0,,7,42,15,0,1,0,0,0,9,0
Adam Daghim,DEN,FW,RB Salzburg,19-040,2005,2.0,93,2,17,29,50,8,93,16,5,31.3,10,62.5,61,485,222,7,1,3,8,0,54,26
Dálcio,GNB,MF,Red Star,28-169,1996,1.9,92,2,18,49,25,0,92,4,3,75.0,1,25.0,48,171,53,0,3,0,3,2,64,5
Thijs Dallinga,NED,FW,Bologna,24-096,2000,2.1,48,1,3,27,18,5,48,2,2,100.0,0,0.0,30,184,41,3,0,0,4,1,33,7
Matteo Dams,BEL,DF,PSV Eindhoven,20-243,2004,3.6,187,14,59,103,25,0,187,0,0,,0,,67,216,89,0,2,1,2,0,109,5
Kryštof Daněk,CZE,FW,Sparta Prague,21-307,2003,0.5,17,0,1,8,8,0,17,2,2,100.0,0,0.0,9,33,17,1,1,0,3,1,8,2
Danilo,BRA,DF,Juventus,33-115,1991,1.3,100,15,51,51,0,0,100,0,0,,0,,53,272,133,0,0,0,2,0,70,0
Arnaut Danjuma,NED,FW,Girona,27-281,1997,2.1,97,3,12,25,63,7,97,10,6,60.0,3,30.0,64,561,301,14,8,3,7,5,70,17
Matteo Darmian,ITA,DF,Inter,34-341,1989,1.8,65,8,27,17,21,2,65,2,0,0.0,2,100.0,22,54,28,1,0,1,0,0,26,4
Juan David Cabal,COL,DF,Juventus,23-304,2001,1.7,125,5,54,58,15,0,125,3,2,66.7,1,33.3,86,484,236,2,3,0,3,1,86,6
Jonathan David,CAN,FW,Lille,24-298,2000,3.0,87,2,9,45,33,10,85,4,3,75.0,1,25.0,55,250,85,3,1,1,4,2,69,14
Alphonso Davies,CAN,DF,Bayern Munich,24-005,2000,4.0,342,7,44,171,137,8,342,12,6,50.0,5,41.7,236,1408,882,24,21,2,11,1,252,21
Kevin De Bruyne,BEL,MF,Manchester City,33-132,1991,0.6,58,0,4,19,36,8,58,1,0,0.0,1,100.0,43,214,132,3,1,1,1,1,49,7
Maxim De Cuyper,BEL,DF,Club Brugge,23-321,2000,4.0,295,15,85,145,66,2,295,2,0,0.0,2,100.0,105,337,152,3,4,1,3,2,201,18
Charles De Ketelaere,BEL,"MF,FW",Atalanta,23-242,2001,2.2,104,2,12,29,64,12,104,6,3,50.0,2,33.3,69,453,228,10,2,6,8,4,75,17
Rodrigo De Paul,ARG,MF,Atlético Madrid,30-167,1994,2.8,213,3,37,135,45,0,213,6,4,66.7,2,33.3,157,907,435,9,4,1,6,4,160,6
Zeno Debast,BEL,DF,Sporting CP,21-014,2003,3.8,246,25,135,108,3,0,246,2,0,0.0,1,50.0,163,697,323,0,2,0,1,0,183,1
Amar Dedić,BIH,DF,RB Salzburg,22-081,2002,3.0,242,7,49,99,97,9,242,9,9,100.0,0,0.0,168,1262,795,19,8,3,5,1,166,14
Romain Del Castillo,FRA,FW,Brest,28-223,1996,1.8,106,0,8,51,49,1,106,6,3,50.0,3,50.0,69,407,244,8,7,0,3,3,78,5
Ousmane Dembélé,FRA,FW,Paris S-G,27-176,1997,2.9,212,0,6,59,152,35,212,19,7,36.8,10,52.6,131,1006,589,26,16,15,11,9,177,47
Ermedin Demirović,BIH,"FW,MF",Stuttgart,26-227,1998,1.9,56,0,2,19,36,12,56,3,2,66.7,1,33.3,37,147,66,4,1,0,2,1,39,11
Michele Di Gregorio,ITA,GK,Juventus,27-103,1997,2.6,87,80,87,0,0,0,87,0,0,,0,,68,285,138,0,0,0,0,0,52,0
Ángel Di María,ARG,FW,Benfica,36-267,1988,2.8,147,0,22,54,75,9,146,11,3,27.3,6,54.5,111,688,393,13,7,4,4,6,117,22
Bafodé Diakité,FRA,DF,Lille,23-306,2001,3.5,198,24,107,88,3,0,198,1,1,100.0,0,0.0,122,466,221,1,3,1,1,1,141,0
Mamady Diambou,MLI,"MF,DF",RB Salzburg,21-362,2002,2.3,154,9,43,78,33,1,154,2,1,50.0,1,50.0,80,383,178,2,7,0,7,1,93,5
Rúben Dias,POR,DF,Manchester City,27-177,1997,1.5,153,5,33,98,22,1,153,0,0,,0,,104,491,235,0,10,0,1,0,120,0
Krépin Diatta,SEN,DF,Monaco,25-256,1999,0.4,31,0,6,16,9,1,31,2,1,50.0,1,50.0,14,103,82,1,2,1,0,0,19,6
Brahim Díaz,MAR,MF,Real Madrid,25-096,1999,0.5,27,0,1,13,13,2,27,1,1,100.0,0,0.0,22,90,49,1,0,1,0,0,22,1
