Player,Nation,Pos,Squad,Age,Born,90s,Touches,TouchesDefPen,TouchesDef3rd,TouchesMid3rd,TouchesAtt3rd,TouchesAttPen,LiveTouches,TakeOnsAtt,TakeOnsSucc,TakeOnsSucc%,TakeOnsTkld,TakeOnsTkld%,Carries,CarryTotDist,CarryPrgDist,PrgCarries,CarriesFinal3rd,CarriesPenArea,Miscontrols,Dispossessed,PassesReceived,PrgPassesReceived
Mohamed Abdelmoneim,EGY,DF,Nice,25-278,1999,1.0,68,4,26,36,6,1,68,2,1,50.0,1,50.0,43,185,107,2,0,0,0,0,42,1
Ali Abdi,TUN,"MF,DF",Nice,30-321,1993,0.5,38,0,5,15,18,0,38,2,1,50.0,1,50.0,26,139,78,2,2,0,1,0,27,5
Taha Abdi Ali,SWE,FW,Malmö,26-127,1998,1.0,72,0,16,20,38,7,72,11,4,36.4,7,63.6,48,318,106,5,7,2,6,3,60,13
Jalal Abdulai,GHA,FW,Elfsborg,19-305,2005,0.9,27,2,4,9,16,3,27,5,0,0.0,5,100.0,20,185,99,2,2,1,2,0,18,5
Saud Abdulhamid,KSA,DF,Roma,25-110,1999,0.9,75,3,14,24,37,1,75,2,2,100.0,0,0.0,53,249,92,3,0,0,2,0,50,6
Mohammad Abu Fani,ISR,MF,Ferencváros,26-192,1998,2.7,180,6,56,76,50,3,180,8,5,62.5,3,37.5,121,598,267,3,5,2,4,8,119,4
Emmanuel Addai,GHA,"MF,FW",Qarabağ,23-096,2001,0.5,45,0,2,11,32,7,45,4,1,25.0,3,75.0,32,200,60,3,4,1,5,1,38,6
Jayden Addai,NED,FW,AZ Alkmaar,19-071,2005,0.4,21,0,5,8,10,2,21,2,0,0.0,2,100.0,12,70,38,3,1,1,4,0,15,6
Henry Addo,SVK,FW,Maccabi Tel Aviv,21-188,2003,0.7,21,0,0,9,12,0,21,2,0,0.0,2,100.0,17,62,26,0,0,0,2,1,19,9
Prince Adu Kwabena,GHA,FW,Viktoria Plzeň,21-043,2003,2.6,87,1,4,32,55,10,87,17,11,64.7,6,35.3,51,369,175,8,5,3,5,11,64,17
Julen Agirrezabala,ESP,GK,Athletic Club,23-315,2000,3.0,89,73,89,0,0,0,89,0,0,,0,,52,282,129,0,0,0,0,0,38,0
Nayef Aguerd,MAR,DF,Real Sociedad,28-220,1996,1.5,144,10,53,84,7,2,144,2,2,100.0,0,0.0,106,613,323,0,2,0,1,0,118,0
Yunus Akgün,TUR,"FW,DF",Galatasaray,24-121,2000,2.9,142,4,19,54,70,15,142,14,10,71.4,4,28.6,96,522,287,12,12,3,1,3,110,34
Kevin Akpoguma,NGA,DF,Hoffenheim,29-200,1995,1.8,136,16,60,69,9,0,136,1,0,0.0,1,100.0,56,179,94,0,2,0,3,0,88,0
Chuba Akpom,ENG,FW,Ajax,29-027,1995,0.9,33,2,3,14,17,2,33,2,2,100.0,0,0.0,20,89,58,2,2,0,1,0,26,2
Baba Alhassan,GHA,"MF,FW",FCSB,24-307,2000,1.1,56,5,19,33,5,0,56,5,2,40.0,2,40.0,21,87,29,0,1,1,2,1,24,1
Mohamed Ali Cho,FRA,"FW,MF",Nice,20-291,2004,0.5,22,0,2,7,13,0,22,2,0,0.0,0,0.0,14,79,43,1,1,0,2,0,15,5
Dinis Almeida,POR,DF,Ludogorets,29-130,1995,2.9,144,29,89,50,5,5,144,0,0,,0,,87,404,217,2,0,0,1,1,91,0
Barış Alper Yılmaz,TUR,"FW,DF",Galatasaray,24-166,2000,2.8,166,5,15,55,98,19,166,14,6,42.9,4,28.6,111,658,298,9,8,4,9,9,123,45
Aurele Amenda,SUI,DF,Eint Frankfurt,21-097,2003,1.1,95,6,37,54,5,0,95,1,0,0.0,1,100.0,63,394,309,1,2,0,0,0,57,1
Sofyan Amrabat,MAR,MF,Fenerbahçe,28-076,1996,3.0,204,8,61,133,10,0,204,2,1,50.0,1,50.0,124,637,284,1,0,0,6,0,144,1
Francis Amuzu,BEL,FW,Anderlecht,25-074,1999,0.4,17,0,0,4,13,6,17,2,1,50.0,1,50.0,11,142,119,7,0,4,1,0,16,7
Joel Andersson,SWE,DF,Midtjylland,27-360,1996,2.8,193,12,64,94,36,2,193,1,1,100.0,0,0.0,83,391,257,4,2,0,1,0,113,8
Leandro Andrade,CPV,"FW,MF",Qarabağ,25-042,1999,1.8,85,4,10,33,42,5,85,2,1,50.0,1,50.0,65,464,211,9,7,3,4,3,67,13
Patrick Andrade,CPV,MF,Qarabağ,31-270,1993,2.1,143,6,38,95,13,1,143,3,2,66.7,1,33.3,84,322,142,2,1,0,0,1,95,1
Fredrik André Bjørkan,NOR,DF,Bodø/Glimt,26-076,1998,2.9,193,14,75,87,33,3,193,7,4,57.1,3,42.9,123,590,298,5,3,0,3,2,114,7
Valdemar Andreasen,DEN,MF,Midtjylland,19-285,2005,0.3,20,3,6,8,7,1,20,1,1,100.0,0,0.0,8,56,31,1,0,1,0,0,6,0
Oleksandr Andriyevskyi,UKR,MF,Dynamo Kyiv,30-133,1994,0.9,57,3,15,32,10,0,57,2,0,0.0,2,100.0,33,163,67,0,2,0,0,0,36,0
Angeliño,ESP,DF,Roma,27-306,1997,3.0,210,7,33,73,106,5,210,2,0,0.0,2,100.0,152,777,302,3,12,0,4,1,148,33
Nilson Angulo,ECU,FW,Anderlecht,21-139,2003,0.5,12,0,0,6,7,2,12,2,0,0.0,1,50.0,5,57,40,2,1,0,1,0,9,2
Antony,BRA,FW,Manchester Utd,24-255,2000,0.4,22,0,3,3,16,0,22,3,1,33.3,2,66.7,14,102,38,1,2,0,1,1,15,7
Jon Aramburu,VEN,DF,Real Sociedad,22-105,2002,1.2,79,7,21,32,26,2,79,1,0,0.0,1,100.0,36,148,66,2,1,1,0,1,43,8
Bright Arrey-Mbi,GER,DF,Braga,21-224,2003,1.1,71,11,51,21,0,0,71,0,0,,0,,43,131,51,0,0,0,0,0,41,0
Tyrese Asante,NED,DF,Maccabi Tel Aviv,22-210,2002,1.0,63,13,31,29,3,0,63,1,0,0.0,1,100.0,31,176,131,3,1,0,0,1,34,0
Majeed Ashimeru,GHA,MF,Anderlecht,27-026,1997,0.9,77,0,7,40,33,2,77,3,2,66.7,0,0.0,44,211,70,1,2,1,1,3,59,0
Kristoffer Askildsen,NOR,"MF,FW",Midtjylland,23-301,2001,0.6,25,1,6,10,9,1,25,2,0,0.0,2,100.0,12,86,30,1,1,0,1,0,13,2
Ludwig Augustinsson,SWE,DF,Anderlecht,30-198,1994,1.0,72,3,14,28,30,4,72,0,0,,0,,36,212,138,5,3,0,0,0,53,7
Sondre Auklend,NOR,MF,Bodø/Glimt,21-148,2003,0.3,17,1,3,6,8,1,17,1,0,0.0,0,0.0,10,58,32,1,2,0,0,1,10,2
Kaan Ayhan,TUR,DF,Galatasaray,29-361,1994,2.6,232,7,63,128,42,1,232,0,0,,0,,125,506,284,4,5,0,0,0,161,11
Youri Baas,NED,DF,Ajax,21-233,2003,1.8,150,29,90,60,3,0,150,4,4,100.0,0,0.0,92,619,431,1,2,0,2,0,110,0
William Baeten,BEL,FW,FCSB,27-272,1997,0.3,14,0,2,7,5,0,14,2,2,100.0,0,0.0,11,31,3,0,0,0,0,2,9,0
Michael Baidoo,GHA,FW,Elfsborg,25-175,1999,2.7,95,3,13,49,35,9,93,5,1,20.0,4,80.0,52,304,95,1,2,0,8,1,64,17
Nedim Bajrami,ALB,FW,Rangers,25-251,1999,2.6,123,2,21,57,49,10,123,14,9,64.3,4,28.6,82,512,299,12,4,5,4,3,83,17
Tiemoué Bakayoko,FRA,MF,PAOK,30-080,1994,1.0,83,1,11,55,17,2,83,1,1,100.0,0,0.0,39,136,46,0,1,0,1,0,58,3
Tommaso Baldanzi,ITA,MF,Roma,21-227,2003,2.2,110,1,9,36,67,12,110,7,2,28.6,4,57.1,87,684,315,9,14,3,6,1,84,14
Daniels Balodis,LVA,DF,FK Rīgas FS,26-148,1998,1.5,60,18,44,17,0,0,60,0,0,,0,,32,126,61,0,0,0,0,0,38,0
Leon Balogun,NGA,DF,Rangers,36-130,1988,0.7,53,5,29,23,2,1,53,0,0,,0,,34,183,71,0,0,0,2,0,37,0
Alexandru Băluță,ROU,"FW,MF",FCSB,31-053,1993,1.3,50,1,4,31,16,2,50,1,1,100.0,0,0.0,30,112,18,1,0,1,2,2,35,4
Melvin Bard,FRA,MF,Nice,23-365,2000,1.0,49,6,16,19,17,2,49,3,2,66.7,1,33.3,29,206,136,5,3,2,0,0,26,3
Abdülkerim Bardakcı,TUR,DF,Galatasaray,30-059,1994,2.9,287,15,118,154,17,3,287,3,1,33.3,2,66.7,175,912,476,3,4,1,4,0,201,3
Ander Barrenetxea,ESP,"FW,MF",Real Sociedad,22-314,2001,1.3,69,0,4,22,44,13,69,2,1,50.0,1,50.0,45,316,163,8,2,4,5,5,52,15
Connor Barron,SCO,MF,Rangers,22-068,2002,2.8,153,5,39,101,15,1,153,0,0,,0,,85,386,138,2,1,0,3,2,92,3
Michy Batshuayi,BEL,"FW,DF",Galatasaray,31-034,1993,0.4,25,0,3,12,11,3,25,0,0,,0,,12,60,27,1,0,1,0,1,18,4
Oliver Baumann,GER,GK,Hoffenheim,34-156,1990,3.0,103,89,102,1,0,0,103,0,0,,0,,50,194,83,0,0,0,0,0,57,0
Toral Bayramov,AZE,"FW,DF",Qarabağ,23-256,2001,1.2,68,1,13,33,23,2,67,1,0,0.0,1,100.0,50,320,147,4,4,1,2,1,51,4
Rodrigo Becão,BRA,DF,Fenerbahçe,28-291,1996,2.3,130,16,75,52,3,1,130,0,0,,0,,62,267,131,0,0,0,3,0,80,0
Mads Bech Sørensen,DEN,DF,Midtjylland,25-303,1999,3.0,200,22,112,65,25,1,200,0,0,,0,,97,411,174,0,2,0,1,0,124,2
Sheraldo Becker,SUR,"MF,FW",Real Sociedad,29-270,1995,0.7,31,1,1,12,19,2,31,0,0,,0,,17,120,102,4,2,1,0,0,25,7
Kristijan Belic,SRB,MF,AZ Alkmaar,23-225,2001,0.9,67,2,32,29,7,2,67,5,2,40.0,1,20.0,31,145,96,1,0,1,0,0,36,0
Saïd Benrahma,ALG,"FW,MF",Lyon,29-087,1995,1.2,56,0,0,17,40,13,56,5,3,60.0,2,40.0,35,163,106,3,3,2,3,0,41,17
Rodrigo Bentancur,URU,MF,Tottenham,27-133,1997,1.2,114,6,22,77,17,0,114,4,4,100.0,0,0.0,78,360,170,2,2,0,1,3,80,3
Yassine Benzia,ALG,"MF,FW",Qarabağ,30-058,1994,2.9,196,2,22,85,92,11,196,6,3,50.0,2,33.3,106,390,187,4,6,3,5,6,127,22
Yuri Berchiche,ESP,DF,Athletic Club,34-269,1990,3.0,200,5,54,104,44,2,200,1,1,100.0,0,0.0,106,590,285,7,4,2,1,1,111,7
Álex Berenguer,ESP,"MF,FW",Athletic Club,29-124,1995,1.1,47,0,1,23,24,3,47,2,0,0.0,2,100.0,25,181,66,4,2,1,1,1,30,8
Lasse Berg Johnsen,NOR,MF,Malmö,25-079,1999,2.7,222,9,56,123,44,0,222,1,1,100.0,0,0.0,137,615,298,1,6,0,4,1,166,2
Oliver Berg,NOR,"MF,FW",Malmö,31-069,1993,2.2,93,1,6,41,46,1,93,2,1,50.0,1,50.0,68,233,101,2,3,0,3,7,75,12
Patrick Berg,NOR,MF,Bodø/Glimt,26-347,1997,3.0,196,23,71,100,27,3,196,2,0,0.0,2,100.0,124,562,224,3,1,0,4,2,117,4
Mitchell van Bergen,NED,FW,Twente,25-070,1999,1.7,49,2,6,13,31,3,49,5,3,60.0,2,40.0,36,310,181,8,5,1,3,3,40,11
Lucas Bergvall,SWE,MF,Tottenham,18-277,2006,1.6,95,3,9,47,40,3,95,3,2,66.7,1,33.3,62,364,139,1,3,0,4,3,63,7
Mergim Berisha,GER,FW,Hoffenheim,26-178,1998,0.6,12,1,1,8,3,2,12,1,0,0.0,0,0.0,7,27,17,1,0,1,0,0,9,2
Gijs Besselink,NED,MF,Twente,20-142,2004,0.4,13,0,4,5,4,1,13,0,0,,0,,4,25,6,0,0,0,2,0,4,0
Raul Bicalho,BRA,DF,Ferencváros,25-195,1999,1.0,52,14,39,13,0,0,52,0,0,,0,,31,136,85,0,0,0,2,0,30,0
Kristian Bilovar,UKR,DF,Dynamo Kyiv,23-274,2001,1.8,102,16,55,42,6,1,102,1,0,0.0,0,0.0,70,331,147,0,1,0,1,0,67,0
Daniel Birligea,ROU,FW,FCSB,24-200,2000,2.7,90,1,6,44,41,10,90,12,7,58.3,4,33.3,58,305,118,2,4,2,7,8,68,24
Tom Bischof,GER,MF,Hoffenheim,19-130,2005,3.0,216,10,53,98,66,7,216,12,6,50.0,5,41.7,119,568,227,8,4,2,3,2,145,10
Yves Bissouma,MLI,MF,Tottenham,28-067,1996,1.8,132,8,33,82,22,0,132,8,3,37.5,2,25.0,91,512,257,2,4,0,3,4,90,2
Jeremie Boga,CIV,"MF,FW",Nice,27-307,1997,1.3,66,1,3,27,38,3,66,8,6,75.0,2,25.0,47,247,165,1,1,1,1,2,50,8
Hugo Bolin,SWE,"FW,DF",Malmö,21-104,2003,2.1,130,2,21,35,76,13,130,22,10,45.5,10,45.5,79,395,200,6,2,4,10,3,85,23
Moïse Bombito,CAN,DF,Nice,24-220,2000,3.0,206,24,80,120,9,1,206,3,1,33.3,1,33.3,141,999,594,1,4,0,1,2,129,0
Ruben van Bommel,NED,FW,AZ Alkmaar,20-094,2004,2.1,107,0,8,58,42,11,107,8,2,25.0,6,75.0,59,327,174,4,4,4,5,0,72,10
Hendrik Bonmann,GER,GK,Ludogorets,30-288,1994,2.0,89,79,89,0,0,0,89,0,0,,0,,64,337,205,0,0,0,0,0,39,0
Gonçalo Borges,POR,FW,Porto,23-221,2001,0.7,30,0,1,6,24,3,30,2,0,0.0,2,100.0,23,186,93,6,4,2,1,1,23,11
Kady Borges,BRA,"MF,FW",Ferencváros,28-187,1996,1.7,66,1,7,29,32,10,66,7,2,28.6,5,71.4,40,291,175,8,2,6,4,4,39,7
Jan Bořil,CZE,DF,Slavia Prague,33-299,1991,2.0,149,5,51,70,29,1,149,0,0,,0,,62,372,197,1,3,1,2,2,92,2
Erik Botheim,NOR,FW,Malmö,24-300,2000,2.2,58,1,8,20,30,7,58,3,1,33.3,2,66.7,37,106,56,1,2,1,1,5,45,9
Endre Botka,HUN,DF,Ferencváros,30-072,1994,0.8,47,5,17,20,10,0,47,0,0,,0,,24,75,38,0,1,0,3,0,26,3
Badredine Bouanani,ALG,"MF,FW",Nice,19-333,2004,1.7,82,0,3,25,55,9,82,7,1,14.3,5,71.4,61,386,158,3,4,1,6,5,68,16
Hicham Boudaoui,ALG,MF,Nice,25-043,1999,1.8,95,4,16,53,29,7,95,9,5,55.6,3,33.3,67,409,191,4,3,1,2,2,69,3
Sofiane Boufal,MAR,MF,Union SG,31-049,1993,0.2,6,0,0,4,2,0,6,0,0,,0,,3,11,10,0,0,0,1,0,3,1
Maksym Braharu,UKR,FW,Dynamo Kyiv,22-107,2002,0.1,2,0,0,0,2,0,2,0,0,,0,,2,11,10,0,1,0,0,0,2,0
Brandon,ESP,FW,PAOK,29-275,1995,0.7,25,0,1,12,12,5,25,2,2,100.0,0,0.0,11,38,20,0,0,0,3,0,18,3
Pedro Bravo,COL,MF,Midtjylland,19-345,2004,0.6,22,2,7,12,3,1,22,0,0,,0,,4,20,3,0,0,0,1,0,10,0
Volodymyr Brazhko,UKR,MF,Dynamo Kyiv,22-287,2002,2.2,150,5,42,90,22,3,150,5,3,60.0,2,40.0,101,376,120,0,3,0,2,4,110,2
Brian Brobbey,NED,FW,Ajax,22-278,2002,1.4,37,4,5,11,21,8,37,2,2,100.0,0,0.0,21,117,52,4,0,3,1,1,27,4
Bruma,POR,FW,Braga,30-012,1994,3.0,161,0,7,56,101,22,160,18,10,55.6,8,44.4,107,734,435,14,5,8,9,4,121,33
Max Bruns,NED,DF,Twente,21-365,2002,3.0,187,32,105,82,3,0,187,2,2,100.0,0,0.0,109,711,415,2,1,0,2,0,115,1
Sondre Brunstad Fet,NOR,MF,Bodø/Glimt,27-293,1997,1.6,67,5,22,36,10,1,67,3,0,0.0,2,66.7,40,174,45,0,2,0,3,2,40,2
Jacob Bruun Larsen,DEN,"FW,MF",Hoffenheim,26-047,1998,1.5,57,2,10,19,29,9,57,4,1,25.0,3,75.0,30,147,87,5,1,1,7,3,41,8
Ibrahim Buhari,NGA,DF,Elfsborg,23-028,2001,3.0,106,23,56,47,7,2,106,1,0,0.0,1,100.0,42,248,140,2,1,0,1,0,46,2
Adam Buksa,POL,FW,Midtjylland,28-116,1996,1.0,39,2,5,17,17,4,39,3,2,66.7,0,0.0,19,71,11,0,0,0,8,0,28,1
Marius Bülter,GER,"DF,FW",Hoffenheim,31-221,1993,1.0,45,5,13,19,13,5,45,1,1,100.0,0,0.0,26,113,58,3,1,3,3,1,29,6
Onur Bulut,TUR,"DF,FW",Beşiktaş,30-203,1994,0.4,37,0,5,11,21,2,37,1,1,100.0,0,0.0,24,176,91,4,2,0,1,1,27,8
Fabijan Buntić,CRO,GK,Qarabağ,27-255,1997,1.0,15,11,15,0,0,0,15,0,0,,0,,7,28,18,0,0,0,0,0,6,0
Christian Burgess,ENG,DF,Union SG,33-029,1991,2.9,177,22,104,70,3,3,177,1,1,100.0,0,0.0,87,491,246,0,0,0,1,0,100,1
Busanello,BRA,DF,Malmö,26-007,1998,3.0,263,11,93,106,65,4,263,4,2,50.0,2,50.0,134,419,182,1,2,0,1,5,147,13
Heorhiy Bushchan,UKR,GK,Dynamo Kyiv,30-158,1994,2.0,65,54,63,2,0,0,65,0,0,,0,,45,165,103,0,0,0,0,0,38,0
Jack Butland,ENG,GK,Rangers,31-240,1993,3.0,107,96,107,0,0,0,107,0,0,,0,,70,330,109,0,0,0,0,0,70,0
Zico Buurmeester,NED,MF,AZ Alkmaar,22-151,2002,1.1,49,1,7,31,11,1,49,2,1,50.0,1,50.0,21,94,42,2,0,0,2,2,29,2
Vitaliy Buyalskyi,UKR,MF,Dynamo Kyiv,31-304,1993,0.1,2,0,1,0,1,0,2,0,0,,0,,1,3,0,0,0,0,0,0,1,1
Marcin Bułka,POL,GK,Nice,25-032,1999,3.0,102,76,101,1,0,0,102,0,0,,0,,72,337,212,0,0,0,0,0,56,0
Cadu,BRA,DF,Viktoria Plzeň,27-089,1997,2.9,148,9,27,65,58,2,148,3,3,100.0,0,0.0,59,431,196,7,4,1,3,2,85,13
Duje Ćaleta-Car,CRO,DF,Lyon,28-049,1996,2.0,161,32,104,59,1,1,161,0,0,,0,,86,220,84,0,0,0,0,0,95,0
Aguibou Camara,GUI,"FW,MF",Ludogorets,23-169,2001,1.0,54,1,13,24,18,2,54,0,0,,0,,34,171,77,2,2,0,3,2,36,3
Mohamed Camara,GUI,MF,PAOK,27-251,1997,2.7,188,6,39,122,29,9,188,5,2,40.0,2,40.0,103,638,286,4,2,1,5,2,113,2
Maxence Caqueret,FRA,MF,Lyon,24-264,2000,1.0,86,3,17,58,11,0,86,2,1,50.0,0,0.0,59,296,163,2,3,0,2,0,60,0
David Carmo,ANG,DF,Olympiacos,25-109,1999,2.9,164,16,61,97,6,5,164,1,0,0.0,1,100.0,81,330,128,0,0,0,1,0,99,0
Vitor Carvalho,BRA,"MF,DF",Braga,27-162,1997,1.3,83,2,14,50,19,4,83,1,1,100.0,0,0.0,42,116,23,0,1,0,0,2,59,2
Casemiro,BRA,MF,Manchester Utd,32-256,1992,1.4,99,0,12,59,28,3,99,2,2,100.0,0,0.0,55,179,87,0,0,0,0,1,74,1
Valentín Castellanos,ARG,FW,Lazio,26-033,1998,1.5,49,1,3,22,25,10,49,6,4,66.7,2,33.3,33,199,90,2,2,1,3,3,34,7
Denil Castillo,ECU,MF,Midtjylland,20-226,2004,1.8,78,6,21,39,20,1,78,2,1,50.0,1,50.0,36,184,91,2,3,1,1,0,48,3
Jonny Castro,ESP,DF,PAOK,30-247,1994,1.8,123,9,43,60,20,4,123,4,0,0.0,4,100.0,60,350,166,3,4,0,4,1,72,2
Alessio Castro-Montes,BEL,DF,Union SG,27-172,1997,2.0,119,5,20,44,57,7,119,5,2,40.0,3,60.0,60,390,170,6,5,2,0,1,69,7
Brayan Ceballos,COL,DF,Dynamo Kyiv,23-165,2001,0.2,27,1,13,15,0,0,27,0,0,,0,,22,102,52,0,0,0,0,0,22,0
Zeki Çelik,TUR,DF,Roma,27-262,1997,2.8,279,8,55,160,68,4,279,2,1,50.0,1,50.0,224,1503,754,7,9,1,3,1,214,8
Václav Černý,CZE,FW,Rangers,27-019,1997,2.3,111,0,16,45,51,14,111,5,3,60.0,2,40.0,63,419,207,10,5,7,5,4,69,21
Lukáš Červ,CZE,MF,Viktoria Plzeň,23-209,2001,2.0,104,4,15,61,29,1,104,1,1,100.0,0,0.0,35,213,79,3,2,0,2,3,55,7
Fares Chaïbi,ALG,"MF,FW",Eint Frankfurt,21-343,2002,0.8,44,0,11,19,14,1,44,0,0,,0,,28,101,58,3,1,1,1,0,29,5
Fyodor Chalov,RUS,"FW,DF",PAOK,26-209,1998,1.7,56,1,5,24,27,6,56,1,1,100.0,0,0.0,33,110,13,0,0,1,8,1,47,10
Arthur Chaves,BRA,DF,Hoffenheim,23-281,2001,0.9,36,6,22,13,1,0,36,0,0,,0,,11,28,14,0,0,0,1,0,14,0
Rayan Cherki,FRA,MF,Lyon,21-080,2003,2.4,179,0,15,69,100,21,179,17,12,70.6,5,29.4,112,700,375,15,5,7,6,3,132,19
Edward Chilufya,ZAM,FW,Midtjylland,25-049,1999,1.4,45,1,5,12,28,6,45,8,1,12.5,6,75.0,22,173,108,4,1,1,3,2,30,12
Chiquinho,POR,MF,Olympiacos,29-109,1995,2.5,93,3,9,34,50,12,93,3,1,33.3,2,66.7,45,194,78,2,1,0,4,6,60,17
Vlad Chiricheș,ROU,DF,FCSB,34-357,1989,1.0,92,3,49,40,3,0,92,0,0,,0,,83,272,100,1,1,0,0,0,79,0
Ivaylo Chochev,BUL,MF,Ludogorets,31-261,1993,2.1,90,7,35,44,11,3,90,1,0,0.0,1,100.0,46,188,60,1,0,0,1,0,45,2
Tomáš Chorý,CZE,FW,Slavia Prague,29-284,1995,1.3,41,0,2,14,25,11,41,2,2,100.0,0,0.0,15,63,18,1,0,0,2,2,32,10
Anders Christiansen,DEN,"MF,FW",Malmö,34-150,1990,1.7,100,0,12,39,49,6,100,2,2,100.0,0,0.0,66,247,104,3,0,0,5,4,79,13
Mojmir Chytil,CZE,FW,Slavia Prague,25-190,1999,1.7,42,1,2,11,29,14,42,2,1,50.0,1,50.0,22,104,55,3,0,2,2,2,34,8
Ibrahim Cissé,SEN,DF,Ferencváros,28-187,1996,3.0,168,30,95,68,6,2,168,2,1,50.0,1,50.0,106,447,222,1,1,0,1,0,118,1
Eldar Ćivić,BIH,"DF,FW",Ferencváros,28-161,1996,1.6,97,5,36,34,28,3,97,4,1,25.0,3,75.0,44,216,113,2,0,0,1,2,52,10
Jordy Clasie,NED,MF,AZ Alkmaar,33-131,1991,2.7,175,13,57,90,28,1,175,1,0,0.0,1,100.0,86,386,179,3,5,1,2,0,124,2
Jonathan Clauss,FRA,"MF,DF",Nice,32-041,1992,2.8,204,5,33,86,85,6,204,4,2,50.0,2,50.0,141,667,382,12,11,2,6,1,128,24
Avishay Cohen,ISR,DF,Maccabi Tel Aviv,29-139,1995,0.2,27,0,7,11,9,1,27,0,0,,0,,14,35,18,0,1,0,1,0,16,2
Omar Colley,GAM,DF,PAOK,32-012,1992,2.0,160,30,87,61,12,5,160,0,0,,0,,63,264,104,0,0,0,2,1,92,2
Nnamdi Collins,GER,DF,Eint Frankfurt,20-300,2004,0.1,10,0,5,5,0,0,10,0,0,,0,,6,25,19,0,0,0,0,1,6,0
Colin Coosemans,BEL,GK,Anderlecht,32-094,1992,3.0,126,88,123,3,0,0,126,0,0,,0,,64,388,276,0,0,0,0,0,77,0
Diogo Costa,POR,GK,Porto,25-047,1999,3.0,125,94,122,3,0,0,125,0,0,,0,,80,415,247,0,0,0,0,0,59,0
Costinha,POR,DF,Olympiacos,24-224,2000,2.0,127,3,25,70,34,4,127,1,1,100.0,0,0.0,44,235,116,5,2,1,4,2,50,6
Valentin Crețu,ROU,DF,FCSB,35-308,1989,1.0,44,6,25,14,5,0,44,0,0,,0,,13,108,36,1,1,0,0,2,20,1
Bryan Cristante,ITA,MF,Roma,29-247,1995,1.5,118,4,25,71,22,3,118,2,1,50.0,1,50.0,84,491,185,1,6,1,1,0,84,2
Elvin Cəfərquliyev,AZE,DF,Qarabağ,24-010,2000,2.9,226,8,56,98,74,10,226,7,4,57.1,3,42.9,135,702,353,13,8,1,14,1,146,22
Johan Dahlin,SWE,GK,Malmö,38-058,1986,2.5,64,61,64,0,0,0,64,0,0,,0,,26,125,78,0,0,0,0,0,17,0
Mahmoud Dahoud,GER,MF,Eint Frankfurt,28-309,1996,2.3,152,6,25,103,24,0,152,2,0,0.0,2,100.0,109,458,212,0,1,0,1,2,107,5
Diogo Dalot,POR,DF,Manchester Utd,25-232,1999,3.0,185,7,47,87,54,10,185,9,4,44.4,5,55.6,110,684,415,7,6,2,5,3,120,11
Dante,BRA,DF,Nice,41-018,1983,2.0,163,13,54,92,17,2,163,0,0,,0,,126,693,401,3,3,0,1,1,114,0
Osher Davida,ISR,FW,Maccabi Tel Aviv,23-261,2001,2.0,96,2,15,38,46,8,95,11,4,36.4,7,63.6,53,429,234,9,5,4,1,3,64,15
Ofir Davidzada,ISR,DF,Maccabi Tel Aviv,33-184,1991,1.8,82,6,39,29,14,0,82,0,0,,0,,36,143,31,0,0,0,2,5,44,5
Ben Davies,WAL,DF,Tottenham,31-195,1993,3.0,251,22,88,142,21,3,251,1,1,100.0,0,0.0,181,896,567,7,3,0,5,3,196,2
Joyskim Dawa,CMR,DF,FCSB,28-210,1996,3.0,196,45,139,57,2,2,196,0,0,,0,,118,438,169,0,1,0,2,1,128,1
Kamiel Van De Perre,BEL,MF,Union SG,20-267,2004,0.1,12,0,2,7,3,0,12,0,0,,0,,6,44,10,0,1,0,0,0,7,1
Tristan Degreef,BEL,"MF,FW",Anderlecht,19-291,2005,1.2,67,1,9,33,27,3,67,6,2,33.3,4,66.7,48,264,160,5,5,1,2,2,48,11
Maxim Dekker,NED,DF,AZ Alkmaar,20-198,2004,0.9,46,13,35,11,1,1,46,1,0,0.0,0,0.0,26,85,23,0,0,0,0,0,36,0
Fisayo Dele-Bashiru,NGA,MF,Lazio,23-273,2001,2.4,127,0,17,65,50,8,127,3,1,33.3,2,66.7,104,717,341,10,8,5,9,6,96,12
Yusuf Demir,AUT,MF,Galatasaray,21-156,2003,0.1,8,0,0,2,6,0,8,0,0,,0,,5,20,12,0,0,0,0,0,6,2
Kerem Demirbay,GER,"MF,DF",Galatasaray,31-125,1993,0.5,50,1,8,28,14,1,50,1,1,100.0,0,0.0,26,138,77,2,0,1,2,1,34,0
Branco van den Boomen,NED,MF,Ajax,29-107,1995,1.6,110,6,23,62,27,4,109,0,0,,0,,63,252,131,2,3,1,0,2,76,1
Leander Dendoncker,BEL,"DF,MF",Anderlecht,29-204,1995,2.0,211,12,47,140,25,1,211,0,0,,0,,129,682,451,5,3,0,0,0,152,1
Kiril Despodov,BUL,FW,PAOK,27-360,1996,1.3,72,0,2,11,59,9,72,3,2,66.7,1,33.3,42,200,79,2,1,1,3,1,47,28
Cyriel Dessers,NGA,FW,Rangers,29-333,1994,2.6,54,1,3,22,29,11,54,4,1,25.0,3,75.0,26,134,46,2,1,1,7,6,34,11
Ersin Destanoğlu,TUR,GK,Beşiktaş,23-309,2001,2.0,70,63,70,0,0,0,70,0,0,,0,,36,177,111,0,0,0,0,0,30,0
