Player,Nation,Pos,Squad,Comp,Age,Born,MatchesPlayed,Starts,Min,90s,Goals,Assists,G+A,G-PK,PK,PKattempted,CardY,CardR,xG,npxG,xAG,npxG+xAG,PrgCarries,PrgPasses,PrgReceived,G/90,A/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90
Davie Selke,GER,FW,Köln,Bundesliga,28,1995,19,16,"1,265",14.1,6,0,6,6,0,0,3,0,4.8,4.8,0.4,5.2,9,17,46,0.43,0.00,0.43,0.43,0.43,0.34,0.03,0.37,0.34,0.37
Matz Sels,BEL,GK,Nott'ham Forest,Premier League,31,1992,16,16,"1,440",16.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Matz Sels,BEL,GK,Strasbourg,Ligue 1,31,1992,19,19,"1,710",19.0,0,0,0,0,0,0,2,0,0.0,0.0,0.5,0.5,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
Nélson Semedo,POR,"DF,MF",Wolves,Premier League,29,1993,36,36,"3,084",34.3,0,1,1,0,0,0,10,1,1.3,1.3,1.7,3.0,103,138,150,0.00,0.03,0.03,0.00,0.03,0.04,0.05,0.09,0.04,0.09
Vivaldo Semedo,POR,FW,Udinese,Serie A,18,2005,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Antoine Semenyo,GHA,FW,Bournemouth,Premier League,23,2000,33,25,"2,105",23.4,8,2,10,8,0,0,6,0,4.6,4.6,3.2,7.8,89,64,188,0.34,0.09,0.43,0.34,0.43,0.20,0.14,0.34,0.20,0.34
Marvin Senaya,TOG,"DF,MF",Strasbourg,Ligue 1,22,2001,32,23,"2,138",23.8,1,1,2,1,0,0,5,1,1.2,1.2,2.8,4.0,48,74,81,0.04,0.04,0.08,0.04,0.08,0.05,0.12,0.17,0.05,0.17
Marcos Senesi,ARG,DF,Bournemouth,Premier League,26,1997,31,26,"2,242",24.9,4,5,9,4,0,0,13,0,2.0,2.0,1.7,3.7,31,127,4,0.16,0.20,0.36,0.16,0.36,0.08,0.07,0.15,0.08,0.15
Stefano Sensi,ITA,MF,Inter,Serie A,27,1995,4,0,46,0.5,0,1,1,0,0,0,0,0,0.1,0.1,0.1,0.2,3,3,4,0.00,1.96,1.96,0.00,1.96,0.16,0.25,0.42,0.16,0.42
Suat Serdar,GER,MF,Hellas Verona,Serie A,26,1997,25,19,"1,659",18.4,0,2,2,0,0,0,7,0,1.0,1.0,1.4,2.4,20,68,36,0.00,0.11,0.11,0.00,0.11,0.05,0.07,0.13,0.05,0.13
Benjamin Šeško,SVN,FW,RB Leipzig,Bundesliga,20,2003,31,17,"1,526",17.0,14,2,16,14,0,0,0,0,7.7,7.7,1.1,8.8,21,22,98,0.83,0.12,0.94,0.83,0.94,0.45,0.07,0.52,0.45,0.52
Kevin Sessa,GER,"MF,FW",Heidenheim,Bundesliga,23,2000,30,7,"1,011",11.2,3,0,3,3,0,0,1,0,2.9,2.9,1.3,4.2,29,51,48,0.27,0.00,0.27,0.27,0.27,0.25,0.12,0.37,0.25,0.37
Aaron Seydel,GER,FW,Darmstadt 98,Bundesliga,27,1996,16,5,619,6.9,1,0,1,1,0,0,1,0,1.0,1.0,0.7,1.7,7,10,35,0.15,0.00,0.15,0.15,0.15,0.15,0.10,0.25,0.15,0.25
Andres Sfait,ROU,"DF,MF",Salernitana,Serie A,18,2004,2,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.26,0.00,0.26
Stephan El Shaarawy,ITA,"FW,DF",Roma,Serie A,30,1992,33,19,"1,738",19.3,3,4,7,3,0,0,2,0,2.5,2.5,2.3,4.8,46,44,131,0.16,0.21,0.36,0.16,0.36,0.13,0.12,0.25,0.13,0.25
Luke Shaw,ENG,DF,Manchester Utd,Premier League,28,1995,12,12,959,10.7,0,0,0,0,0,0,6,0,0.0,0.0,1.0,1.0,10,45,30,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.10,0.00,0.10
James Shea,ENG,GK,Luton Town,Premier League,32,1991,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Eldor Shomurodov,UZB,"FW,MF",Cagliari,Serie A,28,1995,22,10,936,10.4,3,3,6,3,0,0,1,0,3.5,3.5,1.7,5.2,12,18,52,0.29,0.29,0.58,0.29,0.58,0.34,0.16,0.50,0.34,0.50
Steven Shpendi,ALB,"FW,MF",Empoli,Serie A,20,2003,12,4,411,4.6,0,1,1,0,0,0,0,0,0.4,0.4,0.5,0.9,3,6,32,0.00,0.22,0.22,0.00,0.22,0.09,0.10,0.20,0.09,0.20
Sofiane Sidi Ali,FRA,MF,Marseille,Ligue 1,28,1995,2,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,3,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12
Vincent Sierro,SUI,MF,Toulouse,Ligue 1,27,1995,30,25,"2,261",25.1,6,2,8,2,4,5,8,0,5.9,1.9,2.3,4.2,17,135,73,0.24,0.08,0.32,0.08,0.16,0.23,0.09,0.33,0.08,0.17
Tim Siersleben,GER,DF,Heidenheim,Bundesliga,23,2000,14,10,910,10.1,0,0,0,0,0,0,1,0,0.2,0.2,0.5,0.7,12,48,1,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.07,0.02,0.07
Kiliann Sildillia,FRA,DF,Freiburg,Bundesliga,21,2002,27,20,"1,806",20.1,0,1,1,0,0,0,2,1,0.6,0.6,0.8,1.4,22,70,58,0.00,0.05,0.05,0.00,0.05,0.03,0.04,0.07,0.03,0.07
André Silva,POR,FW,Real Sociedad,La Liga,27,1995,19,9,729,8.1,3,0,3,2,1,1,1,0,3.3,2.5,0.3,2.8,5,7,44,0.37,0.00,0.37,0.25,0.25,0.41,0.04,0.45,0.31,0.35
Bernardo Silva,POR,"MF,FW",Manchester City,Premier League,28,1994,33,29,"2,578",28.6,6,9,15,6,0,0,8,0,3.7,3.7,7.6,11.3,140,177,260,0.21,0.31,0.52,0.21,0.52,0.13,0.27,0.40,0.13,0.40
Caio Henrique Oliveira Silva,BRA,DF,Monaco,Ligue 1,26,1997,9,7,623,6.9,0,5,5,0,0,0,0,0,0.2,0.2,1.3,1.5,16,33,54,0.00,0.72,0.72,0.00,0.72,0.03,0.18,0.22,0.03,0.22
Fábio Silva,POR,FW,Wolves,Premier League,21,2002,8,3,264,2.9,0,0,0,0,0,0,2,0,1.0,1.0,0.2,1.2,5,10,13,0.00,0.00,0.00,0.00,0.00,0.35,0.07,0.42,0.35,0.42
Rui Silva,POR,GK,Betis,La Liga,29,1994,28,28,"2,475",27.5,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Thiago Silva,BRA,DF,Chelsea,Premier League,38,1984,31,28,"2,527",28.1,3,1,4,3,0,0,4,0,0.8,0.8,1.0,1.8,2,102,5,0.11,0.04,0.14,0.11,0.14,0.03,0.04,0.06,0.03,0.06
Marco Silvestri,ITA,GK,Udinese,Serie A,32,1991,17,17,"1,530",17.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mohamed Simakan,FRA,DF,RB Leipzig,Bundesliga,23,2000,32,23,"2,138",23.8,2,3,5,2,0,0,8,0,3.9,3.9,3.3,7.2,34,106,76,0.08,0.13,0.21,0.08,0.21,0.16,0.14,0.30,0.16,0.30
Giovanni Simeone,ARG,FW,Napoli,Serie A,28,1995,28,8,800,8.9,1,0,1,1,0,0,3,0,3.4,3.4,0.6,3.9,11,13,76,0.11,0.00,0.11,0.11,0.11,0.38,0.06,0.44,0.38,0.44
Giuliano Simeone,ARG,FW,Alavés,La Liga,20,2002,14,6,630,7.0,1,2,3,1,0,1,1,0,2.4,1.6,2.0,3.6,25,24,47,0.14,0.29,0.43,0.14,0.43,0.34,0.29,0.63,0.23,0.52
Jan-Carlo Simic,SRB,DF,Milan,Serie A,18,2005,4,0,146,1.6,1,0,1,1,0,0,0,0,0.6,0.6,0.0,0.6,0,6,0,0.62,0.00,0.62,0.62,0.62,0.38,0.00,0.38,0.38,0.38
Moses Simon,NGA,"FW,MF",Nantes,Ligue 1,28,1995,22,21,"1,788",19.9,3,5,8,2,1,1,0,0,4.1,3.3,3.7,7.0,146,36,214,0.15,0.25,0.40,0.10,0.35,0.21,0.18,0.39,0.17,0.35
Unai Simón,ESP,GK,Athletic Club,La Liga,26,1997,36,36,"3,182",35.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Xavi Simons,NED,MF,RB Leipzig,Bundesliga,20,2003,32,32,"2,653",29.5,8,11,19,7,1,2,11,1,8.3,6.7,9.8,16.4,151,187,216,0.27,0.37,0.64,0.24,0.61,0.28,0.33,0.61,0.23,0.56
Wilfried Singo,CIV,DF,Monaco,Ligue 1,22,2000,25,24,"2,187",24.3,1,1,2,1,0,0,8,1,0.8,0.8,1.0,1.9,38,145,31,0.04,0.04,0.08,0.04,0.08,0.03,0.04,0.08,0.03,0.08
Luis Sinisterra,COL,"FW,MF",Bournemouth,Premier League,24,1999,20,7,699,7.8,2,2,4,2,0,0,0,0,2.5,2.5,2.4,5.0,51,38,85,0.26,0.26,0.52,0.26,0.52,0.33,0.31,0.64,0.33,0.64
Daley Sinkgraven,NED,DF,Las Palmas,La Liga,28,1995,10,6,374,4.2,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,3,17,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jailson Siqueira,BRA,"DF,MF",Celta Vigo,La Liga,27,1995,14,9,897,10.0,0,1,1,0,0,0,1,0,0.2,0.2,0.5,0.7,16,38,8,0.00,0.10,0.10,0.00,0.10,0.02,0.05,0.07,0.02,0.07
Ayanda Sishuba,BEL,"MF,FW",Lens,Ligue 1,18,2005,7,0,62,0.7,0,0,0,0,0,0,0,0,0.9,0.9,0.0,0.9,7,1,10,0.00,0.00,0.00,0.00,0.00,1.27,0.04,1.31,1.27,1.31
Ibrahima Sissoko,MLI,MF,Strasbourg,Ligue 1,25,1997,27,18,"1,642",18.2,0,1,1,0,0,0,7,0,1.0,1.0,1.7,2.6,15,88,18,0.00,0.05,0.05,0.00,0.05,0.05,0.09,0.14,0.05,0.14
Moussa Sissoko,FRA,MF,Nantes,Ligue 1,33,1989,26,21,"1,821",20.2,0,0,0,0,0,0,7,0,1.3,1.3,1.1,2.3,30,74,59,0.00,0.00,0.00,0.00,0.00,0.06,0.05,0.12,0.06,0.12
Antonio Sivera,ESP,GK,Alavés,La Liga,26,1996,34,34,"3,060",34.0,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Tim Skarke,GER,"FW,DF",Darmstadt 98,Bundesliga,26,1996,30,29,"2,404",26.7,8,0,8,8,0,0,7,0,3.6,3.6,2.1,5.7,61,80,190,0.30,0.00,0.30,0.30,0.30,0.13,0.08,0.21,0.13,0.21
Ellyes Skhiri,TUN,MF,Eint Frankfurt,Bundesliga,28,1995,27,24,"2,168",24.1,2,2,4,2,0,0,1,0,2.3,2.3,1.0,3.3,10,110,28,0.08,0.08,0.17,0.08,0.17,0.10,0.04,0.14,0.10,0.14
Oliver Skipp,ENG,"MF,DF",Tottenham,Premier League,22,2000,21,5,707,7.9,0,0,0,0,0,0,3,0,0.7,0.7,0.6,1.3,8,37,25,0.00,0.00,0.00,0.00,0.00,0.09,0.07,0.16,0.09,0.16
Leo Skiri Østigård,NOR,DF,Napoli,Serie A,23,1999,25,18,"1,625",18.1,1,0,1,1,0,0,3,0,0.6,0.6,0.1,0.7,13,76,3,0.06,0.00,0.06,0.06,0.06,0.03,0.00,0.04,0.03,0.04
Łukasz Skorupski,POL,GK,Bologna,Serie A,32,1991,32,32,"2,880",32.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Robert Skov,DEN,"DF,FW",Hoffenheim,Bundesliga,27,1996,25,14,"1,260",14.0,3,4,7,3,0,0,2,0,1.8,1.8,1.9,3.7,28,71,92,0.21,0.29,0.50,0.21,0.50,0.13,0.14,0.26,0.13,0.26
Milan Škriniar,SVK,DF,Paris S-G,Ligue 1,28,1995,24,17,"1,629",18.1,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.2,5,61,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Naatan Skyttä,FIN,"MF,FW",Toulouse,Ligue 1,21,2002,8,0,120,1.3,0,0,0,0,0,0,0,0,0.5,0.5,0.6,1.1,1,12,12,0.00,0.00,0.00,0.00,0.00,0.40,0.44,0.84,0.36,0.81
Chris Smalling,ENG,DF,Roma,Serie A,33,1989,8,4,390,4.3,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.4,1,13,2,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.10,0.01,0.10
Adam Smith,ENG,DF,Bournemouth,Premier League,32,1991,28,25,"2,150",23.9,0,2,2,0,0,0,6,0,0.1,0.1,1.3,1.4,24,89,28,0.00,0.08,0.08,0.00,0.08,0.00,0.05,0.06,0.00,0.06
Emile Smith Rowe,ENG,MF,Arsenal,Premier League,23,2000,13,3,353,3.9,0,1,1,0,0,0,0,0,2.0,2.0,0.2,2.2,11,23,18,0.00,0.25,0.25,0.00,0.25,0.50,0.06,0.56,0.50,0.56
Hrvoje Smolčić,CRO,DF,Eint Frankfurt,Bundesliga,22,2000,11,3,347,3.9,1,0,1,1,0,0,0,0,1.0,1.0,0.0,1.0,0,14,0,0.26,0.00,0.26,0.26,0.26,0.26,0.01,0.27,0.26,0.27
Cédric Soares,POR,DF,Arsenal,Premier League,31,1991,3,0,62,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Danilo Soares,BRA,DF,Bochum,Bundesliga,31,1991,5,3,351,3.9,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,15,8,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04
Eduard Sobol,UKR,DF,Strasbourg,Ligue 1,28,1995,3,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Rubén Sobrino,ESP,"MF,FW",Cádiz,La Liga,31,1992,32,18,"1,646",18.3,0,1,1,0,0,0,8,1,1.8,1.8,2.3,4.1,27,34,78,0.00,0.05,0.05,0.00,0.05,0.10,0.12,0.22,0.10,0.22
Andrea Sodero,ITA,MF,Empoli,Serie A,18,2004,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Emran Soglo,ENG,"MF,DF",Marseille,Ligue 1,18,2005,3,1,109,1.2,1,1,2,1,0,0,1,0,0.1,0.1,0.2,0.2,1,3,8,0.83,0.83,1.65,0.83,1.65,0.07,0.13,0.20,0.07,0.20
Alex Sola,ESP,"FW,MF",Alavés,La Liga,24,1999,29,14,"1,262",14.0,0,3,3,0,0,0,2,0,1.6,1.6,2.3,3.9,40,42,103,0.00,0.21,0.21,0.00,0.21,0.12,0.16,0.28,0.12,0.28
Alex Sola,ESP,"DF,MF",Real Sociedad,La Liga,24,1999,2,0,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Dominic Solanke,ENG,FW,Bournemouth,Premier League,25,1997,38,37,"3,325",36.9,19,3,22,17,2,3,3,0,19.6,17.2,3.0,20.3,52,60,184,0.51,0.08,0.60,0.46,0.54,0.53,0.08,0.61,0.47,0.55
Ola Solbakken,NOR,FW,Roma,Serie A,24,1998,1,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Carlos Soler,ESP,"MF,DF",Paris S-G,Ligue 1,26,1997,24,12,"1,090",12.1,2,2,4,2,0,0,1,0,1.5,1.5,2.4,3.9,15,74,59,0.17,0.17,0.33,0.17,0.33,0.12,0.20,0.32,0.12,0.32
Jhon Solis,COL,MF,Girona,La Liga,18,2004,18,2,384,4.3,0,0,0,0,0,0,0,0,1.0,1.0,0.3,1.4,9,22,13,0.00,0.00,0.00,0.00,0.00,0.24,0.07,0.32,0.24,0.32
Manor Solomon,ISR,FW,Tottenham,Premier League,24,1999,5,2,199,2.2,0,2,2,0,0,0,1,0,0.4,0.4,0.8,1.2,17,11,44,0.00,0.90,0.90,0.00,0.90,0.19,0.38,0.56,0.19,0.56
Daniele Sommariva,ITA,GK,Genoa,Serie A,26,1997,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Yann Sommer,SUI,GK,Inter,Serie A,34,1988,34,34,"3,060",34.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Brandon Soppy,FRA,DF,Torino,Serie A,21,2002,5,2,178,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,9,6,3,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04
David Soria,ESP,GK,Getafe,La Liga,30,1993,38,38,"3,413",37.9,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Alberto Soro,ESP,MF,Granada,La Liga,24,1999,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.51,0.51,0.00,0.51
Alessandro Sorrentino,ITA,GK,Monza,Serie A,21,2002,7,5,548,6.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Borna Sosa,CRO,"FW,DF",Stuttgart,Bundesliga,25,1998,2,0,46,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,5,2,10,0.00,0.00,0.00,0.00,0.00,0.06,0.57,0.63,0.06,0.63
Hugo Sotelo,ESP,MF,Celta Vigo,La Liga,19,2003,17,8,721,8.0,0,1,1,0,0,0,1,0,0.3,0.3,1.6,1.9,16,55,13,0.00,0.12,0.12,0.00,0.12,0.04,0.19,0.24,0.04,0.24
Florian Sotoca,FRA,"MF,FW",Lens,Ligue 1,32,1990,32,29,"2,598",28.9,7,6,13,3,4,4,4,1,9.1,5.9,6.5,12.4,56,156,253,0.24,0.21,0.45,0.10,0.31,0.32,0.22,0.54,0.21,0.43
Riccardo Sottil,ITA,FW,Fiorentina,Serie A,24,1999,22,13,"1,103",12.3,2,3,5,2,0,0,1,0,2.6,2.6,2.5,5.1,66,33,139,0.16,0.24,0.41,0.16,0.41,0.21,0.20,0.41,0.21,0.41
Tomáš Souček,CZE,MF,West Ham,Premier League,28,1995,37,34,"2,870",31.9,7,2,9,7,0,0,7,0,6.7,6.7,1.7,8.4,7,86,39,0.22,0.06,0.28,0.22,0.28,0.21,0.05,0.26,0.21,0.26
Matìas Soulé,ARG,"FW,MF",Frosinone,Serie A,20,2003,36,36,"3,121",34.7,11,3,14,6,5,6,4,0,10.5,5.7,6.6,12.3,115,198,211,0.32,0.09,0.40,0.17,0.26,0.30,0.19,0.49,0.17,0.36
Boubakary Soumaré,FRA,MF,Sevilla,La Liga,24,1999,28,26,"2,286",25.4,0,1,1,0,0,0,10,0,0.0,0.0,0.9,1.0,29,102,22,0.00,0.04,0.04,0.00,0.04,0.00,0.04,0.04,0.00,0.04
Issa Soumaré,SEN,"FW,MF",Le Havre,Ligue 1,22,2000,7,3,237,2.6,0,0,0,0,0,0,0,0,0.4,0.4,0.6,1.0,4,4,18,0.00,0.00,0.00,0.00,0.00,0.14,0.24,0.39,0.14,0.39
Vinicius Souza,BRA,MF,Sheffield Utd,Premier League,24,1999,36,29,"2,668",29.6,1,0,1,1,0,0,3,0,0.6,0.6,0.2,0.8,7,66,21,0.03,0.00,0.03,0.03,0.03,0.02,0.01,0.03,0.02,0.03
Djibril Sow,SUI,MF,Sevilla,La Liga,26,1997,24,18,"1,460",16.2,1,1,2,1,0,0,6,0,1.5,1.5,0.8,2.3,25,73,45,0.06,0.06,0.12,0.06,0.12,0.09,0.05,0.14,0.09,0.14
Saidou Sow,GUI,DF,Strasbourg,Ligue 1,21,2002,10,8,719,8.0,0,1,1,0,0,0,2,0,0.3,0.3,0.5,0.8,1,24,0,0.00,0.13,0.13,0.00,0.13,0.04,0.06,0.10,0.04,0.10
Çağlar Söyüncü,TUR,DF,Atlético Madrid,La Liga,27,1996,6,1,114,1.3,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,2,6,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Djed Spence,ENG,DF,Genoa,Serie A,22,2000,16,8,859,9.5,0,0,0,0,0,0,1,0,0.2,0.2,0.3,0.4,17,25,31,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.04,0.02,0.04
Stijn Spierings,NED,MF,Toulouse,Ligue 1,27,1996,22,16,"1,516",16.8,0,1,1,0,0,0,5,0,0.4,0.4,0.6,1.0,16,157,22,0.00,0.06,0.06,0.00,0.06,0.02,0.03,0.06,0.02,0.06
Stijn Spierings,NED,MF,Lens,Ligue 1,27,1996,4,1,118,1.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,9,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Leonardo Spinazzola,ITA,DF,Roma,Serie A,30,1993,24,15,"1,312",14.6,1,2,3,1,0,0,0,0,0.2,0.2,3.0,3.2,108,52,74,0.07,0.14,0.21,0.07,0.21,0.02,0.21,0.22,0.02,0.22
Marco Sportiello,ITA,GK,Milan,Serie A,31,1992,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Anton Stach,GER,MF,Hoffenheim,Bundesliga,24,1998,31,26,"2,321",25.8,2,3,5,2,0,0,4,0,1.7,1.7,3.5,5.2,49,143,46,0.08,0.12,0.19,0.08,0.19,0.07,0.13,0.20,0.07,0.20
Anton Stach,GER,MF,Mainz 05,Bundesliga,24,1998,2,2,170,1.9,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,3,8,10,0.00,0.00,0.00,0.00,0.00,0.10,0.06,0.16,0.10,0.16
Jens Stage,DEN,MF,Werder Bremen,Bundesliga,26,1996,30,26,"2,327",25.9,3,1,4,3,0,0,5,1,4.4,4.4,1.9,6.3,24,85,60,0.12,0.04,0.15,0.12,0.15,0.17,0.07,0.24,0.17,0.24
Benjamin Stambouli,FRA,MF,Reims,Ligue 1,32,1990,7,3,286,3.2,0,1,1,0,0,0,4,0,0.1,0.1,0.1,0.2,2,8,2,0.00,0.31,0.31,0.00,0.31,0.02,0.03,0.05,0.02,0.05
Josip Stanišić,CRO,DF,Leverkusen,Bundesliga,23,2000,20,13,"1,261",14.0,3,1,4,3,0,0,3,0,0.8,0.8,1.7,2.4,49,92,63,0.21,0.07,0.29,0.21,0.29,0.05,0.12,0.17,0.05,0.17
Carl Starfelt,SWE,DF,Celta Vigo,La Liga,28,1995,27,26,"2,216",24.6,1,0,1,1,0,0,4,0,1.4,1.4,0.2,1.6,5,38,1,0.04,0.00,0.04,0.04,0.04,0.06,0.01,0.06,0.06,0.06
Niklas Stark,GER,DF,Werder Bremen,Bundesliga,28,1995,17,12,"1,088",12.1,2,0,2,2,0,0,4,0,0.2,0.2,0.0,0.2,5,37,1,0.17,0.00,0.17,0.17,0.17,0.02,0.00,0.02,0.02,0.02
Jason Steele,ENG,GK,Brighton,Premier League,32,1990,17,17,"1,530",17.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Pascal Stenzel,GER,DF,Stuttgart,Bundesliga,27,1996,23,14,"1,064",11.8,0,5,5,0,0,0,3,1,0.3,0.3,3.2,3.5,34,85,46,0.00,0.42,0.42,0.00,0.42,0.03,0.27,0.29,0.03,0.29
Leonidas Stergiou,SUI,DF,Stuttgart,Bundesliga,21,2002,15,6,594,6.6,1,0,1,1,0,0,0,0,0.4,0.4,0.4,0.8,6,17,22,0.15,0.00,0.15,0.15,0.15,0.05,0.06,0.11,0.05,0.11
Raheem Sterling,ENG,"FW,MF",Chelsea,Premier League,28,1994,31,22,"1,978",22.0,8,4,12,8,0,0,7,0,6.5,6.5,4.5,11.0,120,78,242,0.36,0.18,0.55,0.36,0.55,0.29,0.20,0.50,0.29,0.50
Trivante Stewart,JAM,"FW,MF",Salernitana,Serie A,23,2000,4,0,100,1.1,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,2,0,6,0.00,0.00,0.00,0.00,0.00,0.06,0.05,0.12,0.06,0.12
Angelo Stiller,GER,MF,Hoffenheim,Bundesliga,22,2001,1,1,84,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,7,3,0.00,0.00,0.00,0.00,0.00,0.09,0.03,0.12,0.09,0.12
Angelo Stiller,GER,MF,Stuttgart,Bundesliga,22,2001,31,30,"2,694",29.9,1,5,6,1,0,0,5,0,1.6,1.6,5.1,6.7,37,220,71,0.03,0.17,0.20,0.03,0.20,0.05,0.17,0.22,0.05,0.22
Kevin Stöger,AUT,MF,Bochum,Bundesliga,29,1993,32,32,"2,668",29.6,7,10,17,3,4,4,8,0,6.2,3.1,9.9,12.9,81,283,139,0.24,0.34,0.57,0.10,0.44,0.21,0.33,0.54,0.10,0.44
Filip Stojilković,SUI,"FW,MF",Darmstadt 98,Bundesliga,23,2000,6,0,154,1.7,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,4,3,10,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11
John Stones,ENG,"DF,MF",Manchester City,Premier League,29,1994,16,12,"1,064",11.8,1,0,1,1,0,0,2,0,1.0,1.0,0.2,1.3,16,57,24,0.08,0.00,0.08,0.08,0.08,0.09,0.02,0.11,0.09,0.11
Thomas Strakosha,ALB,GK,Brentford,Premier League,28,1995,2,1,135,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
