Player,Nation,Pos,Squad,Comp,Age,Born,MatchesPlayed,Starts,Min,90s,Goals,Assists,G+A,G-PK,PK,PKattempted,CardY,CardR,xG,npxG,xAG,npxG+xAG,PrgCarries,PrgPasses,PrgReceived,G/90,A/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90
Artem Dovbyk,UKR,FW,Roma,Serie A,27-133,1997,9,9,790,8.8,3,0,3,3,0,0,0,0,3.6,3.6,0.3,3.9,5,5,59,0.34,0.00,0.34,0.34,0.34,0.41,0.03,0.44,0.41,0.44
Flynn Downes,ENG,MF,Southampton,Premier League,25-286,1999,9,9,806,9.0,0,0,0,0,0,0,4,0,0.5,0.5,0.8,1.3,12,36,16,0.00,0.00,0.00,0.00,0.00,0.05,0.09,0.14,0.05,0.14
Tommy Doyle,ENG,MF,Wolves,Premier League,23-015,2001,7,1,204,2.3,0,1,1,0,0,0,0,0,0.3,0.3,0.1,0.4,1,20,2,0.00,0.44,0.44,0.00,0.44,0.12,0.04,0.16,0.12,0.16
Radu Drăgușin,ROU,DF,Tottenham,Premier League,22-272,2002,2,1,100,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Patrick Drewes,GER,GK,Bochum,Bundesliga,31-271,1993,8,8,720,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Tim Drexler,GER,DF,Hoffenheim,Bundesliga,19-240,2005,7,5,344,3.8,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,2,14,2,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
Marvin Ducksch,GER,FW,Werder Bremen,Bundesliga,30-239,1994,8,8,636,7.1,3,3,6,2,1,1,0,0,3.8,3.0,2.3,5.3,4,24,58,0.42,0.42,0.85,0.28,0.71,0.54,0.33,0.86,0.42,0.75
Ondrej Duda,SVK,MF,Hellas Verona,Serie A,29-332,1994,7,6,533,5.9,0,1,1,0,0,0,5,0,0.3,0.3,1.3,1.5,5,33,10,0.00,0.17,0.17,0.00,0.17,0.05,0.21,0.26,0.05,0.26
Denzel Dumfries,NED,DF,Inter,Serie A,28-197,1996,8,2,300,3.3,2,0,2,2,0,0,2,0,1.2,1.2,0.3,1.4,9,8,29,0.60,0.00,0.60,0.60,0.60,0.35,0.08,0.43,0.35,0.43
Alfred Duncan,GHA,MF,Venezia,Serie A,31-236,1993,7,7,576,6.4,0,0,0,0,0,0,1,0,0.4,0.4,0.4,0.8,7,30,9,0.00,0.00,0.00,0.00,0.00,0.07,0.06,0.12,0.07,0.12
Lewis Dunk,ENG,DF,Brighton,Premier League,32-346,1991,8,8,705,7.8,0,0,0,0,0,0,2,0,0.2,0.2,0.4,0.7,8,56,1,0.00,0.00,0.00,0.00,0.00,0.03,0.05,0.09,0.03,0.09
Jhon Durán,COL,FW,Aston Villa,Premier League,20-324,2003,9,0,241,2.7,4,0,4,4,0,0,1,0,2.4,2.4,0.0,2.4,3,5,16,1.49,0.00,1.49,1.49,1.49,0.89,0.02,0.90,0.89,0.90
Pablo Durán,ESP,"FW,MF",Celta Vigo,La Liga,23-160,2001,5,2,185,2.1,0,1,1,0,0,0,0,0,0.1,0.1,0.3,0.5,4,2,16,0.00,0.49,0.49,0.00,0.49,0.06,0.17,0.22,0.06,0.22
Julien Duranville,BEL,FW,Dortmund,Bundesliga,18-180,2006,1,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,4,1,3,0.00,0.00,0.00,0.00,0.00,0.09,1.15,1.25,0.09,1.25
Hugo Duro,ESP,FW,Valencia,La Liga,24-357,1999,9,8,703,7.8,2,0,2,2,0,0,2,0,1.4,1.4,0.2,1.6,5,8,25,0.26,0.00,0.26,0.26,0.26,0.18,0.03,0.21,0.18,0.21
Jean-Kevin Duverne,HAI,DF,Nantes,Ligue 1,27-112,1997,5,4,327,3.6,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,3,14,4,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.06,0.04,0.06
Paulo Dybala,ARG,"FW,MF",Roma,Serie A,30-352,1993,8,6,506,5.6,2,0,2,1,1,1,0,0,1.7,0.9,1.7,2.6,14,27,46,0.36,0.00,0.36,0.18,0.18,0.30,0.30,0.61,0.16,0.47
Stefan Džodić,SRB,DF,Montpellier,Ligue 1,19-231,2005,3,2,172,1.9,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,2,6,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Adam Dźwigała,POL,"MF,DF",St. Pauli,Bundesliga,29-037,1995,5,0,98,1.1,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,0,4,2,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.33,0.33,0.33
Aron Dønnum,NOR,"DF,MF",Toulouse,Ligue 1,26-195,1998,8,7,552,6.1,0,0,0,0,0,0,3,0,0.5,0.5,0.2,0.7,22,29,44,0.00,0.00,0.00,0.00,0.00,0.08,0.03,0.12,0.08,0.12
Ederson,BRA,GK,Manchester City,Premier League,31-076,1993,9,9,810,9.0,0,1,1,0,0,0,3,0,0.0,0.0,0.4,0.4,0,1,0,0.00,0.11,0.11,0.00,0.11,0.00,0.04,0.04,0.00,0.04
Éderson,BRA,MF,Atalanta,Serie A,25-117,1999,10,10,814,9.0,1,1,2,1,0,0,3,0,0.6,0.6,0.6,1.3,9,70,27,0.11,0.11,0.22,0.11,0.22,0.07,0.07,0.14,0.07,0.14
George Edmundson,ENG,DF,Ipswich Town,Premier League,27-062,1997,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Odsonne Édouard,FRA,"MF,FW",Crystal Palace,Premier League,26-290,1998,2,1,115,1.3,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,2,4,7,0.00,0.00,0.00,0.00,0.00,0.31,0.04,0.34,0.31,0.34
Odsonne Édouard,FRA,FW,Leicester City,Premier League,26-290,1998,3,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.15,0.00,0.15
Samuel Edozie,ENG,"DF,FW",Southampton,Premier League,21-278,2003,2,0,65,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,6,4,23,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.14,0.00,0.14
Johannes Eggestein,GER,FW,St. Pauli,Bundesliga,26-177,1998,8,8,648,7.2,0,1,1,0,0,0,1,0,0.9,0.9,1.1,2.0,11,18,49,0.00,0.14,0.14,0.00,0.14,0.13,0.15,0.28,0.13,0.28
Maximilian Eggestein,GER,MF,Freiburg,Bundesliga,27-329,1996,7,7,601,6.7,0,0,0,0,0,0,1,0,0.3,0.3,0.2,0.5,3,27,4,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.08,0.04,0.08
Kingsley Ehizibue,NED,DF,Udinese,Serie A,29-160,1995,10,10,828,9.2,0,1,1,0,0,0,3,0,0.3,0.3,0.9,1.2,21,17,55,0.00,0.11,0.11,0.00,0.11,0.03,0.10,0.14,0.03,0.14
Chidera Ejuke,NGA,"FW,MF",Sevilla,La Liga,26-304,1998,9,6,543,6.0,1,0,1,1,0,0,0,0,0.7,0.7,1.3,1.9,50,23,61,0.17,0.00,0.17,0.17,0.17,0.11,0.21,0.32,0.11,0.32
Jeff Ekhator,ITA,"FW,MF",Genoa,Serie A,17-356,2006,8,1,203,2.3,1,1,2,1,0,0,0,0,0.7,0.7,0.1,0.8,1,5,19,0.44,0.44,0.89,0.44,0.89,0.31,0.05,0.37,0.31,0.37
Hugo Ekitike,FRA,FW,Eint Frankfurt,Bundesliga,22-134,2002,7,7,509,5.7,2,2,4,2,0,0,0,0,3.9,3.9,2.0,5.9,19,9,37,0.35,0.35,0.71,0.35,0.71,0.68,0.35,1.04,0.68,1.04
Jurgen Ekkelenkamp,NED,MF,Udinese,Serie A,24-210,2000,8,2,312,3.5,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,4,19,10,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.14,0.14,0.14
Jacques Ekomie,GAB,DF,Angers,Ligue 1,21-074,2003,4,3,227,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,6,8,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Emmanuel Ekong,SWE,"MF,FW",Empoli,Serie A,22-129,2002,7,0,83,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,6,3,8,0.00,0.00,0.00,0.00,0.00,0.05,0.09,0.14,0.05,0.14
Caleb Ekuban,GHA,FW,Genoa,Serie A,30-223,1994,4,2,210,2.3,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.3,1,3,11,0.00,0.00,0.00,0.00,0.00,0.11,0.03,0.14,0.11,0.14
Pierre Ekwah Elimby,FRA,MF,Saint-Étienne,Ligue 1,22-291,2002,6,6,540,6.0,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,6,31,2,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
Anthony Elanga,SWE,FW,Nott'ham Forest,Premier League,22-188,2002,9,6,498,5.5,0,1,1,0,0,0,1,0,0.6,0.6,0.6,1.2,16,11,35,0.00,0.18,0.18,0.00,0.18,0.11,0.11,0.22,0.11,0.22
Mikael Ellertsson,ISL,"MF,DF",Venezia,Serie A,22-235,2002,9,8,653,7.3,1,1,2,1,0,0,0,0,0.7,0.7,0.6,1.3,9,10,32,0.14,0.14,0.28,0.14,0.28,0.10,0.08,0.18,0.10,0.18
Harvey Elliott,ENG,FW,Liverpool,Premier League,21-211,2003,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Elif Elmas,MKD,MF,RB Leipzig,Bundesliga,25-038,1999,1,0,17,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Aritz Elustondo,ESP,DF,Real Sociedad,La Liga,30-218,1994,4,3,245,2.7,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,4,10,1,0.00,0.00,0.00,0.00,0.00,0.08,0.02,0.11,0.08,0.11
Nico Elvedi,SUI,DF,Gladbach,Bundesliga,28-032,1996,6,6,495,5.5,1,0,1,1,0,0,0,0,1.2,1.2,0.1,1.3,7,17,2,0.18,0.00,0.18,0.18,0.18,0.22,0.02,0.24,0.22,0.24
Adri Embarba,ESP,"FW,MF",Rayo Vallecano,La Liga,32-178,1992,10,7,572,6.4,0,1,1,0,0,0,2,0,0.8,0.8,1.1,1.9,18,17,46,0.00,0.16,0.16,0.00,0.16,0.12,0.17,0.29,0.12,0.29
Breel Embolo,SUI,FW,Monaco,Ligue 1,27-261,1997,7,5,450,5.0,1,2,3,1,0,0,1,0,2.8,2.8,1.8,4.6,8,11,39,0.20,0.40,0.60,0.20,0.60,0.55,0.37,0.92,0.55,0.92
Emanuel Emegha,NED,FW,Strasbourg,Ligue 1,21-272,2003,8,8,637,7.1,3,1,4,3,0,0,1,0,4.0,4.0,1.2,5.2,13,3,28,0.42,0.14,0.57,0.42,0.57,0.56,0.17,0.73,0.56,0.73
Emerson,BRA,DF,Milan,Serie A,25-292,1999,8,7,604,6.7,0,0,0,0,0,0,2,0,0.0,0.0,0.5,0.5,9,23,35,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.08,0.00,0.08
Yunus Emre Konak,TUR,"MF,FW",Brentford,Premier League,18-296,2006,3,0,19,0.2,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,1,1,0.00,0.00,0.00,0.00,0.00,0.72,0.00,0.72,0.72,0.72
Julio Enciso,PAR,"MF,FW",Brighton,Premier League,20-283,2004,7,0,91,1.0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,4,5,7,0.00,0.00,0.00,0.00,0.00,0.17,0.20,0.37,0.17,0.37
Wataru Endo,JPN,MF,Liverpool,Premier League,31-266,1993,3,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.44,0.44,0.00,0.44
Endrick,BRA,FW,Real Madrid,La Liga,18-103,2006,7,0,46,0.5,1,0,1,1,0,0,1,0,0.6,0.6,0.0,0.6,4,1,8,1.96,0.00,1.96,1.96,1.96,1.25,0.00,1.25,1.25,1.25
Yannik Engelhardt,GER,"MF,DF",Como,Serie A,23-268,2001,4,0,97,1.1,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,1,4,1,0.00,0.00,0.00,0.00,0.00,0.27,0.00,0.27,0.27,0.27
Arne Engels,BEL,"MF,FW",Augsburg,Bundesliga,21-054,2003,1,1,79,0.9,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.4,1,1,5,0.00,0.00,0.00,0.00,0.00,0.45,0.00,0.45,0.45,0.45
Christian Eriksen,DEN,MF,Manchester Utd,Premier League,32-261,1992,7,5,428,4.8,0,0,0,0,0,0,2,0,0.1,0.1,1.6,1.7,3,26,14,0.00,0.00,0.00,0.00,0.00,0.02,0.34,0.36,0.02,0.36
Martin Erlic,CRO,DF,Bologna,Serie A,26-282,1998,4,3,221,2.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,8,1,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06
Patrick Erras,GER,DF,Holstein Kiel,Bundesliga,29-285,1995,6,6,472,5.2,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.3,1,13,0,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.07,0.05,0.07
Alfonso Espino,URU,DF,Rayo Vallecano,La Liga,32-301,1992,4,4,304,3.4,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,5,8,8,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Sebastiano Esposito,ITA,"FW,MF",Empoli,Serie A,22-122,2002,8,6,543,6.0,2,0,2,2,0,0,0,0,1.1,1.1,0.4,1.5,13,22,15,0.33,0.00,0.33,0.33,0.33,0.19,0.07,0.25,0.19,0.25
Samuel Essende,COD,FW,Augsburg,Bundesliga,26-283,1998,6,5,397,4.4,2,0,2,2,0,0,2,1,1.5,1.5,0.8,2.3,10,6,35,0.45,0.00,0.45,0.45,0.45,0.34,0.18,0.52,0.34,0.52
Dario Essugo,POR,MF,Las Palmas,La Liga,19-232,2005,6,6,501,5.6,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,6,32,2,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04
Nahuel Estévez,ARG,MF,Parma,Serie A,28-353,1995,2,2,163,1.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,0,4,0,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04
Pervis Estupiñán,ECU,DF,Brighton,Premier League,26-285,1998,6,3,344,3.8,0,0,0,0,0,0,2,0,0.1,0.1,0.2,0.3,11,22,31,0.00,0.00,0.00,0.00,0.00,0.02,0.06,0.08,0.02,0.08
Evanilson,BRA,FW,Bournemouth,Premier League,25-026,1999,8,7,541,6.0,2,0,2,2,0,1,0,0,2.5,1.8,0.6,2.4,4,5,16,0.33,0.00,0.33,0.33,0.33,0.42,0.10,0.53,0.29,0.40
Jonny Evans,NIR,DF,Manchester Utd,Premier League,36-303,1988,4,2,201,2.2,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,8,2,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05
Eberechi Eze,ENG,"MF,FW",Crystal Palace,Premier League,26-125,1998,9,9,809,9.0,1,1,2,1,0,0,0,0,3.0,3.0,1.0,4.0,27,45,58,0.11,0.11,0.22,0.11,0.22,0.33,0.11,0.45,0.33,0.45
Abde Ezzalzouli,MAR,"FW,MF",Betis,La Liga,22-320,2001,11,8,756,8.4,1,0,1,1,0,1,1,0,4.7,3.9,0.5,4.4,48,35,90,0.12,0.00,0.12,0.12,0.12,0.56,0.06,0.62,0.46,0.53
Giovanni Fabbian,ITA,MF,Bologna,Serie A,21-292,2003,8,3,325,3.6,1,0,1,1,0,0,2,0,0.8,0.8,0.1,0.9,7,5,9,0.28,0.00,0.28,0.28,0.28,0.22,0.03,0.25,0.22,0.25
Łukasz Fabiański,POL,GK,West Ham,Premier League,39-197,1985,2,1,135,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Alieu Fadera,GAM,FW,Como,Serie A,22-364,2001,8,7,519,5.8,1,2,3,1,0,0,0,0,0.7,0.7,0.8,1.6,27,13,54,0.17,0.35,0.52,0.17,0.52,0.13,0.14,0.27,0.13,0.27
Wout Faes,BEL,DF,Leicester City,Premier League,26-212,1998,9,9,810,9.0,1,0,1,1,0,0,1,0,0.8,0.8,0.0,0.8,3,31,1,0.11,0.00,0.11,0.11,0.11,0.09,0.00,0.09,0.09,0.09
Nicolò Fagioli,ITA,MF,Juventus,Serie A,23-263,2001,9,4,443,4.9,0,0,0,0,0,0,3,0,0.3,0.3,0.1,0.4,16,36,17,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.08,0.05,0.08
Romain Faivre,FRA,"FW,MF",Brest,Ligue 1,26-110,1998,7,4,333,3.7,2,1,3,1,1,1,1,0,1.4,0.6,0.5,1.1,7,14,15,0.54,0.27,0.81,0.27,0.54,0.37,0.13,0.50,0.16,0.29
Wladimiro Falcone,ITA,GK,Lecce,Serie A,29-203,1995,10,10,900,10.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Davide Faraoni,ITA,"DF,MF",Hellas Verona,Serie A,33-007,1991,2,0,38,0.4,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,1,4,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.50,0.50,0.50
Abdul Fatawu Issahaku,GHA,FW,Leicester City,Premier League,20-238,2004,9,4,399,4.4,0,2,2,0,0,0,0,0,0.3,0.3,1.4,1.8,30,14,41,0.00,0.45,0.45,0.00,0.45,0.07,0.32,0.40,0.07,0.40
Ansu Fati,ESP,FW,Barcelona,La Liga,22-001,2002,2,1,99,1.1,0,0,0,0,0,0,1,0,0.6,0.6,0.1,0.6,1,2,12,0.00,0.00,0.00,0.00,0.00,0.53,0.05,0.58,0.53,0.58
Khalil Fayad,FRA,"MF,FW",Montpellier,Ligue 1,20-145,2004,4,3,254,2.8,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,6,17,7,0.00,0.00,0.00,0.00,0.00,0.06,0.03,0.09,0.06,0.09
Jacopo Fazzini,ITA,MF,Empoli,Serie A,21-230,2003,7,7,547,6.1,0,0,0,0,0,0,1,0,0.6,0.6,0.1,0.7,13,16,30,0.00,0.00,0.00,0.00,0.00,0.10,0.02,0.12,0.10,0.12
Peter Federico,DOM,"MF,FW",Getafe,La Liga,22-099,2002,7,1,206,2.3,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,1,4,13,0.00,0.00,0.00,0.00,0.00,0.12,0.01,0.12,0.12,0.12
Nabil Fekir,FRA,MF,Betis,La Liga,31-106,1993,2,2,180,2.0,0,1,1,0,0,0,0,0,0.7,0.7,0.5,1.2,9,10,18,0.00,0.50,0.50,0.00,0.50,0.34,0.26,0.61,0.34,0.61
Mattia Felici,ITA,"MF,DF",Cagliari,Serie A,23-198,2001,2,0,55,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,3,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06
João Félix,POR,"MF,FW",Chelsea,Premier League,24-357,1999,5,0,122,1.4,1,0,1,1,0,0,1,0,0.7,0.7,0.0,0.7,7,8,11,0.74,0.00,0.74,0.74,0.74,0.51,0.02,0.52,0.51,0.52
Kiko Femenía,ESP,DF,Villarreal,La Liga,33-273,1991,11,11,990,11.0,0,1,1,0,0,0,4,0,0.0,0.0,0.5,0.6,29,53,19,0.00,0.09,0.09,0.00,0.09,0.00,0.05,0.05,0.00,0.05
Evan Ferguson,IRL,FW,Brighton,Premier League,20-013,2004,5,1,102,1.1,1,0,1,1,0,0,0,0,0.2,0.2,0.0,0.2,1,1,3,0.88,0.00,0.88,0.88,0.88,0.13,0.00,0.13,0.13,0.13
Zinedine Ferhat,ALG,"FW,MF",Angers,Ligue 1,31-245,1993,6,2,206,2.3,1,0,1,1,0,0,0,0,0.3,0.3,0.4,0.7,5,12,20,0.44,0.00,0.44,0.44,0.44,0.13,0.16,0.29,0.13,0.29
Bruno Fernandes,POR,"MF,FW",Manchester Utd,Premier League,30-054,1994,9,9,749,8.3,0,2,2,0,0,0,1,1,2.5,2.5,2.3,4.8,20,69,45,0.00,0.24,0.24,0.00,0.24,0.30,0.28,0.57,0.30,0.57
Edimilson Fernandes,SUI,MF,Brest,Ligue 1,28-200,1996,3,3,199,2.2,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,1,3,0,0.00,0.00,0.00,0.00,0.00,0.04,0.05,0.09,0.04,0.09
Mateus Fernandes,POR,MF,Southampton,Premier League,20-114,2004,8,6,528,5.9,0,1,1,0,0,0,2,0,0.4,0.4,0.8,1.3,16,25,20,0.00,0.17,0.17,0.00,0.17,0.08,0.14,0.22,0.08,0.22
Álvaro Fernández,ESP,GK,Sevilla,La Liga,26-202,1998,1,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Enzo Fernández,ARG,MF,Chelsea,Premier League,23-289,2001,8,6,568,6.3,0,0,0,0,0,0,1,0,0.3,0.3,1.1,1.4,5,34,18,0.00,0.00,0.00,0.00,0.00,0.05,0.18,0.22,0.05,0.22
Valery Fernández,ESP,"MF,FW",Mallorca,La Liga,24-344,1999,6,0,127,1.4,2,0,2,2,0,0,1,0,0.8,0.8,0.0,0.8,1,3,5,1.42,0.00,1.42,1.42,1.42,0.60,0.00,0.60,0.60,0.60
Matias Fernandez-Pardo,BEL,FW,Lille,Ligue 1,19-272,2005,4,0,91,1.0,0,1,1,0,0,0,0,0,0.0,0.0,0.5,0.5,5,3,5,0.00,0.99,0.99,0.00,0.99,0.00,0.46,0.46,0.00,0.46
Jordan Ferri,FRA,MF,Montpellier,Ligue 1,32-234,1992,6,4,407,4.5,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,2,30,10,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05
Karol Fila,POL,MF,Strasbourg,Ligue 1,26-141,1998,1,0,5,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Kilian Fischer,GER,DF,Wolfsburg,Bundesliga,24-020,2000,8,6,557,6.2,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,6,19,9,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
Mark Flekken,NED,GK,Brentford,Premier League,31-141,1993,9,9,810,9.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mateo Flores,ESP,MF,Betis,La Liga,20-208,2004,1,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Phil Foden,ENG,"MF,FW",Manchester City,Premier League,24-157,2000,6,2,282,3.1,0,1,1,0,0,0,0,0,0.4,0.4,1.5,1.9,6,11,29,0.00,0.32,0.32,0.00,0.32,0.14,0.46,0.60,0.14,0.60
Malick Fofana,BEL,FW,Lyon,Ligue 1,19-215,2005,9,4,427,4.7,2,1,3,2,0,0,0,0,1.5,1.5,0.7,2.2,29,13,44,0.42,0.21,0.63,0.42,0.63,0.32,0.15,0.47,0.32,0.47
Wesley Fofana,FRA,DF,Chelsea,Premier League,23-320,2000,8,8,686,7.6,0,0,0,0,0,0,6,0,0.0,0.0,0.4,0.4,7,15,3,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.06,0.01,0.06
Yahia Fofana,CIV,GK,Angers,Ligue 1,24-072,2000,9,9,810,9.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Youssouf Fofana,FRA,MF,Milan,Serie A,25-296,1999,8,7,614,6.8,1,0,1,1,0,0,2,0,0.2,0.2,0.1,0.2,10,37,4,0.15,0.00,0.15,0.15,0.15,0.03,0.01,0.03,0.03,0.03
Jonas Föhrenbach,GER,"DF,FW",Heidenheim,Bundesliga,28-280,1996,8,8,720,8.0,0,1,1,0,0,0,1,0,0.1,0.1,0.9,1.1,18,25,17,0.00,0.12,0.12,0.00,0.12,0.02,0.12,0.14,0.02,0.14
Michael Folorunsho,ITA,"FW,MF",Napoli,Serie A,26-268,1998,3,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Lamine Fomba,FRA,MF,Saint-Étienne,Ligue 1,26-280,1998,2,1,68,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,6,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Carlos Forbs,POR,"MF,FW",Wolves,Premier League,20-227,2004,5,1,179,2.0,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,8,7,21,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.07,0.05,0.07
Pablo Fornals,ESP,"FW,MF",Betis,La Liga,28-253,1996,11,9,788,8.8,0,0,0,0,0,0,2,0,1.0,1.0,1.7,2.7,14,65,51,0.00,0.00,0.00,0.00,0.00,0.12,0.19,0.31,0.12,0.31
Omari Forson,ENG,"MF,DF",Monza,Serie A,20-104,2004,2,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Héctor Fort,ESP,DF,Barcelona,La Liga,18-091,2006,5,1,115,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,3,9,3,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.04,0.02,0.04
Dimitri Foulquier,FRA,DF,Valencia,La Liga,31-223,1993,11,4,484,5.4,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,7,12,16,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04
Alejandro Francés,ESP,DF,Girona,La Liga,22-092,2002,8,7,556,6.2,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,9,33,11,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
