Player,Nation,Pos,Squad,Comp,Age,Born,90s,PassCompleted,PassAtt,PassCompleted%,TotDist,PrgDist,ShortCmp,ShortAtt,ShortCmp%,MediumCmp,MediumAtt,MediumCmp%,LongCmp,LongAtt,LongCmp%,Ast,xAG,xA,A-xAG,KeyPasses,FinalThird,PassesPenArea,CrossPenArea,ProgPasses
Stanislav Lobotka,SVK,MF,Napoli,Serie A,29-327,1994,6.7,336,379,88.7,5627,1592,154,175,88.0,157,165,95.2,20,27,74.1,0,0.6,0.4,-0.6,6,30,6,0,38
Manuel Locatelli,ITA,MF,Juventus,Serie A,26-283,1998,5.0,419,453,92.5,7685,2497,171,178,96.1,194,211,91.9,48,56,85.7,0,0.1,0.4,-0.1,2,44,6,0,45
Ruben Loftus-Cheek,ENG,MF,Milan,Serie A,28-268,1996,4.5,159,177,89.8,2352,460,92,102,90.2,55,59,93.2,8,10,80.0,0,1.1,0.4,-1.1,7,19,4,1,25
Enzo Loiodice,FRA,MF,Las Palmas,La Liga,23-325,2000,2.6,146,180,81.1,2430,600,75,86,87.2,56,70,80.0,11,16,68.8,0,0.1,0.1,-0.1,2,11,0,0,11
Sean Longstaff,ENG,MF,Newcastle Utd,Premier League,26-353,1997,3.4,101,119,84.9,1408,344,63,72,87.5,33,34,97.1,4,6,66.7,0,0.0,0.0,0.0,1,6,0,0,13
Ademola Lookman,NGA,"MF,FW",Atalanta,Serie A,26-363,1997,3.1,99,132,75.0,1606,626,55,58,94.8,35,46,76.1,8,17,47.1,2,1.7,2.2,+0.3,12,5,6,1,12
David López,ESP,DF,Girona,La Liga,35-008,1989,7.4,548,600,91.3,10369,3645,174,186,93.5,322,332,97.0,48,73,65.8,0,0.0,0.1,0.0,1,48,2,0,38
Diego López,ESP,"MF,FW",Valencia,La Liga,22-157,2002,7.3,149,210,71.0,2282,619,87,105,82.9,53,67,79.1,8,13,61.5,1,1.4,1.3,-0.4,8,10,5,1,17
Fermin López,ESP,MF,Barcelona,La Liga,21-159,2003,0.7,25,26,96.2,423,69,13,13,100.0,10,11,90.9,2,2,100.0,0,0.0,0.1,0.0,0,3,1,1,4
Javi López,ESP,DF,Real Sociedad,La Liga,22-206,2002,5.7,239,293,81.6,3987,1207,127,139,91.4,90,115,78.3,17,26,65.4,0,0.3,0.7,-0.3,2,12,3,1,21
Roberto López,ESP,MF,Leganés,La Liga,24-176,2000,3.7,130,172,75.6,2122,664,67,78,85.9,37,42,88.1,16,33,48.5,1,0.7,0.4,+0.3,8,19,2,1,18
Unai López,ESP,MF,Rayo Vallecano,La Liga,28-353,1995,5.5,281,328,85.7,4686,1252,133,144,92.4,132,138,95.7,15,37,40.5,0,0.0,0.4,0.0,3,29,4,0,33
Iker Losada,ESP,"FW,MF",Betis,La Liga,23-077,2001,1.0,34,50,68.0,363,130,27,35,77.1,5,8,62.5,0,0,,0,0.1,0.1,-0.1,2,1,3,0,4
Anthony Losilla,FRA,MF,Bochum,Bundesliga,38-221,1986,3.8,89,108,82.4,1378,438,34,43,79.1,37,42,88.1,6,10,60.0,0,0.4,0.3,-0.4,5,6,4,3,8
Jordan Lotomba,SUI,"MF,DF",Nice,Ligue 1,26-018,1998,0.4,17,21,81.0,249,51,10,10,100.0,7,10,70.0,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,3
Tom Louchet,FRA,MF,Nice,Ligue 1,21-166,2003,0.4,18,21,85.7,226,62,15,15,100.0,2,4,50.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,0
Sandi Lovrić,SVN,MF,Udinese,Serie A,26-203,1998,3.5,98,129,76.0,1699,444,44,50,88.0,37,46,80.4,11,21,52.4,0,0.0,0.1,0.0,1,12,1,0,17
Pol Lozano,ESP,MF,Espanyol,La Liga,25-011,1999,4.2,137,171,80.1,2759,845,44,52,84.6,72,85,84.7,19,26,73.1,0,0.2,0.2,-0.2,6,19,1,0,22
Lorenzo Lucca,ITA,FW,Udinese,Serie A,24-037,2000,5.1,53,82,64.6,757,111,24,37,64.9,21,28,75.0,2,5,40.0,0,0.1,0.0,-0.1,3,4,0,0,4
Jhon Lucumí,COL,DF,Bologna,Serie A,26-113,1998,3.4,270,294,91.8,5265,1917,94,103,91.3,135,141,95.7,37,46,80.4,0,0.0,0.1,0.0,0,16,0,0,16
José Luis Palomino,ARG,DF,Cagliari,Serie A,34-286,1990,1.0,48,59,81.4,1012,347,12,13,92.3,32,36,88.9,4,8,50.0,0,0.0,0.0,0.0,0,6,1,0,6
Douglas Luiz,BRA,MF,Juventus,Serie A,26-161,1998,2.0,152,169,89.9,2806,625,61,66,92.4,70,75,93.3,19,26,73.1,0,0.4,0.3,-0.4,6,8,3,1,13
Romelu Lukaku,BEL,FW,Napoli,Serie A,31-157,1993,3.8,50,74,67.6,570,104,35,41,85.4,9,16,56.3,1,2,50.0,4,1.0,0.5,+3.0,6,4,1,0,6
Castello Lukeba,FRA,DF,RB Leipzig,Bundesliga,21-305,2002,4.9,315,348,90.5,5429,2162,132,144,91.7,167,177,94.4,15,23,65.2,0,0.0,0.1,0.0,0,20,1,0,13
Dodi Lukebakio,BEL,FW,Sevilla,La Liga,27-023,1997,7.3,150,210,71.4,2002,454,98,117,83.8,34,52,65.4,8,24,33.3,0,0.8,0.9,-0.8,11,3,8,3,11
Saša Lukić,SRB,MF,Fulham,Premier League,28-065,1996,6.1,280,307,91.2,4442,1127,137,146,93.8,118,127,92.9,18,19,94.7,0,0.3,0.2,-0.3,3,27,4,1,28
Andriy Lunin,UKR,GK,Real Madrid,La Liga,25-249,1999,1.0,30,34,88.2,702,424,8,8,100.0,16,16,100.0,6,10,60.0,0,0.0,0.0,0.0,0,0,0,0,0
Massimo Luongo,AUS,MF,Ipswich Town,Premier League,32-022,1992,1.6,32,45,71.1,454,120,19,22,86.4,9,14,64.3,2,5,40.0,0,0.0,0.0,0.0,0,1,0,0,4
Sebastiano Luperto,ITA,DF,Cagliari,Serie A,28-041,1996,7.0,277,336,82.4,5231,1753,89,98,90.8,161,178,90.4,25,53,47.2,1,0.7,0.5,+0.3,3,24,2,0,26
Zito Luvumbo,ANG,"FW,MF",Cagliari,Serie A,22-222,2002,5.3,63,100,63.0,968,231,38,44,86.4,21,34,61.8,4,12,33.3,1,0.8,0.8,+0.2,7,4,5,1,11
Charalambos Lykogiannis,GRE,DF,Bologna,Serie A,30-361,1993,4.5,212,276,76.8,3931,1079,74,84,88.1,118,146,80.8,16,36,44.4,1,0.3,0.5,+0.7,6,22,4,4,28
Senne Lynen,BEL,MF,Werder Bremen,Bundesliga,25-241,1999,4.8,181,211,85.8,3025,682,77,85,90.6,87,98,88.8,11,16,68.8,0,0.1,0.2,-0.1,1,10,1,0,9
Othmane Maamma,FRA,FW,Montpellier,Ligue 1,19-011,2005,0.1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Ian Maatsen,NED,"DF,MF",Aston Villa,Premier League,22-221,2002,1.4,69,84,82.1,1104,383,31,38,81.6,29,31,93.5,6,8,75.0,0,0.8,0.6,-0.8,6,3,6,1,8
Alexis Mac Allister,ARG,MF,Liverpool,Premier League,25-298,1998,6.2,287,326,88.0,4540,1336,151,167,90.4,111,119,93.3,16,22,72.7,0,1.0,1.2,-1.0,8,30,8,1,38
Deiver Machado,COL,DF,Lens,Ligue 1,31-045,1993,2.6,92,124,74.2,1204,295,60,67,89.6,23,35,65.7,2,10,20.0,0,0.3,0.5,-0.3,4,0,6,4,5
Shuto Machino,JPN,"FW,MF",Holstein Kiel,Bundesliga,25-017,1999,4.2,93,134,69.4,1635,549,45,51,88.2,33,45,73.3,13,28,46.4,0,0.3,0.2,-0.3,4,8,3,0,13
Darwin Machís,VEN,"FW,MF",Valladolid,La Liga,31-253,1993,3.0,54,94,57.4,1004,334,24,29,82.8,21,36,58.3,7,20,35.0,0,0.1,0.3,-0.1,2,6,0,0,11
Yvann Macon,FRA,DF,Saint-Étienne,Ligue 1,26-016,1998,1.6,74,98,75.5,1341,385,31,36,86.1,35,45,77.8,7,15,46.7,0,0.0,0.0,0.0,3,10,1,0,9
James Maddison,ENG,MF,Tottenham,Premier League,27-329,1996,6.3,325,406,80.0,5349,1614,163,179,91.1,124,149,83.2,28,60,46.7,2,1.4,3.0,+0.6,13,37,14,4,54
Eros Maddy,NED,DF,Auxerre,Ligue 1,23-255,2001,0.1,3,3,100.0,36,9,2,2,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Noni Madueke,ENG,FW,Chelsea,Premier League,22-221,2002,5.3,104,135,77.0,1534,350,60,71,84.5,35,42,83.3,3,6,50.0,0,1.1,0.6,-1.1,6,2,5,1,13
Pablo Maffeo,ESP,DF,Mallorca,La Liga,27-097,1997,5.4,181,245,73.9,3283,1331,83,96,86.5,66,83,79.5,29,56,51.8,0,0.8,0.7,-0.8,10,12,12,9,11
Gabriel Magalhães,BRA,DF,Arsenal,Premier League,26-303,1997,7.0,338,378,89.4,6251,1749,134,139,96.4,175,190,92.1,27,42,64.3,0,0.3,0.1,-0.3,2,25,3,0,21
Soungoutou Magassa,FRA,MF,Monaco,Ligue 1,21-009,2003,1.9,103,113,91.2,1681,482,50,51,98.0,49,52,94.2,4,7,57.1,0,0.0,0.0,0.0,1,13,0,0,10
Giangiacomo Magnani,ITA,DF,Hellas Verona,Serie A,29-013,1995,3.3,76,97,78.4,1452,474,26,33,78.8,44,48,91.7,6,14,42.9,0,0.0,0.0,0.0,1,5,0,0,8
Hugo Magnetti,FRA,MF,Brest,Ligue 1,26-140,1998,5.3,149,192,77.6,2314,575,81,93,87.1,60,73,82.2,6,19,31.6,0,0.3,0.2,-0.3,1,12,0,0,14
Frank Magri,CMR,"FW,MF",Toulouse,Ligue 1,25-043,1999,3.1,33,48,68.8,464,85,17,22,77.3,12,16,75.0,1,2,50.0,0,0.1,0.2,-0.1,1,3,1,0,6
Harry Maguire,ENG,DF,Manchester Utd,Premier League,31-226,1993,2.7,153,177,86.4,2500,835,65,69,94.2,78,88,88.6,5,13,38.5,0,0.0,0.0,0.0,1,9,1,0,11
Jon Magunacelaya,ESP,MF,Real Sociedad,La Liga,24-096,2000,0.1,7,12,58.3,117,30,3,6,50.0,4,4,100.0,0,0,,0,0.0,0.1,0.0,0,0,0,0,1
Arne Maier,GER,MF,Augsburg,Bundesliga,25-283,1999,1.9,105,130,80.8,2101,634,42,47,89.4,41,47,87.2,20,28,71.4,0,0.4,0.7,-0.4,9,9,2,0,12
Mike Maignan,FRA,GK,Milan,Serie A,29-106,1995,7.0,237,261,90.8,5658,3630,38,39,97.4,147,147,100.0,51,74,68.9,0,0.0,0.0,0.0,0,0,0,0,2
Patrick Mainka,GER,DF,Heidenheim,Bundesliga,29-346,1994,6.0,218,254,85.8,4557,1981,57,68,83.8,135,146,92.5,26,36,72.2,0,0.0,0.0,0.0,1,10,0,0,10
Kobbie Mainoo,ENG,MF,Manchester Utd,Premier League,19-181,2005,6.3,255,289,88.2,3476,1047,161,174,92.5,65,75,86.7,13,14,92.9,0,0.7,0.5,-0.7,3,28,4,0,24
Ainsley Maitland-Niles,ENG,"DF,MF",Lyon,Ligue 1,27-049,1997,5.1,181,227,79.7,2843,1137,97,110,88.2,65,76,85.5,11,24,45.8,0,1.3,0.9,-1.3,8,15,8,2,25
Lovro Majer,CRO,MF,Wolfsburg,Bundesliga,26-274,1998,1.3,17,27,63.0,230,98,13,14,92.9,2,5,40.0,1,4,25.0,0,0.0,0.0,0.0,0,2,0,0,1
Jordy Makengo,FRA,DF,Freiburg,Bundesliga,23-075,2001,0.3,12,12,100.0,266,92,1,1,100.0,9,9,100.0,2,2,100.0,0,0.1,0.2,-0.1,1,0,1,1,0
Antoine Makoumbou,CGO,MF,Cagliari,Serie A,26-091,1998,2.4,87,105,82.9,1384,296,40,45,88.9,40,45,88.9,6,10,60.0,0,0.0,0.0,0.0,0,3,0,0,4
Julián Malatini,ARG,DF,Werder Bremen,Bundesliga,23-139,2001,2.4,135,153,88.2,2331,592,54,57,94.7,74,79,93.7,7,13,53.8,0,0.0,0.1,0.0,0,10,1,0,12
Daniel Maldini,ITA,MF,Monza,Serie A,23-006,2001,5.6,112,153,73.2,1880,340,52,64,81.3,47,59,79.7,8,19,42.1,0,0.1,0.4,-0.1,1,7,3,1,17
Youssef Maleh,MAR,MF,Empoli,Serie A,26-056,1998,3.0,56,77,72.7,867,299,31,34,91.2,17,27,63.0,4,7,57.1,0,0.1,0.0,-0.1,1,15,0,0,10
Donyell Malen,NED,"FW,DF",Dortmund,Bundesliga,25-282,1999,2.1,53,72,73.6,722,208,35,41,85.4,15,20,75.0,2,3,66.7,0,0.0,0.1,0.0,0,1,2,1,5
Ruslan Malinovskyi,UKR,"MF,FW",Genoa,Serie A,31-166,1993,2.5,105,118,89.0,1818,559,53,57,93.0,42,46,91.3,9,12,75.0,0,0.5,0.1,-0.5,3,16,3,0,19
Lennard Maloney,USA,MF,Heidenheim,Bundesliga,25-009,1999,3.9,83,124,66.9,1504,471,39,54,72.2,31,39,79.5,10,18,55.6,0,0.0,0.0,0.0,1,6,0,0,7
Giorgi Mamardashvili,GEO,GK,Valencia,La Liga,24-018,2000,9.0,192,276,69.6,5347,3756,34,34,100.0,105,105,100.0,53,137,38.7,0,0.0,0.0,0.0,1,2,1,0,0
Dennis Man,ROU,FW,Parma,Serie A,26-052,1998,6.3,167,213,78.4,2349,675,115,136,84.6,38,46,82.6,9,17,52.9,1,1.7,0.8,-0.7,16,7,11,2,19
Hianga Mananga Mbock,FRA,MF,Brest,Ligue 1,24-294,1999,0.2,14,17,82.4,232,77,8,9,88.9,6,7,85.7,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
Gianluca Mancini,ITA,DF,Roma,Serie A,28-183,1996,6.6,373,426,87.6,6849,2133,140,146,95.9,194,212,91.5,33,53,62.3,0,0.5,0.2,-0.5,5,40,5,2,35
Steve Mandanda,FRA,GK,Rennes,Ligue 1,39-203,1985,7.0,137,198,69.2,3960,2983,21,21,100.0,66,68,97.1,50,109,45.9,0,0.1,0.0,-0.1,2,6,0,0,0
Reinildo Mandava,MOZ,DF,Atlético Madrid,La Liga,30-270,1994,5.1,252,303,83.2,4020,1504,123,131,93.9,114,140,81.4,11,23,47.8,0,0.1,0.1,-0.1,2,12,2,0,19
Aïssa Mandi,ALG,DF,Lille,Ligue 1,32-361,1991,3.5,235,252,93.3,4621,1526,86,89,96.6,113,116,97.4,32,39,82.1,0,0.0,0.1,0.0,0,25,2,2,20
Rolando Mandragora,ITA,MF,Fiorentina,Serie A,27-110,1997,3.0,126,158,79.7,2434,723,54,62,87.1,61,74,82.4,11,20,55.0,0,0.7,0.6,-0.7,5,14,3,2,13
Orel Mangala,BEL,MF,Everton,Premier League,26-213,1998,2.8,96,109,88.1,1567,409,43,48,89.6,48,52,92.3,4,5,80.0,0,0.1,0.1,-0.1,1,5,2,0,12
Orel Mangala,BEL,MF,Lyon,Ligue 1,26-213,1998,0.7,29,32,90.6,535,176,10,10,100.0,11,11,100.0,6,6,100.0,0,0.0,0.1,0.0,1,5,0,0,7
Ryan Manning,IRL,DF,Southampton,Premier League,28-125,1996,0.8,12,13,92.3,145,37,9,9,100.0,3,3,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
Javier Manquillo,ESP,DF,Celta Vigo,La Liga,30-165,1994,2.7,172,191,90.1,2906,728,78,84,92.9,91,95,95.8,3,9,33.3,0,0.0,0.1,0.0,0,15,1,0,17
Johan Manzambi,SUI,FW,Freiburg,Bundesliga,19-003,2005,0.1,5,5,100.0,90,27,2,2,100.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,1
Alberto Manzoni,ITA,MF,Atalanta,Serie A,19-114,2005,0.1,11,12,91.7,196,29,5,6,83.3,6,6,100.0,0,0,,0,0.0,0.0,0.0,0,4,0,0,0
Sekou Mara,FRA,"FW,MF",Strasbourg,Ligue 1,22-079,2002,1.3,18,29,62.1,290,105,8,13,61.5,9,13,69.2,1,2,50.0,0,0.1,0.2,-0.1,2,3,1,0,2
Marcão,BRA,DF,Sevilla,La Liga,28-134,1996,3.3,165,192,85.9,2892,1189,75,78,96.2,77,86,89.5,12,22,54.5,0,0.0,0.0,0.0,0,10,0,0,12
Filip Marchwiński,POL,MF,Lecce,Serie A,22-281,2002,0.2,4,5,80.0,60,6,2,3,66.7,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Óscar de Marcos,ESP,DF,Athletic Club,La Liga,35-186,1989,4.6,181,232,78.0,3135,1401,88,97,90.7,76,92,82.6,17,38,44.7,1,0.1,0.3,+0.9,3,26,4,1,23
Alberto Marí,ESP,FW,Valencia,La Liga,23-098,2001,0.1,2,4,50.0,33,7,1,1,100.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,1
Pablo Marí,ESP,DF,Monza,Serie A,31-047,1993,7.0,370,408,90.7,7254,2554,114,115,99.1,214,224,95.5,40,62,64.5,0,0.1,0.0,-0.1,1,14,0,0,16
José María Giménez,URU,DF,Atlético Madrid,La Liga,29-271,1995,7.0,398,437,91.1,8847,3352,88,96,91.7,243,248,98.0,63,86,73.3,0,0.0,0.1,0.0,0,24,0,0,19
Mirko Marić,CRO,FW,Monza,Serie A,29-154,1995,0.1,2,3,66.7,22,5,2,3,66.7,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Pablo Marín,ESP,MF,Real Sociedad,La Liga,21-106,2003,0.5,15,24,62.5,208,44,9,12,75.0,5,10,50.0,1,2,50.0,0,0.0,0.0,0.0,0,0,1,0,1
Răzvan Marin,ROU,MF,Cagliari,Serie A,28-147,1996,5.1,171,229,74.7,3196,1023,75,91,82.4,68,81,84.0,26,53,49.1,0,0.9,1.4,-0.9,13,22,4,0,22
Guillermo Maripán,CHI,DF,Torino,Serie A,30-164,1994,1.4,141,153,92.2,3036,1258,26,31,83.9,96,99,97.0,18,19,94.7,0,0.0,0.0,0.0,0,14,0,0,15
Mika Màrmol,ESP,DF,Las Palmas,La Liga,22-107,2002,5.5,297,360,82.5,5074,1893,135,145,93.1,137,159,86.2,20,43,46.5,0,0.2,0.6,-0.2,4,26,5,3,24
Omar Marmoush,EGY,"FW,MF",Eint Frankfurt,Bundesliga,25-253,1999,5.6,76,101,75.2,1375,479,38,46,82.6,19,26,73.1,14,20,70.0,4,3.8,1.4,+0.2,14,8,7,1,13
Mario Maroto,ESP,MF,Valladolid,La Liga,20-324,2003,0.2,11,15,73.3,200,65,6,6,100.0,3,4,75.0,2,2,100.0,1,0.1,0.0,+0.9,1,2,0,0,1
Marquinhos,BRA,DF,Paris S-G,Ligue 1,30-156,1994,5.0,449,470,95.5,8427,2674,140,141,99.3,265,272,97.4,42,51,82.4,0,0.0,0.1,0.0,1,41,0,0,35
Aarón Martín,ESP,DF,Genoa,Serie A,27-178,1997,5.9,174,255,68.2,3203,1342,77,83,92.8,67,92,72.8,26,69,37.7,0,0.7,1.6,-0.7,12,19,6,5,18
Carlos Martín,ESP,"FW,MF",Alavés,La Liga,22-178,2002,2.0,20,38,52.6,268,74,11,20,55.0,8,10,80.0,0,3,0.0,0,0.1,0.0,-0.1,1,0,0,0,2
Gerard Martín,ESP,DF,Barcelona,La Liga,22-290,2002,2.9,164,191,85.9,2722,814,82,92,89.1,71,78,91.0,10,15,66.7,1,0.3,0.4,+0.7,3,6,4,0,11
Iván Martín,ESP,MF,Girona,La Liga,25-246,1999,7.3,419,461,90.9,6386,1253,228,240,95.0,167,183,91.3,19,23,82.6,0,0.6,0.8,-0.6,8,29,2,0,42
Jon Martin,ESP,DF,Real Sociedad,La Liga,18-290,2006,1.0,20,30,66.7,466,146,1,3,33.3,17,19,89.5,2,5,40.0,0,0.0,0.0,0.0,0,1,0,0,2
Jonas Martin,FRA,"MF,FW",Brest,Ligue 1,34-191,1990,3.0,154,172,89.5,2487,614,79,86,91.9,61,67,91.0,10,14,71.4,0,0.3,0.2,-0.3,2,12,1,1,10
Mario Martín,ESP,MF,Valladolid,La Liga,20-226,2004,4.1,139,160,86.9,2582,631,59,67,88.1,54,60,90.0,20,25,80.0,1,0.3,0.5,+0.7,3,13,0,0,15
Gabriel Martinelli,BRA,"MF,FW",Arsenal,Premier League,23-121,2001,4.9,101,137,73.7,1527,307,65,80,81.3,27,37,73.0,7,9,77.8,2,1.6,1.4,+0.4,11,2,8,4,9
Arnau Martinez,ESP,DF,Girona,La Liga,21-175,2003,4.1,341,384,88.8,5445,1644,170,176,96.6,146,166,88.0,19,30,63.3,1,0.2,0.3,+0.8,3,40,3,1,37
Emiliano Martínez,ARG,GK,Aston Villa,Premier League,32-045,1992,7.0,194,240,80.8,5404,3304,28,28,100.0,109,112,97.3,57,99,57.6,0,0.0,0.0,0.0,0,5,0,0,0
Iñigo Martínez,ESP,DF,Barcelona,La Liga,33-153,1991,7.8,645,697,92.5,12703,4223,223,239,93.3,350,364,96.2,71,85,83.5,0,0.7,0.3,-0.7,6,50,2,0,58
Javi Martínez,ESP,MF,Osasuna,La Liga,24-300,1999,0.1,9,9,100.0,126,55,6,6,100.0,3,3,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1
Lautaro Martínez,ARG,FW,Inter,Serie A,27-056,1997,5.4,81,106,76.4,1278,270,47,55,85.5,26,33,78.8,6,10,60.0,1,0.9,0.4,+0.1,8,6,1,0,11
Lisandro Martínez,ARG,DF,Manchester Utd,Premier League,26-273,1998,5.8,382,420,91.0,6688,2475,146,152,96.1,217,230,94.3,17,33,51.5,0,0.1,0.3,-0.1,2,21,3,0,29
Lucas Martínez Quarta,ARG,DF,Fiorentina,Serie A,28-160,1996,2.4,135,158,85.4,2666,1168,50,53,94.3,67,76,88.2,17,26,65.4,0,0.0,0.1,0.0,1,10,0,0,10
Toni Martínez,ESP,FW,Alavés,La Liga,27-109,1997,3.0,30,58,51.7,347,45,17,26,65.4,10,22,45.5,0,1,0.0,0,0.3,0.6,-0.3,3,1,1,0,1
Kevin Martins,ITA,DF,Monza,Serie A,19-260,2005,0.0,5,5,100.0,65,12,3,3,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,0
Javi Martón,ESP,FW,Athletic Club,La Liga,25-164,1999,0.2,3,4,75.0,29,0,2,3,66.7,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Adam Marušić,MNE,DF,Lazio,Serie A,32-000,1992,3.4,173,196,88.3,2496,919,96,104,92.3,65,77,84.4,5,7,71.4,0,0.0,0.1,0.0,2,13,4,2,12
Marvin,ESP,"DF,FW",Las Palmas,La Liga,24-106,2000,4.5,143,192,74.5,2473,639,68,77,88.3,61,85,71.8,12,22,54.5,0,0.6,0.4,-0.6,2,11,5,4,11
Omar Mascarell,EQG,MF,Mallorca,La Liga,31-258,1993,5.1,210,230,91.3,3672,998,98,103,95.1,82,85,96.5,23,30,76.7,0,0.0,0.1,0.0,1,17,1,0,17
Adam Masina,MAR,DF,Torino,Serie A,30-289,1994,6.7,390,457,85.3,6842,2561,169,189,89.4,187,208,89.9,29,53,54.7,2,0.2,0.3,+1.8,2,21,2,1,22
Erhan Mašović,SRB,DF,Bochum,Bundesliga,25-330,1998,3.2,139,160,86.9,3072,1174,29,32,90.6,91,98,92.9,19,30,63.3,0,0.0,0.0,0.0,0,9,0,0,18
Clinton Mata,ANG,DF,Lyon,Ligue 1,31-345,1992,6.0,244,308,79.2,4198,1540,117,129,90.7,104,126,82.5,22,44,50.0,2,0.4,1.1,+1.6,5,20,7,3,23
Jaime Mata,ESP,FW,Las Palmas,La Liga,35-359,1988,2.3,34,50,68.0,565,85,18,24,75.0,12,15,80.0,3,6,50.0,0,0.0,0.1,0.0,1,3,2,1,2
Igor Matanovic,CRO,FW,Eint Frankfurt,Bundesliga,21-200,2003,1.6,24,32,75.0,357,58,14,16,87.5,8,11,72.7,2,2,100.0,0,0.0,0.1,0.0,1,2,0,0,2
Pape Matar Sarr,SEN,MF,Tottenham,Premier League,22-033,2002,2.4,127,156,81.4,1917,390,75,86,87.2,43,51,84.3,7,10,70.0,1,1.0,0.2,0.0,3,18,1,1,11
Eliot Matazo,BEL,MF,Monaco,Ligue 1,22-245,2002,0.0,5,6,83.3,83,32,2,3,66.7,3,3,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,2
Jean-Philippe Mateta,FRA,FW,Crystal Palace,Premier League,27-111,1997,5.1,52,80,65.0,666,191,36,47,76.6,10,17,58.8,2,7,28.6,0,0.7,0.3,-0.7,7,4,3,0,8
Nemanja Matić,SRB,MF,Lyon,Ligue 1,36-077,1988,4.0,179,204,87.7,3111,959,77,83,92.8,85,93,91.4,14,19,73.7,0,0.3,0.4,-0.3,2,29,0,0,27
Chrislain Matsima,FRA,DF,Augsburg,Bundesliga,22-155,2002,0.6,22,26,84.6,368,172,9,10,90.0,13,14,92.9,0,1,0.0,0,0.0,0.0,0.0,0,2,0,0,2
Jean Mattéo Bahoya,FRA,MF,Eint Frankfurt,Bundesliga,19-163,2005,0.3,9,13,69.2,108,26,4,5,80.0,3,6,50.0,0,0,,1,0.3,0.2,+0.7,1,0,0,0,1
Alan Matturro,URU,DF,Genoa,Serie A,20-006,2004,0.2,5,6,83.3,137,38,3,4,75.0,0,0,,2,2,100.0,0,0.1,0.1,-0.1,1,0,0,0,0
Azor Matusiwa,NED,MF,Rennes,Ligue 1,26-172,1998,6.8,279,326,85.6,4650,1520,135,158,85.4,117,128,91.4,23,26,88.5,0,0.5,0.7,-0.5,5,35,11,1,43
Neal Maupay,FRA,FW,Marseille,Ligue 1,28-064,1996,1.7,37,52,71.2,455,71,22,29,75.9,11,15,73.3,0,1,0.0,0,0.1,0.1,-0.1,2,1,1,0,2
Stephy Mavididi,ENG,FW,Leicester City,Premier League,26-139,1998,4.3,87,119,73.1,1200,322,45,50,90.0,29,41,70.7,2,4,50.0,0,0.3,1.1,-0.3,4,5,6,0,13
Konstantinos Mavropanos,GRE,DF,West Ham,Premier League,26-311,1997,5.5,223,273,81.7,4263,1257,84,93,90.3,117,135,86.7,20,37,54.1,0,0.0,0.3,0.0,0,14,1,1,13
Christian Mawissa,FRA,DF,Monaco,Ligue 1,19-182,2005,1.8,92,111,82.9,1448,556,46,50,92.0,41,47,87.2,5,12,41.7,0,0.0,0.0,0.0,0,2,0,0,3
Keke Maximilian Topp,GER,"FW,MF",Werder Bremen,Bundesliga,20-206,2004,1.3,19,34,55.9,233,46,13,18,72.2,5,11,45.5,0,0,,0,0.7,0.2,-0.7,4,2,2,0,3
Borja Mayoral,ESP,FW,Getafe,La Liga,27-195,1997,1.4,20,37,54.1,252,47,10,12,83.3,3,8,37.5,2,4,50.0,0,0.3,0.0,-0.3,1,0,0,0,0
Senny Mayulu,FRA,"MF,DF",Paris S-G,Ligue 1,18-153,2006,0.5,20,26,76.9,281,41,7,11,63.6,9,10,90.0,0,0,,0,0.1,0.1,-0.1,1,1,1,0,2
Noussair Mazraoui,MAR,DF,Manchester Utd,Premier League,26-338,1997,6.2,305,365,83.6,4627,1799,172,198,86.9,120,136,88.2,8,17,47.1,1,0.1,0.5,+0.9,3,29,2,0,32
Luca Mazzitelli,ITA,MF,Como,Serie A,28-337,1995,1.9,85,107,79.4,1459,578,44,48,91.7,27,35,77.1,10,14,71.4,1,0.5,0.6,+0.5,4,10,4,0,13
Pasquale Mazzocchi,ITA,DF,Napoli,Serie A,29-082,1995,4.0,111,142,78.2,1595,603,68,75,90.7,38,49,77.6,3,9,33.3,0,0.3,0.3,-0.3,4,3,6,1,17
