Player,Nation,Pos,Squad,Comp,Age,Born,MatchesPlayed,Starts,Min,90s,Goals,Assists,G+A,G-PK,PK,PKattempted,CardY,CardR,xG,npxG,xAG,npxG+xAG,PrgCarries,PrgPasses,PrgReceived,G/90,A/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90
Sofiane Diop,FRA,"MF,FW",Nice,Ligue 1,24-129,2000,4,0,48,0.5,1,0,1,1,0,0,0,0,0.9,0.9,0.0,1.0,2,4,2,1.87,0.00,1.87,1.87,1.87,1.78,0.09,1.87,1.78,1.87
Andy Diouf,FRA,MF,Lens,Ligue 1,21-152,2003,7,6,544,6.0,1,0,1,1,0,0,0,0,0.4,0.4,0.7,1.1,22,25,16,0.17,0.00,0.17,0.17,0.17,0.07,0.11,0.18,0.07,0.18
Yehvann Diouf,FRA,GK,Reims,Ligue 1,24-335,1999,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Assane Dioussé,SEN,MF,Auxerre,Ligue 1,27-026,1997,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05
Axel Disasi,FRA,DF,Chelsea,Premier League,26-219,1998,2,1,94,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Roman Dixon,ENG,DF,Everton,Premier League,19-295,2004,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Álvaro djaló,ESP,FW,Athletic Club,La Liga,25-061,1999,5,2,185,2.1,1,0,1,1,0,0,0,0,0.2,0.2,0.3,0.5,7,3,23,0.49,0.00,0.49,0.49,0.49,0.11,0.14,0.25,0.11,0.25
Djené,TOG,DF,Getafe,La Liga,32-290,1991,9,9,737,8.2,0,0,0,0,0,0,3,0,0.1,0.1,0.3,0.4,5,18,3,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.05,0.01,0.05
Berat Djimsiti,ALB,DF,Atalanta,Serie A,31-240,1993,6,6,540,6.0,0,0,0,0,0,0,1,0,0.6,0.6,0.5,1.1,8,30,10,0.00,0.00,0.00,0.00,0.00,0.10,0.08,0.18,0.10,0.18
Marko Dmitrović,SRB,GK,Leganés,La Liga,32-266,1992,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ritsu Doan,JPN,FW,Freiburg,Bundesliga,26-122,1998,6,6,501,5.6,3,0,3,3,0,0,0,0,2.5,2.5,0.0,2.6,13,28,36,0.54,0.00,0.54,0.54,0.54,0.45,0.01,0.46,0.45,0.46
Dodô,BRA,DF,Fiorentina,Serie A,25-334,1998,7,7,630,7.0,0,0,0,0,0,0,3,0,0.1,0.1,1.3,1.3,36,33,46,0.00,0.00,0.00,0.00,0.00,0.01,0.18,0.19,0.01,0.19
Danilho Doekhi,NED,DF,Union Berlin,Bundesliga,26-108,1998,6,6,540,6.0,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,1,7,1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Matt Doherty,IRL,DF,Wolves,Premier League,32-274,1992,4,2,210,2.3,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,1,6,8,0.00,0.00,0.00,0.00,0.00,0.03,0.06,0.10,0.03,0.10
Jeremy Doku,BEL,FW,Manchester City,Premier League,22-142,2002,6,4,335,3.7,1,0,1,1,0,0,0,0,0.3,0.3,1.0,1.3,40,11,51,0.27,0.00,0.27,0.27,0.27,0.08,0.28,0.36,0.08,0.36
Marc Domenech,ESP,FW,Mallorca,La Liga,18-289,2006,3,2,115,1.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.2,0,2,8,0.00,0.00,0.00,0.00,0.00,0.11,0.01,0.12,0.11,0.12
Carlos Dominguez,ESP,DF,Celta Vigo,La Liga,23-248,2001,6,4,344,3.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.2,2,23,0,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04
Nicolás Domínguez,ARG,"MF,FW",Nott'ham Forest,Premier League,26-110,1998,5,2,177,2.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.2,1,6,4,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.08,0.07,0.08
Sergi Dominguez,ESP,DF,Barcelona,La Liga,19-198,2005,3,2,172,1.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,13,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Gianluigi Donnarumma,ITA,GK,Paris S-G,Ligue 1,25-234,1999,5,5,450,5.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Patrick Dorgu,DEN,"FW,DF",Lecce,Serie A,19-356,2004,6,6,494,5.5,1,0,1,1,0,0,1,1,1.6,1.6,0.1,1.8,21,9,32,0.18,0.00,0.18,0.18,0.18,0.30,0.02,0.32,0.30,0.32
Niklas Dorsch,GER,MF,Augsburg,Bundesliga,26-275,1998,1,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Niklas Dorsch,GER,MF,Heidenheim,Bundesliga,26-275,1998,3,1,122,1.4,0,0,0,0,0,0,0,1,0.0,0.0,0.1,0.1,1,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06
Alberto Dossena,ITA,DF,Como,Serie A,26-003,1998,6,6,514,5.7,0,1,1,0,0,0,0,0,0.2,0.2,0.4,0.6,1,17,0,0.00,0.18,0.18,0.00,0.18,0.03,0.08,0.11,0.03,0.11
Abdoulaye Doucouré,MLI,MF,Everton,Premier League,31-289,1993,6,5,396,4.4,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,5,13,11,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.07,0.05,0.07
Cheick Doucouré,MLI,MF,Crystal Palace,Premier League,24-282,2000,3,1,93,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,6,0,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
Désiré Doué,FRA,FW,Paris S-G,Ligue 1,19-135,2005,4,1,147,1.6,0,1,1,0,0,0,0,0,0.5,0.5,1.3,1.7,6,13,20,0.00,0.61,0.61,0.00,0.61,0.28,0.78,1.06,0.28,1.06
Guela Doué,CIV,DF,Strasbourg,Ligue 1,21-365,2002,7,7,630,7.0,0,0,0,0,0,0,3,0,0.2,0.2,0.0,0.3,6,25,2,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04
Douglas,BRA,MF,Nantes,Ligue 1,27-277,1997,6,6,505,5.6,1,0,1,1,0,0,3,0,1.1,1.1,0.3,1.4,3,27,12,0.18,0.00,0.18,0.18,0.18,0.20,0.05,0.25,0.20,0.25
Ismaël Doukouré,FRA,MF,Strasbourg,Ligue 1,21-084,2003,7,7,585,6.5,0,1,1,0,0,0,3,0,0.1,0.1,0.6,0.7,6,24,5,0.00,0.15,0.15,0.00,0.15,0.01,0.10,0.11,0.01,0.11
Issa Doumbia,CIV,MF,Venezia,Serie A,21-000,2003,6,1,146,1.6,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,2,5,4,0.00,0.00,0.00,0.00,0.00,0.12,0.02,0.14,0.12,0.14
Kamory Doumbia,MLI,"MF,FW",Brest,Ligue 1,21-241,2003,4,2,185,2.1,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,1,6,7,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.08,0.02,0.08
Anastasios Douvikas,GRE,FW,Celta Vigo,La Liga,25-075,1999,9,3,352,3.9,1,0,1,1,0,0,1,0,1.3,1.3,0.0,1.3,4,3,23,0.26,0.00,0.26,0.26,0.26,0.33,0.00,0.33,0.33,0.33
Artem Dovbyk,UKR,FW,Roma,Serie A,27-117,1997,7,7,610,6.8,3,0,3,3,0,0,0,0,3.3,3.3,0.3,3.5,4,3,47,0.44,0.00,0.44,0.44,0.44,0.48,0.04,0.52,0.48,0.52
Flynn Downes,ENG,MF,Southampton,Premier League,25-270,1999,7,7,630,7.0,0,0,0,0,0,0,3,0,0.3,0.3,0.8,1.1,12,31,15,0.00,0.00,0.00,0.00,0.00,0.04,0.12,0.15,0.04,0.15
Tommy Doyle,ENG,MF,Wolves,Premier League,22-365,2001,5,0,69,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,1,12,2,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.05,0.10
Radu Drăgușin,ROU,DF,Tottenham,Premier League,22-256,2002,2,1,100,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Patrick Drewes,GER,GK,Bochum,Bundesliga,31-255,1993,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Tim Drexler,GER,DF,Hoffenheim,Bundesliga,19-224,2005,6,5,333,3.7,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,2,14,2,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.02,0.02,0.02
Marvin Ducksch,GER,FW,Werder Bremen,Bundesliga,30-223,1994,6,6,457,5.1,1,1,2,0,1,1,0,0,2.4,1.6,0.9,2.5,1,17,40,0.20,0.20,0.39,0.00,0.20,0.48,0.17,0.65,0.32,0.50
Ondrej Duda,SVK,MF,Hellas Verona,Serie A,29-316,1994,5,4,383,4.3,0,1,1,0,0,0,4,0,0.2,0.2,1.2,1.4,3,21,5,0.00,0.23,0.23,0.00,0.23,0.04,0.28,0.32,0.04,0.32
Denzel Dumfries,NED,DF,Inter,Serie A,28-181,1996,5,1,164,1.8,1,0,1,1,0,0,1,0,0.6,0.6,0.1,0.7,5,3,9,0.55,0.00,0.55,0.55,0.55,0.35,0.06,0.41,0.35,0.41
Alfred Duncan,GHA,MF,Venezia,Serie A,31-220,1993,4,4,333,3.7,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.2,3,10,5,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.07,0.02,0.07
Lewis Dunk,ENG,DF,Brighton,Premier League,32-330,1991,7,7,615,6.8,0,0,0,0,0,0,2,0,0.2,0.2,0.4,0.6,7,55,1,0.00,0.00,0.00,0.00,0.00,0.02,0.06,0.08,0.02,0.08
Jhon Durán,COL,FW,Aston Villa,Premier League,20-308,2003,7,0,191,2.1,4,0,4,4,0,0,1,0,2.1,2.1,0.0,2.1,2,5,13,1.88,0.00,1.88,1.88,1.88,0.97,0.02,0.99,0.97,0.99
Pablo Durán,ESP,"FW,MF",Celta Vigo,La Liga,23-144,2001,4,2,172,1.9,0,1,1,0,0,0,0,0,0.1,0.1,0.2,0.4,3,2,14,0.00,0.52,0.52,0.00,0.52,0.06,0.13,0.19,0.06,0.19
Julien Duranville,BEL,FW,Dortmund,Bundesliga,18-164,2006,1,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,4,1,3,0.00,0.00,0.00,0.00,0.00,0.09,1.15,1.25,0.09,1.25
Hugo Duro,ESP,FW,Valencia,La Liga,24-341,1999,7,6,523,5.8,2,0,2,2,0,0,1,0,1.3,1.3,0.2,1.5,4,4,18,0.34,0.00,0.34,0.34,0.34,0.23,0.04,0.27,0.22,0.26
Jean-Kevin Duverne,HAI,DF,Nantes,Ligue 1,27-096,1997,5,4,327,3.6,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,3,14,4,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.06,0.04,0.06
Paulo Dybala,ARG,"FW,MF",Roma,Serie A,30-336,1993,5,3,285,3.2,1,0,1,0,1,1,0,0,1.2,0.4,1.4,1.7,7,10,24,0.32,0.00,0.32,0.00,0.00,0.37,0.43,0.80,0.12,0.55
Stefan Džodić,SRB,DF,Montpellier,Ligue 1,19-215,2005,2,2,163,1.8,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,2,6,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Adam Dźwigała,POL,"DF,MF",St. Pauli,Bundesliga,29-021,1995,4,0,89,1.0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,4,2,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.15,0.15,0.15
Aron Dønnum,NOR,"DF,MF",Toulouse,Ligue 1,26-179,1998,7,6,462,5.1,0,0,0,0,0,0,3,0,0.5,0.5,0.2,0.7,16,22,37,0.00,0.00,0.00,0.00,0.00,0.10,0.04,0.14,0.10,0.14
Ederson,BRA,GK,Manchester City,Premier League,31-060,1993,7,7,630,7.0,0,1,1,0,0,0,3,0,0.0,0.0,0.4,0.4,0,1,0,0.00,0.14,0.14,0.00,0.14,0.00,0.05,0.05,0.00,0.05
Éderson,BRA,MF,Atalanta,Serie A,25-101,1999,7,7,595,6.6,1,1,2,1,0,0,2,0,0.5,0.5,0.4,0.9,3,45,16,0.15,0.15,0.30,0.15,0.30,0.08,0.05,0.14,0.08,0.14
George Edmundson,ENG,DF,Ipswich Town,Premier League,27-046,1997,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Odsonne Édouard,FRA,"MF,FW",Crystal Palace,Premier League,26-274,1998,2,1,115,1.3,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,2,4,7,0.00,0.00,0.00,0.00,0.00,0.31,0.04,0.34,0.31,0.34
Odsonne Édouard,FRA,FW,Leicester City,Premier League,26-274,1998,3,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.15,0.00,0.15
Samuel Edozie,ENG,"DF,FW",Southampton,Premier League,21-262,2003,2,0,65,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,6,4,23,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.14,0.00,0.14
Johannes Eggestein,GER,FW,St. Pauli,Bundesliga,26-161,1998,6,6,480,5.3,0,1,1,0,0,0,1,0,0.8,0.8,1.0,1.8,7,15,44,0.00,0.19,0.19,0.00,0.19,0.15,0.18,0.34,0.15,0.34
Maximilian Eggestein,GER,MF,Freiburg,Bundesliga,27-313,1996,6,6,511,5.7,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.4,3,25,3,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07
Kingsley Ehizibue,NED,DF,Udinese,Serie A,29-144,1995,7,7,606,6.7,0,1,1,0,0,0,3,0,0.2,0.2,0.8,1.0,16,11,41,0.00,0.15,0.15,0.00,0.15,0.03,0.11,0.14,0.03,0.14
Chidera Ejuke,NGA,"FW,MF",Sevilla,La Liga,26-288,1998,8,5,499,5.5,1,0,1,1,0,0,0,0,0.7,0.7,1.3,1.9,47,23,59,0.18,0.00,0.18,0.18,0.18,0.12,0.23,0.35,0.12,0.35
Jeff Ekhator,ITA,"FW,MF",Genoa,Serie A,17-340,2006,5,0,59,0.7,1,0,1,1,0,0,0,0,0.6,0.6,0.0,0.6,1,1,9,1.53,0.00,1.53,1.53,1.53,0.88,0.03,0.91,0.88,0.91
Hugo Ekitike,FRA,FW,Eint Frankfurt,Bundesliga,22-118,2002,5,5,355,3.9,2,2,4,2,0,0,0,0,2.9,2.9,1.8,4.7,15,7,29,0.51,0.51,1.01,0.51,1.01,0.74,0.46,1.20,0.74,1.20
Jurgen Ekkelenkamp,NED,MF,Udinese,Serie A,24-194,2000,7,2,290,3.2,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,4,19,9,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.14,0.14,0.14
Jacques Ekomie,GAB,DF,Angers,Ligue 1,21-058,2003,4,3,227,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,6,8,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Emmanuel Ekong,SWE,"MF,FW",Empoli,Serie A,22-113,2002,5,0,66,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,5,2,6,0.00,0.00,0.00,0.00,0.00,0.06,0.12,0.17,0.06,0.17
Caleb Ekuban,GHA,FW,Genoa,Serie A,30-207,1994,4,2,210,2.3,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.3,1,3,11,0.00,0.00,0.00,0.00,0.00,0.11,0.03,0.14,0.11,0.14
Pierre Ekwah Elimby,FRA,MF,Saint-Étienne,Ligue 1,22-275,2002,4,4,360,4.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.1,2,20,2,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
Anthony Elanga,SWE,FW,Nott'ham Forest,Premier League,22-172,2002,7,4,361,4.0,0,1,1,0,0,0,1,0,0.6,0.6,0.6,1.1,11,8,22,0.00,0.25,0.25,0.00,0.25,0.14,0.14,0.28,0.14,0.28
Mikael Ellertsson,ISL,MF,Venezia,Serie A,22-219,2002,6,5,428,4.8,0,1,1,0,0,0,0,0,0.6,0.6,0.5,1.0,5,6,15,0.00,0.21,0.21,0.00,0.21,0.12,0.10,0.22,0.12,0.22
Harvey Elliott,ENG,FW,Liverpool,Premier League,21-195,2003,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Aritz Elustondo,ESP,DF,Real Sociedad,La Liga,30-202,1994,4,3,245,2.7,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,4,10,1,0.00,0.00,0.00,0.00,0.00,0.08,0.02,0.11,0.08,0.11
Nico Elvedi,SUI,DF,Gladbach,Bundesliga,28-016,1996,6,6,495,5.5,1,0,1,1,0,0,0,0,1.2,1.2,0.1,1.3,7,17,2,0.18,0.00,0.18,0.18,0.18,0.22,0.02,0.24,0.22,0.24
Adri Embarba,ESP,"FW,MF",Rayo Vallecano,La Liga,32-162,1992,9,7,541,6.0,0,1,1,0,0,0,2,0,0.4,0.4,1.0,1.4,14,17,42,0.00,0.17,0.17,0.00,0.17,0.06,0.17,0.22,0.06,0.22
Breel Embolo,SUI,FW,Monaco,Ligue 1,27-245,1997,5,4,332,3.7,0,2,2,0,0,0,1,0,2.5,2.5,1.8,4.3,6,6,26,0.00,0.54,0.54,0.00,0.54,0.67,0.49,1.16,0.67,1.16
Emanuel Emegha,NED,FW,Strasbourg,Ligue 1,21-256,2003,7,7,592,6.6,3,1,4,3,0,0,1,0,4.0,4.0,1.1,5.1,13,3,25,0.46,0.15,0.61,0.46,0.61,0.60,0.17,0.78,0.60,0.78
Emerson,BRA,DF,Milan,Serie A,25-276,1999,6,5,453,5.0,0,0,0,0,0,0,2,0,0.0,0.0,0.5,0.5,8,18,32,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.00,0.10
Yunus Emre Konak,TUR,"MF,FW",Brentford,Premier League,18-280,2006,3,0,19,0.2,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,1,1,0.00,0.00,0.00,0.00,0.00,0.72,0.00,0.72,0.72,0.72
Julio Enciso,PAR,"MF,FW",Brighton,Premier League,20-267,2004,5,0,80,0.9,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,3,4,7,0.00,0.00,0.00,0.00,0.00,0.18,0.15,0.33,0.18,0.33
Wataru Endo,JPN,MF,Liverpool,Premier League,31-250,1993,2,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.58,0.58,0.00,0.58
Endrick,BRA,FW,Real Madrid,La Liga,18-087,2006,7,0,46,0.5,1,0,1,1,0,0,1,0,0.6,0.6,0.0,0.6,4,1,8,1.96,0.00,1.96,1.96,1.96,1.25,0.00,1.25,1.25,1.25
Yannik Engelhardt,GER,MF,Como,Serie A,23-252,2001,3,0,79,0.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,4,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Arne Engels,BEL,"MF,FW",Augsburg,Bundesliga,21-038,2003,1,1,79,0.9,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.4,1,1,5,0.00,0.00,0.00,0.00,0.00,0.45,0.00,0.45,0.45,0.45
Christian Eriksen,DEN,MF,Manchester Utd,Premier League,32-245,1992,5,3,260,2.9,0,0,0,0,0,0,2,0,0.0,0.0,1.4,1.4,2,17,11,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.50,0.00,0.50
Martin Erlic,CRO,DF,Bologna,Serie A,26-266,1998,4,3,221,2.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,8,1,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06
Patrick Erras,GER,DF,Holstein Kiel,Bundesliga,29-269,1995,4,4,315,3.5,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,1,3,0,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.07,0.05,0.07
Alfonso Espino,URU,DF,Rayo Vallecano,La Liga,32-285,1992,4,4,304,3.4,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,5,8,8,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Sebastiano Esposito,ITA,"FW,MF",Empoli,Serie A,22-106,2002,7,5,453,5.0,2,0,2,2,0,0,0,0,1.0,1.0,0.2,1.2,11,14,12,0.40,0.00,0.40,0.40,0.40,0.20,0.04,0.24,0.20,0.24
Samuel Essende,COD,FW,Augsburg,Bundesliga,26-267,1998,4,4,326,3.6,2,0,2,2,0,0,2,1,1.5,1.5,0.8,2.3,8,3,26,0.55,0.00,0.55,0.55,0.55,0.42,0.21,0.62,0.42,0.62
Dario Essugo,POR,MF,Las Palmas,La Liga,19-216,2005,4,4,321,3.6,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,6,28,2,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05
Nahuel Estévez,ARG,MF,Parma,Serie A,28-337,1995,2,2,163,1.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,0,4,0,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04
Pervis Estupiñán,ECU,DF,Brighton,Premier League,26-269,1998,4,2,235,2.6,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,8,15,27,0.00,0.00,0.00,0.00,0.00,0.02,0.09,0.11,0.02,0.11
Evanilson,BRA,FW,Bournemouth,Premier League,25-010,1999,6,6,433,4.8,1,0,1,1,0,1,0,0,2.5,1.7,0.6,2.3,3,5,9,0.21,0.00,0.21,0.21,0.21,0.51,0.12,0.64,0.35,0.47
Jonny Evans,NIR,DF,Manchester Utd,Premier League,36-287,1988,3,1,114,1.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,5,0,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08
Eberechi Eze,ENG,"MF,FW",Crystal Palace,Premier League,26-109,1998,7,7,629,7.0,1,0,1,1,0,0,0,0,2.5,2.5,0.8,3.3,20,39,49,0.14,0.00,0.14,0.14,0.14,0.36,0.11,0.47,0.36,0.47
Abde Ezzalzouli,MAR,FW,Betis,La Liga,22-304,2001,9,7,636,7.1,1,0,1,1,0,1,1,0,3.9,3.1,0.5,3.6,39,27,79,0.14,0.00,0.14,0.14,0.14,0.55,0.07,0.62,0.44,0.51
Giovanni Fabbian,ITA,MF,Bologna,Serie A,21-276,2003,6,3,300,3.3,1,0,1,1,0,0,1,0,0.8,0.8,0.1,0.9,5,4,7,0.30,0.00,0.30,0.30,0.30,0.24,0.03,0.27,0.24,0.27
Łukasz Fabiański,POL,GK,West Ham,Premier League,39-181,1985,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Alieu Fadera,GAM,"FW,MF",Como,Serie A,22-348,2001,5,4,317,3.5,1,1,2,1,0,0,0,0,0.5,0.5,0.1,0.6,17,5,29,0.28,0.28,0.57,0.28,0.57,0.13,0.04,0.17,0.13,0.17
Wout Faes,BEL,DF,Leicester City,Premier League,26-196,1998,7,7,630,7.0,1,0,1,1,0,0,1,0,0.4,0.4,0.0,0.4,2,13,1,0.14,0.00,0.14,0.14,0.14,0.06,0.00,0.06,0.06,0.06
Nicolò Fagioli,ITA,MF,Juventus,Serie A,23-247,2001,6,3,339,3.8,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.3,14,26,13,0.00,0.00,0.00,0.00,0.00,0.05,0.03,0.08,0.05,0.08
Romain Faivre,FRA,"MF,FW",Brest,Ligue 1,26-094,1998,5,3,264,2.9,1,0,1,1,0,0,1,0,0.6,0.6,0.2,0.8,6,13,13,0.34,0.00,0.34,0.34,0.34,0.20,0.06,0.27,0.20,0.27
Wladimiro Falcone,ITA,GK,Lecce,Serie A,29-187,1995,7,7,630,7.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Davide Faraoni,ITA,"MF,DF",Hellas Verona,Serie A,32-357,1991,1,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Abdul Fatawu Issahaku,GHA,FW,Leicester City,Premier League,20-222,2004,7,3,277,3.1,0,1,1,0,0,0,0,0,0.1,0.1,0.5,0.6,12,8,17,0.00,0.32,0.32,0.00,0.32,0.05,0.15,0.20,0.05,0.20
Ansu Fati,ESP,FW,Barcelona,La Liga,21-351,2002,1,0,24,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,1,2,0.00,0.00,0.00,0.00,0.00,0.56,0.00,0.56,0.56,0.56
Khalil Fayad,FRA,"MF,FW",Montpellier,Ligue 1,20-129,2004,4,3,254,2.8,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,6,17,7,0.00,0.00,0.00,0.00,0.00,0.06,0.03,0.09,0.06,0.09
Jacopo Fazzini,ITA,MF,Empoli,Serie A,21-214,2003,4,4,301,3.3,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,7,8,15,0.00,0.00,0.00,0.00,0.00,0.05,0.03,0.08,0.05,0.08
Peter Federico,DOM,"MF,FW",Getafe,La Liga,22-083,2002,5,1,138,1.5,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,1,6,0.00,0.00,0.00,0.00,0.00,0.13,0.01,0.14,0.13,0.14
