Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fouls,FoulsDrawn,Offsides,Crosses,Interceptions,TklWon,PKwon,PKconceded,OG,Recoveries,AerialDuelsWon,AerialDuelsLost,AerialDuelsWon%
Fotios Kitsos,GRE,DF,AC Omonia,19,2003,3.0,0,0,0,1,5,0,4,3,5,0,0,0,20,0,0,
Jakub Kiwior,POL,DF,Arsenal,22,2000,0.8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0.0
Maurits Kjærgaard,DEN,MF,RB Salzburg,19,2003,0.5,0,0,0,1,1,0,0,1,0,0,0,0,4,0,2,0.0
Davy Klaassen,NED,MF,Ajax,29,1993,0.9,1,0,0,0,0,1,0,1,1,0,0,0,5,1,0,100.0
Robin Knoche,GER,DF,Union Berlin,30,1992,9.9,2,0,0,10,5,0,3,11,13,0,0,0,73,25,10,71.4
Mats Knoester,NED,DF,Ferencváros,23,1998,7.0,3,0,0,4,7,0,1,11,4,0,0,0,31,18,13,58.1
Jonas Knudsen,DEN,"DF,MF",Malmö,29,1992,0.8,2,0,0,1,0,0,4,2,0,0,0,0,5,1,2,33.3
Philipp Köhn,SUI,GK,RB Salzburg,24,1998,2.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,100.0
Sekou Koita,MLI,"MF,FW",RB Salzburg,22,1999,0.2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0.0
Orkun Kökçü,TUR,MF,Feyenoord,21,2000,9.6,1,0,0,13,6,1,31,3,7,0,0,0,60,2,5,28.6
Yukhym Konoplia,UKR,DF,Shakhtar,22,1999,3.3,1,0,0,4,2,1,4,3,4,1,1,0,15,3,6,33.3
Morten Konradsen,NOR,DF,Bodø/Glimt,26,1996,0.2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0.0
Odilon Kossounou,CIV,DF,Leverkusen,21,2001,2.1,1,0,0,5,1,0,0,3,3,0,0,0,13,2,5,28.6
Filip Kostić,SRB,"DF,MF",Juventus,29,1992,4.5,0,0,0,5,1,0,30,2,4,0,0,0,26,0,3,0.0
Jules Koundé,FRA,DF,Barcelona,23,1998,2.0,0,0,0,1,2,0,5,2,1,0,0,1,11,4,3,57.1
Ioannis Kousoulos,CYP,MF,AC Omonia,26,1996,0.3,0,0,0,0,3,0,0,0,0,0,0,0,6,1,0,100.0
Adnan Kovačević,BIH,DF,Ferencváros,28,1993,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0
Maksym Koval,UKR,GK,Sheriff Tiraspol,29,1992,5.0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,
Patrick Kpozo,GHA,DF,Sheriff Tiraspol,25,1997,5.1,2,0,0,8,2,0,14,11,9,0,1,0,22,6,8,42.9
Bledian Krasniqi,SUI,"MF,FW",Zürich,21,2001,1.7,0,0,0,2,3,0,1,0,2,0,0,0,8,1,1,50.0
Mykyta Kravchenko,UKR,FW,Dynamo Kyiv,25,1997,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
Mirlind Kryeziu,KVX,DF,Zürich,25,1997,2.8,1,0,0,2,0,0,0,2,2,0,0,0,14,4,2,66.7
Dmytro Kryskiv,UKR,MF,Shakhtar,21,2000,2.0,0,0,0,3,3,1,0,0,3,0,0,0,9,1,0,100.0
Lukas Kübler,GER,"DF,MF",Freiburg,29,1992,4.7,0,0,0,7,4,1,13,5,6,0,0,0,27,8,4,66.7
Takefusa Kubo,JPN,"FW,MF",Real Sociedad,21,2001,4.0,0,0,0,4,3,1,20,0,1,0,0,0,13,3,3,50.0
Mohammed Kudus,GHA,"FW,MF",Ajax,21,2000,2.0,1,0,0,2,4,4,2,1,2,0,0,0,8,2,3,40.0
Marash Kumbulla,ALB,"DF,MF",Roma,22,2000,0.8,0,0,0,1,0,0,0,2,0,0,0,0,6,3,1,75.0
Pierre Kunde,CMR,MF,Olympiacos,27,1995,4.3,1,0,0,7,2,0,8,2,6,0,0,0,34,0,2,0.0
Owusu Kwabena,GHA,FW,Qarabağ,25,1997,5.9,1,0,0,3,5,6,1,2,2,0,0,0,19,2,16,11.1
Moussa Kyabou,MLI,MF,Sheriff Tiraspol,24,1998,4.7,2,1,1,9,0,0,0,8,11,0,0,0,32,4,2,66.7
Daniel Kyereh,GHA,FW,Freiburg,26,1996,2.5,0,0,0,4,5,0,0,2,4,0,0,0,14,0,6,0.0
Christoforou Kypros,CYP,DF,AÉK Lárnaka,29,1993,2.1,0,0,0,4,1,0,6,3,0,0,0,0,10,4,6,40.0
Alban Lafont,FRA,GK,Nantes,23,1999,8.0,1,0,0,1,0,0,0,0,0,0,1,0,8,1,0,100.0
Montassir Lahtimi,MAR,FW,Trabzonspor,21,2001,0.2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,
Aïssa Laïdouni,TUN,MF,Ferencváros,25,1996,3.9,2,0,0,7,11,0,10,7,8,0,0,0,33,4,0,100.0
Aïssa Laïdouni,TUN,MF,Union Berlin,25,1996,2.6,1,0,0,3,6,0,3,0,5,0,0,0,14,0,3,0.0
Diego Lainez,MEX,"MF,FW",Braga,22,2000,1.1,0,0,0,3,1,1,3,1,0,0,0,0,2,1,2,33.3
Érik Lamela,ARG,"FW,MF",Sevilla,30,1992,3.9,4,0,0,18,6,0,2,1,5,0,0,0,25,7,9,43.8
Ádám Lang,HUN,DF,AC Omonia,29,1993,4.5,3,0,0,5,1,0,0,5,1,0,1,0,24,6,11,35.3
Christoph Lang,AUT,MF,Sturm Graz,20,2002,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50.0
Loïc Lapoussin,MAD,DF,Union SG,26,1996,8.2,2,0,0,9,8,0,28,10,12,0,0,0,76,1,10,9.1
Hugo Larsson,SWE,MF,Malmö,18,2004,4.0,0,0,0,5,3,0,2,1,4,0,0,0,24,0,3,0.0
Manuel Lazzari,ITA,DF,Lazio,28,1993,1.5,3,1,1,3,2,1,2,1,3,0,0,0,9,1,0,100.0
Robin Le Normand,ESP,DF,Real Sociedad,25,1996,4.0,0,0,0,6,0,0,0,3,1,0,0,0,21,14,9,60.9
Jan Lecjaks,CZE,DF,AC Omonia,31,1990,3.7,0,0,0,0,3,0,9,2,3,0,0,0,16,3,1,75.0
Richy Ledezma,USA,"MF,FW",PSV Eindhoven,21,2000,1.5,1,0,0,1,3,0,4,0,1,0,0,0,12,0,0,
Diogo Leite,POR,DF,Union Berlin,23,1999,9.0,1,0,0,13,9,2,3,13,12,0,0,0,42,25,17,59.5
Robert Lewandowski,POL,FW,Barcelona,33,1988,2.0,1,0,0,4,3,1,0,1,1,0,0,0,6,1,4,20.0
Jamie Leweling,GER,"MF,FW",Union Berlin,21,2001,0.7,0,0,0,4,2,0,1,0,1,0,0,0,7,0,3,0.0
Oscar Lewicki,SWE,"MF,DF",Malmö,30,1992,3.9,0,0,0,3,0,0,2,2,3,0,0,0,27,5,3,62.5
Philipp Lienhart,AUT,DF,Freiburg,26,1996,5.6,1,0,0,4,3,0,2,5,9,0,0,0,34,10,6,62.5
Lincoln,BRA,"MF,FW",Fenerbahçe,23,1998,5.1,2,0,0,2,10,0,20,2,3,0,0,0,21,3,3,50.0
Victor Lindelöf,SWE,DF,Manchester Utd,28,1994,5.8,0,0,0,1,0,0,0,2,5,0,0,0,28,13,6,68.4
Lucas Lingman,FIN,MF,HJK,24,1998,5.5,0,0,0,2,3,0,8,6,3,0,0,0,41,0,0,
Krisztián Lisztes,HUN,FW,Ferencváros,17,2005,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Ivan Ljubic,AUT,"MF,FW",Sturm Graz,26,1996,2.3,3,0,0,5,1,0,1,3,6,0,0,0,16,2,0,100.0
Diego Llorente,ESP,DF,Roma,28,1993,1.5,1,0,0,1,0,0,0,1,0,0,0,0,10,0,7,0.0
Manuel Locatelli,ITA,MF,Juventus,24,1998,7.1,1,0,0,7,9,1,1,11,10,0,0,0,43,13,6,68.4
Marius Lode,NOR,DF,Bodø/Glimt,29,1993,4.7,1,0,0,2,6,0,0,9,3,0,0,0,20,3,4,42.9
Loizos Loizou,CYP,FW,AC Omonia,19,2003,2.1,0,0,0,1,5,2,2,0,0,0,0,0,5,1,4,20.0
Emmanuel Lomotey,GHA,DF,Malmö,24,1997,0.1,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,
Rafael Lopes,POR,FW,AÉK Lárnaka,31,1991,2.3,0,0,0,2,4,4,0,0,0,0,0,0,6,12,12,50.0
Marcos López,PER,DF,Feyenoord,22,1999,5.0,1,0,0,8,5,0,8,10,7,0,0,0,37,7,4,63.6
Jonas Lössl,DEN,GK,Midtjylland,33,1989,8.0,2,0,0,0,0,0,0,0,0,0,0,0,12,0,0,
Jean Lucas,BRA,MF,Monaco,24,1998,0.8,0,0,0,1,1,0,0,1,4,0,0,0,5,0,1,0.0
Lorenzo Lucca,ITA,FW,Ajax,21,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
Senne Lynen,BEL,MF,Union SG,23,1999,9.9,2,0,0,13,10,0,14,7,10,0,0,0,59,5,6,45.5
Yann M'Vila,FRA,"MF,DF",Olympiacos,32,1990,3.2,1,0,0,4,4,0,1,9,2,0,0,0,23,3,3,50.0
Koki Machida,JPN,DF,Union SG,24,1997,1.0,0,0,0,0,0,0,0,2,3,0,0,0,5,2,0,100.0
Noni Madueke,ENG,FW,PSV Eindhoven,20,2002,1.2,0,0,0,1,0,0,4,1,0,0,0,0,2,0,0,
Gabriel Magalhães,BRA,DF,Arsenal,24,1997,5.7,1,0,0,9,3,0,0,5,6,0,0,0,27,25,6,80.6
Shakhruddin Magomedaliyev,AZE,GK,Qarabağ,28,1994,6.0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,
Harry Maguire,ENG,DF,Manchester Utd,29,1993,4.1,1,0,0,5,2,0,0,4,3,0,0,1,23,13,10,56.5
Jon Magunacelaya,ESP,FW,Real Sociedad,22,2000,0.3,0,0,0,0,2,0,0,0,0,0,0,0,3,1,2,33.3
Lovro Majer,CRO,MF,Rennes,24,1998,5.9,1,0,0,9,8,0,29,5,6,0,0,0,46,2,5,28.6
Tyrell Malacia,NED,DF,Manchester Utd,22,1999,7.4,1,0,0,17,10,0,9,8,15,0,0,1,42,3,7,30.0
Rafail Mamas,CYP,MF,AÉK Lárnaka,21,2001,3.5,2,0,0,9,8,1,1,2,4,0,0,1,16,3,2,60.0
Gianluca Mancini,ITA,DF,Roma,26,1996,14.5,6,0,0,19,13,0,10,16,11,0,0,1,54,19,15,55.9
Steve Mandanda,FRA,GK,Rennes,37,1985,6.9,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0,100.0
Balázs Manner,HUN,MF,Ferencváros,17,2005,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kostas Manolas,GRE,DF,Olympiacos,31,1991,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,60.0
Marcão,BRA,DF,Sevilla,26,1996,1.3,0,0,0,3,5,0,0,1,0,0,0,0,7,4,1,80.0
Marcelo,BRA,"MF,DF",Olympiacos,34,1988,0.9,0,0,0,0,2,0,3,0,0,0,0,0,8,0,0,
Antonio Marchesano,SUI,MF,Zürich,31,1991,2.9,1,0,0,7,6,1,5,3,3,0,0,0,15,0,3,0.0
Pablo Marín,ESP,"MF,FW",Real Sociedad,19,2003,1.1,0,0,0,0,1,1,3,0,0,0,0,0,5,0,2,0.0
Guillermo Maripán,CHI,DF,Monaco,28,1994,4.3,1,0,0,4,2,0,0,6,1,0,0,0,17,9,6,60.0
Marquinhos,BRA,FW,Arsenal,19,2003,1.6,0,0,0,3,1,2,8,3,3,0,0,0,8,0,3,0.0
Marquinhos,BRA,"FW,MF",Ferencváros,22,1999,2.5,1,0,0,3,2,0,4,1,0,0,0,0,11,2,1,66.7
Anthony Martial,FRA,FW,Manchester Utd,26,1995,1.6,0,0,0,4,2,1,0,0,0,0,0,0,3,1,3,25.0
Gabriel Martinelli,BRA,FW,Arsenal,21,2001,5.5,2,0,0,3,10,3,14,1,1,0,0,0,20,6,10,37.5
Emiliano Martínez,URU,MF,Midtjylland,22,1999,5.5,3,0,0,13,10,0,0,7,15,0,0,0,57,7,3,70.0
Lisandro Martínez,ARG,DF,Manchester Utd,24,1998,8.8,3,0,0,8,5,0,0,12,16,0,1,0,60,9,7,56.3
Gelson Martins,POR,MF,Monaco,27,1995,0.3,0,0,0,0,1,0,1,0,0,0,0,0,3,0,1,0.0
Adam Marušić,MNE,DF,Lazio,29,1992,3.8,1,0,0,3,2,0,3,0,4,0,1,0,22,1,1,50.0
Giorgos Masouras,GRE,"FW,MF",Olympiacos,28,1994,2.6,1,0,0,4,4,1,1,0,5,0,0,0,13,1,6,14.3
Eliot Matazo,BEL,MF,Monaco,20,2002,0.9,0,0,0,0,0,0,0,2,0,0,0,0,12,1,1,50.0
Matheus,BRA,GK,Braga,30,1992,6.0,0,0,0,0,3,0,0,0,0,0,0,0,11,0,0,
Nemanja Matić,SRB,MF,Roma,33,1988,12.7,3,0,0,11,12,0,8,22,16,0,0,0,127,10,7,58.8
Chrislain Matsima,FRA,DF,Monaco,20,2002,0.8,0,0,0,1,2,0,1,2,2,0,0,0,8,1,2,33.3
Adam Matthews,WAL,DF,AC Omonia,30,1992,3.9,0,0,0,0,1,0,7,4,4,0,0,0,23,4,1,80.0
Mykola Matviyenko,UKR,DF,Shakhtar,26,1996,4.3,1,0,0,2,3,0,3,8,2,0,0,0,18,5,0,100.0
Philipp Max,GER,DF,PSV Eindhoven,28,1993,4.4,0,0,0,3,3,2,11,5,3,0,0,0,29,3,3,50.0
Charlie McNeill,ENG,DF,Manchester Utd,18,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Scott McTominay,SCO,MF,Manchester Utd,25,1996,1.5,0,0,0,1,1,0,1,0,2,0,0,0,5,7,3,70.0
Iuri Medeiros,POR,MF,Braga,28,1994,1.4,0,0,0,0,0,0,2,0,1,0,0,0,12,0,0,
Kevin Medina,COL,DF,Qarabağ,29,1993,1.7,0,1,0,2,0,0,0,2,0,0,0,0,11,7,1,87.5
Maksim Medvedev,AZE,DF,Qarabağ,32,1989,0.3,0,0,0,0,0,0,0,0,1,0,0,0,6,1,1,50.0
Birger Meling,NOR,DF,Rennes,27,1994,5.0,0,0,0,5,6,0,10,7,9,0,0,0,28,6,9,40.0
Brais Méndez,ESP,"MF,FW",Real Sociedad,25,1997,5.9,2,0,0,10,6,0,38,9,6,0,0,0,31,8,5,61.5
Xavier Mercier,FRA,MF,Ferencváros,33,1989,0.3,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,
Mikel Merino,ESP,MF,Real Sociedad,26,1996,6.0,0,0,0,11,7,1,7,12,8,0,0,0,51,22,12,64.7
Quentin Merlin,FRA,DF,Nantes,20,2002,4.0,0,0,0,0,0,0,29,6,4,0,0,0,24,0,2,0.0
Karol Mets,EST,DF,Zürich,29,1993,1.5,1,0,0,2,0,0,0,3,0,0,0,0,6,2,1,66.7
Sven Michel,GER,FW,Union Berlin,32,1990,2.1,0,1,0,4,3,6,3,2,2,0,0,0,8,8,11,42.1
Jovan Mijatović,SRB,"MF,FW",Red Star,17,2005,0.2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,33.3
Nemanja Miletić,SRB,DF,AC Omonia,31,1991,5.6,0,0,0,4,2,0,0,1,7,0,0,0,33,10,3,76.9
Hrvoje Miličević,BIH,DF,AÉK Lárnaka,29,1993,6.0,1,0,0,4,6,0,0,15,6,0,0,0,30,4,3,57.1
Arkadiusz Milik,POL,FW,Juventus,28,1994,1.4,0,0,0,1,0,1,0,0,1,0,0,0,5,2,4,33.3
Sergej Milinković-Savić,SRB,MF,Lazio,27,1995,3.7,1,0,0,4,6,0,8,2,2,0,0,0,19,11,7,61.1
Nemanja Milunović,SRB,DF,Red Star,33,1989,4.1,1,0,0,2,4,0,1,11,1,0,0,0,40,14,7,66.7
Takumi Minamino,JPN,"FW,MF",Monaco,27,1995,1.7,1,0,0,5,3,0,5,0,2,0,0,0,12,1,3,25.0
Rafa Mir,ESP,"MF,FW",Sevilla,25,1997,0.9,2,0,0,3,0,1,1,2,0,0,0,0,1,4,7,36.4
Juan Miranda,ESP,DF,Betis,22,2000,6.0,1,0,0,7,4,0,22,2,6,0,0,0,26,6,9,40.0
Fabio Miretti,ITA,MF,Juventus,18,2003,2.2,0,0,0,4,2,0,5,2,2,0,0,0,6,2,3,40.0
Stefan Mitrović,SRB,"FW,MF",Red Star,19,2002,3.1,0,0,0,4,4,2,3,0,0,0,0,0,15,2,6,25.0
Ryan Mmaee,MAR,FW,Ferencváros,24,1997,6.1,0,0,0,11,15,1,2,1,2,0,0,0,12,20,17,54.1
Samy Mmaee,MAR,DF,Ferencváros,25,1996,6.0,2,0,0,6,1,0,0,11,7,0,0,0,34,9,2,81.8
Brede Moe,NOR,DF,Bodø/Glimt,30,1991,1.9,0,0,0,1,1,0,0,1,1,0,0,0,5,3,2,60.0
Mostafa Mohamed,EGY,"FW,MF",Nantes,24,1997,6.9,2,0,0,6,3,5,2,2,1,0,0,0,20,24,33,42.1
Niklas Moisander,FIN,DF,Malmö,36,1985,1.0,1,0,0,1,0,0,0,3,1,0,0,0,8,1,0,100.0
Florent Mollet,FRA,MF,Nantes,30,1991,1.0,0,0,0,3,1,0,6,2,0,0,0,0,6,0,0,
Gonzalo Montiel,ARG,"DF,FW",Sevilla,25,1997,3.4,3,0,0,1,5,1,11,6,1,0,0,0,16,0,4,0.0
Emre Mor,TUR,MF,Fenerbahçe,25,1997,1.8,1,0,0,4,5,0,4,1,4,0,0,0,15,1,1,50.0
Álex Moreno,ESP,"DF,MF",Betis,29,1993,0.8,0,0,0,1,4,0,2,1,4,0,0,0,8,1,1,50.0
Anthony Moris,LUX,GK,Union SG,32,1990,10.0,2,0,0,0,0,0,0,0,0,0,0,0,11,4,0,100.0
Hidemasa Morita,JPN,MF,Sporting CP,27,1995,3.6,1,0,0,4,1,0,1,8,3,0,0,1,23,4,3,57.1
Nemanja Motika,SRB,MF,Red Star,19,2003,0.2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0.0
Samuel Moutoussamy,COD,MF,Nantes,25,1996,5.9,1,0,0,2,2,0,5,3,4,0,0,1,45,3,3,50.0
Aihen Muñoz,ESP,DF,Real Sociedad,24,1997,1.0,1,0,0,3,1,0,4,0,4,0,0,0,7,1,1,50.0
Murilo,POR,DF,HJK,26,1995,0.2,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,
Almoatasem Al Musrati,LBY,MF,Braga,26,1996,4.6,0,0,0,3,7,0,0,14,5,0,0,0,42,10,6,62.5
Bəhlul Mustafazadə,AZE,DF,Qarabağ,25,1997,6.0,1,0,0,4,2,0,1,9,3,0,1,0,28,31,23,57.4
Ibrahim Mustapha,GHA,"MF,FW",Red Star,22,2000,0.8,0,0,0,1,0,0,1,1,1,0,0,0,2,1,3,25.0
Alper Mutlu,,GK,AÉK Lárnaka,18,2003,0.5,1,0,0,0,0,0,0,0,0,,,0,,,,
Joel Mvuka,NOR,FW,Bodø/Glimt,19,2002,3.5,0,0,0,2,2,0,4,2,2,0,0,0,16,0,6,0.0
Phillipp Mwene,AUT,DF,PSV Eindhoven,28,1994,6.0,2,0,0,5,5,0,15,3,7,0,0,0,27,4,5,44.4
Bohdan Mykhaylychenko,UKR,DF,Shakhtar,25,1997,3.3,2,0,0,4,3,0,9,5,5,0,0,0,15,1,1,50.0
Ben Nabouhane,COM,"FW,MF",Red Star,33,1989,0.6,0,0,0,2,4,0,5,0,0,0,0,0,2,1,2,33.3
Giorgos Naoum,CYP,MF,AÉK Lárnaka,21,2001,0.8,0,0,0,1,6,0,4,2,0,0,1,0,6,0,2,0.0
Roberto Navarro,ESP,"FW,MF",Real Sociedad,20,2002,2.2,0,0,0,2,4,0,6,2,3,0,0,0,7,3,1,75.0
Jesús Navas,ESP,DF,Sevilla,36,1985,7.7,0,0,0,3,5,1,52,3,9,0,0,0,52,0,5,0.0
Yehor Nazaryna,UKR,MF,Shakhtar,25,1997,0.7,0,0,0,1,0,0,0,0,0,0,0,0,4,1,2,33.3
Anton Nedyalkov,BUL,DF,Ludogorets,29,1993,6.0,3,0,0,6,3,0,1,8,6,0,0,0,32,10,3,76.9
Reiss Nelson,ENG,FW,Arsenal,22,1999,3.3,0,0,0,2,2,0,18,1,2,0,0,0,17,2,4,33.3
Ruslan Neshcheret,UKR,GK,Dynamo Kyiv,20,2002,2.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
Tokmac Nguen,NOR,"FW,MF",Ferencváros,28,1993,3.7,1,0,0,3,5,3,11,2,0,0,0,0,12,0,4,0.0
Sikou Niakaté,MLI,DF,Braga,23,1999,0.8,1,0,0,1,0,0,0,2,0,0,0,0,5,0,2,0.0
Tanguy Nianzou,FRA,DF,Sevilla,20,2002,3.8,1,0,0,2,7,0,0,6,6,0,0,0,12,4,8,33.3
Lasse Nielsen,DEN,DF,Malmö,34,1988,2.0,0,0,0,3,0,0,1,4,2,0,0,0,11,3,0,100.0
Bart Nieuwkoop,NED,DF,Union SG,26,1996,8.9,1,0,0,15,5,1,17,23,16,0,0,0,37,19,13,59.4
Veljko Nikolić,SRB,"MF,DF",Red Star,22,1999,0.6,0,0,0,0,0,0,0,1,3,0,0,0,5,0,0,
Gustaf Nilsson,SWE,"FW,DF",Union SG,25,1997,1.9,1,0,0,5,4,0,1,0,1,0,0,0,9,3,8,27.3
Eddie Nketiah,ENG,FW,Arsenal,23,1999,5.8,0,0,0,8,6,3,2,0,0,0,1,0,13,6,11,35.3
Nonato,BRA,MF,Ludogorets,24,1998,1.2,1,0,0,3,1,1,0,2,0,0,0,0,10,0,0,
Andreas Ntoi,GRE,DF,Olympiacos,19,2003,2.0,0,0,0,1,0,0,0,4,1,0,0,0,1,6,3,66.7
Alexander Nübel,GER,GK,Monaco,25,1996,8.3,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,
Armando Obispo,NED,DF,PSV Eindhoven,23,1999,3.8,0,0,0,3,1,0,0,5,2,0,0,0,17,3,4,42.9
Lucas Ocampos,ARG,"FW,MF",Sevilla,28,1994,5.7,1,0,0,10,14,3,15,3,8,0,0,0,36,12,20,37.5
Noah Okafor,SUI,FW,RB Salzburg,22,2000,1.9,0,0,0,1,1,0,3,1,0,0,0,0,8,0,1,0.0
Jonathan Okita,COD,"FW,MF",Zürich,26,1995,4.3,0,0,0,1,1,1,10,3,3,0,0,0,16,3,8,27.3
Victor Olatunji,NGA,FW,AÉK Lárnaka,22,1999,3.2,1,0,0,8,6,1,1,1,0,0,0,0,9,10,13,43.5
Paulo Oliveira,POR,DF,Braga,30,1992,5.2,1,0,0,1,4,0,0,4,1,0,0,0,24,16,10,61.5
Cauly Oliveira Souza,BRA,MF,Ludogorets,26,1995,6.0,0,0,0,4,9,1,14,1,2,0,0,0,27,0,5,0.0
Kristoffer Olsson,SWE,MF,Midtjylland,27,1995,6.4,2,0,0,11,6,0,0,15,8,0,0,0,31,1,7,12.5
Martin Olsson,SWE,"MF,DF",Malmö,34,1988,3.9,2,0,0,3,6,1,10,2,4,0,0,0,15,5,9,35.7
Anthony Olusanya,FIN,"FW,MF",HJK,21,2000,1.8,0,0,0,2,0,1,1,0,3,0,0,0,4,0,7,0.0
Warmed Omari,COM,DF,Rennes,22,2000,2.3,1,0,0,1,1,0,0,1,0,0,0,0,11,4,2,66.7
Abdülkadir Ömür,TUR,"FW,MF",Trabzonspor,23,1999,2.4,1,0,0,2,0,0,2,3,3,0,0,0,11,2,2,50.0
Jayden Oosterwolde,NED,DF,Fenerbahçe,21,2001,1.0,0,0,0,1,0,0,4,0,2,0,0,0,2,1,1,50.0
Fredrik Oppegard,NOR,DF,PSV Eindhoven,19,2002,1.0,0,0,0,0,1,0,0,1,3,0,0,0,6,0,0,
Alois Oroz,CRO,MF,Sturm Graz,21,2000,0.6,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,
Bright Osayi-Samuel,NGA,"DF,FW",Fenerbahçe,24,1997,4.1,1,0,0,4,11,0,5,5,5,0,0,0,24,4,4,50.0
Abou Ouattara,BFA,"FW,DF",Sheriff Tiraspol,22,1999,2.1,0,0,0,5,5,0,4,1,1,0,0,0,8,3,6,33.3
Cheick Oumar Conde,GUI,MF,Zürich,22,2000,3.0,2,0,0,9,0,1,1,5,6,0,0,0,27,4,0,100.0
Mikel Oyarzabal,ESP,FW,Real Sociedad,25,1997,1.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
Filip Ozobić,AZE,MF,Qarabağ,31,1991,1.8,0,0,0,4,2,0,3,1,0,1,0,0,7,2,2,50.0
Jon Pacheco,ESP,DF,Real Sociedad,21,2001,5.0,0,0,0,2,2,0,0,6,2,0,0,0,27,15,9,62.5
Sergio Padt,NED,GK,Ludogorets,32,1990,6.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,
Igor Paixão,BRA,"FW,MF",Feyenoord,22,2000,2.3,0,0,0,1,2,0,8,4,0,0,0,0,12,2,3,40.0
Exequiel Palacios,ARG,MF,Leverkusen,23,1998,5.7,2,0,0,9,13,0,0,9,17,0,0,0,72,0,2,0.0
Nicolas Pallois,FRA,DF,Nantes,34,1987,6.0,1,1,0,4,1,0,2,13,12,0,1,0,47,5,7,41.7
Nikolas Panayiotou,CYP,"DF,MF",AC Omonia,22,2000,3.3,1,0,0,3,6,0,0,4,9,0,0,0,19,6,15,28.6
Radovan Pankov,SRB,"DF,MF",Red Star,26,1995,0.4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
Sokratis Papastathopoulos,GRE,DF,Olympiacos,34,1988,1.0,1,0,0,0,0,0,0,3,1,0,0,0,4,1,0,100.0
Fotios Papoulis,CYP,"MF,FW",AC Omonia,37,1985,1.8,1,0,0,1,7,1,2,0,0,0,0,0,4,1,2,33.3
Leandro Paredes,ARG,MF,Juventus,28,1994,1.7,1,0,0,3,2,0,9,3,2,0,0,0,10,0,0,
Kaheem Parris,JAM,MF,Dynamo Kyiv,22,2000,0.2,0,0,0,1,1,0,2,1,1,0,0,0,2,0,0,
Thomas Partey,GHA,MF,Arsenal,29,1993,1.9,0,0,0,3,1,0,0,3,2,0,0,0,11,3,3,50.0
Alexandros Paschalakis,GRE,GK,Olympiacos,33,1989,2.0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100.0
Lóránd Pászka,HUN,DF,Ferencváros,26,1996,2.9,0,0,0,1,4,0,12,4,1,0,0,0,25,7,6,53.8
Patric,ESP,DF,Lazio,29,1993,2.4,2,0,0,2,2,0,0,2,1,0,0,0,19,3,3,50.0
Rui Patrício,POR,GK,Roma,34,1988,14.7,2,0,0,0,1,0,0,0,0,0,0,0,20,1,0,100.0
Paulinho,POR,FW,Sporting CP,29,1992,3.7,0,0,0,4,7,4,0,1,2,0,0,0,9,6,13,31.6
Paulinho,BRA,DF,Midtjylland,27,1995,6.6,4,1,1,4,9,0,14,12,6,0,0,0,39,4,4,50.0
Strahinja Pavlović,SRB,DF,RB Salzburg,21,2001,1.0,1,0,0,3,1,0,2,0,0,0,0,0,5,2,5,28.6
Marcus Pedersen,NOR,DF,Feyenoord,22,2000,4.5,1,0,0,6,3,1,9,3,4,0,0,0,33,1,2,33.3
Pedri,ESP,MF,Barcelona,19,2002,0.4,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,
Pedrinho,BRA,MF,Ludogorets,24,1998,2.1,0,0,0,1,5,0,0,5,2,0,0,0,19,3,1,75.0
Pedro,ESP,"FW,MF",Lazio,35,1987,3.1,1,0,0,2,4,2,12,1,3,0,0,0,13,0,1,0.0
