Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA/90,SCAPassLive,SCAPassDead,SCATakeOns,SCAShots,SCAFoulsDrawn,SCADefAction,GCA,GCA/90,GCAPassLive,GCAPassDead,GCATakeOns,GCAShots,GCAFoulsDrawn,GCADefAction
Eric Bailly,CIV,DF,Villarreal,La Liga,29,1994,9.3,3,0.32,2,0,1,0,0,0,1,0.11,1,0,0,0,0,0
Stefan Bajcetic,ESP,MF,Liverpool,Premier League,18,2004,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Nedim Bajrami,ALB,"MF,FW",Sassuolo,Serie A,24,1999,14.6,50,3.44,30,10,3,5,1,1,6,0.41,4,1,0,1,0,0
Cédric Bakambu,COD,FW,Betis,La Liga,32,1991,2.2,5,2.32,3,0,0,1,1,0,0,0.00,0,0,0,0,0,0
Tiemoué Bakayoko,FRA,MF,Lorient,Ligue 1,28,1994,14.6,13,0.89,10,1,0,1,0,1,3,0.21,2,0,0,1,0,0
Mitchel Bakker,NED,DF,Atalanta,Serie A,23,2000,4.2,4,0.95,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ridle Baku,GER,"DF,MF",Wolfsburg,Bundesliga,25,1998,22.4,59,2.64,50,0,0,5,4,0,1,0.04,1,0,0,0,0,0
Dilane Bakwa,FRA,"FW,MF",Strasbourg,Ligue 1,20,2002,24.2,107,4.42,54,27,13,5,7,1,10,0.41,4,4,1,1,0,0
Tommaso Baldanzi,ITA,"MF,FW",Empoli,Serie A,20,2003,8.3,36,4.35,24,4,3,1,4,0,2,0.24,2,0,0,0,0,0
Tommaso Baldanzi,ITA,"FW,MF",Roma,Serie A,20,2003,5.8,23,4.00,12,0,4,3,4,0,1,0.17,0,0,0,1,0,0
Alejandro Balde,ESP,DF,Barcelona,La Liga,19,2003,15.3,29,1.90,26,0,2,0,1,0,4,0.26,4,0,0,0,0,0
George Baldock,GRE,DF,Sheffield Utd,Premier League,30,1993,10.8,16,1.49,10,3,2,0,1,0,2,0.19,1,0,0,0,1,0
Carlos Baleba,CMR,MF,Brighton,Premier League,19,2004,14.7,17,1.15,16,0,0,1,0,0,1,0.07,1,0,0,0,0,0
Carlos Baleba,CMR,MF,Lille,Ligue 1,19,2004,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Leonardo Balerdi,ARG,DF,Marseille,Ligue 1,24,1999,25.2,27,1.07,24,1,1,0,1,0,3,0.12,2,0,0,0,1,0
Iván Balliu,ALB,DF,Rayo Vallecano,La Liga,31,1992,31.9,51,1.60,36,9,2,3,0,1,3,0.09,0,2,0,1,0,0
Fodé Ballo-Touré,SEN,"DF,MF",Fulham,Premier League,26,1997,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Folarin Balogun,USA,FW,Monaco,Ligue 1,22,2001,18.8,61,3.24,40,0,6,10,5,0,8,0.43,4,0,2,1,1,0
Jonathan Bamba,CIV,"MF,FW",Celta Vigo,La Liga,27,1996,22.0,79,3.58,65,0,6,2,6,0,4,0.18,4,0,0,0,0,0
Mohamed Bamba,CIV,FW,Lorient,Ligue 1,21,2001,12.6,32,2.53,24,0,3,2,2,1,3,0.24,3,0,0,0,0,0
Samuel Bamba,GER,FW,Dortmund,Bundesliga,19,2004,0.5,2,3.83,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Lameck Banda,ZAM,FW,Lecce,Serie A,22,2001,15.0,62,4.14,30,4,15,11,1,1,3,0.20,2,1,0,0,0,0
Daniel Bandeira,POR,MF,Hellas Verona,Serie A,23,2000,5.0,12,2.42,11,1,0,0,0,0,1,0.20,1,0,0,0,0,0
Mamady Bangré,BFA,"FW,MF",Toulouse,Ligue 1,22,2001,1.1,7,6.24,6,0,1,0,0,0,1,0.89,1,0,0,0,0,0
Mattia Bani,ITA,DF,Genoa,Serie A,29,1993,25.6,7,0.27,6,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Léo Baptistão,BRA,FW,Almería,La Liga,30,1992,20.4,40,1.93,26,0,4,5,5,0,1,0.05,0,0,0,0,1,0
Shandon Baptiste,GRN,MF,Brentford,Premier League,25,1998,2.5,5,1.96,4,0,1,0,0,0,1,0.39,1,0,0,0,0,0
Antonín Barák,CZE,"MF,FW",Fiorentina,Serie A,28,1994,9.0,30,3.34,23,0,1,5,0,1,3,0.33,3,0,0,0,0,0
Valentín Barco,ARG,"DF,FW",Brighton,Premier League,19,2004,3.4,8,2.35,5,3,0,0,0,0,0,0.00,0,0,0,0,0,0
Bradley Barcola,FRA,FW,Lyon,Ligue 1,20,2002,3.0,5,1.67,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Bradley Barcola,FRA,"FW,MF",Paris S-G,Ligue 1,20,2002,15.2,70,4.60,54,0,13,1,1,1,12,0.79,10,0,1,0,0,1
Melvin Bard,FRA,DF,Nice,Ligue 1,22,2000,29.5,51,1.73,39,4,1,2,1,4,3,0.10,3,0,0,0,0,0
Nicolò Barella,ITA,MF,Inter,Serie A,26,1997,31.6,137,4.33,121,1,4,7,3,1,20,0.63,13,0,2,4,1,0
Kike Barja,ESP,"FW,MF",Osasuna,La Liga,26,1997,3.4,12,3.56,9,0,1,1,1,0,1,0.30,1,0,0,0,0,0
Ross Barkley,ENG,MF,Luton Town,Premier League,29,1993,29.1,104,3.58,67,11,14,6,3,3,11,0.38,6,2,1,1,1,0
Aymen Barkok,MAR,"MF,FW",Mainz 05,Bundesliga,25,1998,3.6,15,4.21,10,2,1,1,1,0,1,0.28,1,0,0,0,0,0
Harvey Barnes,ENG,"FW,MF",Newcastle Utd,Premier League,25,1997,8.9,29,3.25,18,0,5,3,3,0,6,0.67,4,0,2,0,0,0
Leandro Barreiro Martins,LUX,MF,Mainz 05,Bundesliga,23,2000,29.0,58,2.00,40,1,1,6,8,2,5,0.17,5,0,0,0,0,0
Enzo Barrenechea,ARG,MF,Frosinone,Serie A,22,2001,31.2,46,1.47,43,1,1,1,0,0,2,0.06,1,1,0,0,0,0
Ander Barrenetxea,ESP,"FW,MF",Real Sociedad,La Liga,21,2001,15.9,41,2.58,27,1,7,2,2,2,4,0.25,2,0,0,2,0,0
Pablo Barrios,ESP,MF,Atlético Madrid,La Liga,20,2003,17.3,43,2.49,35,1,2,3,0,2,2,0.12,2,0,0,0,0,0
Davide Bartesaghi,ITA,"DF,MF",Milan,Serie A,17,2005,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Marc Bartra,ESP,DF,Betis,La Liga,32,1991,2.5,3,1.20,2,0,0,1,0,0,1,0.40,0,0,0,1,0,0
Federico Baschirotto,ITA,DF,Lecce,Serie A,26,1996,36.6,22,0.60,18,1,0,2,0,1,1,0.03,1,0,0,0,0,0
Steven Baseya,FRA,DF,Strasbourg,Ligue 1,18,2005,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Chris Basham,ENG,"DF,MF",Sheffield Utd,Premier League,35,1988,3.6,3,0.84,1,0,0,1,1,0,0,0.00,0,0,0,0,0,0
Toma Bašić,CRO,MF,Salernitana,Serie A,26,1996,12.9,27,2.09,20,4,2,1,0,0,1,0.08,1,0,0,0,0,0
Calvin Bassey,NGA,DF,Fulham,Premier League,23,1999,25.6,15,0.59,13,0,0,2,0,0,2,0.08,0,0,0,2,0,0
Alessandro Bastoni,ITA,DF,Inter,Serie A,24,1999,25.2,63,2.50,54,1,0,4,3,1,6,0.24,6,0,0,0,0,0
Simone Bastoni,ITA,"MF,DF",Empoli,Serie A,26,1996,8.3,22,2.66,14,7,0,1,0,0,0,0.00,0,0,0,0,0,0
Augusto Batalla,ARG,GK,Granada,La Liga,27,1996,17.0,6,0.35,3,3,0,0,0,0,0,0.00,0,0,0,0,0,0
Daniel Batz,GER,GK,Mainz 05,Bundesliga,32,1991,4.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Maximilian Bauer,GER,DF,Augsburg,Bundesliga,23,2000,9.0,4,0.44,2,0,0,2,0,0,0,0.00,0,0,0,0,0,0
Elias Baum,GER,"DF,MF",Eint Frankfurt,Bundesliga,17,2005,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Oliver Baumann,GER,GK,Hoffenheim,Bundesliga,33,1990,34.0,6,0.18,3,3,0,0,0,0,1,0.03,0,1,0,0,0,0
Christoph Baumgartner,AUT,"MF,FW",RB Leipzig,Bundesliga,23,1999,12.9,45,3.50,31,0,3,5,5,1,5,0.39,3,0,0,1,1,0
Bebé,CPV,"MF,FW",Rayo Vallecano,La Liga,33,1990,2.4,8,3.40,3,3,0,2,0,0,0,0.00,0,0,0,0,0,0
Ihlas Bebou,TOG,"FW,DF",Hoffenheim,Bundesliga,29,1994,18.2,48,2.64,31,0,7,7,2,1,14,0.77,6,0,5,1,1,1
Mohamed Bechikh,FRA,"FW,MF",Strasbourg,Ligue 1,18,2005,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Adrian Beck,GER,"MF,FW",Heidenheim,Bundesliga,26,1997,10.8,29,2.68,22,0,3,3,0,1,4,0.37,3,0,0,1,0,0
Owen Beck,WAL,DF,Liverpool,Premier League,20,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Sheraldo Becker,SUR,"FW,MF",Real Sociedad,La Liga,28,1995,8.6,19,2.22,14,1,1,3,0,0,5,0.58,4,0,0,1,0,0
Sheraldo Becker,SUR,"FW,MF",Union Berlin,Bundesliga,28,1995,7.2,28,3.91,22,0,2,2,2,0,4,0.56,2,0,0,1,1,0
Chris Bedia,CIV,"FW,MF",Union Berlin,Bundesliga,27,1996,1.6,4,2.48,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Donny van de Beek,NED,DF,Manchester Utd,Premier League,26,1997,0.0,1,30.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Donny van de Beek,NED,"MF,FW",Eint Frankfurt,Bundesliga,26,1997,4.0,7,1.76,6,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Yanis Begraoui,MAR,"FW,MF",Toulouse,Ligue 1,22,2001,3.3,7,2.11,3,0,0,0,3,1,1,0.30,1,0,0,0,0,0
Kevin Behrens,GER,FW,Wolfsburg,Bundesliga,32,1991,6.8,18,2.63,15,0,1,2,0,0,2,0.29,2,0,0,0,0,0
Kevin Behrens,GER,FW,Union Berlin,Bundesliga,32,1991,14.0,35,2.50,25,0,0,2,7,1,2,0.14,1,0,0,0,1,0
Maximilian Beier,GER,"FW,MF",Hoffenheim,Bundesliga,20,2002,26.9,76,2.83,47,0,11,7,11,0,10,0.37,2,0,3,3,2,0
Jérémie Bela,ANG,"MF,FW",Clermont Foot,Ligue 1,30,1993,2.3,7,3.07,6,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Reda Belahyane,MAR,MF,Hellas Verona,Serie A,19,2004,1.0,2,2.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Reda Belahyane,MAR,MF,Nice,Ligue 1,19,2004,0.3,2,6.67,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Amari'i Bell,JAM,DF,Luton Town,Premier League,29,1994,19.1,25,1.31,22,0,0,0,2,1,3,0.16,3,0,0,0,0,0
Stefan Bell,GER,DF,Mainz 05,Bundesliga,31,1991,7.4,5,0.68,5,0,0,0,0,0,1,0.14,1,0,0,0,0,0
Alaa Bellaarouch,MAR,GK,Strasbourg,Ligue 1,21,2002,15.0,1,0.07,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Raoul Bellanova,ITA,DF,Torino,Serie A,23,2000,33.8,96,2.83,74,4,7,4,6,1,9,0.27,9,0,0,0,0,0
Jean-Ricner Bellegarde,FRA,"MF,FW",Wolves,Premier League,25,1998,10.6,30,2.81,20,2,6,1,1,0,2,0.19,1,0,1,0,0,0
Jean-Ricner Bellegarde,FRA,"MF,FW",Strasbourg,Ligue 1,25,1998,3.0,6,2.01,4,0,2,0,0,0,3,1.00,2,0,1,0,0,0
Héctor Bellerín,ESP,DF,Betis,La Liga,28,1995,19.0,30,1.58,26,3,0,0,1,0,4,0.21,4,0,0,0,0,0
Jude Bellingham,ENG,MF,Real Madrid,La Liga,20,2003,25.7,99,3.85,82,0,8,4,5,0,13,0.51,10,0,1,2,0,0
Jeanuël Belocian,FRA,DF,Rennes,Ligue 1,18,2005,16.1,15,0.93,11,2,0,2,0,0,1,0.06,1,0,0,0,0,0
Andrea Belotti,ITA,FW,Fiorentina,Serie A,29,1993,10.5,25,2.37,15,0,0,5,5,0,1,0.09,1,0,0,0,0,0
Andrea Belotti,ITA,FW,Roma,Serie A,29,1993,7.5,23,3.05,11,0,3,3,5,1,6,0.80,3,0,2,1,0,0
Fran Beltrán,ESP,MF,Celta Vigo,La Liga,24,1999,27.0,49,1.82,41,3,1,2,2,0,3,0.11,3,0,0,0,0,0
Lucas Beltrán,ARG,"FW,MF",Fiorentina,Serie A,22,2001,18.8,56,2.98,39,0,2,8,6,1,10,0.53,5,0,1,3,1,0
Eliesse Ben Seghir,MAR,"MF,FW",Monaco,Ligue 1,18,2005,4.8,20,4.21,12,0,2,1,5,0,5,1.05,2,0,1,0,2,0
Anis Ben Slimane,TUN,MF,Sheffield Utd,Premier League,22,2001,4.7,12,2.58,8,1,1,1,0,1,0,0.00,0,0,0,0,0,0
Wissam Ben Yedder,FRA,FW,Monaco,Ligue 1,32,1990,25.7,74,2.88,62,0,3,7,1,1,8,0.31,8,0,0,0,0,0
Carlos Benavídez,URU,MF,Alavés,La Liga,25,1998,12.6,22,1.74,15,0,0,2,2,3,2,0.16,2,0,0,0,0,0
Ismaël Bennacer,ALG,MF,Milan,Serie A,25,1997,12.8,38,2.97,27,4,3,2,1,1,3,0.23,3,0,0,0,0,0
Saïd Benrahma,ALG,"FW,MF",West Ham,Premier League,27,1995,6.9,26,3.77,23,0,3,0,0,0,1,0.15,1,0,0,0,0,0
Saïd Benrahma,ALG,"FW,MF",Lyon,Ligue 1,27,1995,8.6,38,4.44,26,6,2,2,1,1,4,0.47,4,0,0,0,0,0
Ramy Bensebaini,ALG,DF,Dortmund,Bundesliga,28,1995,11.5,26,2.27,16,2,2,2,4,0,3,0.26,3,0,0,0,0,0
Nabil Bentaleb,ALG,MF,Lille,Ligue 1,28,1994,21.9,38,1.74,34,2,0,0,1,1,5,0.23,5,0,0,0,0,0
Rodrigo Bentancur,URU,MF,Tottenham,Premier League,26,1997,11.2,31,2.78,26,0,1,2,0,2,4,0.36,3,0,0,0,0,1
Daniel Bentley,ENG,GK,Wolves,Premier League,30,1993,4.3,1,0.23,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Lucas Beraldo,BRA,DF,Paris S-G,Ligue 1,19,2003,11.2,14,1.25,13,1,0,0,0,0,1,0.09,1,0,0,0,0,0
Domenico Berardi,ITA,FW,Sassuolo,Serie A,28,1994,15.9,64,4.02,49,2,2,7,3,1,5,0.31,3,0,0,1,1,0
Yuri Berchiche,ESP,DF,Athletic Club,La Liga,33,1990,21.4,36,1.68,30,1,1,2,2,0,5,0.23,5,0,0,0,0,0
Álex Berenguer,ESP,FW,Athletic Club,La Liga,28,1995,17.7,60,3.40,26,25,4,2,2,1,8,0.45,3,3,1,0,0,1
Bartosz Bereszyński,POL,DF,Empoli,Serie A,31,1992,19.6,19,0.97,16,1,0,0,2,0,2,0.10,1,0,0,0,1,0
Jóhann Berg Guðmundsson,ISL,"MF,FW",Burnley,Premier League,32,1990,13.2,50,3.78,28,17,0,2,3,0,5,0.38,3,2,0,0,0,0
Sander Berge,NOR,MF,Burnley,Premier League,25,1998,33.4,67,2.01,63,0,3,0,1,0,8,0.24,7,0,1,0,0,0
Etrit Berisha,ALB,GK,Empoli,Serie A,34,1989,14.0,2,0.14,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Medon Berisha,ALB,"FW,MF",Lecce,Serie A,19,2003,2.3,8,3.50,5,3,0,0,0,0,0,0.00,0,0,0,0,0,0
Mergim Berisha,GER,FW,Hoffenheim,Bundesliga,25,1998,1.6,4,2.48,2,0,1,1,0,0,0,0.00,0,0,0,0,0,0
Mergim Berisha,GER,FW,Augsburg,Bundesliga,25,1998,1.4,5,3.69,4,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Bernardo,BRA,DF,Bochum,Bundesliga,28,1995,32.5,46,1.42,32,3,1,4,4,2,4,0.12,2,0,0,2,0,0
Victor Bernth Kristiansen,DEN,DF,Bologna,Serie A,20,2002,25.6,43,1.68,37,1,2,2,1,0,7,0.27,5,0,0,1,1,0
Matúš Bero,SVK,"MF,FW",Bochum,Bundesliga,27,1995,18.5,29,1.57,22,0,0,3,2,2,2,0.11,1,0,0,0,1,0
Luke Berry,ENG,"MF,DF",Luton Town,Premier League,31,1992,3.6,6,1.67,2,1,1,2,0,0,1,0.28,0,0,1,0,0,0
Dimitry Bertaud,COD,GK,Montpellier,Ligue 1,25,1998,4.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jan-Niklas Beste,GER,"FW,MF",Heidenheim,Bundesliga,24,1999,28.9,123,4.26,43,60,2,7,10,1,20,0.69,9,8,0,1,2,0
Beto,GNB,FW,Everton,Premier League,25,1998,10.6,32,3.03,19,0,6,3,2,2,1,0.09,1,0,0,0,0,0
Beto,GNB,FW,Udinese,Serie A,25,1998,0.8,6,7.30,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Davide Bettella,ITA,MF,Monza,Serie A,23,2000,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Sam Beukema,NED,DF,Bologna,Serie A,24,1998,28.3,21,0.74,19,0,0,2,0,0,1,0.04,1,0,0,0,0,0
Jordan Beyer,GER,DF,Burnley,Premier League,23,2000,13.7,10,0.73,10,0,0,0,0,0,1,0.07,1,0,0,0,0,0
Pep Biel,ESP,"MF,FW",Augsburg,Bundesliga,26,1996,3.2,10,3.17,7,2,1,0,0,0,0,0.00,0,0,0,0,0,0
Jaka Bijol,SVN,DF,Udinese,Serie A,24,1999,23.2,7,0.30,5,0,0,2,0,0,1,0.04,0,0,0,1,0,0
El Bilal Touré,MLI,FW,Atalanta,Serie A,21,2001,4.4,10,2.28,8,0,0,1,1,0,3,0.69,2,0,0,0,1,0
Philip Billing,DEN,MF,Bournemouth,Premier League,27,1996,15.5,46,2.96,40,2,1,2,1,0,5,0.32,5,0,0,0,0,0
Cristiano Biraghi,ITA,DF,Fiorentina,Serie A,30,1992,26.2,77,2.94,37,35,3,0,1,1,11,0.42,3,6,2,0,0,0
Davide Biraschi,ITA,DF,Genoa,Serie A,29,1994,1.0,1,1.00,0,0,1,0,0,0,1,1.00,0,0,1,0,0,0
Samuele Birindelli,ITA,DF,Monza,Serie A,24,1999,22.4,43,1.92,35,0,1,4,3,0,4,0.18,4,0,0,0,0,0
Tom Bischof,GER,"MF,FW",Hoffenheim,Bundesliga,18,2005,2.0,7,3.48,4,2,0,1,0,0,2,0.99,2,0,0,0,0,0
Yves Bissouma,MLI,MF,Tottenham,Premier League,26,1996,23.0,44,1.91,35,2,3,0,0,4,3,0.13,3,0,0,0,0,0
Leonardo Bittencourt,GER,MF,Werder Bremen,Bundesliga,29,1993,17.5,46,2.63,43,0,0,2,1,0,3,0.17,2,0,0,0,1,0
Marco Bizot,NED,GK,Brest,Ligue 1,32,1991,32.0,5,0.16,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Antonio Blanco,ESP,MF,Alavés,La Liga,23,2000,27.0,45,1.67,39,1,0,2,3,0,1,0.04,1,0,0,0,0,0
Rubén Blanco,ESP,GK,Marseille,Ligue 1,28,1995,1.3,1,0.74,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Hendry Blank,GER,DF,Dortmund,Bundesliga,18,2004,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ludovic Blas,FRA,"FW,MF",Rennes,Ligue 1,25,1997,17.4,45,2.59,28,5,6,5,1,0,6,0.35,3,0,0,2,1,0
Janis Blaswich,GER,GK,RB Leipzig,Bundesliga,32,1991,21.0,3,0.14,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Alexis Blin,FRA,MF,Lecce,Serie A,26,1996,18.2,31,1.70,26,1,0,2,1,1,4,0.22,2,0,0,1,1,0
Daley Blind,NED,DF,Girona,La Liga,33,1990,33.0,48,1.45,41,2,3,1,0,1,5,0.15,4,0,0,0,0,1
Myron Boadu,NED,FW,Monaco,Ligue 1,22,2001,0.9,1,1.06,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Benicio Boaitey,ENG,"FW,DF",Brighton,Premier League,19,2004,0.4,2,4.50,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Jérôme Boateng,GER,DF,Salernitana,Serie A,34,1988,2.6,3,1.13,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Oscar Bobb,NOR,"FW,MF",Manchester City,Premier League,20,2003,3.4,22,6.56,16,0,4,1,1,0,6,1.79,3,0,2,0,1,0
Sacha Boey,FRA,DF,Bayern Munich,Bundesliga,22,2000,1.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jeremie Boga,CIV,FW,Nice,Ligue 1,26,1997,22.2,80,3.60,43,16,14,6,1,0,11,0.50,6,2,3,0,0,0
Jayden Bogle,ENG,DF,Sheffield Utd,Premier League,23,2000,31.0,33,1.07,26,1,3,1,2,0,1,0.03,0,0,0,1,0,0
Emil Bohinen,NOR,MF,Genoa,Serie A,24,1999,0.6,3,4.82,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Emil Bohinen,NOR,MF,Salernitana,Serie A,24,1999,5.9,12,2.02,10,0,0,0,1,1,1,0.17,1,0,0,0,0,0
Adama Bojang,GAM,FW,Reims,Ligue 1,19,2004,0.9,2,2.17,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Daniel Boloca,ROU,MF,Sassuolo,Serie A,24,1998,22.5,52,2.32,46,0,6,0,0,0,4,0.18,4,0,0,0,0,0
Willy Boly,CIV,DF,Nott'ham Forest,Premier League,32,1991,16.0,16,1.00,14,0,0,2,0,0,2,0.13,2,0,0,0,0,0
Giacomo Bonaventura,ITA,MF,Fiorentina,Serie A,33,1989,25.3,83,3.28,70,3,1,4,5,0,5,0.20,5,0,0,0,0,0
Federico Bonazzoli,ITA,"FW,MF",Hellas Verona,Serie A,26,1997,11.3,26,2.30,22,0,0,4,0,0,3,0.27,3,0,0,0,0,0
Warren Bondo,FRA,MF,Monza,Serie A,19,2003,16.4,30,1.83,21,0,2,4,1,2,4,0.24,3,0,0,1,0,0
Giovanni Bonfanti,ITA,DF,Atalanta,Serie A,20,2003,1.0,1,1.01,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Victor Boniface,NGA,FW,Leverkusen,Bundesliga,22,2000,17.2,57,3.32,29,0,21,3,3,1,15,0.87,9,0,4,1,1,0
Kevin Bonifazi,ITA,DF,Bologna,Serie A,27,1996,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Kevin Bonifazi,ITA,DF,Frosinone,Serie A,27,1996,3.4,3,0.87,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Leonardo Bonucci,ITA,DF,Union Berlin,Bundesliga,36,1987,5.1,4,0.78,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Neto Borges,BRA,DF,Clermont Foot,Ligue 1,26,1996,28.0,50,1.79,37,5,2,2,3,1,3,0.11,1,0,0,0,2,0
Yvandro Borges Sanches,LUX,"MF,FW",Gladbach,Bundesliga,19,2004,0.2,1,5.00,0,0,0,0,1,0,1,5.00,0,0,0,0,1,0
Sebastiaan Bornauw,BEL,DF,Wolfsburg,Bundesliga,24,1999,15.9,5,0.31,2,0,0,1,1,1,0,0.00,0,0,0,0,0,0
Rafael Borré,COL,FW,Werder Bremen,Bundesliga,27,1995,11.0,22,2.00,19,0,0,2,1,0,2,0.18,1,0,0,0,1,0
Gennaro Borrelli,ITA,FW,Frosinone,Serie A,23,2000,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Adri Bosch,ESP,DF,Granada,La Liga,22,2001,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Erik Botheim,NOR,"FW,MF",Salernitana,Serie A,23,2000,3.5,1,0.29,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Sven Botman,NED,DF,Newcastle Utd,Premier League,23,2000,15.3,14,0.92,12,0,0,2,0,0,3,0.20,3,0,0,0,0,0
Saïmon Bouabré,FRA,MF,Monaco,Ligue 1,17,2006,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ayyoub Bouaddi,FRA,MF,Lille,Ligue 1,15,2007,1.5,2,1.37,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Badredine Bouanani,ALG,FW,Nice,Ligue 1,18,2004,1.8,10,5.59,10,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Badredine Bouanani,ALG,MF,Lorient,Ligue 1,18,2004,4.9,24,4.89,16,5,1,0,2,0,2,0.41,2,0,0,0,0,0
Mohamed Bouchenna,FRA,"MF,FW",Clermont Foot,Ligue 1,17,2006,0.3,2,6.21,0,0,2,0,0,0,0,0.00,0,0,0,0,0,0
Hicham Boudaoui,ALG,MF,Nice,Ligue 1,23,1999,17.9,47,2.62,35,2,2,5,3,0,3,0.17,3,0,0,0,0,0
Yassine Bounou,MAR,GK,Sevilla,La Liga,32,1991,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mehdi Bourabia,MAR,MF,Frosinone,Serie A,31,1991,2.2,4,1.79,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Benjamin Bourigeaud,FRA,"MF,FW",Rennes,Ligue 1,29,1994,26.9,113,4.19,70,34,2,7,0,0,14,0.52,11,1,0,2,0,0
Bilal Boutobba,FRA,"FW,MF",Clermont Foot,Ligue 1,24,1998,10.3,34,3.30,21,2,4,3,3,1,1,0.10,1,0,0,0,0,0
Hugo Boutsingkham,FRA,"MF,FW",Nantes,Ligue 1,20,2003,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Edoardo Bove,ITA,MF,Roma,Serie A,21,2002,19.8,40,2.02,34,0,1,0,5,0,2,0.10,2,0,0,0,0,0
Jarrod Bowen,ENG,FW,West Ham,Premier League,26,1996,33.5,81,2.42,55,7,6,5,6,2,12,0.36,9,1,0,1,0,1
Lucas Boyé,ARG,FW,Granada,La Liga,27,1996,28.2,78,2.76,58,1,10,7,1,1,8,0.28,6,0,2,0,0,0
Domagoj Bradarić,CRO,DF,Salernitana,Serie A,23,1999,30.5,61,2.00,46,9,1,1,2,2,3,0.10,3,0,0,0,0,0
Conor Bradley,NIR,DF,Liverpool,Premier League,20,2003,8.4,27,3.22,18,1,3,2,1,2,3,0.36,2,1,0,0,0,0
Bilal Brahimi,ALG,FW,Nice,Ligue 1,23,2000,0.1,1,8.18,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Bilal Brahimi,ALG,"FW,MF",Brest,Ligue 1,23,2000,2.5,13,5.29,11,0,0,2,0,0,0,0.00,0,0,0,0,0,0
Julian Brandt,GER,"MF,FW",Dortmund,Bundesliga,27,1996,24.7,133,5.38,78,43,7,4,0,1,17,0.69,9,6,1,1,0,0
Jarrad Branthwaite,ENG,DF,Everton,Premier League,21,2002,34.6,25,0.72,20,0,0,1,3,1,4,0.12,3,0,0,0,1,0
Darko Brašanac,SRB,MF,Osasuna,La Liga,31,1992,0.5,2,3.75,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
