Player,Nation,Pos,Squad,Comp,Age,Born,MP,Min,Min/MP,Min%,90s,Starts,Min/Start,MatchesCompleted,Subs,Min/Sub,unusedSub,PointsPerMatch,onGoalScored,onGoalAgainst,+/-,+/-/90,On-Off,onPitchxG,onPitchxGA,xG+/-,xG+/-/90,xGOn-Off
Kaishu Sano,JPN,MF,Mainz 05,Bundesliga,23-311,2000,9,793,88,97.9,8.8,9,88,7,0,,0,1.11,12,13,-1,-0.11,-0.11,9.3,14.0,-4.6,-0.53,-3.18
Nicola Sansone,ITA,"FW,MF",Lecce,Serie A,33-056,1991,2,26,13,2.6,0.3,0,,0,2,13,3,0.00,0,1,-1,-3.46,-2.06,0.2,1.1,-0.9,-3.20,-2.69
Baptiste Santamaria,FRA,MF,Rennes,Ligue 1,29-241,1995,8,390,49,43.3,4.3,4,76,2,4,22,2,1.38,5,6,-1,-0.23,+0.12,4.4,6.4,-2.0,-0.46,-0.63
Jesús Santiago,ESP,MF,Getafe,La Liga,20-164,2004,7,167,24,15.5,1.9,2,54,0,5,12,5,0.57,1,1,0,0.00,+0.20,1.2,1.9,-0.7,-0.40,-0.66
Andrey Santos,BRA,MF,Strasbourg,Ligue 1,20-186,2004,9,785,87,87.2,8.7,9,87,7,0,,0,1.33,18,17,+1,+0.11,+0.90,14.8,15.2,-0.4,-0.05,+0.26
Kauã Santos,BRA,GK,Eint Frankfurt,Bundesliga,21-208,2003,4,315,79,38.9,3.5,3,90,3,1,45,5,2.50,10,6,+4,+1.14,+0.23,7.6,5.7,+1.8,+0.52,+0.31
Tiago Santos,POR,DF,Lille,Ligue 1,22-105,2002,7,404,58,44.9,4.5,4,81,1,3,27,0,1.86,10,3,+7,+1.56,+1.56,8.5,4.6,+3.9,+0.88,+0.88
Pablo Sarabia,ESP,"MF,FW",Wolves,Premier League,32-178,1992,4,136,34,15.1,1.5,1,61,0,3,25,5,0.40,3,5,-2,-1.32,-0.03,1.9,1.8,+0.1,+0.03,+1.09
Jeremy Sarmiento,ECU,MF,Brighton,Premier League,22-142,2002,1,9,9,1.0,0.1,0,,0,1,9,0,3.00,1,0,+1,+10.00,+9.80,0.1,0.0,+0.1,+0.68,+0.90
Amin Sarr,SWE,FW,Hellas Verona,Serie A,23-239,2001,5,159,32,16.1,1.8,2,58,1,3,14,4,0.60,3,9,-6,-3.40,-3.18,0.8,4.8,-4.0,-2.31,-2.07
Ismaila Sarr,SEN,"MF,FW",Crystal Palace,Premier League,26-254,1998,10,395,40,43.9,4.4,3,82,1,7,21,0,0.70,4,4,0,0.00,+0.89,7.4,5.0,+2.4,+0.55,+1.34
Malang Sarr,FRA,DF,Lens,Ligue 1,25-287,1999,3,136,45,15.1,1.5,1,90,1,2,23,7,1.33,3,2,+1,+0.66,+0.54,1.8,1.9,0.0,-0.01,-0.23
Mamadou Sarr,FRA,DF,Strasbourg,Ligue 1,19-068,2005,5,407,81,45.2,4.5,5,81,3,0,,2,1.40,9,8,+1,+0.22,+0.40,8.0,8.2,-0.2,-0.05,+0.05
Martin Satriano,URU,"FW,DF",Lens,Ligue 1,23-259,2001,4,41,10,4.6,0.5,0,,0,4,10,0,1.50,1,0,+1,+2.20,+2.09,1.4,0.6,+0.8,+1.73,+1.62
Razvan Sava,ROU,GK,Udinese,Serie A,22-137,2002,0,,,,,0,,0,0,,9,,,,,,,,,,,
Téji Savanier,FRA,MF,Montpellier,Ligue 1,32-319,1991,9,759,84,84.3,8.4,9,84,6,0,,0,0.44,8,29,-21,-2.49,-1.85,8.0,19.1,-11.1,-1.32,-0.09
Sávio,BRA,"FW,MF",Manchester City,Premier League,20-209,2004,7,453,65,50.3,5.0,6,74,1,1,10,2,2.43,9,5,+4,+0.79,-0.41,11.7,3.1,+8.6,+1.70,+1.59
Nicolò Savona,ITA,DF,Juventus,Serie A,21-231,2003,10,581,58,58.7,6.5,6,76,2,4,31,1,2.00,10,0,+10,+1.55,+1.11,7.6,3.7,+4.0,+0.61,-0.28
Saba Sazonov,GEO,DF,Torino,Serie A,22-278,2002,1,3,3,0.3,0.0,0,,0,1,3,1,1.00,0,2,-2,-60.00,-60.09,0.0,0.4,-0.4,-13.38,-13.06
Saba Sazonov,GEO,DF,Empoli,Serie A,22-278,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,
Joe Scally,USA,DF,Gladbach,Bundesliga,21-310,2002,9,794,88,98.0,8.8,9,88,7,0,,0,1.44,15,14,+1,+0.11,+0.11,14.5,15.0,-0.5,-0.06,-7.25
Endris Scaramelli,ITA,MF,Monza,Serie A,18-047,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,
Kevin Schade,GER,"FW,MF",Brentford,Premier League,22-344,2001,10,479,48,53.2,5.3,5,71,0,5,25,0,1.30,11,10,+1,+0.19,+0.62,8.3,7.0,+1.3,+0.24,+0.52
András Schäfer,HUN,MF,Union Berlin,Bundesliga,25-206,1999,8,427,53,52.7,4.7,4,83,2,4,24,0,1.50,3,3,0,0.00,-0.23,3.1,4.1,-1.0,-0.21,-0.09
Fabian Schär,SUI,DF,Newcastle Utd,Premier League,32-321,1991,8,657,82,73.0,7.3,8,82,7,0,,0,1.38,6,8,-2,-0.27,-1.01,11.0,9.0,+2.0,+0.27,+0.78
Patrik Schick,CZE,FW,Leverkusen,Bundesliga,28-286,1996,7,144,21,17.8,1.6,1,67,0,6,13,2,1.71,4,6,-2,-1.25,-2.20,4.0,2.4,+1.7,+1.03,+0.08
Stefan Schimmer,GER,"FW,DF",Heidenheim,Bundesliga,30-191,1994,3,49,16,6.0,0.5,0,,0,3,16,2,0.00,0,1,-1,-1.84,-1.96,0.8,2.0,-1.2,-2.11,-2.28
Joël Schingtienne,BEL,DF,Venezia,Serie A,22-085,2002,1,90,90,9.1,1.0,1,90,1,0,,8,0.00,0,4,-4,-4.00,-3.50,0.3,2.2,-2.0,-1.98,-1.61
Keven Schlotterbeck,GER,DF,Augsburg,Bundesliga,27-191,1997,8,664,83,82.0,7.4,8,83,6,0,,0,1.38,12,16,-4,-0.54,+1.31,9.6,10.4,-0.8,-0.11,+0.47
Nico Schlotterbeck,GER,DF,Dortmund,Bundesliga,24-340,1999,8,702,88,86.7,7.8,8,88,7,0,,0,1.63,13,13,0,0.00,-1.67,12.5,9.4,+3.1,+0.39,-0.26
Jeffrey Schlupp,GHA,"MF,DF",Crystal Palace,Premier League,31-318,1992,7,51,7,5.7,0.6,0,,0,7,7,3,0.57,1,0,+1,+1.76,+2.40,1.6,1.0,+0.6,+1.03,+1.31
Romano Schmid,AUT,MF,Werder Bremen,Bundesliga,24-283,2000,9,792,88,97.8,8.8,9,88,7,0,,0,1.33,15,20,-5,-0.57,-0.57,11.7,13.4,-1.8,-0.20,-2.74
Kenneth Schmidt,GER,DF,Freiburg,Bundesliga,22-155,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
Niklas Schmidt,GER,MF,Toulouse,Ligue 1,26-249,1998,5,152,30,16.9,1.7,2,59,0,3,12,4,1.60,1,0,+1,+0.59,+0.71,2.5,0.7,+1.8,+1.05,+0.48
Marvin Schmitz,GER,MF,St. Pauli,Bundesliga,17-303,2007,0,,,,,0,,0,0,,3,,,,,,,,,,,
Jan Schöppner,GER,MF,Heidenheim,Bundesliga,25-146,1999,9,740,82,91.4,8.2,8,90,8,1,20,0,1.11,12,9,+3,+0.36,+4.22,13.1,12.1,+0.9,+0.11,+0.98
Marvin Schulz,GER,"MF,FW",Holstein Kiel,Bundesliga,29-295,1995,5,122,24,15.1,1.4,1,69,0,4,13,4,0.80,1,4,-3,-2.21,-1.04,1.5,3.5,-1.9,-1.42,-0.84
Alexander Schwolow,GER,GK,Union Berlin,Bundesliga,32-156,1992,0,,,,,0,,0,0,,9,,,,,,,,,,,
Léo Scienza,BRA,"FW,MF",Heidenheim,Bundesliga,26-053,1998,8,510,64,63.0,5.7,6,76,2,2,28,0,0.88,6,7,-1,-0.18,-0.48,8.1,7.6,+0.5,+0.10,+0.18
Alex Scott,ENG,MF,Bournemouth,Premier League,21-076,2003,8,263,33,29.2,2.9,2,62,0,6,23,0,1.38,3,3,0,0.00,-0.14,5.5,3.7,+1.8,+0.61,+0.40
Simone Scuffet,ITA,GK,Cagliari,Serie A,28-158,1996,11,990,90,100.0,11.0,11,90,11,0,,0,0.82,9,19,-10,-0.91,,13.4,17.8,-4.4,-0.40,
Jérémy Sebas,MTQ,"FW,MF",Strasbourg,Ligue 1,21-205,2003,5,18,4,2.0,0.2,0,,0,5,4,1,0.80,0,0,0,0.00,0.00,0.4,0.2,+0.2,+1.04,+1.14
Aleksandar Sedlar,SRB,DF,Alavés,La Liga,32-328,1991,5,409,82,37.9,4.5,5,82,3,0,,3,1.40,6,5,+1,+0.22,+1.02,5.6,4.8,+0.8,+0.17,+0.80
Jacopo Seghetti,ITA,GK,Empoli,Serie A,19-262,2005,0,,,,,0,,0,0,,11,,,,,,,,,,,
Ronny Seibt,GER,GK,St. Pauli,Bundesliga,19-118,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,
Alidu Seidu,GHA,DF,Rennes,Ligue 1,24-154,2000,9,696,77,77.3,7.7,8,84,4,1,27,0,1.22,11,8,+3,+0.39,+3.03,9.7,8.4,+1.2,+0.16,+1.19
Nicolas Seiwald,AUT,MF,RB Leipzig,Bundesliga,23-185,2001,5,332,66,41.0,3.7,3,78,2,2,49,2,2.60,7,2,+5,+1.36,+0.41,6.3,5.5,+0.7,+0.20,+0.06
Matz Sels,BEL,GK,Nott'ham Forest,Premier League,32-253,1992,10,900,90,100.0,10.0,10,90,10,0,,0,1.90,14,7,+7,+0.70,,13.6,9.5,+4.1,+0.41,
Nélson Semedo,POR,DF,Wolves,Premier League,30-355,1993,8,690,86,76.7,7.7,8,86,6,0,,0,0.38,12,18,-6,-0.78,+2.22,7.7,15.1,-7.5,-0.97,-0.36
Antoine Semenyo,GHA,FW,Bournemouth,Premier League,24-303,2000,10,877,88,97.4,9.7,10,88,8,0,,0,1.50,13,12,+1,+0.10,+0.10,15.6,12.5,+3.1,+0.32,-0.55
Marvin Senaya,TOG,DF,Strasbourg,Ligue 1,23-282,2001,6,149,25,16.6,1.7,1,45,0,5,21,1,1.33,2,4,-2,-1.21,-1.45,2.0,3.3,-1.3,-0.80,-0.87
Marcos Senesi,ARG,DF,Bournemouth,Premier League,27-179,1997,8,706,88,78.4,7.8,8,88,7,0,,1,1.75,9,8,+1,+0.13,+0.13,12.0,9.5,+2.5,+0.32,-0.04
Stefano Sensi,ITA,MF,Monza,Serie A,29-092,1995,0,,,,,0,,0,0,,3,,,,,,,,,,,
Suat Serdar,GER,MF,Hellas Verona,Serie A,27-208,1997,5,266,53,26.9,3.0,4,59,0,1,30,0,1.20,3,11,-8,-2.71,-2.71,1.5,6.1,-4.6,-1.55,-1.34
Sergi,ESP,DF,Leganés,La Liga,32-199,1992,12,"1,032",86,95.6,11.5,11,90,10,1,45,0,0.92,12,16,-4,-0.35,-0.35,8.4,17.9,-9.4,-0.82,-0.03
Javier Serrano,ESP,MF,Atlético Madrid,La Liga,21-294,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,
Nicolás Serrano,ESP,FW,Athletic Club,La Liga,21-245,2003,1,18,18,1.7,0.2,0,,0,1,18,8,3.00,0,1,-1,-5.00,-5.59,0.0,0.1,-0.1,-0.54,-0.97
Llorenç Serred,ESP,GK,Espanyol,La Liga,19-062,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,
Benjamin Šeško,SVN,"FW,MF",RB Leipzig,Bundesliga,21-158,2003,9,642,71,79.3,7.1,9,71,0,0,,0,2.22,13,5,+8,+1.12,+0.05,10.4,9.4,+0.9,+0.13,-0.17
Ryan Sessegnon,ENG,"DF,FW",Fulham,Premier League,24-171,2000,0,,,,,0,,0,0,,5,,,,,,,,,,,
Tommy Setford,ENG,GK,Arsenal,Premier League,18-237,2006,0,,,,,0,,0,0,,2,,,,,,,,,,,
Stephan El Shaarawy,ITA,DF,Roma,Serie A,32-009,1992,7,290,41,29.3,3.2,4,63,1,3,13,2,1.71,6,2,+4,+1.24,+2.01,5.8,3.7,+2.1,+0.65,+0.99
Alen Sherri,ALB,GK,Cagliari,Serie A,26-326,1997,0,,,,,0,,0,0,,11,,,,,,,,,,,
Eldor Shomurodov,UZB,"FW,DF",Roma,Serie A,29-129,1995,5,51,10,5.2,0.6,0,,0,5,10,6,1.20,1,1,0,0.00,+0.19,1.5,0.4,+1.0,+1.81,+1.96
Steven Shpendi,ALB,FW,Empoli,Serie A,21-170,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,
Djibril Sidibé,FRA,DF,Toulouse,Ligue 1,32-099,1992,10,642,64,71.3,7.1,7,87,5,3,12,0,1.20,9,7,+2,+0.28,+0.98,11.9,5.7,+6.3,+0.88,+0.81
Armindo Sieb,GER,"MF,FW",Mainz 05,Bundesliga,21-262,2003,9,370,41,45.7,4.1,3,53,0,6,35,0,1.11,7,7,0,0.00,+0.20,5.0,6.1,-1.1,-0.26,+0.36
Vincent Sierro,SUI,MF,Toulouse,Ligue 1,29-028,1995,10,819,82,91.0,9.1,9,88,6,1,30,0,1.20,11,10,+1,+0.11,+1.22,13.1,7.4,+5.7,+0.62,-0.24
Tim Siersleben,GER,DF,Heidenheim,Bundesliga,24-241,2000,2,54,27,6.7,0.6,1,45,0,1,9,7,1.50,0,1,-1,-1.67,-1.79,0.8,0.6,+0.2,+0.34,+0.33
Kiliann Sildillia,FRA,"DF,FW",Freiburg,Bundesliga,22-173,2002,3,30,10,3.7,0.3,0,,0,3,10,2,1.33,0,1,-1,-3.00,-3.35,0.4,0.8,-0.4,-1.30,-1.96
André Silva,POR,"FW,MF",RB Leipzig,Bundesliga,28-365,1995,2,43,22,5.3,0.5,0,,0,2,22,7,2.00,1,0,+1,+2.09,+1.04,0.8,0.4,+0.5,+1.00,+0.88
Bernardo Silva,POR,"MF,FW",Manchester City,Premier League,30-087,1994,10,817,82,90.8,9.1,9,90,9,1,7,0,2.30,19,10,+9,+0.99,-0.09,17.8,9.9,+7.9,+0.87,-0.41
Caio Henrique Oliveira Silva,BRA,DF,Monaco,Ligue 1,27-097,1997,7,536,77,59.6,6.0,6,85,2,1,25,3,1.57,9,6,+3,+0.50,-0.73,11.0,5.3,+5.7,+0.96,-0.03
Fábio Silva,POR,"FW,MF",Las Palmas,La Liga,22-109,2002,8,568,71,52.6,6.3,7,77,2,1,28,0,0.88,7,11,-4,-0.63,+0.07,4.9,11.6,-6.7,-1.06,-0.56
Jota Silva,POR,"MF,FW",Nott'ham Forest,Premier League,25-096,1999,9,187,21,20.8,2.1,0,,0,9,21,1,2.00,4,0,+4,+1.93,+1.55,2.8,2.3,+0.5,+0.23,-0.22
Eric da Silva Moreira,GER,DF,Nott'ham Forest,Premier League,18-186,2006,1,2,2,0.2,0.0,0,,0,1,2,4,3.00,0,0,0,0.00,-0.70,0.0,0.0,0.0,+1.49,+1.08
Rui Silva,POR,GK,Betis,La Liga,30-272,1994,12,"1,080",90,100.0,12.0,12,90,12,0,,0,1.58,12,10,+2,+0.17,,18.7,15.4,+3.3,+0.27,
Marco Silvestri,ITA,GK,Udinese,Serie A,33-248,1991,0,,,,,0,,0,0,,2,,,,,,,,,,,
Abdallah Sima,SEN,"FW,MF",Brest,Ligue 1,23-141,2001,5,234,47,26.0,2.6,3,61,0,2,26,0,1.20,4,4,0,0.00,+0.41,2.9,4.6,-1.7,-0.65,-0.11
Mohamed Simakan,FRA,DF,RB Leipzig,Bundesliga,24-186,2000,1,54,54,6.7,0.6,1,54,0,0,,0,3.00,0,0,0,0.00,-1.19,0.9,0.8,+0.1,+0.13,-0.04
Giovanni Simeone,ARG,FW,Napoli,Serie A,29-123,1995,9,198,22,20.0,2.2,1,78,0,8,15,2,2.11,5,3,+2,+0.91,0.00,4.0,1.4,+2.6,+1.18,+0.64
Giuliano Simeone,ARG,"MF,DF",Atlético Madrid,La Liga,21-323,2002,7,230,33,21.3,2.6,2,74,0,5,17,5,2.29,7,0,+7,+2.74,+2.32,6.6,1.4,+5.2,+2.04,+1.62
Moses Simon,NGA,FW,Nantes,Ligue 1,29-116,1995,9,756,84,84.0,8.4,9,84,5,0,,0,1.11,9,11,-2,-0.24,-0.24,9.1,9.2,-0.1,-0.02,+1.28
Xavi Simons,NED,MF,RB Leipzig,Bundesliga,21-198,2003,7,615,88,75.9,6.8,7,88,6,0,,0,2.43,11,2,+9,+1.32,+0.86,10.7,7.8,+2.9,+0.42,+1.07
Jahmai Simpson-Pusey,ENG,DF,Manchester City,Premier League,19-001,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,
Danel Sinani,LUX,"FW,MF",St. Pauli,Bundesliga,27-214,1997,4,97,24,12.0,1.1,1,65,0,3,11,4,1.00,0,0,0,0.00,+0.50,1.1,0.8,+0.3,+0.25,+0.81
Lassine Sinayoko,MLI,"FW,MF",Auxerre,Ligue 1,24-333,1999,10,666,67,74.0,7.4,7,85,4,3,25,0,1.30,12,13,-1,-0.14,-0.14,11.5,12.3,-0.8,-0.11,+0.43
Wilfried Singo,CIV,DF,Monaco,Ligue 1,23-316,2000,9,636,71,70.7,7.1,7,90,7,2,3,0,1.89,9,7,+2,+0.28,-1.76,9.9,6.7,+3.2,+0.46,-1.76
Luis Sinisterra,COL,"FW,MF",Bournemouth,Premier League,25-141,1999,8,208,26,23.1,2.3,1,62,0,7,21,0,1.38,5,3,+2,+0.87,+1.00,5.7,3.3,+2.4,+1.04,+0.92
Daley Sinkgraven,NED,DF,Las Palmas,La Liga,29-124,1995,2,91,46,8.4,1.0,1,45,0,1,46,3,0.50,1,2,-1,-0.99,-0.35,1.3,2.3,-1.0,-0.98,-0.20
Tobias Sippel,GER,GK,Gladbach,Bundesliga,36-228,1988,0,,,,,0,,0,0,,6,,,,,,,,,,,
Jailson Siqueira,BRA,"DF,MF",Celta Vigo,La Liga,29-059,1995,6,451,75,41.8,5.0,5,81,3,1,45,3,1.50,13,11,+2,+0.40,+0.97,8.8,7.6,+1.3,+0.25,-0.04
Ayanda Sishuba,BEL,MF,Hellas Verona,Serie A,19-277,2005,0,,,,,0,,0,0,,8,,,,,,,,,,,
Ibrahim Sissoko,MLI,FW,Saint-Étienne,Ligue 1,28-344,1995,10,582,58,64.7,6.5,6,80,1,4,26,0,1.00,5,14,-9,-1.39,+0.02,7.5,12.4,-4.9,-0.76,+0.24
Ibrahima Sissoko,MLI,"MF,DF",Bochum,Bundesliga,27-009,1997,9,740,82,91.4,8.2,8,87,5,1,45,0,0.11,9,28,-19,-2.31,-1.03,10.7,20.9,-10.2,-1.24,+1.31
Niama Sissoko,MLI,FW,Reims,Ligue 1,18-325,2005,2,18,9,2.0,0.2,0,,0,2,9,2,0.00,1,0,+1,+5.00,+5.00,0.5,0.2,+0.3,+1.73,+2.15
Antonio Sivera,ESP,GK,Alavés,La Liga,28-086,1996,12,"1,080",90,100.0,12.0,12,90,12,0,,0,1.08,14,19,-5,-0.42,,13.1,17.0,-3.9,-0.32,
Tim Skarke,GER,"FW,MF",Union Berlin,Bundesliga,28-059,1996,9,240,27,29.6,2.7,2,41,0,7,23,0,1.67,2,2,0,0.00,-0.16,1.7,2.2,-0.4,-0.17,+0.01
Ellyes Skhiri,TUN,MF,Eint Frankfurt,Bundesliga,29-179,1995,9,584,65,72.1,6.5,7,81,5,2,9,0,1.89,17,9,+8,+1.23,+0.83,14.9,11.1,+3.9,+0.60,+0.94
Oliver Skipp,ENG,MF,Leicester City,Premier League,24-050,2000,6,401,67,44.6,4.5,5,76,2,1,20,3,1.17,5,8,-3,-0.67,-0.49,3.6,11.2,-7.6,-1.70,-1.48
Leo Skiri Østigård,NOR,DF,Rennes,Ligue 1,24-343,1999,8,533,67,59.2,5.9,6,86,5,2,9,0,0.88,6,14,-8,-1.35,-2.58,6.5,9.8,-3.3,-0.56,-1.12
Łukasz Skorupski,POL,GK,Bologna,Serie A,33-184,1991,6,540,90,60.0,6.0,6,90,6,0,,4,1.17,7,8,-1,-0.17,-0.67,7.3,8.3,-1.0,-0.16,-0.45
Robert Skov,DEN,"MF,FW",Union Berlin,Bundesliga,28-169,1996,2,29,15,3.6,0.3,0,,0,2,15,5,2.00,2,0,+2,+6.21,+6.32,0.7,0.8,0.0,-0.13,+0.04
Milan Škriniar,SVK,DF,Paris S-G,Ligue 1,29-268,1995,3,202,67,22.4,2.2,2,90,2,1,22,6,3.00,7,4,+3,+1.34,-0.98,6.8,3.9,+3.0,+1.32,-0.77
Steven Skrzybski,GER,"FW,MF",Holstein Kiel,Bundesliga,31-353,1992,6,275,46,34.0,3.1,2,61,0,4,38,0,0.83,4,5,-1,-0.33,+1.52,3.1,3.2,0.0,0.00,+1.06
Naatan Skyttä,FIN,FW,Toulouse,Ligue 1,22-182,2002,1,5,5,0.6,0.1,0,,0,1,5,1,1.00,0,0,0,0.00,0.00,0.5,0.0,+0.5,+8.52,+7.92
Cieran Slicker,SCO,GK,Ipswich Town,Premier League,22-051,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,
William Smallbone,IRL,MF,Southampton,Premier League,24-258,2000,4,241,60,26.8,2.7,3,73,1,1,23,0,0.00,0,5,-5,-1.87,-0.91,2.8,4.6,-1.8,-0.66,+0.46
Chris Smalling,ENG,DF,Roma,Serie A,34-349,1989,0,,,,,0,,0,0,,3,,,,,,,,,,,
Adam Smith,ENG,DF,Bournemouth,Premier League,33-190,1991,10,524,52,58.2,5.8,5,76,2,5,29,0,1.50,11,5,+6,+1.03,+2.23,10.8,6.5,+4.3,+0.73,+0.96
Eric Smith,SWE,DF,St. Pauli,Bundesliga,27-302,1997,9,759,84,93.7,8.4,9,84,8,0,,0,0.89,7,11,-4,-0.47,-0.47,7.8,12.0,-4.2,-0.49,-0.49
Justin Smith,CAN,MF,Espanyol,La Liga,21-275,2003,1,29,29,2.7,0.3,0,,0,1,29,0,0.00,1,0,+1,+3.10,+4.13,0.5,0.2,+0.2,+0.77,+1.67
Emile Smith Rowe,ENG,MF,Fulham,Premier League,24-100,2000,10,708,71,78.7,7.9,9,76,0,1,26,0,1.50,9,8,+1,+0.13,+0.13,11.3,6.9,+4.4,+0.56,+0.74
Eduard Sobol,UKR,MF,Strasbourg,Ligue 1,29-199,1995,1,1,1,0.1,0.0,0,,0,1,1,6,3.00,0,0,0,0.00,0.00,0.0,0.0,0.0,0.00,+0.08
Simon Sohm,SUI,MF,Parma,Serie A,23-208,2001,11,788,72,79.6,8.8,10,76,5,1,30,0,0.82,11,13,-2,-0.23,+0.22,12.1,13.3,-1.2,-0.14,+0.07
Alex Sola,ESP,"MF,FW",Getafe,La Liga,25-149,1999,12,828,69,76.7,9.2,11,71,0,1,45,0,0.83,5,9,-4,-0.43,-1.15,8.4,8.0,+0.4,+0.04,-0.49
Arnau Solà,ESP,DF,Villarreal,La Liga,21-215,2003,0,,,,,0,,0,0,,4,,,,,,,,,,,
Dominic Solanke,ENG,FW,Tottenham,Premier League,27-052,1997,8,707,88,78.6,7.9,8,88,6,0,,0,1.63,17,9,+8,+1.02,-0.38,16.1,8.6,+7.5,+0.95,+0.53
Ola Solbakken,NOR,"MF,FW",Empoli,Serie A,26-059,1998,10,490,49,49.5,5.4,6,66,0,4,23,0,1.30,5,3,+2,+0.37,+0.91,4.3,6.3,-2.1,-0.38,+0.35
Carlos Soler,ESP,"MF,FW",West Ham,Premier League,27-308,1997,7,244,35,27.1,2.7,1,45,0,6,33,0,1.14,2,2,0,0.00,+0.82,2.0,4.7,-2.8,-1.02,-0.97
Carlos Soler,ESP,MF,Paris S-G,Ligue 1,27-308,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,
Jhon Solis,COL,MF,Girona,La Liga,20-033,2004,6,289,48,26.8,3.2,2,84,1,4,30,3,0.83,3,8,-5,-1.56,-1.90,4.4,4.0,+0.4,+0.12,-0.18
Daniele Sommariva,ITA,GK,Genoa,Serie A,27-110,1997,0,,,,,0,,0,0,,11,,,,,,,,,,,
Yann Sommer,SUI,GK,Inter,Serie A,35-324,1988,11,990,90,100.0,11.0,11,90,11,0,,0,2.18,25,13,+12,+1.09,,20.0,12.4,+7.6,+0.69,
David Soria,ESP,GK,Getafe,La Liga,31-215,1993,12,"1,080",90,100.0,12.0,12,90,12,0,,0,0.83,8,10,-2,-0.17,,13.3,11.4,+1.9,+0.16,
Juan Soriano,ESP,GK,Leganés,La Liga,27-074,1997,6,540,90,50.0,6.0,6,90,6,0,,6,0.83,3,7,-4,-0.67,-0.67,4.0,8.2,-4.2,-0.70,+0.25
Alessandro Sorrentino,ITA,GK,Monza,Serie A,22-216,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
Borna Sosa,CRO,DF,Torino,Serie A,26-289,1998,6,317,53,32.0,3.5,4,65,1,2,29,2,1.67,3,4,-1,-0.28,-0.28,3.9,3.4,+0.5,+0.13,+0.72
Ramón Sosa,PAR,"MF,FW",Nott'ham Forest,Premier League,25-066,1999,6,83,14,9.2,0.9,0,,0,6,14,1,1.83,1,0,+1,+1.08,+0.42,1.3,0.2,+1.1,+1.16,+0.83
Hugo Sotelo,ESP,MF,Celta Vigo,La Liga,20-322,2003,8,513,64,47.5,5.7,6,79,2,2,21,4,0.88,7,7,0,0.00,+0.32,8.0,3.6,+4.4,+0.77,+0.95
Florian Sotoca,FRA,"FW,MF",Lens,Ligue 1,34-011,1990,9,594,66,66.0,6.6,8,72,2,1,19,0,1.44,6,3,+3,+0.45,+0.75,9.7,6.1,+3.5,+0.54,+1.03
Riccardo Sottil,ITA,"FW,MF",Fiorentina,Serie A,25-155,1999,8,266,33,26.9,3.0,2,73,0,6,20,3,1.88,5,0,+5,+1.69,+0.70,2.9,2.4,+0.5,+0.16,-0.58
Tomáš Souček,CZE,MF,West Ham,Premier League,29-252,1995,9,564,63,62.7,6.3,6,75,3,3,37,0,1.22,11,12,-1,-0.16,+1.18,11.9,9.2,+2.8,+0.44,+2.02
Matìas Soulé,ARG,"MF,FW",Roma,Serie A,21-204,2003,8,464,58,46.9,5.2,6,74,0,2,10,2,1.13,5,6,-1,-0.19,-0.02,6.3,7.7,-1.3,-0.26,-0.40
Boubakary Soumaré,FRA,"MF,DF",Leicester City,Premier League,25-252,1999,4,52,13,5.8,0.6,0,,0,4,13,4,1.25,1,0,+1,+1.73,+2.26,1.3,0.9,+0.4,+0.71,+1.69
Issa Soumaré,SEN,"FW,MF",Le Havre,Ligue 1,24-026,2000,8,422,53,46.9,4.7,5,73,2,3,18,1,0.75,2,8,-6,-1.28,-0.15,4.5,7.2,-2.7,-0.57,+0.10
Djibril Sow,SUI,MF,Sevilla,La Liga,27-273,1997,9,416,46,38.5,4.6,4,85,2,5,16,0,0.89,4,7,-3,-0.65,-0.38,6.1,5.8,+0.3,+0.06,+0.48
Saidou Sow,GUI,DF,Strasbourg,Ligue 1,22-124,2002,10,838,84,93.1,9.3,9,88,8,1,45,0,1.30,19,18,+1,+0.11,+1.56,16.1,16.2,-0.1,-0.01,+1.05
Djed Spence,ENG,DF,Tottenham,Premier League,24-088,2000,3,64,21,7.1,0.7,0,,0,3,21,4,2.33,3,0,+3,+4.22,+3.36,2.9,0.7,+2.2,+3.03,+2.36
Gerónimo Spina,ARG,DF,Atlético Madrid,La Liga,19-270,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,
Leonardo Spinazzola,ITA,DF,Napoli,Serie A,31-225,1993,8,249,31,25.2,2.8,3,57,0,5,16,2,2.25,4,2,+2,+0.72,-0.25,4.6,2.2,+2.4,+0.87,+0.27
Marco Sportiello,ITA,GK,Milan,Serie A,32-179,1992,0,,,,,0,,0,0,,3,,,,,,,,,,,
