Player,Nation,Pos,Squad,Comp,Age,Born,90s,PassAtt,Live,Dead,FK,ThroughBalls,SideSwitch,Cross,Throw-Ins,Corners,InSwingCorner,OutSwingCorner,StraightCorner,PassesCmp,PassOffside,PassesBlocked
Khalil Fayad,FRA,"MF,FW",Montpellier,Ligue 1,20-152,2004,2.8,141,137,4,4,2,1,2,0,0,0,0,0,121,0,2
Jacopo Fazzini,ITA,MF,Empoli,Serie A,21-237,2003,6.1,137,123,12,3,2,0,11,0,8,2,1,0,102,2,2
Peter Federico,DOM,"MF,FW",Getafe,La Liga,22-106,2002,2.6,54,48,4,1,0,0,4,3,0,0,0,0,35,2,4
Nabil Fekir,FRA,MF,Betis,La Liga,31-113,1993,2.0,82,71,11,3,1,1,10,0,8,3,3,0,67,0,4
Mattia Felici,ITA,"MF,DF",Cagliari,Serie A,23-205,2001,0.8,21,20,1,0,0,0,2,0,1,0,1,0,15,0,1
João Félix,POR,"MF,FW",Chelsea,Premier League,24-364,1999,1.4,72,69,2,0,0,0,0,2,0,0,0,0,59,1,1
Kiko Femenía,ESP,DF,Villarreal,La Liga,33-280,1991,11.0,687,564,121,27,0,6,19,93,0,0,0,0,618,2,6
Evan Ferguson,IRL,FW,Brighton,Premier League,20-020,2004,1.2,23,23,0,0,0,0,0,0,0,0,0,0,15,0,0
Lewis Ferguson,SCO,MF,Bologna,Serie A,25-076,1999,0.1,13,12,1,1,0,0,1,0,0,0,0,0,10,0,0
Zinedine Ferhat,ALG,"FW,MF",Angers,Ligue 1,31-252,1993,2.3,113,92,20,3,1,1,19,4,13,3,7,1,74,1,2
Bruno Fernandes,POR,"MF,FW",Manchester Utd,Premier League,30-061,1994,9.3,546,503,41,9,6,4,43,5,15,6,3,1,410,2,16
Edimilson Fernandes,SUI,MF,Brest,Ligue 1,28-207,1996,2.2,78,78,0,0,0,1,1,0,0,0,0,0,61,0,1
Mateus Fernandes,POR,MF,Southampton,Premier League,20-121,2004,6.9,285,272,13,4,3,1,11,2,3,2,0,0,235,0,7
Álvaro Fernández,ESP,GK,Sevilla,La Liga,26-209,1998,1.3,71,60,11,3,0,0,0,0,0,0,0,0,35,0,0
Enzo Fernández,ARG,MF,Chelsea,Premier League,23-296,2001,6.5,367,341,25,9,3,6,15,1,14,11,0,0,294,1,8
Valery Fernández,ESP,"MF,FW",Mallorca,La Liga,24-351,1999,1.4,35,35,0,0,0,0,2,0,0,0,0,0,29,0,1
Matias Fernandez-Pardo,BEL,FW,Lille,Ligue 1,19-279,2005,1.2,32,32,0,0,1,0,1,0,0,0,0,0,22,0,1
Jordan Ferri,FRA,MF,Montpellier,Ligue 1,32-241,1992,5.5,387,363,23,17,0,0,7,6,0,0,0,0,346,1,0
Karol Fila,POL,MF,Strasbourg,Ligue 1,26-148,1998,0.1,4,4,0,0,0,0,0,0,0,0,0,0,2,0,1
Kilian Fischer,GER,DF,Wolfsburg,Bundesliga,24-027,2000,6.8,299,225,74,4,0,1,8,70,0,0,0,0,215,0,4
Mark Flekken,NED,GK,Brentford,Premier League,31-148,1993,10.0,527,444,81,37,0,5,0,0,0,0,0,0,403,2,0
Mateo Flores,ESP,MF,Betis,La Liga,20-215,2004,0.3,8,8,0,0,0,0,0,0,0,0,0,0,7,0,0
Phil Foden,ENG,"MF,FW",Manchester City,Premier League,24-164,2000,4.1,249,222,27,7,3,0,29,1,18,14,3,0,206,0,6
Malick Fofana,BEL,FW,Lyon,Ligue 1,19-222,2005,5.7,195,184,10,1,1,0,23,9,0,0,0,0,144,1,9
Wesley Fofana,FRA,DF,Chelsea,Premier League,23-327,2000,8.6,526,505,20,14,0,0,1,5,0,0,0,0,466,1,4
Yahia Fofana,CIV,GK,Angers,Ligue 1,24-079,2000,10.0,292,187,104,28,0,0,0,0,0,0,0,0,197,1,0
Youssouf Fofana,FRA,MF,Milan,Serie A,25-303,1999,7.8,444,429,14,12,1,4,1,2,0,0,0,0,389,1,4
Jonas Föhrenbach,GER,"DF,FW",Heidenheim,Bundesliga,28-287,1996,9.0,407,319,87,4,0,1,25,83,0,0,0,0,285,1,16
Michael Folorunsho,ITA,"FW,MF",Napoli,Serie A,26-275,1998,0.3,9,9,0,0,0,0,0,0,0,0,0,0,6,0,0
Lamine Fomba,FRA,MF,Saint-Étienne,Ligue 1,26-287,1998,0.8,39,39,0,0,0,2,0,0,0,0,0,0,31,0,2
Carlos Forbs,POR,"MF,FW",Wolves,Premier League,20-234,2004,2.0,63,63,0,0,0,0,7,0,0,0,0,0,40,0,7
Pablo Fornals,ESP,"MF,FW",Betis,La Liga,28-260,1996,9.8,462,424,36,9,5,4,43,5,22,7,6,0,350,2,12
Omari Forson,ENG,"MF,DF",Monza,Serie A,20-111,2004,0.3,16,15,1,0,0,0,1,1,0,0,0,0,13,0,1
Héctor Fort,ESP,DF,Barcelona,La Liga,18-098,2006,2.1,168,148,19,2,0,0,4,17,0,0,0,0,153,1,2
Dimitri Foulquier,FRA,DF,Valencia,La Liga,31-230,1993,5.4,250,186,61,7,0,0,20,54,0,0,0,0,176,3,13
Alejandro Francés,ESP,DF,Girona,La Liga,22-099,2002,6.2,423,353,69,13,0,3,11,56,0,0,0,0,362,1,11
Przemysław Frankowski,POL,DF,Lens,Ligue 1,29-210,1995,5.5,355,291,61,2,2,1,24,55,4,1,3,0,279,3,17
Enric Franquesa,ESP,"DF,FW",Leganés,La Liga,27-256,1997,6.1,186,154,30,0,0,0,14,30,0,0,0,0,128,2,8
Ryan Fraser,SCO,FW,Southampton,Premier League,30-258,1994,1.6,37,34,3,0,0,0,6,1,2,2,0,0,27,0,0
Davide Frattesi,ITA,MF,Inter,Serie A,25-017,1999,6.1,173,166,6,5,4,0,2,1,0,0,0,0,149,1,3
Morten Frendrup,DEN,MF,Genoa,Serie A,23-215,2001,10.5,337,323,11,10,0,0,0,1,0,0,0,0,283,3,7
Martin Frese,DEN,DF,Hellas Verona,Serie A,26-309,1998,3.7,169,140,28,2,0,0,7,26,0,0,0,0,115,1,3
Remo Freuler,SUI,MF,Bologna,Serie A,32-207,1992,9.9,653,622,28,23,1,0,4,5,0,0,0,0,591,3,6
Marco Friedl,AUT,DF,Werder Bremen,Bundesliga,26-237,1998,6.7,423,401,22,20,0,1,1,1,0,0,0,0,390,0,0
Marvin Friedrich,GER,DF,Gladbach,Bundesliga,28-331,1995,3.5,213,204,9,1,0,0,0,0,0,0,0,0,182,0,0
Jeremie Frimpong,NED,"DF,MF",Leverkusen,Bundesliga,23-334,2000,7.4,231,210,20,0,0,1,22,20,0,0,0,0,183,1,6
Jorge de Frutos,ESP,"MF,FW",Rayo Vallecano,La Liga,27-262,1997,8.7,206,206,0,0,1,0,14,0,0,0,0,0,152,0,14
Chris Führich,GER,"MF,FW",Stuttgart,Bundesliga,26-304,1998,3.1,135,129,6,3,1,0,10,1,2,0,0,0,111,0,3
Angelo Fulgini,FRA,"MF,FW",Lens,Ligue 1,28-080,1996,3.7,203,191,10,2,2,2,14,2,6,3,1,0,152,2,5
Niclas Füllkrug,GER,FW,West Ham,Premier League,31-273,1993,0.7,14,13,1,0,0,0,0,0,0,0,0,0,13,0,0
Manuel Fuster,ESP,"FW,MF",Las Palmas,La Liga,27-017,1997,2.3,146,128,16,5,1,2,18,4,7,4,3,0,113,2,3
Matteo Gabbia,ITA,DF,Milan,Serie A,25-018,1999,4.0,242,235,7,5,0,2,1,2,0,0,0,0,213,0,2
Alessandro Gabrielloni,ITA,"FW,MF",Como,Serie A,30-121,1994,0.9,29,26,3,0,0,0,1,1,0,0,0,0,19,0,2
Gianluca Gaetano,ITA,"MF,FW",Cagliari,Serie A,24-187,2000,3.8,95,90,5,1,2,1,5,2,2,0,2,0,65,0,4
Roberto Gagliardini,ITA,"MF,DF",Monza,Serie A,30-215,1994,1.1,54,51,3,3,0,0,1,0,0,0,0,0,50,0,0
Cody Gakpo,NED,FW,Liverpool,Premier League,25-185,1999,4.4,155,151,4,0,1,3,17,3,1,0,0,0,118,0,5
Javi Galán,ESP,DF,Atlético Madrid,La Liga,29-355,1994,3.5,178,145,33,1,1,1,8,32,0,0,0,0,145,0,2
Iñigo Ruiz de Galarreta,ESP,MF,Athletic Club,La Liga,31-094,1993,4.8,259,247,11,7,2,1,9,0,2,0,2,0,216,1,3
Conor Gallagher,ENG,MF,Atlético Madrid,La Liga,24-276,2000,6.6,275,269,6,3,0,0,5,1,1,1,0,0,227,0,4
Antonino Gallo,ITA,DF,Lecce,Serie A,24-308,2000,9.4,428,339,88,8,0,1,42,70,10,5,3,0,294,1,8
Cristian Gamboa,CRC,DF,Bochum,Bundesliga,35-015,1989,1.0,55,49,6,0,1,2,7,6,0,0,0,0,32,0,1
Idrissa Gana Gueye,SEN,MF,Everton,Premier League,35-043,1989,7.2,266,259,6,2,1,0,1,0,0,0,0,0,230,1,5
Ignatius Ganago,CMR,"FW,MF",Nantes,Ligue 1,25-266,1999,1.1,37,37,0,0,0,0,2,0,0,0,0,0,27,0,1
Aleix García,ESP,MF,Leverkusen,Bundesliga,27-133,1997,2.7,278,249,29,8,0,3,27,2,19,8,5,0,243,0,2
Álvaro García,ESP,"MF,FW",Rayo Vallecano,La Liga,32-012,1992,6.0,199,197,1,0,0,2,27,1,0,0,0,0,126,1,9
Eric García,ESP,MF,Barcelona,La Liga,23-304,2001,4.9,291,281,10,9,1,0,1,1,0,0,0,0,264,0,4
Fran Garcia,ESP,DF,Real Madrid,La Liga,25-086,1999,3.6,236,212,24,2,0,1,12,22,0,0,0,0,218,0,2
Joan García,ESP,GK,Espanyol,La Liga,23-188,2001,12.0,388,283,105,46,0,1,0,0,0,0,0,0,275,0,1
Rubén García,ESP,"FW,MF",Osasuna,La Liga,31-117,1993,6.8,312,274,34,13,0,8,35,2,15,7,1,1,225,4,11
Ulisses Garcia,SUI,DF,Marseille,Ligue 1,28-302,1996,2.2,132,113,19,3,0,0,11,16,0,0,0,0,110,0,2
Alejandro Garnacho,ARG,FW,Manchester Utd,Premier League,20-130,2004,7.6,238,230,7,1,1,5,18,5,1,1,0,0,184,1,13
James Garner,ENG,"DF,MF",Everton,Premier League,23-240,2001,2.8,102,78,22,0,0,0,6,22,0,0,0,0,68,2,8
Yarek Gasiorowski,ESP,DF,Valencia,La Liga,19-301,2005,3.2,144,136,8,5,1,0,1,3,0,0,0,0,114,0,2
Federico Gatti,ITA,DF,Juventus,Serie A,26-137,1998,7.9,534,521,13,11,0,0,0,0,0,0,0,0,513,0,1
Gavi,ESP,MF,Barcelona,La Liga,20-095,2004,0.2,19,18,1,1,0,0,0,0,0,0,0,0,16,0,0
Paulo Gazzaniga,ARG,GK,Girona,La Liga,32-311,1992,12.0,403,320,81,17,0,0,0,0,0,0,0,0,339,2,1
Jean-Philippe Gbamin,CIV,MF,Nantes,Ligue 1,29-044,1995,2.0,97,96,1,1,0,2,0,0,0,0,0,0,78,0,1
Yann Gboho,FRA,"FW,MF",Toulouse,Ligue 1,23-299,2001,9.5,219,211,6,2,2,1,17,0,0,0,0,0,146,2,13
David de Gea,ESP,GK,Fiorentina,Serie A,34-001,1990,8.0,261,179,79,25,0,0,0,0,0,0,0,0,199,3,0
Lutsharel Geertruida,NED,DF,RB Leipzig,Bundesliga,24-113,2000,6.1,386,324,62,5,1,0,5,57,0,0,0,0,332,0,3
Dennis Geiger,GER,MF,Hoffenheim,Bundesliga,26-151,1998,1.9,67,61,5,3,1,0,1,1,1,1,0,0,53,1,1
Valentin Gendrey,FRA,DF,Lecce,Serie A,24-140,2000,2.0,55,41,14,0,0,0,3,14,0,0,0,0,42,0,0
Valentin Gendrey,FRA,DF,Hoffenheim,Bundesliga,24-140,2000,4.9,196,140,55,1,0,0,19,54,0,0,0,0,127,1,7
Denis Genreau,AUS,"MF,FW",Toulouse,Ligue 1,25-171,1999,0.4,33,25,8,0,0,0,6,2,6,2,3,0,25,0,1
Yannick Gerhardt,GER,"MF,DF",Wolfsburg,Bundesliga,30-240,1994,2.4,92,84,8,2,0,0,4,4,0,0,0,0,61,0,2
Max Geschwill,GER,DF,Holstein Kiel,Bundesliga,23-124,2001,5.7,258,229,29,4,0,0,3,24,0,0,0,0,197,0,9
Daniele Ghilardi,ITA,DF,Hellas Verona,Serie A,21-307,2003,4.0,177,174,2,1,0,1,0,0,0,0,0,0,151,1,1
Lautaro Gianetti,ARG,DF,Udinese,Serie A,30-361,1993,5.1,202,172,30,14,0,2,0,0,0,0,0,0,167,0,1
Dimitris Giannoulis,GRE,DF,Augsburg,Bundesliga,29-022,1995,8.8,407,327,78,3,2,1,31,74,1,0,1,0,305,2,14
Morgan Gibbs-White,ENG,MF,Nott'ham Forest,Premier League,24-286,2000,6.3,248,245,1,1,4,4,3,0,0,0,0,0,190,2,9
Samuel Gigot,FRA,DF,Lazio,Serie A,31-027,1993,0.2,22,22,0,0,0,0,0,0,0,0,0,0,21,0,0
Armin Gigovic,BIH,MF,Holstein Kiel,Bundesliga,22-216,2002,5.2,168,157,8,3,0,0,5,0,1,0,1,0,129,3,7
Bryan Gil,ESP,"FW,MF",Girona,La Liga,23-271,2001,6.8,263,252,9,0,0,0,24,6,3,1,2,0,220,2,9
Mario Gila,ESP,DF,Lazio,Serie A,24-071,2000,7.9,468,443,24,11,3,5,0,0,0,0,0,0,426,1,1
Billy Gilmour,SCO,MF,Brighton,Premier League,23-150,2001,1.1,67,65,2,1,1,2,1,0,1,1,0,0,58,0,0
Billy Gilmour,SCO,MF,Napoli,Serie A,23-150,2001,3.7,247,238,9,5,1,2,4,1,3,0,3,0,221,0,1
Benedikt Gimber,GER,DF,Heidenheim,Bundesliga,27-263,1997,8.7,365,355,9,4,0,3,1,1,0,0,0,0,288,1,4
Gvidas Gineitis,LTU,MF,Torino,Serie A,20-207,2004,2.1,84,71,12,3,1,0,13,0,9,5,3,0,57,1,4
Matthias Ginter,GER,DF,Freiburg,Bundesliga,30-294,1994,5.7,329,321,7,4,0,5,3,2,0,0,0,0,272,1,3
Jamie Gittens,ENG,"FW,MF",Dortmund,Bundesliga,20-092,2004,5.6,141,140,1,0,0,1,11,1,0,0,0,0,113,0,4
Serge Gnabry,GER,"FW,MF",Bayern Munich,Bundesliga,29-117,1995,5.1,267,259,8,0,1,0,18,8,0,0,0,0,219,0,10
Ben Godfrey,ENG,DF,Atalanta,Serie A,26-298,1998,0.3,10,8,2,1,0,0,0,1,0,0,0,0,8,0,1
Saba Goglichidze,GEO,DF,Empoli,Serie A,20-136,2004,7.2,236,220,15,14,0,1,1,1,0,0,0,0,191,1,5
Edoardo Goldaniga,ITA,DF,Como,Serie A,31-006,1993,5.5,341,292,48,14,0,2,4,34,0,0,0,0,286,1,5
Pierluigi Gollini,ITA,GK,Genoa,Serie A,29-235,1995,7.0,250,181,69,17,0,0,0,0,0,0,0,0,206,0,0
Aleksandr Golovin,RUS,MF,Monaco,Ligue 1,28-162,1996,6.0,367,348,18,8,3,0,13,4,6,2,2,0,301,1,4
André Gomes,POR,MF,Lille,Ligue 1,31-101,1993,4.0,242,234,8,6,2,3,1,2,0,0,0,0,214,0,4
Angel Gomes,ENG,MF,Lille,Ligue 1,24-069,2000,6.5,269,260,6,1,2,1,7,0,3,2,0,0,217,3,5
João Gomes,BRA,MF,Wolves,Premier League,23-270,2001,9.3,382,367,14,6,1,2,8,3,0,0,0,0,320,1,7
Rodrigo Gomes,POR,"FW,MF",Wolves,Premier League,21-124,2003,1.3,30,27,3,0,1,0,5,2,1,0,1,0,15,0,0
Toti Gomes,POR,DF,Wolves,Premier League,25-297,1999,7.2,359,326,32,6,0,1,1,18,0,0,0,0,296,1,7
Carlos Gómez,COL,"MF,FW",Rennes,Ligue 1,22-057,2002,2.5,62,61,1,0,1,0,11,1,0,0,0,0,44,0,1
Dani Gómez,ESP,FW,Valencia,La Liga,26-101,1998,4.5,57,48,9,0,0,0,0,2,0,0,0,0,41,0,5
Joe Gomez,ENG,DF,Liverpool,Premier League,27-169,1997,0.6,35,32,3,2,0,1,0,1,0,0,0,0,27,0,0
Moi Gómez,ESP,"MF,FW",Osasuna,La Liga,30-138,1994,3.9,182,174,7,4,0,1,10,0,2,1,1,0,137,1,8
Sergi Gómez,ESP,DF,Espanyol,La Liga,32-225,1992,5.5,260,251,9,7,0,0,0,0,0,0,0,0,232,0,0
Sergio Gómez,ESP,"MF,DF",Real Sociedad,La Liga,24-065,2000,10.6,640,516,122,28,1,4,96,28,62,26,26,0,492,2,10
Unai Gómez,ESP,"MF,FW",Athletic Club,La Liga,21-167,2003,3.5,85,79,6,0,1,0,8,0,6,5,0,0,60,0,3
Fabio González,ESP,MF,Las Palmas,La Liga,27-270,1997,0.5,51,51,0,0,0,1,1,0,0,0,0,0,42,0,3
Nicolás González,ARG,FW,Juventus,Serie A,26-216,1998,2.5,79,76,3,0,1,0,4,3,0,0,0,0,59,0,5
Urko González,ESP,MF,Real Sociedad,La Liga,23-233,2001,0.5,17,17,0,0,0,1,1,0,0,0,0,0,10,0,1
Anthony Gordon,ENG,FW,Newcastle Utd,Premier League,23-258,2001,8.5,276,237,38,6,2,0,44,11,18,11,4,0,196,1,12
Leon Goretzka,GER,"MF,DF",Bayern Munich,Bundesliga,29-276,1995,0.7,81,79,2,1,1,0,1,1,0,0,0,0,74,0,2
Andoni Gorosabel,ESP,DF,Athletic Club,La Liga,28-096,1996,3.1,174,144,29,0,0,0,9,29,0,0,0,0,144,1,3
Robin Gosens,GER,DF,Fiorentina,Serie A,30-126,1994,8.7,456,382,72,12,1,0,14,60,0,0,0,0,363,2,9
Robin Gosens,GER,DF,Union Berlin,Bundesliga,30-126,1994,1.0,42,32,9,0,0,0,1,9,0,0,0,0,23,1,0
Mario Götze,GER,"MF,FW",Eint Frankfurt,Bundesliga,32-158,1992,4.1,174,174,0,0,0,2,3,0,0,0,0,0,139,0,7
Amine Gouiri,ALG,"FW,MF",Rennes,Ligue 1,24-266,2000,6.4,176,154,22,4,2,0,10,2,6,5,0,0,131,0,8
Jeffrey Gouweleeuw,NED,DF,Augsburg,Bundesliga,33-121,1991,9.0,435,406,27,27,1,1,9,0,0,0,0,0,356,2,1
Kamil Grabara,POL,GK,Wolfsburg,Bundesliga,25-305,1999,9.0,370,293,74,31,0,1,0,0,0,0,0,0,231,3,0
Jonathan Gradit,FRA,DF,Lens,Ligue 1,31-350,1992,7.5,386,375,9,9,1,1,4,0,0,0,0,0,314,2,3
José Gragera,ESP,MF,Espanyol,La Liga,23-344,2000,6.3,217,206,10,10,0,1,0,0,0,0,0,0,190,1,2
Samuel Grandsir,FRA,"MF,FW",Le Havre,Ligue 1,28-086,1996,0.6,14,12,2,0,1,0,1,1,1,1,0,0,8,0,1
Alberto Grassi,ITA,MF,Empoli,Serie A,29-246,1995,6.0,214,210,4,4,0,0,2,0,0,0,0,0,171,0,4
Ryan Gravenberch,NED,MF,Liverpool,Premier League,22-176,2002,10.0,605,596,9,8,3,0,1,1,0,0,0,0,537,0,7
Archie Gray,ENG,"MF,DF",Tottenham,Premier League,18-241,2006,0.5,56,50,6,3,0,0,0,3,0,0,0,0,49,0,3
Jack Grealish,ENG,"FW,MF",Manchester City,Premier League,29-059,1995,3.8,202,194,8,0,0,0,13,2,6,2,0,0,172,0,6
Jacob Greaves,ENG,DF,Ipswich Town,Premier League,24-057,2000,7.0,312,290,20,14,0,0,0,2,0,0,0,0,277,2,1
Mason Greenwood,ENG,FW,Marseille,Ligue 1,23-038,2001,9.4,392,370,20,4,2,10,35,0,14,11,0,0,302,2,6
Michael Gregoritsch,AUT,FW,Freiburg,Bundesliga,30-204,1994,0.9,30,27,2,0,0,0,0,0,0,0,0,0,21,1,1
Dominik Greif,SVK,GK,Mallorca,La Liga,27-216,1997,8.0,261,180,80,27,0,0,0,0,0,0,0,0,182,1,0
Antoine Griezmann,FRA,"FW,MF",Atlético Madrid,La Liga,33-232,1991,9.9,525,479,45,7,4,3,55,4,29,7,16,0,372,1,16
Vincenzo Grifo,ITA,FW,Freiburg,Bundesliga,31-215,1993,7.6,498,436,59,19,6,6,45,5,27,10,15,0,393,3,9
Florian Grillitsch,AUT,MF,Hoffenheim,Bundesliga,29-093,1995,5.7,342,324,18,15,3,6,3,1,0,0,0,0,296,0,7
Álex Grimaldo,ESP,DF,Leverkusen,Bundesliga,29-049,1995,9.0,670,573,94,9,2,1,73,49,36,16,11,0,548,3,24
Pascal Groß,GER,"MF,DF",Dortmund,Bundesliga,33-146,1991,7.2,683,592,88,17,1,5,67,25,46,19,17,3,565,3,6
Brajan Gruda,GER,"MF,DF",Brighton,Premier League,20-161,2004,0.4,13,10,3,0,0,0,2,0,2,0,2,0,10,0,0
Marco Grüll,AUT,"MF,FW",Werder Bremen,Bundesliga,26-125,1998,3.5,90,79,11,5,0,0,8,5,1,0,1,0,72,0,8
Albert Grønbaek,DEN,"MF,FW",Rennes,Ligue 1,23-169,2001,6.1,174,146,26,6,1,0,23,4,16,15,1,0,109,2,7
Vicente Guaita,ESP,GK,Celta Vigo,La Liga,37-303,1987,8.0,208,148,60,15,0,0,0,0,0,0,0,0,169,0,0
Sergi Guardiola,ESP,FW,Rayo Vallecano,La Liga,33-163,1991,0.7,16,15,1,0,0,0,0,0,0,0,0,0,9,0,0
Nemanja Gudelj,SRB,"MF,DF",Sevilla,La Liga,32-358,1991,9.0,418,390,28,23,0,0,7,0,0,0,0,0,362,0,2
Gabriel Gudmundsson,SWE,DF,Lille,Ligue 1,25-193,1999,7.6,331,270,61,4,1,1,22,57,0,0,0,0,263,0,12
Gonçalo Guedes,POR,"FW,MF",Wolves,Premier League,27-345,1996,1.2,39,34,4,0,0,2,2,1,0,0,0,0,28,1,1
Axel Gueguin,FRA,FW,Montpellier,Ligue 1,19-229,2005,0.3,6,5,1,0,0,0,1,0,1,0,1,0,5,0,1
Marc Guéhi,ENG,DF,Crystal Palace,Premier League,24-118,2000,10.0,569,536,30,28,1,5,1,2,0,0,0,0,483,3,3
Mattéo Guendouzi,FRA,MF,Lazio,Serie A,25-208,1999,10.5,555,525,28,14,4,10,5,12,1,0,0,0,490,2,5
Javier Guerra,ESP,"MF,FW",Valencia,La Liga,21-312,2003,5.8,189,179,4,2,1,0,6,0,0,0,0,0,135,6,9
Raphaël Guerreiro,POR,DF,Bayern Munich,Bundesliga,30-322,1993,5.7,472,422,48,10,3,0,9,36,1,1,0,0,412,2,10
Evann Guessand,CIV,"FW,MF",Nice,Ligue 1,23-130,2001,9.4,165,151,12,1,5,0,8,0,0,0,0,0,127,2,7
Ander Guevara,ESP,MF,Alavés,La Liga,27-124,1997,7.7,332,317,12,12,0,1,1,0,0,0,0,0,256,3,7
Pape Gueye,SEN,MF,Villarreal,La Liga,25-289,1999,6.3,293,278,10,9,1,3,4,1,0,0,0,0,231,5,5
Morgan Guilavogui,GUI,"FW,MF",St. Pauli,Bundesliga,26-243,1998,5.2,148,147,0,0,0,0,2,0,0,0,0,0,96,1,8
Frederic Guilbert,FRA,DF,Lecce,Serie A,29-320,1994,5.5,234,171,60,11,1,0,8,49,0,0,0,0,174,3,5
Luis Guilherme,BRA,MF,West Ham,Premier League,18-273,2006,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Hugo Guillamón,ESP,MF,Valencia,La Liga,24-282,2000,3.5,152,144,8,8,0,3,1,0,0,0,0,0,120,0,1
Bruno Guimarães,BRA,MF,Newcastle Utd,Premier League,26-358,1997,9.9,510,469,39,38,8,3,4,1,0,0,0,0,416,2,11
Bahereba Guirassy,FRA,"FW,MF",Nantes,Ligue 1,18-071,2006,0.5,18,17,0,0,0,0,1,0,0,0,0,0,12,1,2
Serhou Guirassy,GUI,FW,Dortmund,Bundesliga,28-241,1996,6.8,142,122,19,0,3,1,0,0,0,0,0,0,109,1,0
Marc Guiu,ESP,FW,Chelsea,Premier League,18-309,2006,0.3,4,3,1,0,0,0,0,0,0,0,0,0,3,0,0
Péter Gulácsi,HUN,GK,RB Leipzig,Bundesliga,34-186,1990,8.5,259,186,73,13,0,0,0,0,0,0,0,0,218,0,0
Arda Güler,TUR,"MF,FW",Real Madrid,La Liga,19-257,2005,2.8,144,136,7,4,1,1,7,0,3,2,0,0,122,1,5
Gerard Gumbau,ESP,MF,Rayo Vallecano,La Liga,29-326,1994,3.3,120,108,12,6,0,1,11,0,6,4,2,0,80,0,6
İlkay Gündoğan,GER,MF,Manchester City,Premier League,34-015,1990,6.2,407,366,40,8,3,0,29,1,22,12,3,0,352,1,8
Christian Günter,GER,DF,Freiburg,Bundesliga,31-254,1993,8.6,444,344,99,7,1,1,53,78,14,8,4,0,340,1,12
Jon Guridi,ESP,MF,Alavés,La Liga,29-254,1995,6.9,246,230,14,4,1,0,3,2,1,1,0,0,197,2,4
Gorka Guruzeta,ESP,FW,Athletic Club,La Liga,28-057,1996,7.2,148,137,11,0,0,0,2,1,0,0,0,0,112,0,4
Malo Gusto,FRA,DF,Chelsea,Premier League,21-173,2003,7.2,408,358,50,16,1,2,21,34,0,0,0,0,343,0,14
Miguel Gutiérrez,ESP,DF,Girona,La Liga,23-104,2001,11.0,616,493,118,13,1,6,56,97,8,1,7,0,522,5,20
Albert Guðmundsson,ISL,MF,Fiorentina,Serie A,27-146,1997,2.2,71,66,5,2,0,1,3,2,0,0,0,0,54,0,4
Joško Gvardiol,CRO,DF,Manchester City,Premier League,22-290,2002,9.5,757,696,60,11,1,1,6,49,0,0,0,0,700,1,11
Emmanuel Gyasi,GHA,"DF,FW",Empoli,Serie A,30-302,1994,10.8,338,254,83,0,0,0,6,83,0,0,0,0,258,1,11
Christian Gytkjær,DEN,FW,Venezia,Serie A,34-186,1990,2.4,45,40,5,0,0,0,0,0,0,0,0,0,25,0,4
Erling Haaland,NOR,FW,Manchester City,Premier League,24-110,2000,10.0,98,95,2,0,0,0,1,0,0,0,0,0,62,1,4
Nicolas Haas,SUI,MF,Empoli,Serie A,28-290,1996,2.2,70,68,1,0,0,0,0,1,0,0,0,0,55,1,0
Janik Haberer,GER,"DF,MF",Union Berlin,Bundesliga,30-220,1994,4.3,203,164,38,1,0,1,8,37,0,0,0,0,144,1,5
Robin Hack,GER,FW,Gladbach,Bundesliga,26-073,1998,4.3,189,174,14,4,1,0,13,4,6,6,0,0,143,1,6
Saad El Haddad,MAR,MF,Venezia,Serie A,19-107,2005,0.3,12,11,1,0,0,0,0,1,0,0,0,0,9,0,1
Munir El Haddadi,MAR,"MF,FW",Leganés,La Liga,29-068,1995,2.4,70,68,1,0,0,0,4,0,0,0,0,0,52,1,1
Amadou Haidara,MLI,MF,RB Leipzig,Bundesliga,26-282,1998,6.1,399,389,9,7,6,1,4,2,0,0,0,0,321,1,3
Massadio Haïdara,MLI,DF,Brest,Ligue 1,31-342,1992,3.2,154,130,24,2,0,0,6,22,0,0,0,0,121,0,2
Antoine Hainaut,FRA,"DF,MF",Parma,Serie A,22-264,2002,3.9,149,126,23,0,0,0,9,22,1,0,0,0,112,0,2
Mohamed Haj,TUN,MF,Parma,Serie A,19-227,2005,0.7,34,34,0,0,0,0,2,0,0,0,0,0,26,0,1
Achraf Hakimi,MAR,DF,Paris S-G,Ligue 1,26-004,1998,7.9,666,602,63,12,2,1,26,48,3,0,0,0,599,1,9
Lewis Hall,ENG,DF,Newcastle Utd,Premier League,20-061,2004,7.7,530,441,88,19,1,1,32,51,18,17,0,0,425,1,11
Sébastien Haller,CIV,FW,Leganés,La Liga,30-139,1994,4.3,86,81,5,0,2,0,0,0,0,0,0,0,51,0,1
Ali Al Hamadi,IRQ,FW,Ipswich Town,Premier League,22-252,2002,0.4,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0
Andreas Hanche-Olsen,NOR,DF,Mainz 05,Bundesliga,27-296,1997,3.3,107,100,7,1,0,0,0,6,0,0,0,0,85,0,0
