Player,Nation,Pos,Squad,Age,Born,90s,PassAtt,Live,Dead,FK,ThroughBalls,SideSwitch,Cross,Throw-Ins,Corners,InSwingCorner,OutSwingCorner,StraightCorner,PassesCmp,PassOffside,PassesBlocked
Jarell Quansah,ENG,DF,Liverpool,20,2003,6.0,577,558,19,11,0,1,0,5,0,0,0,0,531,0,2
Eduardo Quaresma,POR,DF,Sporting CP,21,2002,3.1,218,211,6,5,1,0,0,0,0,0,0,0,192,1,0
Quini,ESP,DF,Olympiacos,33,1989,1.4,74,57,16,2,0,1,3,14,0,0,0,0,56,1,4
Bogdan Racovitan,ROU,DF,RKS Raków,23,2000,4.1,258,215,43,16,0,2,3,26,0,0,0,0,208,0,2
Milan Radin,SRB,MF,TSC Bačka Top,32,1991,4.7,163,160,1,0,0,2,0,1,0,0,0,0,132,2,2
Yaroslav Rakitskiy,UKR,DF,Shakhtar,33,1989,1.0,57,55,2,0,0,0,0,0,0,0,0,0,42,0,0
Marko Rakonjac,MNE,FW,TSC Bačka Top,23,2000,2.5,46,37,9,0,1,1,1,0,0,0,0,0,34,0,0
Diant Ramaj,GER,GK,Ajax,21,2001,4.0,221,183,38,4,0,0,0,0,0,0,0,0,169,0,2
Nicolas Raskin,BEL,MF,Rangers,22,2001,1.9,83,80,3,1,0,2,2,2,0,0,0,0,72,0,2
Mathias Rasmussen,NOR,MF,Union SG,25,1997,1.4,49,43,6,2,0,0,7,1,3,2,0,0,32,0,0
Givairo Read,NED,DF,Feyenoord,17,2006,0.1,13,11,2,0,0,0,0,2,0,0,0,0,10,0,0
Lior Refaelov,ISR,"FW,MF",Maccabi Haifa,37,1986,2.6,81,64,15,4,0,0,10,1,9,2,6,0,64,2,0
Tijjani Reijnders,NED,MF,Milan,25,1998,4.6,223,219,4,3,0,0,4,0,1,0,1,0,207,0,1
Pepe Reina,ESP,GK,Villarreal,40,1982,7.0,270,215,54,18,0,1,0,0,0,0,0,0,214,1,0
Matheus Reis,BRA,"DF,MF",Sporting CP,28,1995,8.2,545,482,63,11,0,1,14,51,0,0,0,0,463,0,8
René Renner,AUT,"MF,DF",LASK,29,1993,1.5,71,42,28,2,0,1,3,26,0,0,0,0,41,1,2
Devyne Rensch,NED,"DF,MF",Ajax,20,2003,3.7,183,161,22,6,0,0,1,16,0,0,0,0,160,0,6
Guillaume Restes,FRA,GK,Toulouse,18,2005,8.0,268,173,95,26,0,1,0,0,0,0,0,0,187,0,0
Panagiotis Retsos,GRE,DF,Olympiacos,24,1998,6.0,342,331,11,8,0,7,0,3,0,0,0,0,298,0,1
Ricardinho,BRA,"MF,FW",Sheriff Tiraspol,33,1989,4.3,144,128,16,9,0,0,14,0,4,2,2,0,94,0,4
Omar Richards,ENG,MF,Olympiacos,25,1998,0.1,4,3,1,1,0,0,0,0,0,0,0,0,4,0,0
Fabian Rieder,SUI,"MF,FW",Rennes,21,2002,1.7,75,68,7,1,1,0,7,0,5,2,2,0,55,0,5
Dmytro Riznyk,UKR,GK,Shakhtar,24,1999,2.0,69,52,17,2,0,0,0,0,0,0,0,0,54,0,0
Andrew Robertson,SCO,DF,Liverpool,29,1994,3.4,354,325,28,6,1,0,15,16,6,2,3,0,315,1,1
Marc Roca,ESP,"DF,MF",Betis,26,1996,6.0,393,371,22,14,1,6,9,1,5,1,4,0,321,0,4
Jean Carlos Silva Rocha,BRA,"MF,DF",RKS Raków,27,1996,3.9,166,159,7,1,1,1,9,6,0,0,0,0,128,0,8
Ronny Rodelin,FRA,DF,Servette FC,33,1989,0.1,3,3,0,0,0,0,1,0,0,0,0,0,1,0,0
Rodinei,BRA,DF,Olympiacos,31,1992,5.7,291,234,54,6,0,1,20,48,0,0,0,0,227,3,10
Rodri,ESP,"MF,FW",Betis,23,2000,0.9,32,30,2,0,1,0,3,0,2,1,1,0,24,0,2
Guido Rodríguez,ARG,MF,Betis,29,1994,4.4,214,202,12,11,0,5,3,0,0,0,0,0,179,0,3
Kevin Rodríguez,ECU,FW,Union SG,23,2000,2.7,59,52,6,0,0,0,2,4,0,0,0,0,37,1,2
Merlin Röhl,GER,"MF,FW",Freiburg,21,2002,3.7,119,116,2,0,0,2,3,2,0,0,0,0,94,1,4
Julio Romão,BRA,MF,Qarabağ,25,1998,8.1,298,287,10,10,0,0,0,0,0,0,0,0,256,1,2
Valentin Rongier,FRA,MF,Marseille,28,1994,3.0,178,175,3,3,1,0,0,0,0,0,0,0,158,0,0
Kemar Roofe,JAM,"FW,MF",Rangers,30,1993,1.8,36,35,1,0,0,0,3,0,0,0,0,0,24,0,1
Marten de Roon,NED,"MF,DF",Atalanta,32,1991,10.7,551,518,30,21,2,3,2,9,0,0,0,0,438,3,8
Francesco Rossi,ITA,GK,Atalanta,32,1991,0.1,5,2,3,0,0,0,0,0,0,0,0,0,3,0,0
Llazaros Rota,GRE,DF,AEK Athens,25,1997,2.3,108,93,14,3,0,0,4,11,0,0,0,0,89,1,3
Steve Rouiller,SUI,DF,Servette FC,33,1990,3.0,187,175,12,8,0,1,0,2,0,0,0,0,156,0,0
Matteo Ruggeri,ITA,"DF,MF",Atalanta,21,2002,9.7,554,473,79,3,0,2,29,73,3,0,1,0,433,2,22
Aitor Ruibal,ESP,DF,Betis,27,1996,4.1,232,184,47,3,1,1,6,44,0,0,0,0,197,1,4
Abel Ruiz,ESP,"FW,MF",Braga,23,2000,2.3,58,49,9,1,0,0,1,2,0,0,0,0,44,0,2
Milan Rundić,SRB,DF,RKS Raków,31,1992,5.0,293,250,43,9,0,7,6,34,0,0,0,0,250,0,1
Mikkel Rygaard Jensen,DEN,MF,Häcken,32,1990,5.3,331,303,26,6,2,6,21,5,15,12,1,0,248,2,7
Matěj Ryneš,CZE,"MF,DF",Sparta Prague,22,2001,3.9,177,166,11,1,1,1,9,10,0,0,0,0,124,0,13
Serdar Saatçı,TUR,DF,Braga,20,2003,0.3,18,17,1,1,0,0,2,0,0,0,0,0,16,0,0
Dia Saba,ISR,MF,Maccabi Haifa,30,1992,1.2,42,34,8,1,1,0,5,0,5,2,1,0,33,0,0
Noah Sadiki,COD,MF,Union SG,18,2004,2.9,98,95,2,2,0,0,0,0,0,0,0,0,74,1,6
Lukáš Sadílek,CZE,MF,Sparta Prague,27,1996,2.4,103,87,16,2,0,0,1,13,0,0,0,0,82,0,0
Wesley Saïd,FRA,"FW,MF",Lens,28,1995,0.4,9,9,0,0,0,0,1,0,0,0,0,0,7,0,0
Ibrahim Salah,MAR,FW,Rennes,21,2001,2.4,85,83,2,0,0,0,9,1,0,0,0,0,63,0,4
Mohamed Salah,EGY,FW,Liverpool,31,1992,4.4,200,193,5,0,3,1,5,4,0,0,0,0,154,2,5
Anass Salah-Eddine,NED,FW,Ajax,21,2002,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Roland Sallai,HUN,"FW,MF",Freiburg,26,1997,6.8,210,196,13,2,2,1,19,1,4,4,0,0,155,1,6
Brice Samba,FRA,GK,Lens,29,1994,2.3,75,57,18,7,0,0,0,0,0,0,0,0,61,0,0
Renato Sanches,POR,"MF,DF",Roma,25,1997,1.3,96,95,1,1,1,0,1,0,0,0,0,0,77,0,2
Davinson Sánchez,COL,DF,Galatasaray,27,1996,2.0,115,108,6,3,0,0,0,1,0,0,0,0,97,1,3
Simon Sandberg,SWE,DF,Häcken,29,1994,3.9,242,217,25,4,0,1,9,21,0,0,0,0,189,0,9
Baptiste Santamaria,FRA,MF,Rennes,28,1995,4.0,191,185,6,6,0,1,0,0,0,0,0,0,168,0,4
Nuno Santos,POR,"MF,DF",Sporting CP,28,1995,4.6,286,231,55,4,1,2,14,49,2,1,1,0,234,0,8
Manprit Sarkaria,AUT,"FW,MF",Sturm Graz,26,1996,4.7,137,106,29,9,0,3,14,1,8,6,1,0,83,2,2
Ismaila Sarr,SEN,"FW,MF",Marseille,25,1998,4.9,125,119,5,0,2,0,6,5,0,0,0,0,95,1,5
Giorgio Scalvini,ITA,DF,Atalanta,19,2003,5.3,281,264,12,5,1,3,0,7,0,0,0,0,217,5,6
Gianluca Scamacca,ITA,FW,Atalanta,24,1999,7.7,182,176,5,1,1,6,1,1,0,0,0,0,116,1,9
Calum Scanlon,ENG,DF,Liverpool,18,2005,0.6,32,27,5,1,0,0,0,4,0,0,0,0,28,0,0
Gustavo Scarpa,BRA,MF,Olympiacos,29,1994,0.2,15,14,1,1,0,1,0,0,0,0,0,0,12,0,2
Bart Schenkeveld,NED,DF,Panathinaikos,31,1991,6.0,328,319,9,2,0,0,0,1,0,0,0,0,303,0,0
Kjell Scherpen,NED,GK,Sturm Graz,23,2000,6.0,203,131,70,21,0,0,0,0,0,0,0,0,125,2,0
Patrik Schick,CZE,"FW,MF",Leverkusen,27,1996,3.4,72,68,4,0,0,0,0,1,0,0,0,0,59,0,1
Kenneth Schmidt,GER,DF,Freiburg,21,2002,0.6,25,20,5,0,0,0,0,5,0,0,0,0,18,0,0
Niklas Schmidt,GER,"MF,FW",Toulouse,25,1998,4.6,246,222,23,10,3,7,26,1,11,5,5,0,184,1,6
David Schnegg,AUT,DF,Sturm Graz,24,1998,2.9,148,100,47,2,0,0,7,45,0,0,0,0,82,1,4
Ivan Schranz,SVK,"FW,MF",Slavia Prague,29,1993,2.9,93,90,3,1,1,0,4,0,0,0,0,0,72,0,6
Abdoulaye Seck,SEN,DF,Maccabi Haifa,31,1992,5.0,220,207,12,10,0,1,0,0,0,0,0,0,187,1,3
Alidu Seidu,GHA,DF,Rennes,23,2000,0.6,41,35,6,0,0,0,3,6,0,0,0,0,34,0,0
Václav Sejk,CZE,"MF,FW",Sparta Prague,21,2002,0.4,13,12,1,0,0,0,1,0,0,0,0,0,10,0,0
Javier Serrano,ESP,MF,Sturm Graz,20,2003,0.5,14,13,1,1,0,0,0,0,0,0,0,0,9,0,1
Petr Ševčík,CZE,MF,Slavia Prague,29,1994,0.7,40,36,4,2,0,0,5,0,2,0,1,0,24,0,2
Yoan Severin,FRA,DF,Servette FC,26,1997,6.0,296,283,13,10,0,0,1,3,0,0,0,0,258,0,3
Stephan El Shaarawy,ITA,"FW,DF",Roma,30,1992,10.5,450,404,43,2,4,1,14,41,0,0,0,0,348,3,9
Hamza Shibli,ISR,FW,Maccabi Haifa,18,2004,0.1,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
Show,ANG,MF,Maccabi Haifa,24,1999,4.6,181,177,2,2,3,2,0,0,0,0,0,0,136,2,6
Erik Shuranov,GER,"FW,MF",Maccabi Haifa,21,2002,0.6,8,8,0,0,0,0,0,0,0,0,0,0,8,0,0
Maryan Shved,UKR,MF,Shakhtar,26,1997,0.1,5,5,0,0,0,0,1,0,0,0,0,0,4,0,0
Djibril Sidibé,FRA,DF,AEK Athens,31,1992,3.2,115,99,15,1,1,2,7,14,0,0,0,0,77,1,5
Vincent Sierro,SUI,MF,Toulouse,27,1995,8.0,359,318,40,17,1,2,24,1,14,10,3,0,267,1,12
Danylo Sikan,UKR,FW,Shakhtar,22,2001,1.7,34,29,5,0,0,0,0,0,0,0,0,0,26,0,3
Kiliann Sildillia,FRA,"DF,MF",Freiburg,21,2002,6.7,410,356,54,4,0,0,19,50,0,0,0,0,317,0,10
António Silva,POR,DF,Benfica,19,2003,6.3,366,355,10,9,0,2,0,1,0,0,0,0,338,1,3
Fábio Silva,POR,FW,Rangers,21,2002,2.0,61,60,1,0,0,0,3,1,0,0,0,0,45,0,4
Matheus Silva,BRA,"DF,FW",Qarabağ,25,1997,4.6,161,124,36,4,0,0,10,32,0,0,0,0,111,1,4
Rafa Silva,POR,MF,Benfica,30,1993,6.1,202,190,12,0,2,0,1,4,0,0,0,0,167,0,9
Rui Silva,POR,GK,Betis,29,1994,4.0,133,90,43,8,0,0,0,0,0,0,0,0,97,0,0
Abdallah Sima,SEN,FW,Rangers,22,2001,5.8,153,145,6,0,0,1,11,3,0,0,0,0,95,2,3
Lorenco Šimić,CRO,DF,Maccabi Haifa,27,1996,3.9,184,172,9,5,0,6,0,0,0,0,0,0,162,3,1
Nikola Simić,SRB,GK,TSC Bačka Top,26,1996,1.0,34,23,11,3,0,0,0,0,0,0,0,0,21,0,0
Naatan Skyttä,FIN,MF,Toulouse,21,2002,0.2,7,4,2,0,0,0,0,0,1,0,0,0,4,1,2
Chris Smalling,ENG,DF,Roma,33,1989,3.1,140,131,9,3,0,1,0,0,0,0,0,0,124,0,3
Emran Soglo,ENG,DF,Marseille,18,2005,1.0,55,48,7,0,0,0,3,7,0,0,0,0,45,0,3
Markus Solbakken,NOR,MF,Sparta Prague,23,2000,2.0,76,74,2,2,0,0,0,0,0,0,0,0,69,0,1
Ola Solbakken,NOR,"FW,MF",Olympiacos,24,1998,0.5,7,5,1,0,0,0,0,1,0,0,0,0,4,1,0
Momodou Sonko,SWE,FW,Häcken,18,2005,4.0,84,82,2,0,1,2,7,1,1,1,0,0,66,0,5
Deian Sorescu,ROU,"MF,DF",RKS Raków,25,1997,2.1,89,85,3,1,0,1,9,2,0,0,0,0,58,1,5
Bence Sós,HUN,"DF,FW",TSC Bačka Top,29,1994,0.6,29,22,7,0,0,0,1,5,1,1,0,0,22,0,0
Borna Sosa,CRO,DF,Ajax,25,1998,4.2,193,163,30,7,0,5,15,22,1,0,1,0,153,0,0
Florian Sotoca,FRA,"FW,MF",Lens,32,1990,2.3,105,104,1,1,0,0,5,0,0,0,0,0,71,0,4
Tomáš Souček,CZE,MF,West Ham,28,1995,7.5,315,313,2,2,1,5,5,0,0,0,0,0,250,0,7
John Souttar,SCO,DF,Rangers,26,1996,4.0,249,242,7,6,0,2,1,1,0,0,0,0,217,0,2
Stijn Spierings,NED,MF,Toulouse,27,1996,1.8,97,95,2,2,1,0,2,0,0,0,0,0,82,0,0
Leonardo Spinazzola,ITA,DF,Roma,30,1993,7.8,397,333,63,10,0,0,28,53,0,0,0,0,313,1,12
Matija Špoljarić,CYP,"DF,MF",Aris Limassol FC,26,1997,0.3,17,16,1,0,0,0,1,0,1,1,0,0,14,0,0
Andraž Šporar,SVN,"FW,DF",Panathinaikos,29,1994,1.5,27,23,4,0,0,0,0,0,0,0,0,0,20,0,1
Marco Sportiello,ITA,GK,Milan,31,1992,0.8,15,10,5,0,0,0,0,0,0,0,0,0,12,0,0
Jerry St. Juste,NED,DF,Sporting CP,26,1996,3.0,237,226,11,8,0,1,0,1,0,0,0,0,219,0,2
Jindřich Staněk,CZE,GK,Slavia Prague,27,1996,2.0,83,63,20,2,0,0,0,0,0,0,0,0,59,0,0
Petar Stanic,SRB,MF,TSC Bačka Top,21,2001,2.2,60,47,12,6,0,2,7,0,4,1,3,0,47,1,0
Josip Stanišić,CRO,DF,Leverkusen,23,2000,8.7,548,496,51,6,0,2,9,45,0,0,0,0,500,1,7
Cican Stankovic,AUT,GK,AEK Athens,30,1992,3.6,145,108,35,6,0,0,0,0,0,0,0,0,115,2,1
Jason Steele,ENG,GK,Brighton,32,1990,5.0,168,153,15,3,0,0,0,0,0,0,0,0,151,0,1
Calvin Stengs,NED,MF,Feyenoord,24,1998,1.4,38,31,7,2,0,0,1,1,1,1,0,0,31,0,2
Taras Stepanenko,UKR,MF,Shakhtar,33,1989,1.7,75,74,1,1,0,0,1,0,0,0,0,0,64,0,0
Mariusz Stępiński,POL,"FW,MF",Aris Limassol FC,28,1995,0.7,24,23,1,0,1,0,1,0,0,0,0,0,16,0,1
Dujon Sterling,ENG,"FW,MF",Rangers,23,1999,1.4,28,23,5,1,0,0,2,3,0,0,0,0,22,0,1
Miroslav Stevanović,BIH,"MF,FW",Servette FC,33,1990,5.6,246,205,40,7,2,1,57,12,21,2,19,0,148,1,12
Nemanja Stojić,SRB,DF,TSC Bačka Top,25,1998,6.0,255,239,15,9,1,1,0,0,0,0,0,0,202,1,3
Filip Stojković,MNE,"MF,DF",LASK,30,1993,3.0,122,84,38,0,0,0,6,38,0,0,0,0,80,0,6
Karol Struski,POL,MF,Aris Limassol FC,22,2001,5.2,201,188,13,6,1,0,5,0,2,2,0,0,157,0,7
Denis Suárez,ESP,FW,Villarreal,29,1994,0.3,10,8,2,0,0,0,2,0,2,2,0,0,7,0,0
Gabriel Suazo,CHI,"DF,MF",Toulouse,25,1997,6.4,288,250,38,4,3,2,17,27,7,5,1,0,219,0,10
Heorhiy Sudakov,UKR,MF,Shakhtar,20,2002,2.0,101,91,10,3,1,3,6,0,7,2,4,0,82,0,2
Daniel Sundgren,SWE,DF,Maccabi Haifa,32,1990,4.2,222,183,39,13,1,4,6,26,0,0,0,0,183,0,3
Josip Šutalo,CRO,DF,Ajax,23,2000,5.0,343,336,6,4,2,0,1,0,0,0,0,0,311,1,2
Mile Svilar,SRB,GK,Roma,23,1999,14.3,484,362,120,27,0,0,0,0,0,0,0,0,368,2,0
Ross Sykes,ENG,DF,Union SG,24,1999,0.1,5,4,1,0,0,0,0,1,0,0,0,0,5,0,0
Dominik Szoboszlai,HUN,MF,Liverpool,22,2000,3.6,291,268,21,6,3,2,11,4,6,0,3,0,249,2,5
Július Szöke,SVK,MF,Aris Limassol FC,27,1995,5.4,179,173,6,6,2,1,0,0,0,0,0,0,126,0,5
Damian Szymański,POL,"MF,DF",AEK Athens,28,1995,5.7,269,261,7,6,0,3,4,1,0,0,0,0,230,1,0
Asger Sørensen,DEN,DF,Sparta Prague,27,1996,7.2,418,387,29,12,0,2,1,12,0,0,0,0,363,2,2
Alexander Sørloth,NOR,FW,Villarreal,27,1995,4.1,70,65,3,0,2,1,1,0,0,0,0,0,51,2,1
Jonathan Tah,GER,DF,Leverkusen,27,1996,10.5,778,757,21,17,0,1,1,1,0,0,0,0,741,0,1
Benjamin Tahirovic,BIH,MF,Ajax,20,2003,4.3,206,199,7,6,0,1,2,1,0,0,0,0,172,0,5
Amine Talal,MAR,MF,Sheriff Tiraspol,27,1996,6.0,230,211,19,8,1,2,9,1,7,6,1,0,177,0,6
Maksym Talovierov,UKR,DF,LASK,23,2000,4.5,225,212,12,10,0,6,0,2,0,0,0,0,187,1,2
Edmond Tapsoba,BFA,DF,Leverkusen,24,1999,10.9,878,844,33,17,2,3,1,13,0,0,0,0,795,1,5
James Tavernier,ENG,DF,Rangers,31,1991,8.0,503,385,115,15,1,5,40,82,18,2,14,0,328,3,18
Kenneth Taylor,NED,MF,Ajax,21,2002,5.3,190,183,7,6,0,0,2,0,1,0,0,0,166,0,0
Bryan Teixeira,CPV,"FW,MF",Sturm Graz,22,2000,0.6,12,12,0,0,0,0,1,0,0,0,0,0,8,0,0
Henok Teklab,GER,FW,Union SG,24,1998,0.2,6,4,2,0,0,0,0,1,0,0,0,0,5,0,0
Nathan Tella,NGA,"DF,FW",Leverkusen,24,1999,6.3,193,181,11,0,1,0,15,10,0,0,0,0,151,1,9
Casper Tengstedt,DEN,FW,Benfica,23,2000,2.4,38,38,0,0,0,1,1,0,0,0,0,0,19,0,1
Casper Terho,FIN,"DF,FW",Union SG,20,2003,1.6,42,39,3,1,0,0,4,2,0,0,0,0,24,0,3
Filippo Terracciano,ITA,DF,Milan,20,2003,0.3,12,8,4,0,0,0,0,4,0,0,0,0,10,0,0
Ramón Terrats,ESP,"MF,DF",Villarreal,22,2000,1.3,76,73,3,0,0,0,5,3,0,0,0,0,64,0,1
Martin Terrier,FRA,"FW,MF",Rennes,26,1997,4.5,167,163,4,1,1,0,3,0,0,0,0,0,141,0,3
Tetê,BRA,"MF,FW",Galatasaray,23,2000,0.3,17,16,1,0,0,0,0,1,0,0,0,0,15,0,0
Arthur Theate,BEL,DF,Rennes,23,2000,7.1,410,386,24,16,0,1,0,6,0,0,0,0,359,0,0
Malick Thiaw,GER,DF,Milan,21,2001,1.9,152,148,4,3,1,0,0,0,0,0,0,0,147,0,0
Jean Thierry Lazare,CIV,"MF,FW",Union SG,25,1998,4.9,124,120,3,0,2,0,7,3,0,0,0,0,81,1,5
Muhamed Tijani,NGA,FW,Slavia Prague,23,2000,1.0,20,20,0,0,0,1,0,0,0,0,0,0,16,0,0
Quinten Timber,NED,MF,Feyenoord,22,2001,1.3,45,44,1,0,1,0,1,0,0,0,0,0,31,0,5
Rafael Tolói,ITA,DF,Atalanta,32,1990,3.3,202,192,10,3,0,1,1,7,0,0,0,0,167,0,2
Michal Tomič,SVK,"DF,MF",Slavia Prague,24,1999,1.9,84,70,14,0,0,0,9,12,2,0,0,0,62,0,2
Fikayo Tomori,ENG,DF,Milan,25,1997,2.0,151,148,3,2,0,0,0,1,0,0,0,0,135,0,1
Lucas Torreira,URU,MF,Galatasaray,27,1996,1.9,84,80,4,2,1,0,0,1,0,0,0,0,75,0,0
Tomas Totland,NOR,DF,Häcken,24,1998,5.2,281,245,36,4,0,5,3,32,0,0,0,0,233,0,5
Hussayn Touati,FRA,"FW,MF",Servette FC,21,2001,0.4,13,11,2,1,0,0,1,0,1,0,1,0,9,0,0
Cristian Tovar,COL,DF,Sheriff Tiraspol,25,1998,5.5,210,207,3,3,0,1,0,0,0,0,0,0,188,0,2
Manu Trigueros,ESP,MF,Villarreal,31,1991,4.1,195,182,13,3,1,1,6,1,7,4,1,0,159,0,6
Francisco Trincão,POR,"FW,MF",Sporting CP,23,1999,5.9,228,216,10,3,2,0,9,3,4,2,2,0,190,2,5
Anatolii Trubin,UKR,GK,Benfica,21,2001,6.3,194,136,58,12,0,0,0,0,0,0,0,0,151,0,0
Adrien Truffert,FRA,DF,Rennes,21,2001,6.2,360,309,50,4,0,0,27,46,0,0,0,0,288,1,8
Kostas Tsimikas,GRE,DF,Liverpool,27,1996,4.4,374,309,64,11,0,3,29,39,14,6,8,0,311,1,3
Keigo Tsunemoto,JPN,"DF,FW",Servette FC,24,1998,2.5,115,99,16,2,0,0,7,14,0,0,0,0,92,0,4
Indrit Tuci,ALB,FW,Sparta Prague,22,2000,0.7,23,22,0,0,2,0,1,0,0,0,0,0,13,1,1
Fran Tudor,CRO,"DF,MF",RKS Raków,27,1995,5.0,322,277,44,13,3,3,10,31,0,0,0,0,261,1,7
Ayase Ueda,JPN,FW,Feyenoord,24,1998,1.2,18,18,0,0,0,0,0,0,0,0,0,0,13,0,0
Filip Ugrinic,SUI,MF,Young Boys,24,1999,0.5,28,26,2,0,0,0,1,0,1,1,0,0,25,0,1
Slobodan Urošević,SRB,DF,Aris Limassol FC,29,1994,6.0,305,281,22,7,0,0,12,10,5,1,0,0,240,2,9
Moses Usor,NGA,FW,LASK,21,2002,4.4,131,114,16,1,0,1,12,13,1,0,0,0,76,1,11
Georgios Vagiannidis,GRE,DF,Panathinaikos,21,2001,3.9,271,230,41,4,0,0,11,37,0,0,0,0,235,0,8
Amourrichio Van Axel Dongen,NED,FW,Ajax,18,2004,0.1,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
Virgil van Dijk,NED,DF,Liverpool,32,1991,3.7,340,311,29,19,0,4,0,1,0,0,0,0,307,0,1
Vaná,BRA,GK,Aris Limassol FC,32,1991,6.0,237,185,52,20,0,0,0,0,0,0,0,0,144,0,2
Charles Vanhoutte,BEL,MF,Union SG,24,1998,4.0,183,165,17,14,0,0,0,3,0,0,0,0,151,1,4
Berkay Vardar,AZE,MF,Sheriff Tiraspol,20,2003,0.6,13,12,1,1,0,0,0,0,0,0,0,0,11,0,0
Joël Veltman,NED,DF,Brighton,31,1992,4.2,153,126,27,4,1,0,2,23,0,0,0,0,127,0,2
Bart Verbruggen,NED,GK,Brighton,20,2002,3.0,109,91,17,4,0,1,0,0,0,0,0,0,91,1,0
Jordan Veretout,FRA,MF,Marseille,30,1993,11.1,537,481,54,27,2,1,42,2,23,16,4,0,424,2,3
Marko Vešović,MNE,DF,Qarabağ,31,1991,5.7,203,158,44,1,0,0,17,43,0,0,0,0,143,1,9
William Vick,DEN,"MF,FW",Sturm Graz,20,2003,3.3,71,65,6,0,0,0,7,0,6,3,3,0,51,0,3
Domagoj Vida,CRO,DF,AEK Athens,34,1989,5.0,260,252,7,7,0,0,0,0,0,0,0,0,220,1,2
Tonny Vilhena,NED,MF,Panathinaikos,28,1995,3.5,154,145,9,3,1,1,6,1,5,2,0,0,130,0,1
Peter Vindahl Jensen,DEN,GK,Sparta Prague,25,1998,10.0,451,348,100,26,0,1,0,0,0,0,0,0,330,3,1
Carlos Vinícius,BRA,MF,Galatasaray,28,1995,0.1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1
Martin Vitík,CZE,DF,Sparta Prague,20,2003,9.0,363,325,37,11,0,2,1,26,0,0,0,0,297,1,5
Vitinha,POR,FW,Marseille,23,2000,3.0,46,42,4,0,0,0,4,0,0,0,0,0,34,0,1
Jovan Vlalukin,SRB,"DF,MF",TSC Bačka Top,24,1999,0.9,20,17,3,1,0,0,0,2,0,0,0,0,13,0,0
Tomáš Vlček,CZE,DF,Slavia Prague,22,2001,3.6,207,187,20,4,0,1,3,16,0,0,0,0,170,0,4
Silvano Vos,NED,MF,Ajax,18,2005,1.5,47,46,1,1,0,0,0,0,0,0,0,0,42,0,0
Nicolas Vouilloz,SUI,DF,Servette FC,22,2001,3.0,167,161,5,4,0,0,0,0,0,0,0,0,140,1,2
Miloš Vulić,SRB,MF,TSC Bačka Top,26,1996,2.5,133,124,9,5,1,2,6,0,4,1,3,0,110,0,0
Patrik Vydra,CZE,"MF,DF",Sparta Prague,20,2003,0.5,26,26,0,0,0,0,1,0,0,0,0,0,22,0,1
Elye Wahi,FRA,FW,Lens,20,2003,1.6,36,32,3,0,0,0,2,0,0,0,0,0,25,1,4
Conrad Wallem,NOR,"MF,FW",Slavia Prague,23,2000,3.9,203,185,18,5,1,2,12,12,1,0,0,0,155,0,2
James Ward-Prowse,ENG,MF,West Ham,28,1994,9.0,533,462,70,23,1,6,57,1,41,19,19,1,455,1,4
Adam Webster,ENG,DF,Brighton,28,1995,0.1,10,10,0,0,0,0,0,0,0,0,0,0,10,0,0
Noah Weißhaupt,GER,"MF,DF",Freiburg,21,2001,3.6,196,164,32,0,0,2,28,30,2,0,0,0,142,0,3
Danny Welbeck,ENG,FW,Brighton,32,1990,2.8,62,55,7,0,0,0,2,0,0,0,0,0,49,0,1
Timon Wellenreuther,GER,GK,Feyenoord,27,1995,2.3,117,101,15,5,0,0,0,0,0,0,0,0,87,1,0
Mats Wieffer,NED,MF,Feyenoord,23,1999,2.3,98,93,5,1,0,0,0,3,0,0,0,0,80,0,2
Tomáš Wiesner,CZE,"DF,MF",Sparta Prague,26,1997,3.5,137,122,15,0,0,1,4,15,0,0,0,0,90,0,2
Florian Wirtz,GER,"MF,FW",Leverkusen,20,2003,7.8,526,480,43,12,3,3,28,13,14,3,2,0,425,3,6
Magnus Wolff Eikrem,NOR,FW,Molde,32,1990,3.9,195,161,34,5,2,1,27,2,15,5,9,0,131,0,7
Christopher Wooh,CMR,DF,Rennes,21,2001,3.0,129,126,2,2,0,0,0,0,0,0,0,0,111,1,0
Scott Wright,SCO,FW,Rangers,25,1997,2.0,63,60,3,0,1,1,4,3,0,0,0,0,40,0,6
Gregory Wüthrich,SUI,DF,Sturm Graz,28,1994,3.7,121,112,9,8,0,1,0,0,0,0,0,0,89,0,1
Szymon Włodarczyk,POL,FW,Sturm Graz,20,2003,2.9,54,51,3,1,0,0,1,0,0,0,0,0,29,0,0
Granit Xhaka,SUI,MF,Leverkusen,30,1992,9.9,969,936,32,22,5,5,5,5,2,1,0,0,875,1,10
Redon Xhixha,ALB,FW,Qarabağ,25,1998,0.7,13,11,2,0,0,0,0,0,0,0,0,0,5,0,0
Steeve Yago,BFA,DF,Aris Limassol FC,30,1992,5.0,237,201,35,13,0,1,0,22,0,0,0,0,182,1,5
John Yeboah,ECU,"FW,MF",RKS Raków,23,2000,3.4,109,101,7,0,1,0,2,4,1,1,0,0,83,1,1
