Player,Nation,Pos,Squad,Comp,Age,Born,90s,PassAtt,Live,Dead,FK,ThroughBalls,SideSwitch,Cross,Throw-Ins,Corners,InSwingCorner,OutSwingCorner,StraightCorner,PassesCmp,PassOffside,PassesBlocked
Destiny Udogie,ITA,DF,Tottenham,Premier League,20,2002,26.6,1440,1212,225,24,0,0,22,201,0,0,0,0,1235,3,42
Matthieu Udol,FRA,DF,Metz,Ligue 1,27,1996,30.0,1300,1028,266,30,2,3,73,235,1,0,1,0,969,6,34
Manuel Ugarte Ribeiro,URU,MF,Paris S-G,Ligue 1,22,2001,21.5,1331,1314,17,15,3,5,4,2,0,0,0,0,1214,0,13
Lesley Ugochukwu,FRA,MF,Chelsea,Premier League,19,2004,3.3,183,183,0,0,0,1,0,0,0,0,0,0,155,0,2
Lukas Ullrich,GER,"DF,FW",Gladbach,Bundesliga,19,2004,0.5,23,22,1,0,0,0,5,1,0,0,0,0,10,0,2
Sven Ulreich,GER,GK,Bayern Munich,Bundesliga,34,1988,11.0,395,335,60,13,0,0,0,0,0,0,0,0,333,0,0
Samuel Umtiti,FRA,DF,Lille,Ligue 1,29,1993,2.1,165,157,8,6,0,1,0,1,0,0,0,0,156,0,1
Enes Ünal,TUR,"FW,MF",Bournemouth,Premier League,26,1997,3.6,75,68,7,1,0,0,3,0,0,0,0,0,55,0,5
Enes Ünal,TUR,"FW,MF",Getafe,La Liga,26,1997,1.6,35,34,1,1,0,0,1,0,0,0,0,0,24,0,0
Deniz Undav,GER,"FW,MF",Stuttgart,Bundesliga,27,1996,23.2,799,758,32,2,18,3,7,12,0,0,0,0,595,9,43
Dayot Upamecano,FRA,DF,Bayern Munich,Bundesliga,24,1998,19.6,1813,1778,33,20,1,12,3,12,0,0,0,0,1678,2,16
Kacper Urbanski,POL,"MF,FW",Bologna,Serie A,18,2004,10.3,387,364,21,2,1,5,22,4,15,5,8,1,313,2,11
Mark Uth,GER,"MF,FW",Köln,Bundesliga,31,1991,4.1,168,130,38,13,1,1,31,2,18,8,8,0,111,0,10
Myrto Uzuni,ALB,FW,Granada,La Liga,28,1995,27.2,301,259,42,2,3,1,11,5,0,0,0,0,234,0,12
Josha Vagnoman,GER,DF,Stuttgart,Bundesliga,22,2000,13.1,615,526,87,5,0,3,22,82,0,0,0,0,516,2,13
Óscar Valentín,ESP,MF,Rayo Vallecano,La Liga,28,1994,29.9,1237,1203,30,29,5,9,5,1,0,0,0,0,1005,4,19
Emanuele Valeri,ITA,DF,Frosinone,Serie A,24,1998,13.1,560,398,160,16,1,2,73,125,18,3,14,0,341,2,17
Martin Valjent,SVK,DF,Mallorca,La Liga,27,1995,26.1,1067,969,92,30,5,12,18,60,0,0,0,0,847,6,13
Jesús Vallejo,ESP,DF,Granada,La Liga,26,1997,1.2,85,80,5,1,0,0,0,4,0,0,0,0,78,0,0
Álvaro Vallés,ESP,GK,Las Palmas,La Liga,26,1997,36.3,1926,1627,286,134,3,6,1,1,0,0,0,0,1546,13,1
Federico Valverde,URU,MF,Real Madrid,La Liga,25,1998,32.3,2117,2077,31,23,14,33,30,5,0,0,0,0,1901,9,18
Kévin Van Den Kerkhof,ALG,"FW,MF",Metz,Ligue 1,27,1996,21.3,551,483,68,9,1,3,128,34,25,12,12,0,315,0,46
Siebe Van Der Heyden,BEL,DF,Mallorca,La Liga,25,1998,3.2,101,85,16,7,0,1,0,9,0,0,0,0,70,0,2
Virgil van Dijk,NED,DF,Liverpool,Premier League,32,1991,35.3,2887,2712,173,80,0,21,0,13,0,0,0,0,2640,2,6
Vanderson,BRA,DF,Monaco,Ligue 1,22,2001,18.2,992,841,149,15,2,7,48,132,2,0,1,0,734,2,25
Raphaël Varane,FRA,DF,Manchester Utd,Premier League,30,1993,15.3,781,708,69,24,1,0,0,3,0,0,0,0,694,4,4
Ruben Vargas,SUI,"MF,FW",Augsburg,Bundesliga,24,1998,21.8,684,614,68,8,5,2,63,37,11,5,4,0,474,2,32
Johan Vásquez,MEX,DF,Genoa,Serie A,24,1998,31.7,1394,1196,194,34,0,5,30,129,0,0,0,0,1069,4,27
José Luis García Vayá,ESP,MF,Valencia,La Liga,24,1998,36.7,2132,1905,214,100,5,28,147,3,108,22,40,1,1671,13,27
Borja Vázquez,ESP,FW,Cádiz,La Liga,18,2005,0.0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0
Jesus Vazquez,ESP,"DF,MF",Valencia,La Liga,20,2003,8.0,262,196,62,1,0,1,18,61,0,0,0,0,173,4,15
Kevin Vázquez,ESP,DF,Celta Vigo,La Liga,30,1993,7.8,379,314,63,5,1,2,8,58,0,0,0,0,287,2,15
Lucas Vázquez,ESP,DF,Real Madrid,La Liga,32,1991,15.8,1085,952,132,10,5,7,47,120,2,0,1,0,930,1,17
Matías Vecino,URU,MF,Lazio,Serie A,31,1991,12.8,750,732,12,8,2,3,5,4,0,0,0,0,621,6,12
Gabriel Veiga,ESP,FW,Celta Vigo,La Liga,21,2002,0.2,5,5,0,0,0,0,1,0,0,0,0,0,3,0,0
Alejo Véliz,ARG,FW,Tottenham,Premier League,19,2003,0.6,10,8,2,0,0,0,0,0,0,0,0,0,5,0,0
Alejo Véliz,ARG,FW,Sevilla,La Liga,19,2003,0.4,6,4,2,0,0,0,0,0,0,0,0,0,4,0,0
Miloš Veljković,SRB,DF,Werder Bremen,Bundesliga,27,1995,21.3,1295,1224,62,53,2,26,20,3,1,0,0,0,1066,9,7
Joël Veltman,NED,DF,Brighton,Premier League,31,1992,17.6,906,786,118,35,2,0,11,83,0,0,0,0,758,2,16
Micky van de Ven,NED,DF,Tottenham,Premier League,22,2001,26.0,1810,1707,100,48,0,1,3,21,0,0,0,0,1698,3,5
Lorenzo Venuti,ITA,DF,Lecce,Serie A,28,1995,4.0,219,176,43,5,0,1,10,38,0,0,0,0,174,0,6
Bart Verbruggen,NED,GK,Brighton,Premier League,20,2002,21.0,862,771,90,17,0,0,0,1,0,0,0,0,753,1,1
Simone Verdi,ITA,FW,Torino,Serie A,31,1992,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Jordan Veretout,FRA,MF,Marseille,Ligue 1,30,1993,24.3,1341,1207,128,45,6,8,114,9,72,29,28,0,1049,6,25
Arthur Vermeeren,BEL,MF,Atlético Madrid,La Liga,18,2005,1.8,91,89,0,0,1,0,0,0,0,0,0,0,75,2,1
Yorbe Vertessen,BEL,"FW,MF",Union Berlin,Bundesliga,22,2001,6.6,138,133,4,1,1,0,3,2,0,0,0,0,98,1,2
Mikel Vesga,ESP,MF,Athletic Club,La Liga,30,1993,17.0,829,821,6,5,3,6,13,0,1,0,1,0,639,2,16
Guglielmo Vicario,ITA,GK,Tottenham,Premier League,26,1996,38.0,1569,1272,292,91,0,0,0,0,0,0,0,0,1335,5,1
Carlos Vicente,ESP,FW,Alavés,La Liga,24,1999,12.4,357,301,55,13,1,1,90,6,36,8,17,0,201,1,20
Nacho Vidal,ESP,"DF,FW",Osasuna,La Liga,28,1995,1.1,40,36,4,1,0,1,0,3,0,0,0,0,27,0,2
Nacho Vidal,ESP,DF,Mallorca,La Liga,28,1995,4.6,202,172,29,2,0,0,15,27,0,0,0,0,151,1,8
Fabio Vieira,POR,"MF,FW",Arsenal,Premier League,23,2000,3.3,150,137,12,3,3,2,15,0,8,3,0,0,122,1,1
Fran Vieites,ESP,GK,Betis,La Liga,24,1999,3.5,119,68,49,14,0,0,0,0,0,0,0,0,76,2,0
Jonathan Viera,ESP,"MF,FW",Las Palmas,La Liga,33,1989,6.9,513,471,41,17,2,1,16,2,15,6,1,0,456,1,7
Jonathan Viera,ESP,MF,Almería,La Liga,33,1989,10.1,545,512,31,20,5,0,6,4,2,1,0,0,468,2,8
Emanuel Vignato,ITA,"MF,FW",Salernitana,Serie A,22,2000,3.5,120,115,5,0,0,1,2,1,0,0,0,0,90,0,5
Samuele Vignato,ITA,"MF,FW",Monza,Serie A,19,2004,3.8,128,118,10,2,1,3,8,1,6,0,5,0,107,0,3
Oscar Vilhelmsson,SWE,"FW,MF",Darmstadt 98,Bundesliga,19,2003,15.3,212,200,11,0,0,0,10,0,0,0,0,0,123,1,8
Toni Villa,ESP,FW,Girona,La Liga,28,1995,0.1,9,7,1,1,0,0,0,0,0,0,0,0,7,1,0
Asier Villalibre,ESP,FW,Athletic Club,La Liga,25,1997,5.7,124,119,5,0,0,0,2,0,0,0,0,0,88,0,1
Gonzalo Villar,ESP,MF,Granada,La Liga,25,1998,20.0,937,879,57,38,5,5,24,2,12,6,2,0,775,1,18
Iván Villar,ESP,GK,Celta Vigo,La Liga,26,1997,11.3,324,196,125,27,0,0,0,0,0,0,0,0,213,3,1
Matías Viña,URU,DF,Sassuolo,Serie A,25,1997,11.3,528,422,106,17,1,2,29,88,1,0,1,0,390,0,12
Rúben Vinagre,POR,"DF,FW",Hellas Verona,Serie A,24,1999,3.1,127,107,20,5,0,0,16,15,0,0,0,0,86,0,3
Carlos Vinícius,BRA,FW,Fulham,Premier League,28,1995,3.5,62,61,1,0,0,0,1,0,0,0,0,0,46,0,1
Nicolas Viola,ITA,"MF,FW",Cagliari,Serie A,33,1989,13.4,565,434,124,48,3,4,134,3,70,28,37,1,358,7,15
Alan Virginius,FRA,FW,Lille,Ligue 1,20,2003,0.8,17,17,0,0,0,0,1,0,0,0,0,0,14,0,0
Alan Virginius,FRA,FW,Clermont Foot,Ligue 1,20,2003,10.4,209,182,25,1,2,0,22,0,15,13,1,1,136,2,8
Ricardo Visus,ESP,DF,Betis,La Liga,22,2001,1.8,61,57,4,4,0,0,0,0,0,0,0,0,50,0,0
Mattia Viti,ITA,DF,Sassuolo,Serie A,21,2002,10.9,486,396,90,23,0,0,1,47,0,0,0,0,406,0,4
Vitinha,POR,"FW,MF",Genoa,Serie A,23,2000,3.2,60,52,7,0,0,1,9,3,1,0,0,0,34,1,2
Vitinha,POR,FW,Marseille,Ligue 1,23,2000,10.3,217,199,16,1,0,0,18,5,1,0,0,0,159,2,14
Vitinha,POR,MF,Paris S-G,Ligue 1,23,2000,23.6,1850,1753,92,42,8,11,38,8,19,9,3,0,1659,5,25
Vitinho,BRA,"DF,MF",Burnley,Premier League,24,1999,25.7,994,804,186,8,4,1,56,178,0,0,0,0,715,4,28
Daniel Vivian,ESP,DF,Athletic Club,La Liga,24,1999,32.0,1719,1642,70,60,2,17,4,10,0,0,0,0,1442,7,5
Odisseas Vlachodimos,GRE,GK,Nott'ham Forest,Premier League,29,1994,5.0,176,119,55,11,0,0,0,0,0,0,0,0,141,2,0
